time	V(vin)	V(vout)
3.170416451354517e-002	2.165917e+001	2.029269e+000
3.171416451354518e-002	2.165717e+001	2.029267e+000
3.172416451354518e-002	2.165517e+001	2.029266e+000
3.173416451354518e-002	2.165317e+001	2.029264e+000
3.174416451354518e-002	2.165117e+001	2.029262e+000
3.175416451354519e-002	2.164917e+001	2.029261e+000
3.176416451354519e-002	2.164717e+001	2.029259e+000
3.177416451354519e-002	2.164517e+001	2.029257e+000
3.178416451354520e-002	2.164317e+001	2.029256e+000
3.180416451354520e-002	2.163917e+001	2.029252e+000
3.181416451354521e-002	2.163717e+001	2.029251e+000
3.182416451354521e-002	2.163517e+001	2.029249e+000
3.183416451354521e-002	2.163317e+001	2.029247e+000
3.184416451354521e-002	2.163117e+001	2.029245e+000
3.185416451354522e-002	2.162917e+001	2.029244e+000
3.186416451354522e-002	2.162717e+001	2.029242e+000
3.187416451354522e-002	2.162517e+001	2.029240e+000
3.188416451354523e-002	2.162317e+001	2.029239e+000
3.189416451354523e-002	2.162117e+001	2.029237e+000
3.190416451354523e-002	2.161917e+001	2.029235e+000
3.192416451354524e-002	2.161517e+001	2.029232e+000
3.193416451354524e-002	2.161317e+001	2.029230e+000
3.194416451354525e-002	2.161117e+001	2.029229e+000
3.195416451354525e-002	2.160917e+001	2.029227e+000
3.196416451354525e-002	2.160717e+001	2.029225e+000
3.197416451354525e-002	2.160517e+001	2.029224e+000
3.198416451354526e-002	2.160317e+001	2.029222e+000
3.199416451354526e-002	2.160117e+001	2.029220e+000
3.200416451354526e-002	2.159917e+001	2.029219e+000
3.201416451354527e-002	2.159717e+001	2.029217e+000
3.202416451354527e-002	2.159517e+001	2.029215e+000
3.204416451354528e-002	2.159117e+001	2.029212e+000
3.205416451354528e-002	2.158917e+001	2.029210e+000
3.206416451354528e-002	2.158717e+001	2.029208e+000
3.207416451354529e-002	2.158517e+001	2.029207e+000
3.209416451354529e-002	2.158117e+001	2.029203e+000
3.211416451354530e-002	2.157717e+001	2.029200e+000
3.212416451354530e-002	2.157517e+001	2.029198e+000
3.213416451354530e-002	2.157317e+001	2.029197e+000
3.214416451354531e-002	2.157117e+001	2.029195e+000
3.216416451354531e-002	2.156717e+001	2.029192e+000
3.217416451354532e-002	2.156517e+001	2.029190e+000
3.218416451354532e-002	2.156317e+001	2.029188e+000
3.219416451354532e-002	2.156117e+001	2.029187e+000
3.221416451354533e-002	2.155717e+001	2.029183e+000
3.223416451354533e-002	2.155317e+001	2.029180e+000
3.225416451354534e-002	2.154917e+001	2.029176e+000
3.226416451354534e-002	2.154717e+001	2.029175e+000
3.228416451354535e-002	2.154317e+001	2.029171e+000
3.230416451354536e-002	2.153917e+001	2.029168e+000
3.232416451354536e-002	2.153517e+001	2.029165e+000
3.899416451354740e-002	2.020117e+001	2.028032e+000
3.999000000000006e-002	2.000200e+001	2.027861e+000
4.000000000000006e-002	2.080184e+001	2.028103e+000
4.000247133222689e-002	2.175428e+001	2.028235e+000
4.000327425807679e-002	2.199935e+001	2.028292e+000
4.000356925627995e-002	2.199929e+001	2.028316e+000
4.000367435633446e-002	2.199927e+001	2.028315e+000
4.000371426472219e-002	2.199926e+001	2.028336e+000
4.000372932296203e-002	2.199925e+001	2.028310e+000
4.000373513959301e-002	2.199925e+001	2.028334e+000
4.000373744782440e-002	2.199925e+001	2.028327e+000
4.000373859823987e-002	2.199925e+001	2.028331e+000
4.000373930173387e-002	2.199925e+001	2.028332e+000
4.000374012849895e-002	2.199925e+001	2.028328e+000
4.000374064727712e-002	2.199925e+001	2.028327e+000
4.000374102246193e-002	2.199925e+001	2.028328e+000
4.000374107140708e-002	2.199925e+001	2.028328e+000
4.000374116929736e-002	2.199925e+001	2.028327e+000
4.000374136507794e-002	2.199925e+001	2.028327e+000
4.000374175663908e-002	2.199925e+001	2.028327e+000
4.000374212395569e-002	2.199925e+001	2.028327e+000
4.000374285858890e-002	2.199925e+001	2.028327e+000
4.000374432785531e-002	2.199925e+001	2.028327e+000
4.000374726638815e-002	2.199925e+001	2.028327e+000
4.000375314345383e-002	2.199925e+001	2.028327e+000
4.000376489758518e-002	2.199925e+001	2.028328e+000
4.000378840584789e-002	2.199924e+001	2.028330e+000
4.000383542237330e-002	2.199923e+001	2.028334e+000
4.000390675254415e-002	2.199922e+001	2.028339e+000
4.000398868857470e-002	2.199920e+001	2.028346e+000
4.000408145766474e-002	2.199918e+001	2.028353e+000
4.000424151870234e-002	2.199915e+001	2.028366e+000
4.000440689538983e-002	2.199912e+001	2.028379e+000
4.000473764876482e-002	2.199905e+001	2.028405e+000
4.000526303745645e-002	2.199895e+001	2.028448e+000
4.000600702721952e-002	2.199880e+001	2.028507e+000
4.000744606402553e-002	2.199851e+001	2.028620e+000
4.000885829937654e-002	2.199823e+001	2.028723e+000
4.001149791754457e-002	2.199770e+001	2.028886e+000
4.001472417003950e-002	2.199706e+001	2.029040e+000
4.001920352611233e-002	2.199616e+001	2.029197e+000
4.002413555512518e-002	2.199517e+001	2.029341e+000
4.002935010315151e-002	2.199413e+001	2.029485e+000
4.003319704027790e-002	2.199336e+001	2.029579e+000
4.003787690065064e-002	2.199242e+001	2.029658e+000
4.004282434579345e-002	2.199144e+001	2.029699e+000
4.004880727691428e-002	2.199024e+001	2.029715e+000
4.005453798801743e-002	2.198909e+001	2.029726e+000
4.005934591427537e-002	2.198813e+001	2.029734e+000
4.006560838557176e-002	2.198688e+001	2.029733e+000
4.007160632294900e-002	2.198568e+001	2.029713e+000
4.007794238174813e-002	2.198441e+001	2.029681e+000
4.008463410928127e-002	2.198307e+001	2.029650e+000
4.009004743312059e-002	2.198199e+001	2.029630e+000
4.009681069659208e-002	2.198064e+001	2.029603e+000
4.010315518067249e-002	2.197937e+001	2.029573e+000
4.011075658312682e-002	2.197785e+001	2.029542e+000
4.011900397284605e-002	2.197620e+001	2.029523e+000
4.012709629283152e-002	2.197458e+001	2.029510e+000
4.013535452020375e-002	2.197293e+001	2.029498e+000
4.014468454229774e-002	2.197106e+001	2.029493e+000
4.015468454229774e-002	2.196906e+001	2.029498e+000
4.016468454229775e-002	2.196706e+001	2.029504e+000
4.017468454229775e-002	2.196506e+001	2.029508e+000
4.018434687445304e-002	2.196313e+001	2.029516e+000
4.019434687445304e-002	2.196113e+001	2.029523e+000
4.020434687445305e-002	2.195913e+001	2.029523e+000
4.021434687445305e-002	2.195713e+001	2.029523e+000
4.022434687445305e-002	2.195513e+001	2.029525e+000
4.023434687445306e-002	2.195313e+001	2.029522e+000
4.024434687445306e-002	2.195113e+001	2.029517e+000
4.025434687445306e-002	2.194913e+001	2.029515e+000
4.026434687445307e-002	2.194713e+001	2.029513e+000
4.027434687445307e-002	2.194513e+001	2.029509e+000
4.028434687445307e-002	2.194313e+001	2.029506e+000
4.029434687445307e-002	2.194113e+001	2.029505e+000
4.030434687445308e-002	2.193913e+001	2.029503e+000
4.031434687445308e-002	2.193713e+001	2.029500e+000
4.032434687445308e-002	2.193513e+001	2.029500e+000
4.033434687445309e-002	2.193313e+001	2.029499e+000
4.034434687445309e-002	2.193113e+001	2.029496e+000
4.035434687445309e-002	2.192913e+001	2.029495e+000
4.036434687445310e-002	2.192713e+001	2.029494e+000
4.037434687445310e-002	2.192513e+001	2.029492e+000
4.038434687445310e-002	2.192313e+001	2.029490e+000
4.039434687445311e-002	2.192113e+001	2.029489e+000
4.040434687445311e-002	2.191913e+001	2.029487e+000
4.041434687445311e-002	2.191713e+001	2.029485e+000
4.042434687445311e-002	2.191513e+001	2.029484e+000
4.043434687445312e-002	2.191313e+001	2.029482e+000
4.044434687445312e-002	2.191113e+001	2.029480e+000
4.045434687445312e-002	2.190913e+001	2.029478e+000
4.046434687445313e-002	2.190713e+001	2.029477e+000
4.047434687445313e-002	2.190513e+001	2.029475e+000
4.048434687445313e-002	2.190313e+001	2.029473e+000
4.049434687445314e-002	2.190113e+001	2.029472e+000
4.050434687445314e-002	2.189913e+001	2.029470e+000
4.051434687445314e-002	2.189713e+001	2.029468e+000
4.052434687445315e-002	2.189513e+001	2.029467e+000
4.053434687445315e-002	2.189313e+001	2.029465e+000
4.054434687445315e-002	2.189113e+001	2.029464e+000
4.055434687445315e-002	2.188913e+001	2.029462e+000
4.056434687445316e-002	2.188713e+001	2.029460e+000
4.057434687445316e-002	2.188513e+001	2.029459e+000
4.058434687445316e-002	2.188313e+001	2.029457e+000
4.059434687445317e-002	2.188113e+001	2.029455e+000
4.060434687445317e-002	2.187913e+001	2.029454e+000
4.061434687445317e-002	2.187713e+001	2.029452e+000
4.062434687445318e-002	2.187513e+001	2.029450e+000
4.063434687445318e-002	2.187313e+001	2.029449e+000
4.064434687445318e-002	2.187113e+001	2.029447e+000
4.065434687445318e-002	2.186913e+001	2.029445e+000
4.066434687445319e-002	2.186713e+001	2.029443e+000
4.067434687445319e-002	2.186513e+001	2.029442e+000
4.068434687445319e-002	2.186313e+001	2.029440e+000
4.069434687445320e-002	2.186113e+001	2.029438e+000
4.070434687445320e-002	2.185913e+001	2.029437e+000
4.071434687445320e-002	2.185713e+001	2.029435e+000
4.072434687445321e-002	2.185513e+001	2.029433e+000
4.073434687445321e-002	2.185313e+001	2.029432e+000
4.074434687445321e-002	2.185113e+001	2.029430e+000
4.075434687445322e-002	2.184913e+001	2.029428e+000
4.076434687445322e-002	2.184713e+001	2.029427e+000
4.077434687445322e-002	2.184513e+001	2.029425e+000
4.078434687445322e-002	2.184313e+001	2.029423e+000
4.079434687445323e-002	2.184113e+001	2.029422e+000
4.080434687445323e-002	2.183913e+001	2.029420e+000
4.081434687445323e-002	2.183713e+001	2.029418e+000
4.082434687445324e-002	2.183513e+001	2.029417e+000
4.083434687445324e-002	2.183313e+001	2.029415e+000
4.084434687445324e-002	2.183113e+001	2.029413e+000
4.085434687445325e-002	2.182913e+001	2.029412e+000
4.086434687445325e-002	2.182713e+001	2.029410e+000
4.087434687445325e-002	2.182513e+001	2.029408e+000
4.088434687445326e-002	2.182313e+001	2.029407e+000
4.089434687445326e-002	2.182113e+001	2.029405e+000
4.090434687445326e-002	2.181913e+001	2.029403e+000
4.091434687445326e-002	2.181713e+001	2.029402e+000
4.092434687445327e-002	2.181513e+001	2.029400e+000
4.093434687445327e-002	2.181313e+001	2.029398e+000
4.094434687445327e-002	2.181113e+001	2.029397e+000
4.095434687445328e-002	2.180913e+001	2.029395e+000
4.096434687445328e-002	2.180713e+001	2.029393e+000
4.097434687445328e-002	2.180513e+001	2.029392e+000
4.098434687445329e-002	2.180313e+001	2.029390e+000
4.099434687445329e-002	2.180113e+001	2.029388e+000
4.100434687445329e-002	2.179913e+001	2.029387e+000
4.101434687445330e-002	2.179713e+001	2.029385e+000
4.102434687445330e-002	2.179513e+001	2.029383e+000
4.103434687445330e-002	2.179313e+001	2.029382e+000
4.104434687445330e-002	2.179113e+001	2.029380e+000
4.105434687445331e-002	2.178913e+001	2.029378e+000
4.106434687445331e-002	2.178713e+001	2.029377e+000
4.107434687445331e-002	2.178513e+001	2.029375e+000
4.108434687445332e-002	2.178313e+001	2.029373e+000
4.109434687445332e-002	2.178113e+001	2.029371e+000
4.110434687445332e-002	2.177913e+001	2.029370e+000
4.111434687445333e-002	2.177713e+001	2.029368e+000
4.112434687445333e-002	2.177513e+001	2.029366e+000
4.113434687445333e-002	2.177313e+001	2.029365e+000
4.114434687445333e-002	2.177113e+001	2.029363e+000
4.115434687445334e-002	2.176913e+001	2.029361e+000
4.116434687445334e-002	2.176713e+001	2.029360e+000
4.117434687445334e-002	2.176513e+001	2.029358e+000
4.118434687445335e-002	2.176313e+001	2.029356e+000
4.119434687445335e-002	2.176113e+001	2.029355e+000
4.120434687445335e-002	2.175913e+001	2.029353e+000
4.121434687445336e-002	2.175713e+001	2.029351e+000
4.122434687445336e-002	2.175513e+001	2.029350e+000
4.123434687445336e-002	2.175313e+001	2.029348e+000
4.124434687445337e-002	2.175113e+001	2.029346e+000
4.125434687445337e-002	2.174913e+001	2.029345e+000
4.126434687445337e-002	2.174713e+001	2.029343e+000
4.127434687445337e-002	2.174513e+001	2.029341e+000
4.128434687445338e-002	2.174313e+001	2.029340e+000
4.129434687445338e-002	2.174113e+001	2.029338e+000
4.130434687445338e-002	2.173913e+001	2.029336e+000
4.131434687445339e-002	2.173713e+001	2.029335e+000
4.132434687445339e-002	2.173513e+001	2.029333e+000
4.133434687445339e-002	2.173313e+001	2.029331e+000
4.134434687445340e-002	2.173113e+001	2.029329e+000
4.135434687445340e-002	2.172913e+001	2.029328e+000
4.136434687445340e-002	2.172713e+001	2.029326e+000
4.137434687445341e-002	2.172513e+001	2.029324e+000
4.138434687445341e-002	2.172313e+001	2.029323e+000
4.139434687445341e-002	2.172113e+001	2.029321e+000
4.140434687445341e-002	2.171913e+001	2.029319e+000
4.141434687445342e-002	2.171713e+001	2.029318e+000
4.142434687445342e-002	2.171513e+001	2.029316e+000
4.143434687445342e-002	2.171313e+001	2.029314e+000
4.144434687445343e-002	2.171113e+001	2.029313e+000
4.145434687445343e-002	2.170913e+001	2.029311e+000
4.146434687445343e-002	2.170713e+001	2.029309e+000
4.147434687445344e-002	2.170513e+001	2.029308e+000
4.148434687445344e-002	2.170313e+001	2.029306e+000
4.149434687445344e-002	2.170113e+001	2.029304e+000
4.150434687445345e-002	2.169913e+001	2.029303e+000
4.151434687445345e-002	2.169713e+001	2.029301e+000
4.152434687445345e-002	2.169513e+001	2.029299e+000
4.153434687445345e-002	2.169313e+001	2.029298e+000
4.154434687445346e-002	2.169113e+001	2.029296e+000
4.155434687445346e-002	2.168913e+001	2.029294e+000
4.156434687445346e-002	2.168713e+001	2.029293e+000
4.157434687445347e-002	2.168513e+001	2.029291e+000
4.158434687445347e-002	2.168313e+001	2.029289e+000
4.159434687445347e-002	2.168113e+001	2.029287e+000
4.160434687445348e-002	2.167913e+001	2.029286e+000
4.161434687445348e-002	2.167713e+001	2.029284e+000
4.162434687445348e-002	2.167513e+001	2.029282e+000
4.163434687445348e-002	2.167313e+001	2.029281e+000
4.164434687445349e-002	2.167113e+001	2.029279e+000
4.165434687445349e-002	2.166913e+001	2.029277e+000
4.166434687445349e-002	2.166713e+001	2.029276e+000
4.167434687445350e-002	2.166513e+001	2.029274e+000
4.168434687445350e-002	2.166313e+001	2.029272e+000
4.169434687445350e-002	2.166113e+001	2.029271e+000
4.170434687445351e-002	2.165913e+001	2.029269e+000
4.171434687445351e-002	2.165713e+001	2.029267e+000
4.172434687445351e-002	2.165513e+001	2.029266e+000
4.173434687445352e-002	2.165313e+001	2.029264e+000
4.174434687445352e-002	2.165113e+001	2.029262e+000
4.175434687445352e-002	2.164913e+001	2.029261e+000
4.176434687445352e-002	2.164713e+001	2.029259e+000
4.177434687445353e-002	2.164513e+001	2.029257e+000
4.178434687445353e-002	2.164313e+001	2.029255e+000
4.179434687445353e-002	2.164113e+001	2.029254e+000
4.180434687445354e-002	2.163913e+001	2.029252e+000
4.181434687445354e-002	2.163713e+001	2.029251e+000
4.182434687445354e-002	2.163513e+001	2.029249e+000
4.183434687445355e-002	2.163313e+001	2.029247e+000
4.184434687445355e-002	2.163113e+001	2.029245e+000
4.185434687445355e-002	2.162913e+001	2.029244e+000
4.186434687445356e-002	2.162713e+001	2.029242e+000
4.187434687445356e-002	2.162513e+001	2.029240e+000
4.188434687445356e-002	2.162313e+001	2.029239e+000
4.189434687445356e-002	2.162113e+001	2.029237e+000
4.190434687445357e-002	2.161913e+001	2.029235e+000
4.192434687445357e-002	2.161513e+001	2.029232e+000
4.193434687445358e-002	2.161313e+001	2.029230e+000
4.194434687445358e-002	2.161113e+001	2.029229e+000
4.195434687445358e-002	2.160913e+001	2.029227e+000
4.196434687445359e-002	2.160713e+001	2.029225e+000
4.197434687445359e-002	2.160513e+001	2.029224e+000
4.198434687445359e-002	2.160313e+001	2.029222e+000
4.199434687445360e-002	2.160113e+001	2.029220e+000
4.200434687445360e-002	2.159913e+001	2.029219e+000
4.201434687445360e-002	2.159713e+001	2.029217e+000
4.202434687445360e-002	2.159513e+001	2.029215e+000
4.204434687445361e-002	2.159113e+001	2.029212e+000
4.205434687445361e-002	2.158913e+001	2.029210e+000
4.206434687445362e-002	2.158713e+001	2.029208e+000
4.207434687445362e-002	2.158513e+001	2.029207e+000
4.209434687445363e-002	2.158113e+001	2.029203e+000
4.211434687445363e-002	2.157713e+001	2.029200e+000
4.212434687445364e-002	2.157513e+001	2.029198e+000
4.213434687445364e-002	2.157313e+001	2.029197e+000
4.214434687445364e-002	2.157113e+001	2.029195e+000
4.216434687445365e-002	2.156713e+001	2.029192e+000
4.218434687445365e-002	2.156313e+001	2.029188e+000
4.219434687445366e-002	2.156113e+001	2.029187e+000
4.221434687445366e-002	2.155713e+001	2.029183e+000
4.223434687445367e-002	2.155313e+001	2.029180e+000
4.225434687445367e-002	2.154913e+001	2.029176e+000
4.226434687445368e-002	2.154713e+001	2.029175e+000
4.228434687445368e-002	2.154313e+001	2.029171e+000
4.230434687445369e-002	2.153913e+001	2.029168e+000
4.232434687445370e-002	2.153513e+001	2.029165e+000
4.879434687445568e-002	2.024113e+001	2.028066e+000
4.999000000000008e-002	2.000200e+001	2.027861e+000
5.000000000000009e-002	2.080285e+001	2.028104e+000
5.000245571308763e-002	2.167732e+001	2.028238e+000
5.000362298828649e-002	2.199928e+001	2.028319e+000
5.000413468266160e-002	2.199917e+001	2.028358e+000
5.000433567206550e-002	2.199913e+001	2.028370e+000
5.000441462565920e-002	2.199912e+001	2.028387e+000
5.000444491845715e-002	2.199911e+001	2.028370e+000
5.000445662410782e-002	2.199911e+001	2.028398e+000
5.000446118934893e-002	2.199911e+001	2.028379e+000
5.000446303841037e-002	2.199911e+001	2.028385e+000
5.000446398408132e-002	2.199911e+001	2.028381e+000
5.000446468065104e-002	2.199911e+001	2.028379e+000
5.000446550891074e-002	2.199911e+001	2.028382e+000
5.000446599122700e-002	2.199911e+001	2.028383e+000
5.000446636556828e-002	2.199911e+001	2.028384e+000
5.000446668169200e-002	2.199911e+001	2.028383e+000
5.000446701143105e-002	2.199911e+001	2.028384e+000
5.000446737848616e-002	2.199911e+001	2.028384e+000
5.000446792527288e-002	2.199911e+001	2.028384e+000
5.000446892271058e-002	2.199911e+001	2.028384e+000
5.000447091758596e-002	2.199911e+001	2.028384e+000
5.000447490733673e-002	2.199911e+001	2.028385e+000
5.000448288683828e-002	2.199910e+001	2.028385e+000
5.000449884584136e-002	2.199910e+001	2.028387e+000
5.000453076384754e-002	2.199909e+001	2.028389e+000
5.000459459985988e-002	2.199908e+001	2.028394e+000
5.000467140285913e-002	2.199907e+001	2.028400e+000
5.000476967416737e-002	2.199905e+001	2.028408e+000
5.000488301354316e-002	2.199902e+001	2.028418e+000
5.000510969229475e-002	2.199898e+001	2.028436e+000
5.000532646670790e-002	2.199893e+001	2.028453e+000
5.000576001553420e-002	2.199885e+001	2.028488e+000
5.000660806240939e-002	2.199868e+001	2.028556e+000
5.000773111285457e-002	2.199845e+001	2.028642e+000
5.000996480342612e-002	2.199801e+001	2.028795e+000
5.001284351377081e-002	2.199743e+001	2.028952e+000
5.001860093446017e-002	2.199628e+001	2.029176e+000
5.002345382001416e-002	2.199531e+001	2.029323e+000
5.002875985437164e-002	2.199425e+001	2.029468e+000
5.003272940804943e-002	2.199345e+001	2.029567e+000
5.003742606520443e-002	2.199252e+001	2.029652e+000
5.004250819342990e-002	2.199150e+001	2.029698e+000
5.004838909278355e-002	2.199032e+001	2.029716e+000
5.005426053268866e-002	2.198915e+001	2.029725e+000
5.005982289992064e-002	2.198804e+001	2.029734e+000
5.006620171592005e-002	2.198676e+001	2.029732e+000
5.007194801662380e-002	2.198561e+001	2.029713e+000
5.007796954501081e-002	2.198441e+001	2.029681e+000
5.008467077131019e-002	2.198307e+001	2.029650e+000
5.009014806739905e-002	2.198197e+001	2.029630e+000
5.009700058946563e-002	2.198060e+001	2.029603e+000
5.010353213432962e-002	2.197929e+001	2.029572e+000
5.011099214369003e-002	2.197780e+001	2.029542e+000
5.011925074583697e-002	2.197615e+001	2.029522e+000
5.012693600890009e-002	2.197461e+001	2.029510e+000
5.013490131134789e-002	2.197302e+001	2.029499e+000
5.014447155368603e-002	2.197111e+001	2.029493e+000
5.015424210225621e-002	2.196915e+001	2.029498e+000
5.016424210225621e-002	2.196715e+001	2.029504e+000
5.017424210225621e-002	2.196515e+001	2.029508e+000
5.018382972765011e-002	2.196323e+001	2.029515e+000
5.019382972765012e-002	2.196123e+001	2.029523e+000
5.020382972765012e-002	2.195923e+001	2.029524e+000
5.021382972765012e-002	2.195723e+001	2.029523e+000
5.022382972765013e-002	2.195523e+001	2.029525e+000
5.023382972765013e-002	2.195323e+001	2.029522e+000
5.024382972765013e-002	2.195123e+001	2.029517e+000
5.025382972765013e-002	2.194923e+001	2.029515e+000
5.026382972765014e-002	2.194723e+001	2.029513e+000
5.027382972765014e-002	2.194523e+001	2.029509e+000
5.028382972765014e-002	2.194323e+001	2.029506e+000
5.029382972765015e-002	2.194123e+001	2.029505e+000
5.030382972765015e-002	2.193923e+001	2.029503e+000
5.031382972765015e-002	2.193723e+001	2.029500e+000
5.032382972765016e-002	2.193523e+001	2.029500e+000
5.033382972765016e-002	2.193323e+001	2.029499e+000
5.034382972765016e-002	2.193123e+001	2.029496e+000
5.035382972765017e-002	2.192923e+001	2.029495e+000
5.036382972765017e-002	2.192723e+001	2.029494e+000
5.037382972765017e-002	2.192523e+001	2.029492e+000
5.038382972765017e-002	2.192323e+001	2.029490e+000
5.039382972765018e-002	2.192123e+001	2.029489e+000
5.040382972765018e-002	2.191923e+001	2.029488e+000
5.041382972765018e-002	2.191723e+001	2.029485e+000
5.042382972765019e-002	2.191523e+001	2.029484e+000
5.043382972765019e-002	2.191323e+001	2.029482e+000
5.044382972765019e-002	2.191123e+001	2.029480e+000
5.045382972765020e-002	2.190924e+001	2.029478e+000
5.046382972765020e-002	2.190723e+001	2.029477e+000
5.047382972765020e-002	2.190523e+001	2.029475e+000
5.048382972765021e-002	2.190323e+001	2.029473e+000
5.049382972765021e-002	2.190123e+001	2.029472e+000
5.050382972765021e-002	2.189923e+001	2.029470e+000
5.051382972765021e-002	2.189723e+001	2.029469e+000
5.052382972765022e-002	2.189523e+001	2.029467e+000
5.053382972765022e-002	2.189323e+001	2.029465e+000
5.054382972765022e-002	2.189123e+001	2.029464e+000
5.055382972765023e-002	2.188923e+001	2.029462e+000
5.056382972765023e-002	2.188723e+001	2.029460e+000
5.057382972765023e-002	2.188523e+001	2.029459e+000
5.058382972765024e-002	2.188323e+001	2.029457e+000
5.059382972765024e-002	2.188123e+001	2.029455e+000
5.060382972765024e-002	2.187923e+001	2.029454e+000
5.061382972765025e-002	2.187723e+001	2.029452e+000
5.062382972765025e-002	2.187523e+001	2.029450e+000
5.063382972765025e-002	2.187323e+001	2.029449e+000
5.064382972765025e-002	2.187123e+001	2.029447e+000
5.065382972765026e-002	2.186923e+001	2.029445e+000
5.066382972765026e-002	2.186723e+001	2.029444e+000
5.067382972765026e-002	2.186523e+001	2.029442e+000
5.068382972765027e-002	2.186323e+001	2.029440e+000
5.069382972765027e-002	2.186123e+001	2.029438e+000
5.070382972765027e-002	2.185923e+001	2.029437e+000
5.071382972765028e-002	2.185723e+001	2.029435e+000
5.072382972765028e-002	2.185523e+001	2.029433e+000
5.073382972765028e-002	2.185323e+001	2.029432e+000
5.074382972765028e-002	2.185123e+001	2.029430e+000
5.075382972765029e-002	2.184923e+001	2.029428e+000
5.076382972765029e-002	2.184723e+001	2.029427e+000
5.077382972765029e-002	2.184523e+001	2.029425e+000
5.078382972765030e-002	2.184323e+001	2.029423e+000
5.079382972765030e-002	2.184123e+001	2.029422e+000
5.080382972765030e-002	2.183923e+001	2.029420e+000
5.081382972765031e-002	2.183723e+001	2.029418e+000
5.082382972765031e-002	2.183523e+001	2.029417e+000
5.083382972765031e-002	2.183323e+001	2.029415e+000
5.084382972765032e-002	2.183123e+001	2.029413e+000
5.085382972765032e-002	2.182923e+001	2.029412e+000
5.086382972765032e-002	2.182723e+001	2.029410e+000
5.087382972765032e-002	2.182523e+001	2.029408e+000
5.088382972765033e-002	2.182323e+001	2.029407e+000
5.089382972765033e-002	2.182123e+001	2.029405e+000
5.090382972765033e-002	2.181923e+001	2.029403e+000
5.091382972765034e-002	2.181723e+001	2.029402e+000
5.092382972765034e-002	2.181523e+001	2.029400e+000
5.093382972765034e-002	2.181323e+001	2.029398e+000
5.094382972765035e-002	2.181123e+001	2.029397e+000
5.095382972765035e-002	2.180923e+001	2.029395e+000
5.096382972765035e-002	2.180723e+001	2.029393e+000
5.097382972765036e-002	2.180523e+001	2.029392e+000
5.098382972765036e-002	2.180323e+001	2.029390e+000
5.099382972765036e-002	2.180123e+001	2.029388e+000
5.100382972765036e-002	2.179923e+001	2.029387e+000
5.101382972765037e-002	2.179723e+001	2.029385e+000
5.102382972765037e-002	2.179523e+001	2.029383e+000
5.103382972765037e-002	2.179323e+001	2.029382e+000
5.104382972765038e-002	2.179123e+001	2.029380e+000
5.105382972765038e-002	2.178923e+001	2.029378e+000
5.106382972765038e-002	2.178723e+001	2.029377e+000
5.107382972765039e-002	2.178523e+001	2.029375e+000
5.108382972765039e-002	2.178323e+001	2.029373e+000
5.109382972765039e-002	2.178123e+001	2.029371e+000
5.110382972765040e-002	2.177923e+001	2.029370e+000
5.111382972765040e-002	2.177723e+001	2.029368e+000
5.112382972765040e-002	2.177523e+001	2.029366e+000
5.113382972765040e-002	2.177323e+001	2.029365e+000
5.114382972765041e-002	2.177123e+001	2.029363e+000
5.115382972765041e-002	2.176923e+001	2.029361e+000
5.116382972765041e-002	2.176723e+001	2.029360e+000
5.117382972765042e-002	2.176523e+001	2.029358e+000
5.118382972765042e-002	2.176323e+001	2.029356e+000
5.119382972765042e-002	2.176123e+001	2.029355e+000
5.120382972765043e-002	2.175923e+001	2.029353e+000
5.121382972765043e-002	2.175723e+001	2.029351e+000
5.122382972765043e-002	2.175523e+001	2.029350e+000
5.123382972765044e-002	2.175323e+001	2.029348e+000
5.124382972765044e-002	2.175123e+001	2.029346e+000
5.125382972765044e-002	2.174923e+001	2.029345e+000
5.126382972765044e-002	2.174723e+001	2.029343e+000
5.127382972765045e-002	2.174523e+001	2.029341e+000
5.128382972765045e-002	2.174323e+001	2.029340e+000
5.129382972765045e-002	2.174123e+001	2.029338e+000
5.130382972765046e-002	2.173923e+001	2.029336e+000
5.131382972765046e-002	2.173723e+001	2.029335e+000
5.132382972765046e-002	2.173523e+001	2.029333e+000
5.133382972765047e-002	2.173323e+001	2.029331e+000
5.134382972765047e-002	2.173123e+001	2.029329e+000
5.135382972765047e-002	2.172923e+001	2.029328e+000
5.136382972765047e-002	2.172723e+001	2.029326e+000
5.137382972765048e-002	2.172523e+001	2.029325e+000
5.138382972765048e-002	2.172323e+001	2.029323e+000
5.139382972765048e-002	2.172123e+001	2.029321e+000
5.140382972765049e-002	2.171923e+001	2.029319e+000
5.141382972765049e-002	2.171723e+001	2.029318e+000
5.142382972765049e-002	2.171523e+001	2.029316e+000
5.143382972765050e-002	2.171323e+001	2.029315e+000
5.144382972765050e-002	2.171123e+001	2.029313e+000
5.145382972765050e-002	2.170923e+001	2.029311e+000
5.146382972765051e-002	2.170723e+001	2.029309e+000
5.147382972765051e-002	2.170523e+001	2.029308e+000
5.148382972765051e-002	2.170323e+001	2.029306e+000
5.149382972765051e-002	2.170123e+001	2.029305e+000
5.150382972765052e-002	2.169923e+001	2.029303e+000
5.151382972765052e-002	2.169723e+001	2.029301e+000
5.152382972765052e-002	2.169523e+001	2.029299e+000
5.153382972765053e-002	2.169323e+001	2.029298e+000
5.154382972765053e-002	2.169123e+001	2.029296e+000
5.155382972765053e-002	2.168923e+001	2.029294e+000
