rl	V(vout)	-I(Rl)
4.235000000010015e+001	2.007156e+000	4.739448e-002
4.236000000010014e+001	2.007156e+000	4.738329e-002
4.237000000010014e+001	2.007156e+000	4.737211e-002
4.238000000010014e+001	2.007156e+000	4.736093e-002
4.239000000010014e+001	2.007156e+000	4.734976e-002
4.240000000010014e+001	2.007156e+000	4.733859e-002
4.241000000010013e+001	2.007156e+000	4.732743e-002
4.242000000010013e+001	2.007156e+000	4.731628e-002
4.243000000010013e+001	2.007156e+000	4.730512e-002
4.244000000010013e+001	2.007156e+000	4.729398e-002
4.245000000010013e+001	2.007156e+000	4.728284e-002
4.246000000010012e+001	2.007156e+000	4.727170e-002
4.247000000010012e+001	2.007156e+000	4.726057e-002
4.248000000010012e+001	2.007156e+000	4.724944e-002
4.249000000010012e+001	2.007156e+000	4.723832e-002
4.250000000010012e+001	2.007156e+000	4.722721e-002
4.251000000010011e+001	2.007156e+000	4.721610e-002
4.252000000010011e+001	2.007156e+000	4.720500e-002
4.253000000010011e+001	2.007156e+000	4.719390e-002
4.254000000010011e+001	2.007156e+000	4.718280e-002
4.255000000010011e+001	2.007156e+000	4.717172e-002
4.256000000010010e+001	2.007156e+000	4.716063e-002
4.257000000010010e+001	2.007156e+000	4.714955e-002
4.258000000010010e+001	2.007156e+000	4.713848e-002
4.259000000010010e+001	2.007156e+000	4.712741e-002
4.260000000010010e+001	2.007156e+000	4.711635e-002
4.261000000010009e+001	2.007156e+000	4.710529e-002
4.262000000010009e+001	2.007156e+000	4.709424e-002
4.263000000010009e+001	2.007156e+000	4.708319e-002
4.264000000010009e+001	2.007156e+000	4.707215e-002
4.265000000010009e+001	2.007156e+000	4.706111e-002
4.266000000010008e+001	2.007156e+000	4.705008e-002
4.267000000010008e+001	2.007156e+000	4.703905e-002
4.268000000010008e+001	2.007156e+000	4.702803e-002
4.269000000010008e+001	2.007156e+000	4.701702e-002
4.270000000010008e+001	2.007156e+000	4.700601e-002
4.271000000010007e+001	2.007157e+000	4.699500e-002
4.272000000010007e+001	2.007157e+000	4.698400e-002
4.273000000010007e+001	2.007157e+000	4.697300e-002
4.274000000010007e+001	2.007157e+000	4.696202e-002
4.275000000010007e+001	2.007157e+000	4.695103e-002
4.276000000010006e+001	2.007157e+000	4.694005e-002
4.277000000010006e+001	2.007157e+000	4.692907e-002
4.278000000010006e+001	2.007157e+000	4.691811e-002
4.279000000010006e+001	2.007157e+000	4.690714e-002
4.280000000010006e+001	2.007157e+000	4.689618e-002
4.281000000010005e+001	2.007157e+000	4.688523e-002
4.282000000010005e+001	2.007157e+000	4.687428e-002
4.283000000010005e+001	2.007157e+000	4.686333e-002
4.284000000010005e+001	2.007157e+000	4.685239e-002
4.285000000010005e+001	2.007157e+000	4.684146e-002
4.286000000010004e+001	2.007157e+000	4.683053e-002
4.287000000010004e+001	2.007157e+000	4.681961e-002
4.288000000010004e+001	2.007157e+000	4.680869e-002
4.289000000010004e+001	2.007157e+000	4.679777e-002
4.290000000010004e+001	2.007157e+000	4.678687e-002
4.291000000010003e+001	2.007157e+000	4.677596e-002
4.292000000010003e+001	2.007157e+000	4.676506e-002
4.293000000010003e+001	2.007157e+000	4.675417e-002
4.294000000010003e+001	2.007157e+000	4.674328e-002
4.295000000010003e+001	2.007157e+000	4.673240e-002
4.296000000010002e+001	2.007157e+000	4.672152e-002
4.297000000010002e+001	2.007157e+000	4.671065e-002
4.298000000010002e+001	2.007157e+000	4.669978e-002
4.299000000010002e+001	2.007157e+000	4.668892e-002
4.300000000010002e+001	2.007157e+000	4.667806e-002
4.301000000010001e+001	2.007156e+000	4.666720e-002
4.302000000010001e+001	2.007157e+000	4.665636e-002
4.303000000010001e+001	2.007157e+000	4.664552e-002
4.304000000010001e+001	2.007157e+000	4.663468e-002
4.305000000010001e+001	2.007157e+000	4.662385e-002
4.306000000010000e+001	2.007157e+000	4.661302e-002
4.307000000010000e+001	2.007157e+000	4.660220e-002
4.308000000010000e+001	2.007157e+000	4.659138e-002
4.309000000010000e+001	2.007157e+000	4.658057e-002
4.310000000010000e+001	2.007157e+000	4.656976e-002
4.311000000009999e+001	2.007157e+000	4.655896e-002
4.312000000009999e+001	2.007157e+000	4.654816e-002
4.313000000009999e+001	2.007157e+000	4.653737e-002
4.314000000009999e+001	2.007157e+000	4.652658e-002
4.315000000009999e+001	2.007157e+000	4.651580e-002
4.316000000009998e+001	2.007157e+000	4.650502e-002
4.317000000009998e+001	2.007157e+000	4.649425e-002
4.318000000009998e+001	2.007157e+000	4.648348e-002
4.319000000009998e+001	2.007157e+000	4.647272e-002
4.320000000009998e+001	2.007157e+000	4.646196e-002
4.321000000009997e+001	2.007157e+000	4.645121e-002
4.322000000009997e+001	2.007157e+000	4.644046e-002
4.323000000009997e+001	2.007157e+000	4.642972e-002
4.324000000009997e+001	2.007157e+000	4.641898e-002
4.325000000009997e+001	2.007157e+000	4.640825e-002
4.326000000009996e+001	2.007157e+000	4.639752e-002
4.327000000009996e+001	2.007157e+000	4.638680e-002
4.328000000009996e+001	2.007157e+000	4.637608e-002
4.329000000009996e+001	2.007157e+000	4.636537e-002
4.330000000009996e+001	2.007157e+000	4.635466e-002
4.331000000009995e+001	2.007157e+000	4.634396e-002
4.332000000009995e+001	2.007157e+000	4.633326e-002
4.333000000009995e+001	2.007157e+000	4.632257e-002
4.334000000009995e+001	2.007157e+000	4.631188e-002
4.335000000009995e+001	2.007157e+000	4.630119e-002
4.336000000009994e+001	2.007157e+000	4.629051e-002
4.337000000009994e+001	2.007157e+000	4.627984e-002
4.338000000009994e+001	2.007157e+000	4.626917e-002
4.339000000009994e+001	2.007157e+000	4.625851e-002
4.340000000009994e+001	2.007157e+000	4.624785e-002
4.341000000009993e+001	2.007157e+000	4.623720e-002
4.342000000009993e+001	2.007157e+000	4.622655e-002
4.343000000009993e+001	2.007157e+000	4.621590e-002
4.344000000009993e+001	2.007157e+000	4.620527e-002
4.345000000009993e+001	2.007157e+000	4.619463e-002
4.346000000009992e+001	2.007157e+000	4.618400e-002
4.347000000009992e+001	2.007157e+000	4.617338e-002
4.348000000009992e+001	2.007096e+000	4.616137e-002
4.349000000009992e+001	2.007157e+000	4.615214e-002
4.350000000009992e+001	2.007157e+000	4.614154e-002
4.351000000009992e+001	2.007157e+000	4.613093e-002
4.352000000009991e+001	2.007157e+000	4.612033e-002
4.353000000009991e+001	2.007157e+000	4.610974e-002
4.354000000009991e+001	2.007157e+000	4.609914e-002
4.355000000009991e+001	2.007157e+000	4.608856e-002
4.356000000009991e+001	2.007157e+000	4.607798e-002
4.357000000009990e+001	2.007157e+000	4.606741e-002
4.358000000009990e+001	2.007157e+000	4.605683e-002
4.359000000009990e+001	2.007157e+000	4.604627e-002
4.360000000009990e+001	2.007157e+000	4.603571e-002
4.361000000009990e+001	2.007157e+000	4.602515e-002
4.362000000009989e+001	2.007157e+000	4.601460e-002
4.363000000009989e+001	2.007157e+000	4.600405e-002
4.364000000009989e+001	2.007157e+000	4.599351e-002
4.365000000009989e+001	2.007157e+000	4.598298e-002
4.366000000009989e+001	2.007157e+000	4.597244e-002
4.367000000009988e+001	2.007157e+000	4.596192e-002
4.368000000009988e+001	2.007157e+000	4.595139e-002
4.369000000009988e+001	2.007157e+000	4.594088e-002
4.370000000009988e+001	2.007157e+000	4.593036e-002
4.371000000009988e+001	2.007157e+000	4.591985e-002
4.372000000009987e+001	2.007157e+000	4.590935e-002
4.373000000009987e+001	2.007157e+000	4.589885e-002
4.374000000009987e+001	2.007157e+000	4.588836e-002
4.375000000009987e+001	2.007157e+000	4.587787e-002
4.376000000009987e+001	2.007157e+000	4.586739e-002
4.377000000009986e+001	2.007157e+000	4.585691e-002
4.378000000009986e+001	2.007157e+000	4.584643e-002
4.379000000009986e+001	2.007157e+000	4.583596e-002
4.380000000009986e+001	2.007157e+000	4.582550e-002
4.381000000009986e+001	2.007157e+000	4.581504e-002
4.382000000009985e+001	2.007157e+000	4.580458e-002
4.383000000009985e+001	2.007157e+000	4.579413e-002
4.384000000009985e+001	2.007157e+000	4.578369e-002
4.385000000009985e+001	2.007157e+000	4.577325e-002
4.386000000009985e+001	2.007157e+000	4.576281e-002
4.387000000009984e+001	2.007157e+000	4.575238e-002
4.388000000009984e+001	2.007157e+000	4.574195e-002
4.389000000009984e+001	2.007157e+000	4.573153e-002
4.390000000009984e+001	2.007157e+000	4.572111e-002
4.391000000009984e+001	2.007157e+000	4.571070e-002
4.392000000009983e+001	2.007157e+000	4.570029e-002
4.393000000009983e+001	2.007157e+000	4.568989e-002
4.394000000009983e+001	2.007157e+000	4.567949e-002
4.395000000009983e+001	2.007157e+000	4.566910e-002
4.396000000009983e+001	2.007157e+000	4.565871e-002
4.397000000009982e+001	2.007137e+000	4.564788e-002
4.398000000009982e+001	2.007157e+000	4.563795e-002
4.399000000009982e+001	2.007157e+000	4.562757e-002
4.400000000009982e+001	2.007157e+000	4.561720e-002
4.401000000009982e+001	2.007157e+000	4.560684e-002
4.402000000009981e+001	2.007157e+000	4.559648e-002
4.403000000009981e+001	2.007157e+000	4.558612e-002
4.404000000009981e+001	2.007157e+000	4.557577e-002
4.405000000009981e+001	2.007157e+000	4.556543e-002
4.406000000009981e+001	2.007157e+000	4.555508e-002
4.407000000009980e+001	2.007157e+000	4.554475e-002
4.408000000009980e+001	2.007157e+000	4.553441e-002
4.409000000009980e+001	2.007157e+000	4.552409e-002
4.410000000009980e+001	2.007157e+000	4.551376e-002
4.411000000009980e+001	2.007157e+000	4.550344e-002
4.412000000009979e+001	2.007157e+000	4.549313e-002
4.413000000009979e+001	2.007157e+000	4.548282e-002
4.414000000009979e+001	2.007157e+000	4.547252e-002
4.415000000009979e+001	2.007157e+000	4.546222e-002
4.416000000009979e+001	2.007157e+000	4.545192e-002
4.417000000009978e+001	2.007157e+000	4.544163e-002
4.418000000009978e+001	2.007157e+000	4.543135e-002
4.419000000009978e+001	2.007157e+000	4.542107e-002
4.420000000009978e+001	2.007157e+000	4.541079e-002
4.421000000009978e+001	2.007157e+000	4.540052e-002
4.422000000009977e+001	2.007157e+000	4.539025e-002
4.423000000009977e+001	2.007157e+000	4.537999e-002
4.424000000009977e+001	2.007157e+000	4.536973e-002
4.425000000009977e+001	2.007157e+000	4.535948e-002
4.426000000009977e+001	2.007157e+000	4.534923e-002
4.427000000009976e+001	2.007157e+000	4.533899e-002
4.428000000009976e+001	2.007157e+000	4.532875e-002
4.429000000009976e+001	2.007157e+000	4.531851e-002
4.430000000009976e+001	2.007157e+000	4.530828e-002
4.431000000009976e+001	2.007157e+000	4.529806e-002
4.432000000009975e+001	2.007157e+000	4.528784e-002
4.433000000009975e+001	2.007157e+000	4.527763e-002
4.434000000009975e+001	2.007157e+000	4.526741e-002
4.435000000009975e+001	2.007157e+000	4.525721e-002
4.436000000009975e+001	2.007157e+000	4.524700e-002
4.437000000009974e+001	2.007157e+000	4.523681e-002
4.438000000009974e+001	2.007157e+000	4.522661e-002
4.439000000009974e+001	2.007157e+000	4.521642e-002
4.440000000009974e+001	2.007157e+000	4.520624e-002
4.441000000009974e+001	2.007157e+000	4.519606e-002
4.442000000009973e+001	2.007157e+000	4.518589e-002
4.443000000009973e+001	2.007157e+000	4.517572e-002
4.444000000009973e+001	2.007157e+000	4.516555e-002
4.445000000009973e+001	2.007157e+000	4.515539e-002
4.446000000009973e+001	2.007157e+000	4.514523e-002
4.447000000009972e+001	2.007157e+000	4.513508e-002
4.448000000009972e+001	2.007157e+000	4.512493e-002
4.449000000009972e+001	2.007157e+000	4.511479e-002
4.450000000009972e+001	2.007157e+000	4.510465e-002
4.451000000009972e+001	2.007157e+000	4.509452e-002
4.452000000009971e+001	2.007157e+000	4.508439e-002
4.453000000009971e+001	2.007157e+000	4.507427e-002
4.454000000009971e+001	2.007157e+000	4.506415e-002
4.455000000009971e+001	2.007157e+000	4.505403e-002
4.456000000009971e+001	2.007157e+000	4.504392e-002
4.457000000009970e+001	2.007157e+000	4.503382e-002
4.458000000009970e+001	2.007157e+000	4.502371e-002
4.459000000009970e+001	2.007157e+000	4.501362e-002
4.460000000009970e+001	2.007157e+000	4.500352e-002
4.461000000009970e+001	2.007157e+000	4.499343e-002
4.462000000009969e+001	2.007157e+000	4.498335e-002
4.463000000009969e+001	2.007157e+000	4.497327e-002
4.464000000009969e+001	2.007157e+000	4.496320e-002
4.465000000009969e+001	2.007157e+000	4.495313e-002
4.466000000009969e+001	2.007157e+000	4.494306e-002
4.467000000009968e+001	2.007157e+000	4.493300e-002
4.468000000009968e+001	2.007157e+000	4.492294e-002
4.469000000009968e+001	2.007157e+000	4.491289e-002
4.470000000009968e+001	2.007157e+000	4.490285e-002
4.471000000009968e+001	2.007157e+000	4.489280e-002
4.472000000009967e+001	2.007157e+000	4.488276e-002
4.473000000009967e+001	2.007157e+000	4.487273e-002
4.474000000009967e+001	2.007157e+000	4.486270e-002
4.475000000009967e+001	2.007157e+000	4.485267e-002
4.476000000009967e+001	2.007157e+000	4.484265e-002
4.477000000009966e+001	2.007157e+000	4.483264e-002
4.478000000009966e+001	2.007157e+000	4.482263e-002
4.479000000009966e+001	2.007157e+000	4.481262e-002
4.480000000009966e+001	2.007157e+000	4.480262e-002
4.481000000009966e+001	2.007157e+000	4.479262e-002
4.482000000009965e+001	2.007157e+000	4.478262e-002
4.483000000009965e+001	2.007157e+000	4.477264e-002
4.484000000009965e+001	2.007157e+000	4.476265e-002
4.485000000009965e+001	2.007157e+000	4.475267e-002
4.486000000009965e+001	2.007157e+000	4.474269e-002
4.487000000009964e+001	2.007157e+000	4.473272e-002
4.488000000009964e+001	2.007157e+000	4.472275e-002
4.489000000009964e+001	2.007157e+000	4.471279e-002
4.490000000009964e+001	2.007157e+000	4.470284e-002
4.491000000009964e+001	2.007157e+000	4.469288e-002
4.492000000009963e+001	2.007157e+000	4.468293e-002
4.493000000009963e+001	2.007157e+000	4.467298e-002
4.494000000009963e+001	2.007157e+000	4.466305e-002
4.495000000009963e+001	2.007157e+000	4.465311e-002
4.496000000009963e+001	2.007157e+000	4.464318e-002
4.497000000009962e+001	2.007157e+000	4.463325e-002
4.498000000009962e+001	2.007157e+000	4.462333e-002
4.499000000009962e+001	2.007157e+000	4.461341e-002
4.500000000009962e+001	2.007157e+000	4.460350e-002
4.501000000009962e+001	2.007157e+000	4.459358e-002
4.502000000009961e+001	2.007157e+000	4.458368e-002
4.503000000009961e+001	2.007157e+000	4.457378e-002
4.504000000009961e+001	2.007157e+000	4.456388e-002
4.505000000009961e+001	2.007157e+000	4.455399e-002
4.506000000009961e+001	2.007157e+000	4.454410e-002
4.507000000009960e+001	2.007157e+000	4.453422e-002
4.508000000009960e+001	2.007157e+000	4.452434e-002
4.509000000009960e+001	2.007157e+000	4.451447e-002
4.510000000009960e+001	2.007157e+000	4.450460e-002
4.511000000009960e+001	2.007157e+000	4.449473e-002
4.512000000009959e+001	2.007157e+000	4.448487e-002
4.513000000009959e+001	2.007157e+000	4.447501e-002
4.514000000009959e+001	2.007157e+000	4.446516e-002
4.515000000009959e+001	2.007157e+000	4.445531e-002
4.516000000009959e+001	2.007157e+000	4.444547e-002
4.517000000009958e+001	2.007157e+000	4.443563e-002
4.518000000009958e+001	2.007157e+000	4.442579e-002
4.519000000009958e+001	2.007157e+000	4.441596e-002
4.520000000009958e+001	2.007157e+000	4.440613e-002
4.521000000009958e+001	2.007157e+000	4.439631e-002
4.522000000009957e+001	2.007157e+000	4.438649e-002
4.523000000009957e+001	2.007157e+000	4.437668e-002
4.524000000009957e+001	2.007157e+000	4.436687e-002
4.525000000009957e+001	2.007157e+000	4.435707e-002
4.526000000009957e+001	2.007157e+000	4.434727e-002
4.527000000009956e+001	2.007157e+000	4.433747e-002
4.528000000009956e+001	2.007157e+000	4.432768e-002
4.529000000009956e+001	2.007157e+000	4.431789e-002
4.530000000009956e+001	2.007157e+000	4.430811e-002
4.531000000009956e+001	2.007157e+000	4.429833e-002
4.532000000009955e+001	2.007157e+000	4.428856e-002
4.533000000009955e+001	2.007157e+000	4.427879e-002
4.534000000009955e+001	2.007157e+000	4.426902e-002
4.535000000009955e+001	2.007157e+000	4.425926e-002
4.536000000009955e+001	2.007157e+000	4.424950e-002
4.537000000009954e+001	2.007157e+000	4.423975e-002
4.538000000009954e+001	2.007157e+000	4.423000e-002
4.539000000009954e+001	2.007157e+000	4.422026e-002
4.540000000009954e+001	2.007157e+000	4.421052e-002
4.541000000009954e+001	2.007157e+000	4.420078e-002
4.542000000009954e+001	2.007157e+000	4.419105e-002
4.543000000009953e+001	2.007157e+000	4.418132e-002
4.544000000009953e+001	2.007157e+000	4.417160e-002
4.545000000009953e+001	2.007157e+000	4.416188e-002
4.546000000009953e+001	2.007157e+000	4.415217e-002
4.547000000009953e+001	2.007157e+000	4.414245e-002
4.548000000009952e+001	2.007157e+000	4.413275e-002
4.549000000009952e+001	2.007158e+000	4.412305e-002
4.550000000009952e+001	2.007158e+000	4.411335e-002
4.551000000009952e+001	2.007158e+000	4.410366e-002
4.552000000009952e+001	2.007158e+000	4.409397e-002
4.553000000009951e+001	2.007157e+000	4.408428e-002
4.554000000009951e+001	2.007158e+000	4.407460e-002
4.555000000009951e+001	2.007158e+000	4.406493e-002
4.556000000009951e+001	2.007158e+000	4.405526e-002
4.557000000009951e+001	2.007158e+000	4.404559e-002
4.558000000009950e+001	2.007158e+000	4.403593e-002
4.559000000009950e+001	2.007158e+000	4.402627e-002
4.560000000009950e+001	2.007158e+000	4.401661e-002
4.561000000009950e+001	2.007158e+000	4.400696e-002
4.562000000009950e+001	2.007158e+000	4.399731e-002
4.563000000009949e+001	2.007158e+000	4.398767e-002
4.564000000009949e+001	2.007158e+000	4.397804e-002
4.565000000009949e+001	2.007158e+000	4.396840e-002
4.566000000009949e+001	2.007158e+000	4.395877e-002
4.567000000009949e+001	2.007158e+000	4.394915e-002
4.568000000009948e+001	2.007158e+000	4.393952e-002
4.569000000009948e+001	2.007158e+000	4.392991e-002
4.570000000009948e+001	2.007158e+000	4.392030e-002
4.571000000009948e+001	2.007158e+000	4.391069e-002
4.572000000009948e+001	2.007158e+000	4.390108e-002
4.573000000009947e+001	2.007158e+000	4.389148e-002
4.574000000009947e+001	2.007158e+000	4.388189e-002
4.575000000009947e+001	2.007158e+000	4.387230e-002
4.576000000009947e+001	2.007158e+000	4.386271e-002
4.577000000009947e+001	2.007158e+000	4.385313e-002
4.578000000009946e+001	2.007158e+000	4.384355e-002
4.579000000009946e+001	2.007158e+000	4.383397e-002
4.580000000009946e+001	2.007158e+000	4.382440e-002
4.581000000009946e+001	2.007158e+000	4.381483e-002
4.582000000009946e+001	2.007158e+000	4.380527e-002
4.583000000009945e+001	2.007158e+000	4.379571e-002
4.584000000009945e+001	2.007158e+000	4.378616e-002
4.585000000009945e+001	2.007158e+000	4.377661e-002
4.586000000009945e+001	2.007158e+000	4.376706e-002
4.587000000009945e+001	2.007158e+000	4.375752e-002
4.588000000009944e+001	2.007158e+000	4.374798e-002
4.589000000009944e+001	2.007158e+000	4.373845e-002
4.590000000009944e+001	2.007158e+000	4.372892e-002
4.591000000009944e+001	2.007158e+000	4.371940e-002
4.592000000009944e+001	2.007158e+000	4.370988e-002
4.593000000009943e+001	2.007158e+000	4.370036e-002
4.594000000009943e+001	2.007158e+000	4.369085e-002
4.595000000009943e+001	2.007158e+000	4.368134e-002
4.596000000009943e+001	2.007158e+000	4.367184e-002
4.597000000009943e+001	2.007158e+000	4.366234e-002
4.598000000009942e+001	2.007158e+000	4.365284e-002
4.599000000009942e+001	2.007158e+000	4.364335e-002
4.600000000009942e+001	2.007158e+000	4.363386e-002
4.601000000009942e+001	2.007158e+000	4.362438e-002
4.602000000009942e+001	2.007158e+000	4.361490e-002
4.603000000009941e+001	2.007158e+000	4.360542e-002
4.604000000009941e+001	2.007158e+000	4.359595e-002
4.605000000009941e+001	2.007158e+000	4.358649e-002
4.606000000009941e+001	2.007158e+000	4.357702e-002
4.607000000009941e+001	2.007158e+000	4.356756e-002
4.608000000009940e+001	2.007158e+000	4.355811e-002
4.609000000009940e+001	2.007135e+000	4.354816e-002
4.610000000009940e+001	2.007158e+000	4.353921e-002
4.611000000009940e+001	2.007158e+000	4.352977e-002
4.612000000009940e+001	2.007158e+000	4.352033e-002
4.613000000009939e+001	2.007158e+000	4.351090e-002
4.614000000009939e+001	2.007157e+000	4.350144e-002
4.615000000009939e+001	2.007158e+000	4.349204e-002
4.616000000009939e+001	2.007158e+000	4.348262e-002
4.617000000009939e+001	2.007158e+000	4.347320e-002
4.618000000009938e+001	2.007158e+000	4.346379e-002
4.619000000009938e+001	2.007158e+000	4.345438e-002
4.620000000009938e+001	2.007158e+000	4.344497e-002
4.621000000009938e+001	2.007158e+000	4.343557e-002
4.622000000009938e+001	2.007158e+000	4.342617e-002
4.623000000009937e+001	2.007158e+000	4.341678e-002
4.624000000009937e+001	2.007158e+000	4.340739e-002
4.625000000009937e+001	2.007158e+000	4.339800e-002
4.626000000009937e+001	2.007158e+000	4.338862e-002
4.627000000009937e+001	2.007158e+000	4.337925e-002
4.628000000009936e+001	2.007158e+000	4.336987e-002
4.629000000009936e+001	2.007158e+000	4.336051e-002
4.630000000009936e+001	2.007158e+000	4.335114e-002
4.631000000009936e+001	2.007158e+000	4.334178e-002
4.632000000009936e+001	2.007158e+000	4.333242e-002
4.633000000009935e+001	2.007158e+000	4.332307e-002
4.634000000009935e+001	2.007158e+000	4.331372e-002
4.635000000009935e+001	2.007158e+000	4.330437e-002
4.636000000009935e+001	2.007158e+000	4.329503e-002
4.637000000009935e+001	2.007158e+000	4.328570e-002
4.638000000009934e+001	2.007158e+000	4.327636e-002
4.639000000009934e+001	2.007158e+000	4.326703e-002
4.640000000009934e+001	2.007158e+000	4.325771e-002
4.641000000009934e+001	2.007158e+000	4.324839e-002
4.642000000009934e+001	2.007158e+000	4.323907e-002
4.643000000009933e+001	2.007158e+000	4.322976e-002
4.644000000009933e+001	2.007158e+000	4.322045e-002
4.645000000009933e+001	2.007158e+000	4.321115e-002
4.646000000009933e+001	2.007158e+000	4.320185e-002
4.647000000009933e+001	2.007158e+000	4.319255e-002
4.648000000009932e+001	2.007158e+000	4.318326e-002
4.649000000009932e+001	2.007154e+000	4.317388e-002
4.650000000009932e+001	2.007158e+000	4.316468e-002
4.651000000009932e+001	2.007158e+000	4.315540e-002
4.652000000009932e+001	2.007158e+000	4.314613e-002
4.653000000009931e+001	2.007158e+000	4.313685e-002
4.654000000009931e+001	2.007158e+000	4.312759e-002
4.655000000009931e+001	2.007158e+000	4.311832e-002
4.656000000009931e+001	2.007158e+000	4.310906e-002
4.657000000009931e+001	2.007158e+000	4.309980e-002
4.658000000009930e+001	2.007158e+000	4.309055e-002
4.659000000009930e+001	2.007158e+000	4.308130e-002
4.660000000009930e+001	2.007158e+000	4.307206e-002
4.661000000009930e+001	2.007158e+000	4.306281e-002
4.662000000009930e+001	2.007158e+000	4.305358e-002
4.663000000009929e+001	2.007158e+000	4.304434e-002
4.664000000009929e+001	2.007158e+000	4.303512e-002
4.665000000009929e+001	2.007158e+000	4.302589e-002
4.666000000009929e+001	2.007158e+000	4.301667e-002
4.667000000009929e+001	2.007158e+000	4.300745e-002
4.668000000009928e+001	2.007158e+000	4.299824e-002
4.669000000009928e+001	2.007158e+000	4.298903e-002
4.670000000009928e+001	2.007158e+000	4.297983e-002
4.671000000009928e+001	2.007158e+000	4.297062e-002
4.672000000009928e+001	2.007158e+000	4.296143e-002
4.673000000009927e+001	2.007158e+000	4.295223e-002
4.674000000009927e+001	2.007158e+000	4.294304e-002
4.675000000009927e+001	2.007158e+000	4.293386e-002
4.676000000009927e+001	2.007101e+000	4.292346e-002
4.677000000009927e+001	2.007158e+000	4.291550e-002
4.678000000009926e+001	2.007158e+000	4.290633e-002
4.679000000009926e+001	2.007158e+000	4.289715e-002
4.680000000009926e+001	2.007158e+000	4.288799e-002
4.681000000009926e+001	2.007158e+000	4.287883e-002
4.682000000009926e+001	2.007158e+000	4.286967e-002
4.683000000009925e+001	2.007158e+000	4.286052e-002
4.684000000009925e+001	2.007158e+000	4.285136e-002
4.685000000009925e+001	2.007158e+000	4.284222e-002
4.686000000009925e+001	2.007158e+000	4.283307e-002
4.687000000009925e+001	2.007158e+000	4.282394e-002
4.688000000009924e+001	2.007158e+000	4.281480e-002
4.689000000009924e+001	2.007158e+000	4.280567e-002
4.690000000009924e+001	2.007158e+000	4.279654e-002
4.691000000009924e+001	2.007158e+000	4.278742e-002
4.692000000009924e+001	2.007158e+000	4.277830e-002
4.693000000009923e+001	2.007158e+000	4.276919e-002
4.694000000009923e+001	2.007158e+000	4.276007e-002
4.695000000009923e+001	2.007158e+000	4.275097e-002
4.696000000009923e+001	2.007158e+000	4.274186e-002
4.697000000009923e+001	2.007158e+000	4.273276e-002
4.698000000009922e+001	2.007158e+000	4.272367e-002
4.699000000009922e+001	2.007158e+000	4.271458e-002
4.700000000009922e+001	2.007158e+000	4.270549e-002
4.701000000009922e+001	2.007158e+000	4.269641e-002
4.702000000009922e+001	2.007158e+000	4.268732e-002
4.703000000009921e+001	2.007124e+000	4.267752e-002
4.704000000009921e+001	2.007158e+000	4.266917e-002
4.705000000009921e+001	2.007158e+000	4.266011e-002
4.706000000009921e+001	2.007158e+000	4.265104e-002
4.707000000009921e+001	2.007158e+000	4.264198e-002
4.708000000009920e+001	2.007158e+000	4.263292e-002
4.709000000009920e+001	2.007158e+000	4.262387e-002
4.710000000009920e+001	2.007158e+000	4.261482e-002
4.711000000009920e+001	2.007158e+000	4.260577e-002
4.712000000009920e+001	2.007158e+000	4.259673e-002
4.713000000009919e+001	2.007158e+000	4.258769e-002
4.714000000009919e+001	2.007158e+000	4.257866e-002
4.715000000009919e+001	2.007158e+000	4.256963e-002
4.716000000009919e+001	2.007158e+000	4.256060e-002
4.717000000009919e+001	2.007158e+000	4.255158e-002
4.718000000009918e+001	2.007158e+000	4.254256e-002
4.719000000009918e+001	2.007158e+000	4.253355e-002
4.720000000009918e+001	2.007158e+000	4.252454e-002
4.721000000009918e+001	2.007158e+000	4.251553e-002
4.722000000009918e+001	2.007158e+000	4.250652e-002
4.723000000009917e+001	2.007158e+000	4.249752e-002
4.724000000009917e+001	2.007158e+000	4.248853e-002
4.725000000009917e+001	2.007158e+000	4.247953e-002
4.726000000009917e+001	2.007158e+000	4.247055e-002
4.727000000009917e+001	2.007158e+000	4.246156e-002
4.728000000009916e+001	2.007158e+000	4.245258e-002
4.729000000009916e+001	2.007158e+000	4.244360e-002
4.730000000009916e+001	2.007158e+000	4.243463e-002
4.731000000009916e+001	2.007158e+000	4.242566e-002
4.732000000009916e+001	2.007158e+000	4.241670e-002
4.733000000009916e+001	2.007158e+000	4.240773e-002
4.734000000009915e+001	2.007158e+000	4.239878e-002
4.735000000009915e+001	2.007158e+000	4.238982e-002
4.736000000009915e+001	2.007158e+000	4.238087e-002
4.737000000009915e+001	2.007158e+000	4.237192e-002
4.738000000009915e+001	2.007158e+000	4.236298e-002
4.739000000009914e+001	2.007158e+000	4.235404e-002
4.740000000009914e+001	2.007158e+000	4.234511e-002
4.741000000009914e+001	2.007158e+000	4.233618e-002
4.742000000009914e+001	2.007158e+000	4.232725e-002
4.743000000009914e+001	2.007158e+000	4.231832e-002
4.744000000009913e+001	2.007158e+000	4.230940e-002
4.745000000009913e+001	2.007158e+000	4.230049e-002
4.746000000009913e+001	2.007158e+000	4.229157e-002
4.747000000009913e+001	2.007158e+000	4.228266e-002
4.748000000009913e+001	2.007158e+000	4.227376e-002
4.749000000009912e+001	2.007158e+000	4.226486e-002
4.750000000009912e+001	2.007158e+000	4.225596e-002
4.751000000009912e+001	2.007158e+000	4.224706e-002
