Freq.	V(vout)/-I(Vp)
5.32453712871352e+004	1.49269804583939e-001,-1.00444642337854e-001
5.32553722772343e+004	1.49268114326579e-001,-1.00423826155388e-001
5.32653732673333e+004	1.49266424715345e-001,-1.00403017041826e-001
5.32753742574323e+004	1.49264735749855e-001,-1.00382214993267e-001
5.32853752475313e+004	1.49263047429692e-001,-1.00361420005894e-001
5.32953762376303e+004	1.49261359754452e-001,-1.00340632075844e-001
5.33053772277293e+004	1.49259672723737e-001,-1.00319851199281e-001
5.33153782178283e+004	1.49257986337135e-001,-1.00299077372370e-001
5.33253792079273e+004	1.49256300594236e-001,-1.00278310591286e-001
5.33353801980264e+004	1.49254615494663e-001,-1.00257550852164e-001
5.33453811881254e+004	1.49252931037968e-001,-1.00236798151226e-001
5.33553821782244e+004	1.49251247223778e-001,-1.00216052484620e-001
5.33653831683234e+004	1.49249564051677e-001,-1.00195313848524e-001
5.33753841584224e+004	1.49247881521269e-001,-1.00174582239115e-001
5.33853851485214e+004	1.49246199632137e-001,-1.00153857652593e-001
5.33953861386204e+004	1.49244564579742e-001,-1.00133057184789e-001
5.34053871287194e+004	1.49242883989651e-001,-1.00112346618358e-001
5.34153881188184e+004	1.49241204039650e-001,-1.00091643063356e-001
5.34253891089175e+004	1.49239524729314e-001,-1.00070946516003e-001
5.34353900990165e+004	1.49237846058271e-001,-1.00050256972460e-001
5.34453910891155e+004	1.49236168026090e-001,-1.00029574428974e-001
5.34553920792145e+004	1.49234490632396e-001,-1.00008898881683e-001
5.34653930693135e+004	1.49232813876761e-001,-9.99882303268600e-002
5.34753940594125e+004	1.49231137758807e-001,-9.99675687606722e-002
5.34853950495115e+004	1.49229462278123e-001,-9.99469141793350e-002
5.34953960396105e+004	1.49227787434309e-001,-9.99262665790862e-002
5.35053970297096e+004	1.49226113226968e-001,-9.99056259561023e-002
5.35153980198086e+004	1.49224439655705e-001,-9.98849923066173e-002
5.35253990099076e+004	1.49222766720116e-001,-9.98643656268522e-002
5.35354000000066e+004	1.49221094419794e-001,-9.98437459130533e-002
5.35454009901056e+004	1.49219422754353e-001,-9.98231331614162e-002
5.35554019802046e+004	1.49217751723388e-001,-9.98025273681865e-002
5.35654029703036e+004	1.49216081326509e-001,-9.97819285295818e-002
5.35754039604026e+004	1.49214411563303e-001,-9.97613366418670e-002
5.35854049505016e+004	1.49212742433393e-001,-9.97407517012400e-002
5.35954059406007e+004	1.49211027386345e-001,-9.97202568882436e-002
5.36054069306997e+004	1.49209359504061e-001,-9.96996858447486e-002
5.36154079207987e+004	1.49207692253858e-001,-9.96791217370957e-002
5.36254089108977e+004	1.49206025635358e-001,-9.96585645615182e-002
5.36354099009967e+004	1.49204359648157e-001,-9.96380143142699e-002
5.36454108910957e+004	1.49202694291857e-001,-9.96174709916205e-002
5.36554118811947e+004	1.49201029566056e-001,-9.95969345898226e-002
5.36654128712937e+004	1.49199365470376e-001,-9.95764051051161e-002
5.36754138613928e+004	1.49197702004407e-001,-9.95558825337800e-002
5.36854148514918e+004	1.49196039167765e-001,-9.95353668720724e-002
5.36954158415908e+004	1.49194376960037e-001,-9.95148581162864e-002
5.37054168316898e+004	1.49192715380850e-001,-9.94943562626533e-002
5.37154178217888e+004	1.49191054429806e-001,-9.94738613074606e-002
5.37254188118878e+004	1.49189394106498e-001,-9.94533732469944e-002
5.37354198019868e+004	1.49187734410541e-001,-9.94328920775338e-002
5.37454207920858e+004	1.49186075341547e-001,-9.94124177953407e-002
5.37554217821848e+004	1.49184416899122e-001,-9.93919503967027e-002
5.37654227722839e+004	1.49182759082863e-001,-9.93714898779261e-002
5.37754237623829e+004	1.49181101892396e-001,-9.93510362352667e-002
5.37854247524819e+004	1.49179445327320e-001,-9.93305894650307e-002
5.37954257425809e+004	1.49177789387238e-001,-9.93101495635353e-002
5.38054267326799e+004	1.49176134071761e-001,-9.92897165270548e-002
5.38154277227789e+004	1.49174479380495e-001,-9.92692903519013e-002
5.38254287128779e+004	1.49172825313058e-001,-9.92488710343564e-002
5.38354297029769e+004	1.49171171869056e-001,-9.92284585707430e-002
5.38454306930759e+004	1.49169519048100e-001,-9.92080529573591e-002
5.38554316831750e+004	1.49167866849799e-001,-9.91876541905192e-002
5.38654326732740e+004	1.49166215273754e-001,-9.91672622665343e-002
5.38754336633730e+004	1.49164564319587e-001,-9.91468771817351e-002
5.38854346534720e+004	1.49162913986905e-001,-9.91264989324272e-002
5.38954356435710e+004	1.49161264275336e-001,-9.91061275148967e-002
5.39054366336700e+004	1.49159615184462e-001,-9.90857629255186e-002
5.39154376237690e+004	1.49157966713902e-001,-9.90654051606229e-002
5.39254386138680e+004	1.49156318863285e-001,-9.90450542164916e-002
5.39354396039671e+004	1.49154671632220e-001,-9.90247100894778e-002
5.39454405940661e+004	1.49153025020297e-001,-9.90043727759354e-002
5.39554415841651e+004	1.49151379027145e-001,-9.89840422721875e-002
5.39654425742641e+004	1.49149733652377e-001,-9.89637185745674e-002
5.39754435643631e+004	1.49148088895605e-001,-9.89434016794177e-002
5.39854445544621e+004	1.49146444756454e-001,-9.89230915830677e-002
5.39954455445611e+004	1.49144801234518e-001,-9.89027882819002e-002
5.40054465346601e+004	1.49143158329412e-001,-9.88824917722616e-002
5.40154475247591e+004	1.49141516040776e-001,-9.88622020504561e-002
5.40254485148582e+004	1.49139874368192e-001,-9.88419191128939e-002
5.40354495049572e+004	1.49138233311294e-001,-9.88216429559114e-002
5.40454504950562e+004	1.49136592869699e-001,-9.88013735758602e-002
5.40554514851552e+004	1.49134953043007e-001,-9.87811109691318e-002
5.40654524752542e+004	1.49133313830852e-001,-9.87608551320496e-002
5.40754534653532e+004	1.49131675232838e-001,-9.87406060610123e-002
5.40854544554522e+004	1.49130084672124e-001,-9.87202798752618e-002
5.40954554455512e+004	1.49128447319161e-001,-9.87000443113205e-002
5.41054564356503e+004	1.49126810579200e-001,-9.86798155025169e-002
5.41154574257493e+004	1.49125174451859e-001,-9.86595934452477e-002
5.41254584158483e+004	1.49123538936743e-001,-9.86393781359143e-002
5.41354594059473e+004	1.49121904033472e-001,-9.86191695708909e-002
5.41454603960463e+004	1.49120269741677e-001,-9.85989677465335e-002
5.41554613861453e+004	1.49118636060972e-001,-9.85787726592499e-002
5.41654623762443e+004	1.49117002990961e-001,-9.85585843054519e-002
5.41754633663433e+004	1.49115370531276e-001,-9.85384026815120e-002
5.41854643564423e+004	1.49113738681541e-001,-9.85182277838303e-002
5.41954653465414e+004	1.49112107441366e-001,-9.84980596087880e-002
5.42054663366404e+004	1.49110476810366e-001,-9.84778981528248e-002
5.42154673267394e+004	1.49108846788167e-001,-9.84577434123305e-002
5.42254683168384e+004	1.49107217374398e-001,-9.84375953836846e-002
5.42354693069374e+004	1.49105588568678e-001,-9.84174540633100e-002
5.42454702970364e+004	1.49103960370614e-001,-9.83973194476385e-002
5.42554712871354e+004	1.49102332779825e-001,-9.83771915330903e-002
5.42654722772344e+004	1.49100705795944e-001,-9.83570703160548e-002
5.42754732673335e+004	1.49099079418588e-001,-9.83369557929663e-002
5.42854742574325e+004	1.49097405864936e-001,-9.83169321190024e-002
5.42954752475315e+004	1.49095780681517e-001,-9.82968309871265e-002
5.43054762376305e+004	1.49094156103488e-001,-9.82767365384754e-002
5.43154772277295e+004	1.49092532130469e-001,-9.82566487694657e-002
5.43254782178285e+004	1.49090908762086e-001,-9.82365676765263e-002
5.43354792079275e+004	1.49089285997964e-001,-9.82164932561071e-002
5.43454801980265e+004	1.49087663837729e-001,-9.81964255046125e-002
5.43554811881255e+004	1.49086042280986e-001,-9.81763644185419e-002
5.43654821782246e+004	1.49084421327364e-001,-9.81563099943015e-002
5.43754831683236e+004	1.49082800976507e-001,-9.81362622283237e-002
5.43854841584226e+004	1.49081181228028e-001,-9.81162211170643e-002
5.43954851485216e+004	1.49079562081538e-001,-9.80961866570053e-002
5.44054861386206e+004	1.49077943536690e-001,-9.80761588445533e-002
5.44154871287196e+004	1.49076325593078e-001,-9.80561376761969e-002
5.44254881188186e+004	1.49074708250350e-001,-9.80361231483788e-002
5.44354891089176e+004	1.49073091508126e-001,-9.80161152575524e-002
5.44454900990167e+004	1.49071475366021e-001,-9.79961140002121e-002
5.44554910891157e+004	1.49069859823685e-001,-9.79761193727711e-002
5.44654920792147e+004	1.49068244880718e-001,-9.79561313717470e-002
5.44754930693137e+004	1.49066630536765e-001,-9.79361499935785e-002
5.44854940594127e+004	1.49065016791440e-001,-9.79161752347680e-002
5.44954950495117e+004	1.49063403644382e-001,-9.78962070917585e-002
5.45054960396107e+004	1.49061791095217e-001,-9.78762455610385e-002
5.45154970297097e+004	1.49060179143566e-001,-9.78562906391019e-002
5.45254980198087e+004	1.49058567789046e-001,-9.78363423224413e-002
5.45354990099078e+004	1.49056957031314e-001,-9.78164006075038e-002
5.45455000000068e+004	1.49055346869988e-001,-9.77964654907844e-002
5.45555009901058e+004	1.49053737304687e-001,-9.77765369687950e-002
5.45655019802048e+004	1.49052128335056e-001,-9.77566150379995e-002
5.45755029703038e+004	1.49050519960695e-001,-9.77366996949492e-002
5.45855039604028e+004	1.49048912181268e-001,-9.77167909360830e-002
5.45955049505018e+004	1.49047304996388e-001,-9.76968887579129e-002
5.46055059406008e+004	1.49045698405680e-001,-9.76769931569834e-002
5.46155069306998e+004	1.49044092408786e-001,-9.76571041297486e-002
5.46255079207989e+004	1.49042487005331e-001,-9.76372216727293e-002
5.46355089108979e+004	1.49040882194956e-001,-9.76173457824312e-002
5.46455099009969e+004	1.49039277977268e-001,-9.75974764554112e-002
5.46555108910959e+004	1.49037674351926e-001,-9.75776136881250e-002
5.46655118811949e+004	1.49036071318542e-001,-9.75577574771362e-002
5.46755128712939e+004	1.49034468876767e-001,-9.75379078189150e-002
5.46855138613929e+004	1.49032867026207e-001,-9.75180647100394e-002
5.46955148514919e+004	1.49031265766522e-001,-9.74982281469886e-002
5.47055158415910e+004	1.49029665097311e-001,-9.74783981263400e-002
5.47155168316900e+004	1.49028065018245e-001,-9.74585746445694e-002
5.47255178217890e+004	1.49026465528939e-001,-9.74387576982310e-002
5.47355188118880e+004	1.49024866629025e-001,-9.74189472838676e-002
5.47455198019870e+004	1.49023268318144e-001,-9.73991433980004e-002
5.47555207920860e+004	1.49021670595912e-001,-9.73793460372116e-002
5.47655217821850e+004	1.49020073461982e-001,-9.73595551979910e-002
5.47755227722840e+004	1.49018476915991e-001,-9.73397708768856e-002
5.47855237623830e+004	1.49016880957565e-001,-9.73199930704680e-002
5.47955247524821e+004	1.49015285586336e-001,-9.73002217752817e-002
5.48055257425811e+004	1.49013739524009e-001,-9.72803720998989e-002
5.48155267326801e+004	1.49012145344248e-001,-9.72606138028532e-002
5.48255277227791e+004	1.49010551750592e-001,-9.72408620067050e-002
5.48355287128781e+004	1.49008958742692e-001,-9.72211167080010e-002
5.48455297029771e+004	1.49007366320170e-001,-9.72013779033142e-002
5.48555306930761e+004	1.49005774482664e-001,-9.71816455892090e-002
5.48655316831751e+004	1.49004183229816e-001,-9.71619197622554e-002
5.48755326732742e+004	1.49002592561273e-001,-9.71422004189934e-002
5.48855336633732e+004	1.49001002476649e-001,-9.71224875560304e-002
5.48955346534722e+004	1.48999412975604e-001,-9.71027811699174e-002
5.49055356435712e+004	1.48997824057756e-001,-9.70830812572464e-002
5.49155366336702e+004	1.48996235722751e-001,-9.70633878145900e-002
5.49255376237692e+004	1.48994647970237e-001,-9.70437008385198e-002
5.49355386138682e+004	1.48993060799833e-001,-9.70240203256477e-002
5.49455396039672e+004	1.48991474211198e-001,-9.70043462725203e-002
5.49555405940662e+004	1.48989888203962e-001,-9.69846786757453e-002
5.49655415841653e+004	1.48988302777765e-001,-9.69650175319113e-002
5.49755425742643e+004	1.48986717932242e-001,-9.69453628376214e-002
5.49855435643633e+004	1.48985133667036e-001,-9.69257145894594e-002
5.49955445544623e+004	1.48983549981788e-001,-9.69060727840233e-002
5.50055455445613e+004	1.48981966876148e-001,-9.68864374179085e-002
5.50155465346603e+004	1.48980335245583e-001,-9.68668936689227e-002
5.50255475247593e+004	1.48978753279817e-001,-9.68472711852376e-002
5.50355485148583e+004	1.48977171892575e-001,-9.68276551306786e-002
5.50455495049574e+004	1.48975591083494e-001,-9.68080455018682e-002
5.50555504950564e+004	1.48974010852215e-001,-9.67884422954258e-002
5.50655514851554e+004	1.48972431198366e-001,-9.67688455079686e-002
5.50755524752544e+004	1.48970852121615e-001,-9.67492551360922e-002
5.50855534653534e+004	1.48969273621577e-001,-9.67296711764471e-002
5.50955544554524e+004	1.48967695697914e-001,-9.67100936256179e-002
5.51055554455514e+004	1.48966118350276e-001,-9.66905224802438e-002
5.51155564356504e+004	1.48964541578278e-001,-9.66709577369752e-002
5.51255574257494e+004	1.48962965381583e-001,-9.66513993924145e-002
5.51355584158485e+004	1.48961389759825e-001,-9.66318474432070e-002
5.51455594059475e+004	1.48959814712666e-001,-9.66123018859533e-002
5.51555603960465e+004	1.48958240239724e-001,-9.65927627173366e-002
5.51655613861455e+004	1.48956666340656e-001,-9.65732299339723e-002
5.51755623762445e+004	1.48955093015121e-001,-9.65537035324832e-002
5.51855633663435e+004	1.48953520262739e-001,-9.65341835095540e-002
5.51955643564425e+004	1.48951948083176e-001,-9.65146698617782e-002
5.52055653465415e+004	1.48950376476056e-001,-9.64951625858516e-002
5.52155663366406e+004	1.48948805441036e-001,-9.64756616784052e-002
5.52255673267396e+004	1.48947234977769e-001,-9.64561671360750e-002
5.52355683168386e+004	1.48945665085885e-001,-9.64366789555481e-002
5.52455693069376e+004	1.48944095765055e-001,-9.64171971334361e-002
5.52555702970366e+004	1.48942527014893e-001,-9.63977216664484e-002
5.52655712871356e+004	1.48940958835066e-001,-9.63782525512261e-002
5.52755722772346e+004	1.48939391225220e-001,-9.63587897844249e-002
5.52855732673336e+004	1.48937824185003e-001,-9.63393333627110e-002
5.52955742574326e+004	1.48936257714052e-001,-9.63198832827721e-002
5.53055752475317e+004	1.48934691812017e-001,-9.63004395412743e-002
5.53155762376307e+004	1.48933126478555e-001,-9.62810021348676e-002
5.53255772277297e+004	1.48931561713330e-001,-9.62615710602232e-002
5.53355782178287e+004	1.48929997515957e-001,-9.62421463140558e-002
5.53455792079277e+004	1.48928433886088e-001,-9.62227278930463e-002
5.53555801980267e+004	1.48926870823397e-001,-9.62033157938417e-002
5.53655811881257e+004	1.48925308327503e-001,-9.61839100131666e-002
5.53755821782247e+004	1.48923746398088e-001,-9.61645105476611e-002
5.53855831683237e+004	1.48922185034780e-001,-9.61451173940450e-002
5.53955841584228e+004	1.48920624237230e-001,-9.61257305490124e-002
5.54055851485218e+004	1.48919064005092e-001,-9.61063500092560e-002
5.54155861386208e+004	1.48917504338022e-001,-9.60869757714504e-002
5.54255871287198e+004	1.48915945235662e-001,-9.60676078323207e-002
5.54355881188188e+004	1.48914386697673e-001,-9.60482461885402e-002
5.54455891089178e+004	1.48912828723696e-001,-9.60288908368413e-002
5.54555900990168e+004	1.48911271313375e-001,-9.60095417739422e-002
5.54655910891158e+004	1.48909714466379e-001,-9.59901989965121e-002
5.54755920792149e+004	1.48908158182355e-001,-9.59708625012661e-002
5.54855930693139e+004	1.48906602460958e-001,-9.59515322849276e-002
5.54955940594129e+004	1.48905047301829e-001,-9.59322083442285e-002
5.55055950495119e+004	1.48903492704624e-001,-9.59128906758605e-002
5.55155960396109e+004	1.48901938669013e-001,-9.58935792765392e-002
5.55255970297099e+004	1.48900385194635e-001,-9.58742741429938e-002
5.55355980198089e+004	1.48898832281132e-001,-9.58549752719663e-002
5.55455990099079e+004	1.48897279928181e-001,-9.58356826601621e-002
5.55556000000069e+004	1.48895728135420e-001,-9.58163963043138e-002
5.55656009901060e+004	1.48894176902504e-001,-9.57971162011612e-002
5.55756019802050e+004	1.48892626229097e-001,-9.57778423474317e-002
5.55856029703040e+004	1.48891076114845e-001,-9.57585747398557e-002
5.55956039604030e+004	1.48889526559400e-001,-9.57393133751878e-002
5.56056049505020e+004	1.48887977562431e-001,-9.57200582501412e-002
5.56156059406010e+004	1.48886429123580e-001,-9.57008093614786e-002
5.56256069307000e+004	1.48884881242502e-001,-9.56815667059397e-002
5.56356079207990e+004	1.48883333918869e-001,-9.56623302802588e-002
5.56456089108981e+004	1.48881787152320e-001,-9.56431000811997e-002
5.56556099009971e+004	1.48880240942521e-001,-9.56238761055125e-002
5.56656108910961e+004	1.48878695289119e-001,-9.56046583499451e-002
5.56756118811951e+004	1.48877150191778e-001,-9.55854468112535e-002
5.56856128712941e+004	1.48875605650147e-001,-9.55662414862184e-002
5.56956138613931e+004	1.48874061663900e-001,-9.55470423715610e-002
5.57056148514921e+004	1.48872518232678e-001,-9.55278494640648e-002
5.57156158415911e+004	1.48870975356146e-001,-9.55086627604929e-002
5.57256168316901e+004	1.48869433033955e-001,-9.54894822576177e-002
5.57356178217892e+004	1.48867891265776e-001,-9.54703079521980e-002
5.57456188118882e+004	1.48866350051259e-001,-9.54511398410050e-002
5.57556198019872e+004	1.48864809390073e-001,-9.54319779208025e-002
5.57656207920862e+004	1.48863218800684e-001,-9.54129084108660e-002
5.57756217821852e+004	1.48861679226619e-001,-9.53937588768413e-002
5.57856227722842e+004	1.48860140204845e-001,-9.53746155241541e-002
5.57956237623832e+004	1.48858601735034e-001,-9.53554783495807e-002
5.58056247524822e+004	1.48857063816833e-001,-9.53363473499130e-002
5.58156257425813e+004	1.48855526449899e-001,-9.53172225219542e-002
5.58256267326803e+004	1.48853989633911e-001,-9.52981038624546e-002
5.58356277227793e+004	1.48852453368513e-001,-9.52789913682422e-002
5.58456287128783e+004	1.48850917653371e-001,-9.52598850360957e-002
5.58556297029773e+004	1.48849382488155e-001,-9.52407848627991e-002
5.58656306930763e+004	1.48847847872512e-001,-9.52216908451674e-002
5.58756316831753e+004	1.48846313806113e-001,-9.52026029799901e-002
5.58856326732743e+004	1.48844780288603e-001,-9.51835212640999e-002
5.58956336633733e+004	1.48843247319660e-001,-9.51644456942753e-002
5.59056346534724e+004	1.48841714898942e-001,-9.51453762673176e-002
5.59156356435714e+004	1.48840183026110e-001,-9.51263129800605e-002
5.59256366336704e+004	1.48838651700840e-001,-9.51072558292701e-002
5.59356376237694e+004	1.48837120922770e-001,-9.50882048118202e-002
5.59456386138684e+004	1.48835590691576e-001,-9.50691599244922e-002
5.59556396039674e+004	1.48834061006934e-001,-9.50501211640833e-002
5.59656405940664e+004	1.48832531868480e-001,-9.50310885274663e-002
5.59756415841654e+004	1.48831003275914e-001,-9.50120620113991e-002
5.59856425742645e+004	1.48829475228856e-001,-9.49930416127834e-002
5.59956435643635e+004	1.48827947727001e-001,-9.49740273284066e-002
5.60056445544625e+004	1.48826420769999e-001,-9.49550191550883e-002
5.60156455445615e+004	1.48824894357541e-001,-9.49360170896507e-002
5.60256465346605e+004	1.48823368489255e-001,-9.49170211289561e-002
5.60356475247595e+004	1.48821843164820e-001,-9.48980312698451e-002
5.60456485148585e+004	1.48820318383909e-001,-9.48790475091349e-002
5.60556495049575e+004	1.48818794146195e-001,-9.48600698436510e-002
5.60656504950565e+004	1.48817270451314e-001,-9.48410982702708e-002
5.60756514851556e+004	1.48815747298968e-001,-9.48221327858029e-002
5.60856524752546e+004	1.48814224688789e-001,-9.48031733871384e-002
5.60956534653536e+004	1.48812702620463e-001,-9.47842200711013e-002
5.61056544554526e+004	1.48811181093657e-001,-9.47652728345286e-002
5.61156554455516e+004	1.48809660108029e-001,-9.47463316743012e-002
5.61256564356506e+004	1.48808139663254e-001,-9.47273965872563e-002
5.61356574257496e+004	1.48806619758995e-001,-9.47084675702575e-002
5.61456584158486e+004	1.48805100394934e-001,-9.46895446201489e-002
5.61556594059476e+004	1.48803581570715e-001,-9.46706277338074e-002
5.61656603960467e+004	1.48802063286024e-001,-9.46517169080960e-002
5.61756613861457e+004	1.48800545540523e-001,-9.46328121398854e-002
5.61856623762447e+004	1.48799028333874e-001,-9.46139134260309e-002
5.61956633663437e+004	1.48797511665762e-001,-9.45950207634047e-002
5.62056643564427e+004	1.48795995535837e-001,-9.45761341488993e-002
5.62156653465417e+004	1.48794479943783e-001,-9.45572535793709e-002
5.62256663366407e+004	1.48792964889255e-001,-9.45383790517005e-002
5.62356673267397e+004	1.48791450371939e-001,-9.45195105627685e-002
5.62456683168388e+004	1.48789936391499e-001,-9.45006481094461e-002
5.62556693069378e+004	1.48788422947597e-001,-9.44817916886339e-002
5.62656702970368e+004	1.48786910039926e-001,-9.44629412971822e-002
5.62756712871358e+004	1.48785397668132e-001,-9.44440969320181e-002
5.62856722772348e+004	1.48783885831892e-001,-9.44252585900199e-002
5.62956732673338e+004	1.48782374530887e-001,-9.44064262680747e-002
5.63056742574328e+004	1.48780863764782e-001,-9.43875999630720e-002
5.63156752475318e+004	1.48779456539196e-001,-9.43686057122567e-002
5.63256762376308e+004	1.48777946879240e-001,-9.43497914044089e-002
5.63356772277299e+004	1.48776437753209e-001,-9.43309831042091e-002
5.63456782178289e+004	1.48774929160783e-001,-9.43121808085346e-002
5.63556792079279e+004	1.48773421101621e-001,-9.42933845143179e-002
5.63656801980269e+004	1.48771913575390e-001,-9.42745942184792e-002
5.63756811881259e+004	1.48770406581780e-001,-9.42558099178839e-002
5.63856821782249e+004	1.48768900120440e-001,-9.42370316094924e-002
5.63956831683239e+004	1.48767394191073e-001,-9.42182592901735e-002
5.64056841584229e+004	1.48765888793339e-001,-9.41994929568580e-002
5.64156851485220e+004	1.48764383926896e-001,-9.41807326064855e-002
5.64256861386210e+004	1.48762879591448e-001,-9.41619782359410e-002
5.64356871287200e+004	1.48761375786644e-001,-9.41432298421687e-002
5.64456881188190e+004	1.48759872512170e-001,-9.41244874220934e-002
5.64556891089180e+004	1.48758369767700e-001,-9.41057509726167e-002
5.64656900990170e+004	1.48756867552908e-001,-9.40870204906934e-002
5.64756910891160e+004	1.48755365867464e-001,-9.40682959732431e-002
5.64856920792150e+004	1.48753864711049e-001,-9.40495774171939e-002
5.64956930693140e+004	1.48752364083343e-001,-9.40308648194784e-002
5.65056940594131e+004	1.48750863984026e-001,-9.40121581770185e-002
5.65156950495121e+004	1.48749364412746e-001,-9.39934574868060e-002
5.65256960396111e+004	1.48747865369202e-001,-9.39747627457419e-002
5.65356970297101e+004	1.48746314938543e-001,-9.39561612320440e-002
5.65456980198091e+004	1.48744816930747e-001,-9.39374783937895e-002
5.65556990099081e+004	1.48743319449709e-001,-9.39188014955238e-002
5.65657000000071e+004	1.48741822495103e-001,-9.39001305341974e-002
5.65757009901061e+004	1.48740326066616e-001,-9.38814655067399e-002
5.65857019802052e+004	1.48738830163911e-001,-9.38628064101434e-002
5.65957029703042e+004	1.48737334786682e-001,-9.38441532413197e-002
5.66057039604032e+004	1.48735839934606e-001,-9.38255059972321e-002
5.66157049505022e+004	1.48734345607342e-001,-9.38068646748821e-002
5.66257059406012e+004	1.48732851804592e-001,-9.37882292711792e-002
5.66357069307002e+004	1.48731358526007e-001,-9.37695997831284e-002
5.66457079207992e+004	1.48729865771294e-001,-9.37509762076740e-002
5.66557089108982e+004	1.48728373540120e-001,-9.37323585417719e-002
5.66657099009972e+004	1.48726881832163e-001,-9.37137467824162e-002
5.66757108910963e+004	1.48725390647103e-001,-9.36951409265664e-002
5.66857118811953e+004	1.48723899984624e-001,-9.36765409711906e-002
5.66957128712943e+004	1.48722409844400e-001,-9.36579469132880e-002
5.67057138613933e+004	1.48720920226123e-001,-9.36393587497865e-002
5.67157148514923e+004	1.48719431129462e-001,-9.36207764777120e-002
5.67257158415913e+004	1.48717942554102e-001,-9.36022000940327e-002
5.67357168316903e+004	1.48716454499717e-001,-9.35836295957402e-002
5.67457178217893e+004	1.48714966965994e-001,-9.35650649798085e-002
5.67557188118884e+004	1.48713479952622e-001,-9.35465062432100e-002
5.67657198019874e+004	1.48711993459260e-001,-9.35279533829899e-002
5.67757207920864e+004	1.48710507485617e-001,-9.35094063960812e-002
5.67857217821854e+004	1.48709022031357e-001,-9.34908652795087e-002
5.67957227722844e+004	1.48707537096164e-001,-9.34723300302731e-002
5.68057237623834e+004	1.48706052679719e-001,-9.34538006453625e-002
5.68157247524824e+004	1.48704568781725e-001,-9.34352771217499e-002
5.68257257425814e+004	1.48703085401843e-001,-9.34167594564709e-002
5.68357267326804e+004	1.48701602539763e-001,-9.33982476465286e-002
5.68457277227795e+004	1.48700120195161e-001,-9.33797416889255e-002
5.68557287128785e+004	1.48698638367732e-001,-9.33612415806677e-002
5.68657297029775e+004	1.48697157057156e-001,-9.33427473187666e-002
5.68757306930765e+004	1.48695676263113e-001,-9.33242589002308e-002
5.68857316831755e+004	1.48694195985289e-001,-9.33057763220780e-002
5.68957326732745e+004	1.48692716223364e-001,-9.32872995813401e-002
5.69057336633735e+004	1.48691236977034e-001,-9.32688286750007e-002
5.69157346534725e+004	1.48689758245974e-001,-9.32503636001116e-002
5.69257356435715e+004	1.48688280029882e-001,-9.32319043536644e-002
5.69357366336706e+004	1.48686802328433e-001,-9.32134509327082e-002
5.69457376237696e+004	1.48685325141301e-001,-9.31950033342851e-002
5.69557386138686e+004	1.48683848468183e-001,-9.31765615553992e-002
5.69657396039676e+004	1.48682372308771e-001,-9.31581255930776e-002
5.69757405940666e+004	1.48680896662745e-001,-9.31396954443605e-002
5.69857415841656e+004	1.48679421529796e-001,-9.31212711062818e-002
5.69957425742646e+004	1.48677946909596e-001,-9.31028525758920e-002
5.70057435643636e+004	1.48676472801849e-001,-9.30844398502071e-002
5.70157445544627e+004	1.48674999206236e-001,-9.30660329262695e-002
5.70257455445617e+004	1.48673526122436e-001,-9.30476318011432e-002
5.70357465346607e+004	1.48672053550159e-001,-9.30292364718371e-002
5.70457475247597e+004	1.48670581489069e-001,-9.30108469354461e-002
5.70557485148587e+004	1.48669109938848e-001,-9.29924631890005e-002
5.70657495049577e+004	1.48667638899221e-001,-9.29740852295135e-002
5.70757504950567e+004	1.48666168369836e-001,-9.29557130540894e-002
5.70857514851557e+004	1.48664698350404e-001,-9.29373466597572e-002
5.70957524752547e+004	1.48663228840600e-001,-9.29189860435921e-002
5.71057534653538e+004	1.48661759840137e-001,-9.29006312026186e-002
5.71157544554528e+004	1.48660291348671e-001,-9.28822821339389e-002
5.71257554455518e+004	1.48658823365914e-001,-9.28639388345929e-002
5.71357564356508e+004	1.48657355891559e-001,-9.28456013016205e-002
5.71457574257498e+004	1.48655888925278e-001,-9.28272695321355e-002
5.71557584158488e+004	1.48654422466772e-001,-9.28089435231764e-002
5.71657594059478e+004	1.48652956515718e-001,-9.27906232718485e-002
5.71757603960468e+004	1.48651491071829e-001,-9.27723087751815e-002
5.71857613861459e+004	1.48650026134782e-001,-9.27540000302691e-002
5.71957623762449e+004	1.48648561704261e-001,-9.27356970341844e-002
5.72057633663439e+004	1.48647097779974e-001,-9.27173997840127e-002
5.72157643564429e+004	1.48645634361591e-001,-9.26991082768409e-002
5.72257653465419e+004	1.48644171448823e-001,-9.26808225097327e-002
5.72357663366409e+004	1.48642709041353e-001,-9.26625424797838e-002
5.72457673267399e+004	1.48641247138883e-001,-9.26442681840494e-002
5.72557683168389e+004	1.48639785741086e-001,-9.26259996196712e-002
5.72657693069379e+004	1.48638324847664e-001,-9.26077367837179e-002
5.72757702970370e+004	1.48636864458302e-001,-9.25894796732917e-002
5.72857712871360e+004	1.48635404572709e-001,-9.25712282854556e-002
5.72957722772350e+004	1.48633945190574e-001,-9.25529826173187e-002
5.73057732673340e+004	1.48632486311580e-001,-9.25347426659950e-002
5.73157742574330e+004	1.48631027935422e-001,-9.25165084285660e-002
5.73257752475320e+004	1.48629570061794e-001,-9.24982799021609e-002
5.73357762376310e+004	1.48628112690398e-001,-9.24800570838527e-002
5.73457772277300e+004	1.48626602376660e-001,-9.24619283551669e-002
