rvadj	V(vout)
2.090000000000010e+004	2.877475e+000
2.091000000000010e+004	2.878397e+000
2.092000000000010e+004	2.879318e+000
2.093000000000010e+004	2.880239e+000
2.094000000000010e+004	2.881161e+000
2.095000000000010e+004	2.882083e+000
2.096000000000010e+004	2.883004e+000
2.097000000000010e+004	2.883926e+000
2.098000000000010e+004	2.884847e+000
2.099000000000010e+004	2.885769e+000
2.100000000000010e+004	2.886691e+000
2.101000000000010e+004	2.887612e+000
2.102000000000010e+004	2.888534e+000
2.103000000000010e+004	2.889455e+000
2.104000000000010e+004	2.890377e+000
2.105000000000010e+004	2.891298e+000
2.106000000000010e+004	2.892220e+000
2.107000000000010e+004	2.893142e+000
2.108000000000010e+004	2.894063e+000
2.109000000000010e+004	2.894984e+000
2.110000000000010e+004	2.895906e+000
2.111000000000010e+004	2.896828e+000
2.112000000000010e+004	2.897749e+000
2.113000000000010e+004	2.898671e+000
2.114000000000010e+004	2.899592e+000
2.115000000000010e+004	2.900514e+000
2.116000000000010e+004	2.901435e+000
2.117000000000010e+004	2.902357e+000
2.118000000000010e+004	2.903279e+000
2.119000000000010e+004	2.904200e+000
2.120000000000010e+004	2.905122e+000
2.121000000000010e+004	2.906043e+000
2.122000000000010e+004	2.906965e+000
2.123000000000010e+004	2.907886e+000
2.124000000000010e+004	2.908808e+000
2.125000000000010e+004	2.909729e+000
2.126000000000010e+004	2.910651e+000
2.127000000000010e+004	2.911572e+000
2.128000000000010e+004	2.912494e+000
2.129000000000010e+004	2.913415e+000
2.130000000000010e+004	2.914337e+000
2.131000000000010e+004	2.915258e+000
2.132000000000010e+004	2.916180e+000
2.133000000000010e+004	2.917102e+000
2.134000000000010e+004	2.918023e+000
2.135000000000010e+004	2.918945e+000
2.136000000000010e+004	2.919866e+000
2.137000000000010e+004	2.920798e+000
2.138000000000010e+004	2.921845e+000
2.139000000000010e+004	2.922631e+000
2.140000000000010e+004	2.923552e+000
2.141000000000010e+004	2.924474e+000
2.142000000000010e+004	2.925395e+000
2.143000000000010e+004	2.926317e+000
2.144000000000010e+004	2.927238e+000
2.145000000000010e+004	2.928160e+000
2.146000000000010e+004	2.929081e+000
2.147000000000010e+004	2.930003e+000
2.148000000000010e+004	2.930924e+000
2.149000000000010e+004	2.931846e+000
2.150000000000010e+004	2.932767e+000
2.151000000000010e+004	2.933689e+000
2.152000000000010e+004	2.934611e+000
2.153000000000010e+004	2.935532e+000
2.154000000000010e+004	2.936454e+000
2.155000000000010e+004	2.937375e+000
2.156000000000010e+004	2.938297e+000
2.157000000000010e+004	2.939219e+000
2.158000000000010e+004	2.940140e+000
2.159000000000010e+004	2.942357e+000
2.160000000000010e+004	2.941983e+000
2.161000000000010e+004	2.942904e+000
2.162000000000010e+004	2.943825e+000
2.163000000000010e+004	2.944747e+000
2.164000000000010e+004	2.945669e+000
2.165000000000010e+004	2.946590e+000
2.166000000000010e+004	2.947512e+000
2.167000000000010e+004	2.948433e+000
2.168000000000010e+004	2.949355e+000
2.169000000000010e+004	2.950276e+000
2.170000000000010e+004	2.951198e+000
2.171000000000010e+004	2.952119e+000
2.172000000000010e+004	2.953041e+000
2.173000000000010e+004	2.953962e+000
2.174000000000010e+004	2.956841e+000
2.175000000000010e+004	2.955805e+000
2.176000000000010e+004	2.956727e+000
2.177000000000010e+004	2.957648e+000
2.178000000000010e+004	2.958570e+000
2.179000000000010e+004	2.959491e+000
2.180000000000010e+004	2.960413e+000
2.181000000000010e+004	2.961334e+000
2.182000000000010e+004	2.962255e+000
2.183000000000010e+004	2.963177e+000
2.184000000000010e+004	2.964098e+000
2.185000000000010e+004	2.965020e+000
2.186000000000010e+004	2.965941e+000
2.187000000000010e+004	2.966863e+000
2.188000000000010e+004	2.967805e+000
2.189000000000010e+004	2.968720e+000
2.190000000000010e+004	2.969635e+000
2.191000000000010e+004	2.970552e+000
2.192000000000010e+004	2.971471e+000
2.193000000000010e+004	2.972392e+000
2.194000000000010e+004	2.973314e+000
2.195000000000010e+004	2.974251e+000
2.196000000000010e+004	2.975158e+000
2.197000000000010e+004	2.976078e+000
2.198000000000010e+004	2.977000e+000
2.199000000000010e+004	2.977924e+000
2.200000000000010e+004	2.978849e+000
2.201000000000010e+004	2.979774e+000
2.202000000000010e+004	2.980699e+000
2.203000000000010e+004	2.981622e+000
2.204000000000010e+004	2.982543e+000
2.205000000000010e+004	2.983464e+000
2.206000000000010e+004	2.984385e+000
2.207000000000010e+004	2.985307e+000
2.208000000000010e+004	2.986227e+000
2.209000000000010e+004	2.987148e+000
2.210000000000010e+004	2.988069e+000
2.211000000000010e+004	2.988989e+000
2.212000000000010e+004	2.989909e+000
2.213000000000010e+004	2.990829e+000
2.214000000000010e+004	2.991748e+000
2.215000000000010e+004	2.992667e+000
2.216000000000010e+004	2.993586e+000
2.217000000000010e+004	2.994507e+000
2.218000000000010e+004	2.995429e+000
2.219000000000010e+004	2.996350e+000
2.220000000000010e+004	2.997272e+000
2.221000000000010e+004	2.998193e+000
2.222000000000010e+004	2.999114e+000
2.223000000000010e+004	3.000036e+000
2.224000000000010e+004	3.000957e+000
2.225000000000010e+004	3.001879e+000
2.226000000000010e+004	3.002800e+000
2.227000000000010e+004	3.003721e+000
2.228000000000010e+004	3.004643e+000
2.229000000000010e+004	3.005564e+000
2.230000000000010e+004	3.006486e+000
2.231000000000010e+004	3.007407e+000
2.232000000000010e+004	3.008329e+000
2.233000000000010e+004	3.009250e+000
2.234000000000010e+004	3.010172e+000
2.235000000000010e+004	3.011093e+000
2.236000000000010e+004	3.012015e+000
2.237000000000010e+004	3.012936e+000
2.238000000000010e+004	3.013857e+000
2.239000000000010e+004	3.014779e+000
2.240000000000010e+004	3.015700e+000
2.241000000000010e+004	3.016622e+000
2.242000000000010e+004	3.017543e+000
2.243000000000010e+004	3.018465e+000
2.244000000000010e+004	3.019386e+000
2.245000000000010e+004	3.020307e+000
2.246000000000010e+004	3.021231e+000
2.247000000000010e+004	3.023498e+000
2.248000000000010e+004	3.023072e+000
2.249000000000010e+004	3.023993e+000
2.250000000000010e+004	3.024915e+000
2.251000000000010e+004	3.025836e+000
2.252000000000010e+004	3.026757e+000
2.253000000000010e+004	3.027679e+000
2.254000000000010e+004	3.028600e+000
2.255000000000010e+004	3.029534e+000
2.256000000000010e+004	3.030456e+000
2.257000000000010e+004	3.031377e+000
2.258000000000010e+004	3.032299e+000
2.259000000000010e+004	3.033220e+000
2.260000000000010e+004	3.034141e+000
2.261000000000010e+004	3.035063e+000
2.262000000000010e+004	3.035984e+000
2.263000000000010e+004	3.036905e+000
2.264000000000010e+004	3.037827e+000
2.265000000000010e+004	3.038748e+000
2.266000000000010e+004	3.039670e+000
2.267000000000010e+004	3.040591e+000
2.268000000000010e+004	3.041512e+000
2.269000000000010e+004	3.042434e+000
2.270000000000010e+004	3.043355e+000
2.271000000000010e+004	3.044276e+000
2.272000000000010e+004	3.045197e+000
2.273000000000010e+004	3.046119e+000
2.274000000000010e+004	3.047040e+000
2.275000000000010e+004	3.047961e+000
2.276000000000010e+004	3.048882e+000
2.277000000000010e+004	3.049804e+000
2.278000000000010e+004	3.050725e+000
2.279000000000010e+004	3.051646e+000
2.280000000000010e+004	3.052568e+000
2.281000000000010e+004	3.053489e+000
2.282000000000010e+004	3.054410e+000
2.283000000000010e+004	3.055331e+000
2.284000000000010e+004	3.056253e+000
2.285000000000010e+004	3.057174e+000
2.286000000000010e+004	3.058095e+000
2.287000000000010e+004	3.059017e+000
2.288000000000010e+004	3.059938e+000
2.289000000000010e+004	3.060859e+000
2.290000000000010e+004	3.061780e+000
2.291000000000010e+004	3.062702e+000
2.292000000000010e+004	3.063623e+000
2.293000000000010e+004	3.064544e+000
2.294000000000010e+004	3.065466e+000
2.295000000000010e+004	3.066387e+000
2.296000000000010e+004	3.067308e+000
2.297000000000010e+004	3.068230e+000
2.298000000000010e+004	3.069151e+000
2.299000000000010e+004	3.070072e+000
2.300000000000010e+004	3.070994e+000
2.301000000000010e+004	3.071915e+000
2.302000000000010e+004	3.072836e+000
2.303000000000010e+004	3.073758e+000
2.304000000000010e+004	3.074679e+000
2.305000000000010e+004	3.075600e+000
2.306000000000010e+004	3.076521e+000
2.307000000000010e+004	3.077443e+000
2.308000000000010e+004	3.078364e+000
2.309000000000010e+004	3.079285e+000
2.310000000000010e+004	3.080207e+000
2.311000000000010e+004	3.081128e+000
2.312000000000010e+004	3.082049e+000
2.313000000000010e+004	3.082971e+000
2.314000000000010e+004	3.083892e+000
2.315000000000010e+004	3.084813e+000
2.316000000000010e+004	3.085735e+000
2.317000000000010e+004	3.086657e+000
2.318000000000010e+004	3.087578e+000
2.319000000000010e+004	3.088499e+000
2.320000000000010e+004	3.089420e+000
2.321000000000010e+004	3.090342e+000
2.322000000000010e+004	3.091263e+000
2.323000000000010e+004	3.092184e+000
2.324000000000010e+004	3.093106e+000
2.325000000000010e+004	3.094027e+000
2.326000000000010e+004	3.094948e+000
2.327000000000010e+004	3.095870e+000
2.328000000000010e+004	3.096791e+000
2.329000000000010e+004	3.097712e+000
2.330000000000010e+004	3.098633e+000
2.331000000000010e+004	3.099555e+000
2.332000000000010e+004	3.100476e+000
2.333000000000010e+004	3.101397e+000
2.334000000000010e+004	3.102319e+000
2.335000000000010e+004	3.103240e+000
2.336000000000010e+004	3.104161e+000
2.337000000000010e+004	3.105082e+000
2.338000000000010e+004	3.106004e+000
2.339000000000010e+004	3.106925e+000
2.340000000000010e+004	3.107846e+000
2.341000000000010e+004	3.108768e+000
2.342000000000010e+004	3.109689e+000
2.343000000000010e+004	3.110610e+000
2.344000000000010e+004	3.111531e+000
2.345000000000010e+004	3.112453e+000
2.346000000000010e+004	3.113374e+000
2.347000000000010e+004	3.114288e+000
2.348000000000010e+004	3.115210e+000
2.349000000000010e+004	3.116131e+000
2.350000000000010e+004	3.117053e+000
2.351000000000010e+004	3.117974e+000
2.352000000000010e+004	3.118895e+000
2.353000000000010e+004	3.119817e+000
2.354000000000010e+004	3.120738e+000
2.355000000000010e+004	3.121659e+000
2.356000000000010e+004	3.122581e+000
2.357000000000010e+004	3.123502e+000
2.358000000000010e+004	3.124423e+000
2.359000000000010e+004	3.125345e+000
2.360000000000010e+004	3.126266e+000
2.361000000000010e+004	3.127187e+000
2.362000000000010e+004	3.128109e+000
2.363000000000010e+004	3.129030e+000
2.364000000000010e+004	3.129951e+000
2.365000000000010e+004	3.130872e+000
2.366000000000010e+004	3.131794e+000
2.367000000000010e+004	3.132715e+000
2.368000000000010e+004	3.133636e+000
2.369000000000010e+004	3.134558e+000
2.370000000000010e+004	3.135479e+000
2.371000000000010e+004	3.136400e+000
2.372000000000010e+004	3.137321e+000
2.373000000000010e+004	3.138243e+000
2.374000000000010e+004	3.139164e+000
2.375000000000010e+004	3.140085e+000
2.376000000000010e+004	3.141007e+000
2.377000000000010e+004	3.141928e+000
2.378000000000010e+004	3.142849e+000
2.379000000000010e+004	3.143770e+000
2.380000000000010e+004	3.145653e+000
2.381000000000010e+004	3.145613e+000
2.382000000000010e+004	3.146535e+000
2.383000000000010e+004	3.147456e+000
2.384000000000010e+004	3.148377e+000
2.385000000000010e+004	3.149297e+000
2.386000000000010e+004	3.150220e+000
2.387000000000010e+004	3.151141e+000
2.388000000000010e+004	3.152062e+000
2.389000000000010e+004	3.152984e+000
2.390000000000010e+004	3.153910e+000
2.391000000000010e+004	3.154826e+000
2.392000000000010e+004	3.155748e+000
2.393000000000010e+004	3.156669e+000
2.394000000000010e+004	3.157590e+000
2.395000000000010e+004	3.158512e+000
2.396000000000010e+004	3.159433e+000
2.397000000000010e+004	3.160262e+000
2.398000000000010e+004	3.161275e+000
2.399000000000010e+004	3.162197e+000
2.400000000000010e+004	3.163118e+000
2.401000000000010e+004	3.164039e+000
2.402000000000010e+004	3.164961e+000
2.403000000000010e+004	3.165978e+000
2.404000000000010e+004	3.166803e+000
2.405000000000010e+004	3.167724e+000
2.406000000000010e+004	3.168646e+000
2.407000000000010e+004	3.169567e+000
2.408000000000010e+004	3.170488e+000
2.409000000000010e+004	3.171410e+000
2.410000000000010e+004	3.172331e+000
2.411000000000010e+004	3.173252e+000
2.412000000000010e+004	3.174173e+000
2.413000000000010e+004	3.175095e+000
2.414000000000010e+004	3.176016e+000
2.415000000000010e+004	3.176937e+000
2.416000000000010e+004	3.177859e+000
2.417000000000010e+004	3.178780e+000
2.418000000000010e+004	3.179701e+000
2.419000000000010e+004	3.180622e+000
2.420000000000010e+004	3.181544e+000
2.421000000000010e+004	3.182465e+000
2.422000000000010e+004	3.183386e+000
2.423000000000010e+004	3.184307e+000
2.424000000000010e+004	3.185229e+000
2.425000000000010e+004	3.186150e+000
2.426000000000010e+004	3.187071e+000
2.427000000000010e+004	3.188033e+000
2.428000000000010e+004	3.188914e+000
2.429000000000010e+004	3.189834e+000
2.430000000000010e+004	3.190756e+000
2.431000000000010e+004	3.191677e+000
2.432000000000010e+004	3.192599e+000
2.433000000000010e+004	3.193520e+000
2.434000000000010e+004	3.194441e+000
2.435000000000010e+004	3.195363e+000
2.436000000000010e+004	3.196284e+000
2.437000000000010e+004	3.197205e+000
2.438000000000010e+004	3.198126e+000
2.439000000000010e+004	3.199048e+000
2.440000000000010e+004	3.199969e+000
2.441000000000010e+004	3.200890e+000
2.442000000000010e+004	3.201811e+000
2.443000000000010e+004	3.202733e+000
2.444000000000010e+004	3.203654e+000
2.445000000000010e+004	3.204575e+000
2.446000000000010e+004	3.205496e+000
2.447000000000010e+004	3.206418e+000
2.448000000000010e+004	3.207339e+000
2.449000000000010e+004	3.208260e+000
2.450000000000010e+004	3.209181e+000
2.451000000000010e+004	3.210107e+000
2.452000000000010e+004	3.211026e+000
2.453000000000010e+004	3.211946e+000
2.454000000000010e+004	3.212866e+000
2.455000000000010e+004	3.213787e+000
2.456000000000010e+004	3.214740e+000
2.457000000000010e+004	3.215646e+000
2.458000000000010e+004	3.216551e+000
2.459000000000010e+004	3.217472e+000
2.460000000000010e+004	3.218394e+000
2.461000000000010e+004	3.219315e+000
2.462000000000010e+004	3.220254e+000
2.463000000000010e+004	3.221157e+000
2.464000000000010e+004	3.222079e+000
2.465000000000010e+004	3.223000e+000
2.466000000000010e+004	3.223921e+000
2.467000000000010e+004	3.224844e+000
2.468000000000010e+004	3.225763e+000
2.469000000000010e+004	3.226694e+000
2.470000000000010e+004	3.227754e+000
2.471000000000010e+004	3.228548e+000
2.472000000000010e+004	3.229448e+000
2.473000000000010e+004	3.230370e+000
2.474000000000010e+004	3.231291e+000
2.475000000000010e+004	3.232212e+000
2.476000000000010e+004	3.233133e+000
2.477000000000010e+004	3.234055e+000
2.478000000000010e+004	3.234976e+000
2.479000000000010e+004	3.235921e+000
2.480000000000010e+004	3.236820e+000
2.481000000000010e+004	3.237739e+000
2.482000000000010e+004	3.238676e+000
2.483000000000010e+004	3.239583e+000
2.484000000000010e+004	3.240503e+000
2.485000000000010e+004	3.241424e+000
2.486000000000010e+004	3.242346e+000
2.487000000000010e+004	3.243268e+000
2.488000000000010e+004	3.244189e+000
2.489000000000010e+004	3.245109e+000
2.490000000000010e+004	3.246035e+000
2.491000000000010e+004	3.246953e+000
2.492000000000010e+004	3.247873e+000
2.493000000000010e+004	3.248794e+000
2.494000000000010e+004	3.249715e+000
2.495000000000010e+004	3.250636e+000
2.496000000000010e+004	3.251557e+000
2.497000000000010e+004	3.252479e+000
2.498000000000010e+004	3.253400e+000
2.499000000000010e+004	3.254321e+000
2.500000000000010e+004	3.255242e+000
2.501000000000010e+004	3.256163e+000
2.502000000000010e+004	3.257085e+000
2.503000000000010e+004	3.258006e+000
2.504000000000010e+004	3.258928e+000
2.505000000000010e+004	3.259849e+000
2.506000000000010e+004	3.260771e+000
2.507000000000010e+004	3.261693e+000
2.508000000000010e+004	3.262614e+000
2.509000000000010e+004	3.263537e+000
2.510000000000010e+004	3.264477e+000
2.511000000000010e+004	3.265375e+000
2.512000000000010e+004	3.266296e+000
2.513000000000010e+004	3.267218e+000
2.514000000000010e+004	3.268139e+000
2.515000000000010e+004	3.269060e+000
2.516000000000010e+004	3.269986e+000
2.517000000000010e+004	3.270902e+000
2.518000000000010e+004	3.271823e+000
2.519000000000010e+004	3.272747e+000
2.520000000000010e+004	3.273669e+000
2.521000000000010e+004	3.274588e+000
2.522000000000010e+004	3.275508e+000
2.523000000000010e+004	3.276431e+000
2.524000000000010e+004	3.277351e+000
2.525000000000010e+004	3.278273e+000
2.526000000000010e+004	3.279193e+000
2.527000000000010e+004	3.280114e+000
2.528000000000010e+004	3.281035e+000
2.529000000000010e+004	3.281956e+000
2.530000000000010e+004	3.282878e+000
2.531000000000010e+004	3.283799e+000
2.532000000000010e+004	3.284750e+000
2.533000000000010e+004	3.285641e+000
2.534000000000010e+004	3.286563e+000
2.535000000000010e+004	3.287483e+000
2.536000000000010e+004	3.288405e+000
2.537000000000010e+004	3.289326e+000
2.538000000000010e+004	3.290247e+000
2.539000000000010e+004	3.291168e+000
2.540000000000010e+004	3.292089e+000
2.541000000000010e+004	3.293054e+000
2.542000000000010e+004	3.293931e+000
2.543000000000010e+004	3.294853e+000
2.544000000000010e+004	3.295774e+000
2.545000000000010e+004	3.296693e+000
2.546000000000010e+004	3.297616e+000
2.547000000000010e+004	3.298537e+000
2.548000000000010e+004	3.299459e+000
2.549000000000010e+004	3.300380e+000
2.550000000000010e+004	3.301301e+000
2.551000000000010e+004	3.302222e+000
2.552000000000010e+004	3.303143e+000
2.553000000000010e+004	3.304064e+000
2.554000000000010e+004	3.304990e+000
2.555000000000010e+004	3.305920e+000
2.556000000000010e+004	3.306828e+000
2.557000000000010e+004	3.307761e+000
2.558000000000010e+004	3.308682e+000
2.559000000000010e+004	3.309591e+000
2.560000000000010e+004	3.310512e+000
2.561000000000010e+004	3.311433e+000
2.562000000000010e+004	3.312355e+000
2.563000000000010e+004	3.313276e+000
2.564000000000010e+004	3.314197e+000
2.565000000000010e+004	3.315118e+000
2.566000000000010e+004	3.316039e+000
2.567000000000010e+004	3.316960e+000
2.568000000000010e+004	3.317881e+000
2.569000000000010e+004	3.318802e+000
2.570000000000010e+004	3.319724e+000
2.571000000000010e+004	3.320645e+000
2.572000000000010e+004	3.321566e+000
2.573000000000010e+004	3.322487e+000
2.574000000000010e+004	3.323408e+000
2.575000000000010e+004	3.324329e+000
2.576000000000010e+004	3.325280e+000
2.577000000000010e+004	3.326171e+000
2.578000000000010e+004	3.327093e+000
2.579000000000010e+004	3.328014e+000
2.580000000000010e+004	3.328935e+000
2.581000000000010e+004	3.329856e+000
2.582000000000010e+004	3.330777e+000
2.583000000000010e+004	3.331698e+000
2.584000000000010e+004	3.332619e+000
2.585000000000010e+004	3.333540e+000
2.586000000000010e+004	3.334462e+000
2.587000000000010e+004	3.335383e+000
2.588000000000010e+004	3.336304e+000
2.589000000000010e+004	3.337225e+000
2.590000000000010e+004	3.338146e+000
2.591000000000010e+004	3.339067e+000
2.592000000000010e+004	3.339988e+000
2.593000000000010e+004	3.340909e+000
2.594000000000010e+004	3.341830e+000
2.595000000000010e+004	3.342752e+000
2.596000000000010e+004	3.343673e+000
2.597000000000010e+004	3.344594e+000
2.598000000000010e+004	3.345515e+000
2.599000000000010e+004	3.346436e+000
2.600000000000010e+004	3.347357e+000
2.601000000000010e+004	3.348278e+000
2.602000000000010e+004	3.349199e+000
2.603000000000010e+004	3.350121e+000
2.604000000000010e+004	3.351042e+000
2.605000000000010e+004	3.351963e+000
2.606000000000010e+004	3.352884e+000
2.607000000000010e+004	3.353805e+000
2.608000000000010e+004	3.354726e+000
2.609000000000010e+004	3.355647e+000
2.610000000000010e+004	3.356568e+000
2.611000000000010e+004	3.357489e+000
2.612000000000010e+004	3.358410e+000
2.613000000000010e+004	3.359331e+000
2.614000000000010e+004	3.360253e+000
2.615000000000010e+004	3.361174e+000
2.616000000000010e+004	3.362095e+000
2.617000000000010e+004	3.363016e+000
2.618000000000010e+004	3.363940e+000
2.619000000000010e+004	3.365881e+000
2.620000000000010e+004	3.365779e+000
2.621000000000010e+004	3.366700e+000
2.622000000000010e+004	3.367621e+000
2.623000000000010e+004	3.368542e+000
2.624000000000010e+004	3.369463e+000
2.625000000000010e+004	3.370384e+000
2.626000000000010e+004	3.372052e+000
2.627000000000010e+004	3.372226e+000
2.628000000000010e+004	3.373148e+000
2.629000000000010e+004	3.374069e+000
2.630000000000010e+004	3.374990e+000
2.631000000000010e+004	3.375911e+000
2.632000000000010e+004	3.376855e+000
2.633000000000010e+004	3.377753e+000
2.634000000000010e+004	3.378674e+000
2.635000000000010e+004	3.379595e+000
2.636000000000010e+004	3.380516e+000
2.637000000000010e+004	3.381437e+000
2.638000000000010e+004	3.382359e+000
2.639000000000010e+004	3.385345e+000
2.640000000000010e+004	3.384201e+000
2.641000000000010e+004	3.385122e+000
2.642000000000010e+004	3.386111e+000
2.643000000000010e+004	3.386964e+000
2.644000000000010e+004	3.388502e+000
2.645000000000010e+004	3.388806e+000
2.646000000000010e+004	3.389727e+000
2.647000000000010e+004	3.390648e+000
2.648000000000010e+004	3.391569e+000
2.649000000000010e+004	3.392490e+000
2.650000000000010e+004	3.393411e+000
2.651000000000010e+004	3.394332e+000
2.652000000000010e+004	3.395253e+000
2.653000000000010e+004	3.396223e+000
2.654000000000010e+004	3.397095e+000
2.655000000000010e+004	3.398016e+000
2.656000000000010e+004	3.398937e+000
2.657000000000010e+004	3.399859e+000
2.658000000000010e+004	3.400780e+000
2.659000000000010e+004	3.401701e+000
2.660000000000010e+004	3.402670e+000
2.661000000000010e+004	3.404058e+000
2.662000000000010e+004	3.404464e+000
2.663000000000010e+004	3.405385e+000
2.664000000000010e+004	3.406306e+000
2.665000000000010e+004	3.407227e+000
2.666000000000010e+004	3.408148e+000
2.667000000000010e+004	3.409069e+000
2.668000000000010e+004	3.409990e+000
2.669000000000010e+004	3.410911e+000
2.670000000000010e+004	3.411832e+000
2.671000000000010e+004	3.412753e+000
2.672000000000010e+004	3.413674e+000
2.673000000000010e+004	3.414595e+000
2.674000000000010e+004	3.415661e+000
2.675000000000010e+004	3.416437e+000
2.676000000000010e+004	3.417358e+000
2.677000000000010e+004	3.418279e+000
2.678000000000010e+004	3.419200e+000
2.679000000000010e+004	3.420122e+000
2.680000000000010e+004	3.421042e+000
2.681000000000010e+004	3.421972e+000
2.682000000000010e+004	3.422885e+000
2.683000000000010e+004	3.423805e+000
2.684000000000010e+004	3.424726e+000
2.685000000000010e+004	3.425648e+000
2.686000000000010e+004	3.426569e+000
2.687000000000010e+004	3.427490e+000
2.688000000000010e+004	3.428411e+000
2.689000000000010e+004	3.429332e+000
2.690000000000010e+004	3.430253e+000
2.691000000000010e+004	3.431174e+000
2.692000000000010e+004	3.433425e+000
2.693000000000010e+004	3.433016e+000
2.694000000000010e+004	3.433937e+000
2.695000000000010e+004	3.434858e+000
2.696000000000010e+004	3.435779e+000
2.697000000000010e+004	3.436700e+000
2.698000000000010e+004	3.437621e+000
2.699000000000010e+004	3.438542e+000
2.700000000000010e+004	3.439463e+000
2.701000000000010e+004	3.440384e+000
2.702000000000010e+004	3.441305e+000
2.703000000000010e+004	3.442226e+000
2.704000000000010e+004	3.443147e+000
2.705000000000010e+004	3.444068e+000
2.706000000000010e+004	3.444989e+000
2.707000000000010e+004	3.445910e+000
2.708000000000010e+004	3.446831e+000
2.709000000000010e+004	3.447752e+000
2.710000000000010e+004	3.448673e+000
2.711000000000010e+004	3.449594e+000
2.712000000000010e+004	3.450515e+000
2.713000000000010e+004	3.451436e+000
2.714000000000010e+004	3.452357e+000
2.715000000000010e+004	3.453278e+000
2.716000000000010e+004	3.454199e+000
2.717000000000010e+004	3.455120e+000
2.718000000000010e+004	3.456041e+000
2.719000000000010e+004	3.456962e+000
2.720000000000010e+004	3.457883e+000
2.721000000000010e+004	3.458809e+000
2.722000000000010e+004	3.459725e+000
2.723000000000010e+004	3.460646e+000
2.724000000000010e+004	3.461581e+000
2.725000000000010e+004	3.463542e+000
2.726000000000010e+004	3.463409e+000
2.727000000000010e+004	3.464330e+000
2.728000000000010e+004	3.465251e+000
2.729000000000010e+004	3.466172e+000
2.730000000000010e+004	3.467093e+000
2.731000000000010e+004	3.468014e+000
2.732000000000010e+004	3.468935e+000
2.733000000000010e+004	3.469856e+000
2.734000000000010e+004	3.470777e+000
2.735000000000010e+004	3.471698e+000
2.736000000000010e+004	3.472619e+000
2.737000000000010e+004	3.473539e+000
2.738000000000010e+004	3.474461e+000
2.739000000000010e+004	3.475382e+000
2.740000000000010e+004	3.476303e+000
2.741000000000010e+004	3.477224e+000
2.742000000000010e+004	3.478145e+000
2.743000000000010e+004	3.479066e+000
2.744000000000010e+004	3.479987e+000
2.745000000000010e+004	3.480908e+000
2.746000000000010e+004	3.481829e+000
2.747000000000010e+004	3.482750e+000
2.748000000000010e+004	3.483675e+000
2.749000000000010e+004	3.484591e+000
2.750000000000010e+004	3.485512e+000
2.751000000000010e+004	3.486434e+000
2.752000000000010e+004	3.487355e+000
2.753000000000010e+004	3.488276e+000
2.754000000000010e+004	3.489197e+000
2.755000000000010e+004	3.490117e+000
2.756000000000010e+004	3.491038e+000
2.757000000000010e+004	3.493628e+000
2.758000000000010e+004	3.492880e+000
2.759000000000010e+004	3.493801e+000
2.760000000000010e+004	3.494722e+000
2.761000000000010e+004	3.495643e+000
2.762000000000010e+004	3.496564e+000
2.763000000000010e+004	3.497463e+000
2.764000000000010e+004	3.499227e+000
2.765000000000010e+004	3.499327e+000
2.766000000000010e+004	3.500248e+000
2.767000000000010e+004	3.501169e+000
2.768000000000010e+004	3.502434e+000
2.769000000000010e+004	3.503011e+000
2.770000000000010e+004	3.503932e+000
2.771000000000010e+004	3.504853e+000
2.772000000000010e+004	3.505774e+000
2.773000000000010e+004	3.506695e+000
2.774000000000010e+004	3.507616e+000
2.775000000000010e+004	3.508537e+000
2.776000000000010e+004	3.509457e+000
2.777000000000010e+004	3.510378e+000
2.778000000000010e+004	3.511299e+000
2.779000000000010e+004	3.512220e+000
2.780000000000010e+004	3.513141e+000
2.781000000000010e+004	3.514062e+000
2.782000000000010e+004	3.514983e+000
2.783000000000010e+004	3.515964e+000
2.784000000000010e+004	3.516825e+000
2.785000000000010e+004	3.517746e+000
2.786000000000010e+004	3.518667e+000
2.787000000000010e+004	3.519588e+000
2.788000000000010e+004	3.520509e+000
2.789000000000010e+004	3.521430e+000
2.790000000000010e+004	3.522520e+000
2.791000000000010e+004	3.523272e+000
2.792000000000010e+004	3.524192e+000
2.793000000000010e+004	3.525113e+000
2.794000000000010e+004	3.526034e+000
2.795000000000010e+004	3.526955e+000
2.796000000000010e+004	3.527876e+000
2.797000000000010e+004	3.528797e+000
2.798000000000010e+004	3.529718e+000
2.799000000000010e+004	3.530690e+000
2.800000000000010e+004	3.531560e+000
2.801000000000010e+004	3.532481e+000
2.802000000000010e+004	3.533402e+000
2.803000000000010e+004	3.534323e+000
2.804000000000010e+004	3.535243e+000
2.805000000000010e+004	3.536165e+000
2.806000000000010e+004	3.537085e+000
2.807000000000010e+004	3.538006e+000
2.808000000000010e+004	3.538927e+000
2.809000000000010e+004	3.539848e+000
2.810000000000010e+004	3.540769e+000
2.811000000000010e+004	3.541690e+000
2.812000000000010e+004	3.542611e+000
2.813000000000010e+004	3.543532e+000
2.814000000000010e+004	3.544453e+000
2.815000000000010e+004	3.545374e+000
2.816000000000010e+004	3.546294e+000
2.817000000000010e+004	3.547215e+000
2.818000000000010e+004	3.548136e+000
2.819000000000010e+004	3.549057e+000
2.820000000000010e+004	3.549978e+000
2.821000000000010e+004	3.550899e+000
2.822000000000010e+004	3.551820e+000
2.823000000000010e+004	3.552741e+000
2.824000000000010e+004	3.553662e+000
2.825000000000010e+004	3.554583e+000
