Freq.	V(vout)
3.62242998416649e+001	(-3.18948184620204e-002dB,-5.06687082098829e-004°)
3.63078054770051e+001	(-3.18948184673612e-002dB,-5.07855116453659e-004°)
3.63915036127157e+001	(-3.18948184727290e-002dB,-5.09025843405744e-004°)
3.64753946925558e+001	(-3.18948184781143e-002dB,-5.10199269162155e-004°)
3.65594791613075e+001	(-3.18948184835286e-002dB,-5.11375399944297e-004°)
3.66437574647783e+001	(-3.18948184889661e-002dB,-5.12554241987963e-004°)
3.67282300498034e+001	(-3.18948184944346e-002dB,-5.13735801543131e-004°)
3.68128973642481e+001	(-3.18948184999176e-002dB,-5.14920084874372e-004°)
3.68977598570100e+001	(-3.18948185054374e-002dB,-5.16107098260671e-004°)
3.69828179780215e+001	(-3.18948185109765e-002dB,-5.17296847995424e-004°)
3.70680721782525e+001	(-3.18948185165389e-002dB,-5.18489340386542e-004°)
3.71535229097121e+001	(-3.18948185221332e-002dB,-5.19684581756546e-004°)
3.72391706254517e+001	(-3.18948185277488e-002dB,-5.20882578442454e-004°)
3.73250157795669e+001	(-3.18948185333896e-002dB,-5.22083336795925e-004°)
3.74110588272002e+001	(-3.18948185390643e-002dB,-5.23286863183311e-004°)
3.74973002245432e+001	(-3.18948185447544e-002dB,-5.24493163985494e-004°)
3.75837404288392e+001	(-3.18948185504765e-002dB,-5.25702245598266e-004°)
3.76703798983857e+001	(-3.18948185562257e-002dB,-5.26914114431976e-004°)
3.77572190925364e+001	(-3.18948185619981e-002dB,-5.28128776911879e-004°)
3.78442584717041e+001	(-3.18948185677976e-002dB,-5.29346239477947e-004°)
3.79314984973629e+001	(-3.18948185736281e-002dB,-5.30566508585126e-004°)
3.80189396320509e+001	(-3.18948185794837e-002dB,-5.31789590703089e-004°)
3.81065823393720e+001	(-3.18948185853645e-002dB,-5.33015492316522e-004°)
3.81944270839994e+001	(-3.18948185912714e-002dB,-5.34244219925051e-004°)
3.82824743316770e+001	(-3.18948185972084e-002dB,-5.35475780043217e-004°)
3.83707245492226e+001	(-3.18948186031744e-002dB,-5.36710179200659e-004°)
3.84591782045300e+001	(-3.18948186091694e-002dB,-5.37947423942042e-004°)
3.85478357665718e+001	(-3.18948186151828e-002dB,-5.39187520827124e-004°)
3.86366977054016e+001	(-3.18948186212320e-002dB,-5.40430476430743e-004°)
3.87257644921564e+001	(-3.18948186273083e-002dB,-5.41676297342985e-004°)
3.88150365990594e+001	(-3.18948186334021e-002dB,-5.42924990168961e-004°)
3.89045144994227e+001	(-3.18948186395345e-002dB,-5.44176561529249e-004°)
3.89941986676489e+001	(-3.18948186456960e-002dB,-5.45431018059461e-004°)
3.90840895792348e+001	(-3.18948186518807e-002dB,-5.46688366410625e-004°)
3.91741877107729e+001	(-3.18948186581022e-002dB,-5.47948613249109e-004°)
3.92644935399545e+001	(-3.18948186643421e-002dB,-5.49211765256553e-004°)
3.93550075455723e+001	(-3.18948186706169e-002dB,-5.50477829130106e-004°)
3.94457302075224e+001	(-3.18948186769197e-002dB,-5.51746811582352e-004°)
3.95366620068073e+001	(-3.18948186832544e-002dB,-5.53018719341236e-004°)
3.96278034255384e+001	(-3.18948186896095e-002dB,-5.54293559150299e-004°)
3.97191549469385e+001	(-3.18948186960013e-002dB,-5.55571337768612e-004°)
3.98107170553442e+001	(-3.18948187024193e-002dB,-5.56852061970896e-004°)
3.99024902362087e+001	(-3.18948187088702e-002dB,-5.58135738547343e-004°)
3.99944749761042e+001	(-3.18948187153511e-002dB,-5.59422374303897e-004°)
4.00866717627247e+001	(-3.18948187218620e-002dB,-5.60711976062246e-004°)
4.01790810848884e+001	(-3.18948187283980e-002dB,-5.62004550659585e-004°)
4.02717034325403e+001	(-3.18948187349709e-002dB,-5.63300104949195e-004°)
4.03645392967549e+001	(-3.18948187415640e-002dB,-5.64598645799796e-004°)
4.04575891697386e+001	(-3.18948187481930e-002dB,-5.65900180096254e-004°)
4.05508535448327e+001	(-3.18948187548578e-002dB,-5.67204714739110e-004°)
4.06443329165156e+001	(-3.18948187615468e-002dB,-5.68512256644911e-004°)
4.07380277804056e+001	(-3.18948187682687e-002dB,-5.69822812746059e-004°)
4.08319386332635e+001	(-3.18948187750225e-002dB,-5.71136389991073e-004°)
4.09260659729954e+001	(-3.18948187818083e-002dB,-5.72452995344358e-004°)
4.10204102986550e+001	(-3.18948187886221e-002dB,-5.73772635786449e-004°)
4.11149721104465e+001	(-3.18948187954727e-002dB,-5.75095318313907e-004°)
4.12097519097273e+001	(-3.18948188023485e-002dB,-5.76421049939486e-004°)
4.13047501990104e+001	(-3.18948188092659e-002dB,-5.77749837692104e-004°)
4.13999674819672e+001	(-3.18948188161998e-002dB,-5.79081688616796e-004°)
4.14954042634305e+001	(-3.18948188231782e-002dB,-5.80416609774990e-004°)
4.15910610493964e+001	(-3.18948188301846e-002dB,-5.81754608244254e-004°)
4.16869383470277e+001	(-3.18948188372211e-002dB,-5.83095691118554e-004°)
4.17830366646563e+001	(-3.18948188442933e-002dB,-5.84439865508137e-004°)
4.18793565117860e+001	(-3.18948188513985e-002dB,-5.85787138539704e-004°)
4.19758983990949e+001	(-3.18948188585366e-002dB,-5.87137517356353e-004°)
4.20726628384385e+001	(-3.18948188657018e-002dB,-5.88491009117662e-004°)
4.21696503428523e+001	(-3.18948188729057e-002dB,-5.89847620999741e-004°)
4.22668614265544e+001	(-3.18948188801463e-002dB,-5.91207360195176e-004°)
4.23642966049482e+001	(-3.18948188874141e-002dB,-5.92570233913154e-004°)
4.24619563946253e+001	(-3.18948188947138e-002dB,-5.93936249379506e-004°)
4.25598413133683e+001	(-3.18948189020551e-002dB,-5.95305413836769e-004°)
4.26579518801533e+001	(-3.18948189094207e-002dB,-5.96677734544013e-004°)
4.27562886151526e+001	(-3.18948189168239e-002dB,-5.98053218777238e-004°)
4.28548520397379e+001	(-3.18948189242669e-002dB,-5.99431873829093e-004°)
4.29536426764827e+001	(-3.18948189317418e-002dB,-6.00813707009068e-004°)
4.30526610491650e+001	(-3.18948189392467e-002dB,-6.02198725643446e-004°)
4.31519076827704e+001	(-3.18948189467903e-002dB,-6.03586937075566e-004°)
4.32513831034948e+001	(-3.18948189543659e-002dB,-6.04978348665537e-004°)
4.33510878387468e+001	(-3.18948189619802e-002dB,-6.06372967790501e-004°)
4.34510224171510e+001	(-3.18948189696244e-002dB,-6.07770801844563e-004°)
4.35511873685507e+001	(-3.18948189773074e-002dB,-6.09171858238851e-004°)
4.36515832240104e+001	(-3.18948189850282e-002dB,-6.10576144401737e-004°)
4.37522105158190e+001	(-3.18948189927789e-002dB,-6.11983667778514e-004°)
4.38530697774924e+001	(-3.18948190005684e-002dB,-6.13394435831790e-004°)
4.39541615437762e+001	(-3.18948190083965e-002dB,-6.14808456041296e-004°)
4.40554863506491e+001	(-3.18948190162557e-002dB,-6.16225735904019e-004°)
4.41570447353250e+001	(-3.18948190241545e-002dB,-6.17646282934243e-004°)
4.42588372362564e+001	(-3.18948190320901e-002dB,-6.19070104663595e-004°)
4.43608643931370e+001	(-3.18948190400586e-002dB,-6.20497208640984e-004°)
4.44631267469046e+001	(-3.18948190480688e-002dB,-6.21927602432813e-004°)
4.45656248397440e+001	(-3.18948190561118e-002dB,-6.23361293622883e-004°)
4.46683592150900e+001	(-3.18948190641965e-002dB,-6.24798289812422e-004°)
4.47713304176299e+001	(-3.18948190723140e-002dB,-6.26238598620282e-004°)
4.48745389933069e+001	(-3.18948190804655e-002dB,-6.27682227682884e-004°)
4.49779854893224e+001	(-3.18948190886644e-002dB,-6.29129184654182e-004°)
4.50816704541396e+001	(-3.18948190968971e-002dB,-6.30579477205755e-004°)
4.51855944374858e+001	(-3.18948191051676e-002dB,-6.32033113026920e-004°)
4.52897579903557e+001	(-3.18948191134749e-002dB,-6.33490099824761e-004°)
4.53941616650139e+001	(-3.18948191218199e-002dB,-6.34950445324034e-004°)
4.54988060149984e+001	(-3.18948191302065e-002dB,-6.36414157267349e-004°)
4.56036915951231e+001	(-3.18948191386290e-002dB,-6.37881243415160e-004°)
4.57088189614810e+001	(-3.18948191470950e-002dB,-6.39351711545827e-004°)
4.58141886714468e+001	(-3.18948191555977e-002dB,-6.40825569455648e-004°)
4.59198012836803e+001	(-3.18948191641354e-002dB,-6.42302824958785e-004°)
4.60256573581291e+001	(-3.18948191727175e-002dB,-6.43783485887549e-004°)
4.61317574560314e+001	(-3.18948191813374e-002dB,-6.45267560092265e-004°)
4.62381021399195e+001	(-3.18948191899989e-002dB,-6.46755055441382e-004°)
4.63446919736222e+001	(-3.18948191986992e-002dB,-6.48245979821385e-004°)
4.64515275222683e+001	(-3.18948192074362e-002dB,-6.49740341137021e-004°)
4.65586093522893e+001	(-3.18948192162167e-002dB,-6.51238147311283e-004°)
4.66659380314222e+001	(-3.18948192250341e-002dB,-6.52739406285320e-004°)
4.67735141287132e+001	(-3.18948192338959e-002dB,-6.54244126018711e-004°)
4.68813382145198e+001	(-3.18948192428004e-002dB,-6.55752314489380e-004°)
4.69894108605148e+001	(-3.18948192517435e-002dB,-6.57263979693502e-004°)
4.70977326396886e+001	(-3.18948192607264e-002dB,-6.58779129645784e-004°)
4.72063041263523e+001	(-3.18948192697567e-002dB,-6.60297772379471e-004°)
4.73151258961413e+001	(-3.18948192788189e-002dB,-6.61819915946165e-004°)
4.74241985260177e+001	(-3.18948192879276e-002dB,-6.63345568416188e-004°)
4.75335225942737e+001	(-3.18948192970827e-002dB,-6.64874737878352e-004°)
4.76430986805348e+001	(-3.18948193062785e-002dB,-6.66407432440243e-004°)
4.77529273657623e+001	(-3.18948193155149e-002dB,-6.67943660227911e-004°)
4.78630092322570e+001	(-3.18948193247958e-002dB,-6.69483429386406e-004°)
4.79733448636620e+001	(-3.18948193341175e-002dB,-6.71026748079378e-004°)
4.80839348449660e+001	(-3.18948193434836e-002dB,-6.72573624489364e-004°)
4.81947797625058e+001	(-3.18948193528845e-002dB,-6.74124066817733e-004°)
4.83058802039703e+001	(-3.18948193623407e-002dB,-6.75678083284797e-004°)
4.84172367584030e+001	(-3.18948193718346e-002dB,-6.77235682129808e-004°)
4.85288500162052e+001	(-3.18948193813807e-002dB,-6.78796871610973e-004°)
4.86407205691392e+001	(-3.18948193909549e-002dB,-6.80361660005523e-004°)
4.87528490103316e+001	(-3.18948194005834e-002dB,-6.81930055609900e-004°)
4.88652359342763e+001	(-3.18948194102602e-002dB,-6.83502066739530e-004°)
4.89778819368376e+001	(-3.18948194199738e-002dB,-6.85077701729065e-004°)
4.90907876152533e+001	(-3.18948194297300e-002dB,-6.86656968932336e-004°)
4.92039535681380e+001	(-3.18948194395403e-002dB,-6.88239876722556e-004°)
4.93173803954865e+001	(-3.18948194493972e-002dB,-6.89826433492107e-004°)
4.94310686986764e+001	(-3.18948194592937e-002dB,-6.91416647652669e-004°)
4.95450190804719e+001	(-3.18948194692357e-002dB,-6.93010527635481e-004°)
4.96592321450265e+001	(-3.18948194792193e-002dB,-6.94608081891029e-004°)
4.97737084978864e+001	(-3.18948194892562e-002dB,-6.96209318889559e-004°)
4.98884487459940e+001	(-3.18948194993376e-002dB,-6.97814247120577e-004°)
5.00034534976907e+001	(-3.18948195094654e-002dB,-6.99422875093218e-004°)
5.01187233627200e+001	(-3.18948195196397e-002dB,-7.01035211336347e-004°)
5.02342589522315e+001	(-3.18948195298595e-002dB,-7.02651264398361e-004°)
5.03500608787832e+001	(-3.18948195401335e-002dB,-7.04271042847443e-004°)
5.04661297563456e+001	(-3.18948195504482e-002dB,-7.05894555271431e-004°)
5.05824662003041e+001	(-3.18948195608122e-002dB,-7.07521810278060e-004°)
5.06990708274631e+001	(-3.18948195712188e-002dB,-7.09152816494916e-004°)
5.08159442560487e+001	(-3.18948195816834e-002dB,-7.10787582569409e-004°)
5.09330871057122e+001	(-3.18948195921916e-002dB,-7.12426117168891e-004°)
5.10504999975333e+001	(-3.18948196027434e-002dB,-7.14068428980700e-004°)
5.11681835540234e+001	(-3.18948196133504e-002dB,-7.15714526712244e-004°)
5.12861383991291e+001	(-3.18948196240009e-002dB,-7.17364419090925e-004°)
5.14043651582352e+001	(-3.18948196347036e-002dB,-7.19018114864377e-004°)
5.15228644581682e+001	(-3.18948196454606e-002dB,-7.20675622800249e-004°)
5.16416369271996e+001	(-3.18948196562630e-002dB,-7.22336951686552e-004°)
5.17606831950493e+001	(-3.18948196671139e-002dB,-7.24002110331447e-004°)
5.18800038928886e+001	(-3.18948196780112e-002dB,-7.25671107563421e-004°)
5.19995996533441e+001	(-3.18948196889675e-002dB,-7.27343952231337e-004°)
5.21194711105005e+001	(-3.18948196999723e-002dB,-7.29020653204528e-004°)
5.22396188999044e+001	(-3.18948197110254e-002dB,-7.30701219372635e-004°)
5.23600436585674e+001	(-3.18948197221318e-002dB,-7.32385659645826e-004°)
5.24807460249697e+001	(-3.18948197332817e-002dB,-7.34073982954889e-004°)
5.26017266390630e+001	(-3.18948197444945e-002dB,-7.35766198251124e-004°)
5.27229861422746e+001	(-3.18948197557509e-002dB,-7.37462314506466e-004°)
5.28445251775104e+001	(-3.18948197670586e-002dB,-7.39162340713577e-004°)
5.29663443891581e+001	(-3.18948197784292e-002dB,-7.40866285885861e-004°)
5.30884444230911e+001	(-3.18948197898395e-002dB,-7.42574159057377e-004°)
5.32108259266717e+001	(-3.18948198013107e-002dB,-7.44285969283205e-004°)
5.33334895487544e+001	(-3.18948198128323e-002dB,-7.46001725639117e-004°)
5.34564359396894e+001	(-3.18948198244081e-002dB,-7.47721437221889e-004°)
5.35796657513264e+001	(-3.18948198360352e-002dB,-7.49445113149274e-004°)
5.37031796370175e+001	(-3.18948198477145e-002dB,-7.51172762560044e-004°)
5.38269782516210e+001	(-3.18948198594481e-002dB,-7.52904394613951e-004°)
5.39510622515049e+001	(-3.18948198712416e-002dB,-7.54640018492092e-004°)
5.40754322945502e+001	(-3.18948198830836e-002dB,-7.56379643396433e-004°)
5.42000890401545e+001	(-3.18948198949788e-002dB,-7.58123278550325e-004°)
5.43250331492354e+001	(-3.18948199069398e-002dB,-7.59870933198418e-004°)
5.44502652842342e+001	(-3.18948199189443e-002dB,-7.61622616606456e-004°)
5.45757861091192e+001	(-3.18948199310157e-002dB,-7.63378338061823e-004°)
5.47015962893892e+001	(-3.18948199431296e-002dB,-7.65138106873172e-004°)
5.48276964920774e+001	(-3.18948199553035e-002dB,-7.66901932370530e-004°)
5.49540873857544e+001	(-3.18948199675394e-002dB,-7.68669823905547e-004°)
5.50807696405323e+001	(-3.18948199798246e-002dB,-7.70441790851527e-004°)
5.52077439280677e+001	(-3.18948199921728e-002dB,-7.72217842603100e-004°)
5.53350109215656e+001	(-3.18948200045761e-002dB,-7.73997988576824e-004°)
5.54625712957830e+001	(-3.18948200170346e-002dB,-7.75782238210800e-004°)
5.55904257270322e+001	(-3.18948200295531e-002dB,-7.77570600965012e-004°)
5.57185748931848e+001	(-3.18948200421277e-002dB,-7.79363086321046e-004°)
5.58470194736749e+001	(-3.18948200547585e-002dB,-7.81159703782637e-004°)
5.59757601495028e+001	(-3.18948200674551e-002dB,-7.82960462875169e-004°)
5.61047976032388e+001	(-3.18948200802000e-002dB,-7.84765373146121e-004°)
5.62341325190267e+001	(-3.18948200930118e-002dB,-7.86574444164964e-004°)
5.63637655825872e+001	(-3.18948201058797e-002dB,-7.88387685523185e-004°)
5.64936974812220e+001	(-3.18948201188105e-002dB,-7.90205106834451e-004°)
5.66239289038170e+001	(-3.18948201317936e-002dB,-7.92026717734450e-004°)
5.67544605408464e+001	(-3.18948201448405e-002dB,-7.93852527881274e-004°)
5.68852930843758e+001	(-3.18948201579485e-002dB,-7.95682546955155e-004°)
5.70164272280664e+001	(-3.18948201711164e-002dB,-7.97516784658698e-004°)
5.71478636671783e+001	(-3.18948201843482e-002dB,-7.99355250716851e-004°)
5.72796030985745e+001	(-3.18948201976342e-002dB,-8.01197954876909e-004°)
5.74116462207243e+001	(-3.18948202109841e-002dB,-8.03044906908802e-004°)
5.75439937337072e+001	(-3.18948202243960e-002dB,-8.04896116604747e-004°)
5.76766463392166e+001	(-3.18948202378736e-002dB,-8.06751593779835e-004°)
5.78096047405633e+001	(-3.18948202514055e-002dB,-8.08611348271468e-004°)
5.79428696426796e+001	(-3.18948202650100e-002dB,-8.10475389940087e-004°)
5.80764417521227e+001	(-3.18948202786647e-002dB,-8.12343728668405e-004°)
5.82103217770786e+001	(-3.18948202923950e-002dB,-8.14216374362368e-004°)
5.83445104273659e+001	(-3.18948203061805e-002dB,-8.16093336950434e-004°)
5.84790084144395e+001	(-3.18948203200327e-002dB,-8.17974626384154e-004°)
5.86138164513942e+001	(-3.18948203339459e-002dB,-8.19860252637887e-004°)
5.87489352529690e+001	(-3.18948203479307e-002dB,-8.21750225709030e-004°)
5.88843655355502e+001	(-3.18948203619785e-002dB,-8.23644555618084e-004°)
5.90201080171757e+001	(-3.18948203760814e-002dB,-8.25543252408517e-004°)
5.91561634175387e+001	(-3.18948203902559e-002dB,-8.27446326147119e-004°)
5.92925324579912e+001	(-3.18948204044953e-002dB,-8.29353786923755e-004°)
5.94292158615485e+001	(-3.18948204188063e-002dB,-8.31265644851563e-004°)
5.95662143528923e+001	(-3.18948204331724e-002dB,-8.33181910067086e-004°)
5.97035286583749e+001	(-3.18948204476170e-002dB,-8.35102592730135e-004°)
5.98411595060231e+001	(-3.18948204621187e-002dB,-8.37027703023932e-004°)
5.99791076255421e+001	(-3.18948204766891e-002dB,-8.38957251155317e-004°)
6.01173737483189e+001	(-3.18948204913291e-002dB,-8.40891247354514e-004°)
6.02559586074269e+001	(-3.18948205060331e-002dB,-8.42829701875326e-004°)
6.03948629376291e+001	(-3.18948205208048e-002dB,-8.44772624995336e-004°)
6.05340874753824e+001	(-3.18948205356501e-002dB,-8.46720027015730e-004°)
6.06736329588416e+001	(-3.18948205505612e-002dB,-8.48671918261365e-004°)
6.08135001278628e+001	(-3.18948205655371e-002dB,-8.50628309080985e-004°)
6.09536897240079e+001	(-3.18948205805895e-002dB,-8.52589209847241e-004°)
6.10942024905482e+001	(-3.18948205957116e-002dB,-8.54554630956639e-004°)
6.12350391724683e+001	(-3.18948206108966e-002dB,-8.56524582829522e-004°)
6.13762005164703e+001	(-3.18948206261522e-002dB,-8.58499075910432e-004°)
6.15176872709777e+001	(-3.18948206414814e-002dB,-8.60478120668024e-004°)
6.16595001861391e+001	(-3.18948206568832e-002dB,-8.62461727594918e-004°)
6.18016400138324e+001	(-3.18948206723527e-002dB,-8.64449907208051e-004°)
6.19441075076690e+001	(-3.18948206878958e-002dB,-8.66442670048534e-004°)
6.20869034229972e+001	(-3.18948207035115e-002dB,-8.68440026681703e-004°)
6.22300285169067e+001	(-3.18948207192008e-002dB,-8.70441987697488e-004°)
6.23734835482327e+001	(-3.18948207349520e-002dB,-8.72448563710019e-004°)
6.25172692775593e+001	(-3.18948207507855e-002dB,-8.74459765357901e-004°)
6.26613864672242e+001	(-3.18948207666896e-002dB,-8.76475603304495e-004°)
6.28058358813225e+001	(-3.18948207826663e-002dB,-8.78496088237415e-004°)
6.29506182857104e+001	(-3.18948207987204e-002dB,-8.80521230869064e-004°)
6.30957344480099e+001	(-3.18948208148433e-002dB,-8.82551041936644e-004°)
6.32411851376125e+001	(-3.18948208310446e-002dB,-8.84585532202010e-004°)
6.33869711256833e+001	(-3.18948208473204e-002dB,-8.86624712451733e-004°)
6.35330931851649e+001	(-3.18948208636697e-002dB,-8.88668593497511e-004°)
6.36795520907821e+001	(-3.18948208800916e-002dB,-8.90717186175570e-004°)
6.38263486190454e+001	(-3.18948208965958e-002dB,-8.92770501347552e-004°)
6.39734835482553e+001	(-3.18948209131678e-002dB,-8.94828549899679e-004°)
6.41209576585066e+001	(-3.18948209298239e-002dB,-8.96891342743829e-004°)
6.42687717316924e+001	(-3.18948209465556e-002dB,-8.98958890816546e-004°)
6.44169265515081e+001	(-3.18948209633628e-002dB,-9.01031205079809e-004°)
6.45654229034559e+001	(-3.18948209802493e-002dB,-9.03108296520717e-004°)
6.47142615748486e+001	(-3.18948209972103e-002dB,-9.05190176151978e-004°)
6.48634433548142e+001	(-3.18948210142556e-002dB,-9.07276855011398e-004°)
6.50129690342994e+001	(-3.18948210313734e-002dB,-9.09368344162325e-004°)
6.51628394060745e+001	(-3.18948210485716e-002dB,-9.11464654693722e-004°)
6.53130552647375e+001	(-3.18948210658481e-002dB,-9.13565797719903e-004°)
6.54636174067177e+001	(-3.18948210832060e-002dB,-9.15671784380993e-004°)
6.56145266302807e+001	(-3.18948211006471e-002dB,-9.17782625842735e-004°)
6.57657837355322e+001	(-3.18948211181627e-002dB,-9.19898333296523e-004°)
6.59173895244223e+001	(-3.18948211357626e-002dB,-9.22018917959718e-004°)
6.60693448007497e+001	(-3.18948211534437e-002dB,-9.24144391075439e-004°)
6.62216503701663e+001	(-3.18948211712100e-002dB,-9.26274763912689e-004°)
6.63743070401810e+001	(-3.18948211890528e-002dB,-9.28410047766479e-004°)
6.65273156201642e+001	(-3.18948212069759e-002dB,-9.30550253957883e-004°)
6.66806769213522e+001	(-3.18948212249871e-002dB,-9.32695393834131e-004°)
6.68343917568515e+001	(-3.18948212430864e-002dB,-9.34845478768462e-004°)
6.69884609416426e+001	(-3.18948212612611e-002dB,-9.37000520160416e-004°)
6.71428852925852e+001	(-3.18948212795220e-002dB,-9.39160529435845e-004°)
6.72976656284217e+001	(-3.18948212978662e-002dB,-9.41325518046899e-004°)
6.74528027697821e+001	(-3.18948213162887e-002dB,-9.43495497472082e-004°)
6.76082975391880e+001	(-3.18948213348138e-002dB,-9.45670479216562e-004°)
6.77641507610574e+001	(-3.18948213534106e-002dB,-9.47850474811599e-004°)
6.79203632617083e+001	(-3.18948213720935e-002dB,-9.50035495815530e-004°)
6.80769358693639e+001	(-3.18948213908635e-002dB,-9.52225553813059e-004°)
6.82338694141567e+001	(-3.18948214097264e-002dB,-9.54420660415716e-004°)
6.83911647281327e+001	(-3.18948214286716e-002dB,-9.56620827261650e-004°)
6.85488226452559e+001	(-3.18948214477019e-002dB,-9.58826066015928e-004°)
6.87068440014129e+001	(-3.18948214668233e-002dB,-9.61036388370548e-004°)
6.88652296344173e+001	(-3.18948214860317e-002dB,-9.63251806044383e-004°)
6.90239803840139e+001	(-3.18948215053311e-002dB,-9.65472330783373e-004°)
6.91830970918833e+001	(-3.18948215247167e-002dB,-9.67697974360571e-004°)
6.93425806016465e+001	(-3.18948215441952e-002dB,-9.69928748576045e-004°)
6.95024317588693e+001	(-3.18948215637559e-002dB,-9.72164665257139e-004°)
6.96626514110664e+001	(-3.18948215834154e-002dB,-9.74405736258497e-004°)
6.98232404077067e+001	(-3.18948216031688e-002dB,-9.76651973462081e-004°)
6.99841996002169e+001	(-3.18948216230064e-002dB,-9.78903388777192e-004°)
7.01455298419866e+001	(-3.18948216429359e-002dB,-9.81159994140538e-004°)
7.03072319883728e+001	(-3.18948216629535e-002dB,-9.83421801516466e-004°)
7.04693068967041e+001	(-3.18948216830678e-002dB,-9.85688822896872e-004°)
7.06317554262856e+001	(-3.18948217032732e-002dB,-9.87961070301258e-004°)
7.07945784384032e+001	(-3.18948217235773e-002dB,-9.90238555776904e-004°)
7.09577767963282e+001	(-3.18948217439743e-002dB,-9.92521291398761e-004°)
7.11213513653222e+001	(-3.18948217644594e-002dB,-9.94809289269677e-004°)
7.12853030126412e+001	(-3.18948217850422e-002dB,-9.97102561520279e-004°)
7.14496326075406e+001	(-3.18948218057170e-002dB,-9.99401120309550e-004°)
7.16143410212794e+001	(-3.18948218264963e-002dB,-1.00170497782394e-003°)
7.17794291271254e+001	(-3.18948218473637e-002dB,-1.00401414627842e-003°)
7.19448978003591e+001	(-3.18948218683278e-002dB,-1.00632863791586e-003°)
7.21107479182791e+001	(-3.18948218893907e-002dB,-1.00864846500762e-003°)
7.22769803602061e+001	(-3.18948219105523e-002dB,-1.01097363985307e-003°)
7.24435960074881e+001	(-3.18948219318059e-002dB,-1.01330417478003e-003°)
7.26105957435045e+001	(-3.18948219531640e-002dB,-1.01564008214484e-003°)
7.27779804536714e+001	(-3.18948219746170e-002dB,-1.01798137433227e-003°)
7.29457510254459e+001	(-3.18948219961677e-002dB,-1.02032806375561e-003°)
7.31139083483307e+001	(-3.18948220178219e-002dB,-1.02268016285663e-003°)
7.32824533138793e+001	(-3.18948220395701e-002dB,-1.02503768410614e-003°)
7.34513868157004e+001	(-3.18948220614276e-002dB,-1.02740064000335e-003°)
7.36207097494625e+001	(-3.18948220833809e-002dB,-1.02976904307647e-003°)
7.37904230128989e+001	(-3.18948221054340e-002dB,-1.03214290588247e-003°)
7.39605275058126e+001	(-3.18948221275973e-002dB,-1.03452224100740e-003°)
7.41310241300805e+001	(-3.18948221498546e-002dB,-1.03690706106619e-003°)
7.43019137896589e+001	(-3.18948221722164e-002dB,-1.03929737870302e-003°)
7.44731973905876e+001	(-3.18948221946817e-002dB,-1.04169320659101e-003°)
7.46448758409953e+001	(-3.18948222172497e-002dB,-1.04409455743271e-003°)
7.48169500511041e+001	(-3.18948222399231e-002dB,-1.04650144395976e-003°)
7.49894209332342e+001	(-3.18948222626962e-002dB,-1.04891387893322e-003°)
7.51622894018091e+001	(-3.18948222855826e-002dB,-1.05133187514369e-003°)
7.53355563733603e+001	(-3.18948223085696e-002dB,-1.05375544541105e-003°)
7.55092227665319e+001	(-3.18948223316641e-002dB,-1.05618460258478e-003°)
7.56832895020859e+001	(-3.18948223548680e-002dB,-1.05861935954414e-003°)
7.58577575029068e+001	(-3.18948223781686e-002dB,-1.06105972919791e-003°)
7.60326276940066e+001	(-3.18948224015853e-002dB,-1.06350572448472e-003°)
7.62079010025296e+001	(-3.18948224251124e-002dB,-1.06595735837296e-003°)
7.63835783577574e+001	(-3.18948224487412e-002dB,-1.06841464386100e-003°)
7.65596606911140e+001	(-3.18948224724832e-002dB,-1.07087759397710e-003°)
7.67361489361702e+001	(-3.18948224963413e-002dB,-1.07334622177955e-003°)
7.69130440286492e+001	(-3.18948225202971e-002dB,-1.07582054035674e-003°)
7.70903469064312e+001	(-3.18948225443692e-002dB,-1.07830056282736e-003°)
7.72680585095584e+001	(-3.18948225685535e-002dB,-1.08078630234019e-003°)
7.74461797802400e+001	(-3.18948225928491e-002dB,-1.08327777207431e-003°)
7.76247116628573e+001	(-3.18948226172540e-002dB,-1.08577498523932e-003°)
7.78036551039685e+001	(-3.18948226417713e-002dB,-1.08827795507519e-003°)
7.79830110523139e+001	(-3.18948226664114e-002dB,-1.09078669485240e-003°)
7.81627804588210e+001	(-3.18948226911493e-002dB,-1.09330121787202e-003°)
7.83429642766092e+001	(-3.18948227160112e-002dB,-1.09582153746594e-003°)
7.85235634609951e+001	(-3.18948227409872e-002dB,-1.09834766699636e-003°)
7.87045789694978e+001	(-3.18948227660764e-002dB,-1.10087961985684e-003°)
7.88860117618433e+001	(-3.18948227912838e-002dB,-1.10341740947147e-003°)
7.90678627999704e+001	(-3.18948228166111e-002dB,-1.10596104929520e-003°)
7.92501330480350e+001	(-3.18948228420488e-002dB,-1.10851055281433e-003°)
7.94328234724160e+001	(-3.18948228676036e-002dB,-1.11106593354602e-003°)
7.96159350417197e+001	(-3.18948228932765e-002dB,-1.11362720503867e-003°)
7.97994687267854e+001	(-3.18948229190694e-002dB,-1.11619438087183e-003°)
7.99834255006906e+001	(-3.18948229449881e-002dB,-1.11876747465650e-003°)
8.01678063387556e+001	(-3.18948229710182e-002dB,-1.12134650003489e-003°)
8.03526122185494e+001	(-3.18948229971653e-002dB,-1.12393147068068e-003°)
8.05378441198943e+001	(-3.18948230234431e-002dB,-1.12652240029922e-003°)
8.07235030248714e+001	(-3.18948230498361e-002dB,-1.12911930262746e-003°)
