Freq.	V(Vout,N004)/-I(V3)-V(n004)/I(Rl)
2.25943577022094e-001	(-2.52716000139419e+001dB,1.05302381942657e-003°)
2.26464430759302e-001	(-2.52716000139346e+001dB,1.05545129003140e-003°)
2.26986485188378e-001	(-2.52716000139278e+001dB,1.05788435653404e-003°)
2.27509743077203e-001	(-2.52716000139210e+001dB,1.06032303183415e-003°)
2.28034207200037e-001	(-2.52716000139141e+001dB,1.06276732886146e-003°)
2.28559880337539e-001	(-2.52716000139072e+001dB,1.06521726057530e-003°)
2.29086765276773e-001	(-2.52716000138997e+001dB,1.06767283996501e-003°)
2.29614864811232e-001	(-2.52716000138927e+001dB,1.07013408004984e-003°)
2.30144181740846e-001	(-2.52716000138858e+001dB,1.07260099387909e-003°)
2.30674718872002e-001	(-2.52716000138776e+001dB,1.07507359453185e-003°)
2.31206479017555e-001	(-2.52716000138711e+001dB,1.07755189511799e-003°)
2.31739464996843e-001	(-2.52716000138646e+001dB,1.08003590877697e-003°)
2.32273679635706e-001	(-2.52716000138575e+001dB,1.08252564867881e-003°)
2.32809125766496e-001	(-2.52716000138503e+001dB,1.08502112802388e-003°)
2.33345806228096e-001	(-2.52716000138425e+001dB,1.08752236004284e-003°)
2.33883723865931e-001	(-2.52716000138353e+001dB,1.09002935799721e-003°)
2.34422881531988e-001	(-2.52716000138281e+001dB,1.09254213517867e-003°)
2.34963282084826e-001	(-2.52716000138202e+001dB,1.09506070490970e-003°)
2.35504928389596e-001	(-2.52716000138129e+001dB,1.09758508054364e-003°)
2.36047823318053e-001	(-2.52716000138055e+001dB,1.10011527546443e-003°)
2.36591969748571e-001	(-2.52716000137987e+001dB,1.10265130308695e-003°)
2.37137370566161e-001	(-2.52716000137907e+001dB,1.10519317685676e-003°)
2.37684028662483e-001	(-2.52716000137844e+001dB,1.10774091025101e-003°)
2.38231946935864e-001	(-2.52716000137758e+001dB,1.11029451677698e-003°)
2.38781128291313e-001	(-2.52716000137688e+001dB,1.11285400997416e-003°)
2.39331575640534e-001	(-2.52716000137607e+001dB,1.11541940341238e-003°)
2.39883291901944e-001	(-2.52716000137531e+001dB,1.11799071069332e-003°)
2.40436280000688e-001	(-2.52716000137454e+001dB,1.12056794544966e-003°)
2.40990542868655e-001	(-2.52716000137372e+001dB,1.12315112134568e-003°)
2.41546083444489e-001	(-2.52716000137301e+001dB,1.12574025207722e-003°)
2.42102904673613e-001	(-2.52716000137223e+001dB,1.12833535137147e-003°)
2.42661009508237e-001	(-2.52716000137140e+001dB,1.13093643298734e-003°)
2.43220400907376e-001	(-2.52716000137068e+001dB,1.13354351071577e-003°)
2.43781081836870e-001	(-2.52716000136989e+001dB,1.13615659837892e-003°)
2.44343055269392e-001	(-2.52716000136899e+001dB,1.13877570983114e-003°)
2.44906324184469e-001	(-2.52716000136825e+001dB,1.14140085895901e-003°)
2.45470891568498e-001	(-2.52716000136746e+001dB,1.14403205968053e-003°)
2.46036760414758e-001	(-2.52716000136666e+001dB,1.14666932594614e-003°)
2.46603933723429e-001	(-2.52716000136586e+001dB,1.14931267173835e-003°)
2.47172414501608e-001	(-2.52716000136499e+001dB,1.15196211107187e-003°)
2.47742205763323e-001	(-2.52716000136424e+001dB,1.15461765799397e-003°)
2.48313310529552e-001	(-2.52716000136337e+001dB,1.15727932658381e-003°)
2.48885731828234e-001	(-2.52716000136261e+001dB,1.15994713095354e-003°)
2.49459472694290e-001	(-2.52716000136167e+001dB,1.16262108524730e-003°)
2.50034536169638e-001	(-2.52716000136085e+001dB,1.16530120364242e-003°)
2.50610925303206e-001	(-2.52716000136008e+001dB,1.16798750034862e-003°)
2.51188643150953e-001	(-2.52716000135924e+001dB,1.17067998960821e-003°)
2.51767692775880e-001	(-2.52716000135840e+001dB,1.17337868569650e-003°)
2.52348077248052e-001	(-2.52716000135756e+001dB,1.17608360292182e-003°)
2.52929799644609e-001	(-2.52716000135666e+001dB,1.17879475562521e-003°)
2.53512863049785e-001	(-2.52716000135587e+001dB,1.18151215818120e-003°)
2.54097270554925e-001	(-2.52716000135491e+001dB,1.18423582499686e-003°)
2.54683025258499e-001	(-2.52716000135405e+001dB,1.18696577051304e-003°)
2.55270130266119e-001	(-2.52716000135325e+001dB,1.18970200920372e-003°)
2.55858588690559e-001	(-2.52716000135238e+001dB,1.19244455557588e-003°)
2.56448403651766e-001	(-2.52716000135151e+001dB,1.19519342417038e-003°)
2.57039578276881e-001	(-2.52716000135064e+001dB,1.19794862956143e-003°)
2.57632115700252e-001	(-2.52716000134971e+001dB,1.20071018635677e-003°)
2.58226019063454e-001	(-2.52716000134877e+001dB,1.20347810919803e-003°)
2.58821291515303e-001	(-2.52716000134789e+001dB,1.20625241276040e-003°)
2.59417936211876e-001	(-2.52716000134711e+001dB,1.20903311175318e-003°)
2.60015956316521e-001	(-2.52716000134616e+001dB,1.21182022091894e-003°)
2.60615354999884e-001	(-2.52716000134526e+001dB,1.21461375503493e-003°)
2.61216135439915e-001	(-2.52716000134436e+001dB,1.21741372891213e-003°)
2.61818300821893e-001	(-2.52716000134346e+001dB,1.22022015739573e-003°)
2.62421854338438e-001	(-2.52716000134249e+001dB,1.22303305536507e-003°)
2.63026799189532e-001	(-2.52716000134158e+001dB,1.22585243773398e-003°)
2.63633138582532e-001	(-2.52716000134072e+001dB,1.22867831945051e-003°)
2.64240875732189e-001	(-2.52716000133974e+001dB,1.23151071549707e-003°)
2.64850013860664e-001	(-2.52716000133881e+001dB,1.23434964089089e-003°)
2.65460556197548e-001	(-2.52716000133783e+001dB,1.23719511068354e-003°)
2.66072505979875e-001	(-2.52716000133689e+001dB,1.24004713996161e-003°)
2.66685866452142e-001	(-2.52716000133595e+001dB,1.24290574384614e-003°)
2.67300640866325e-001	(-2.52716000133501e+001dB,1.24577093749318e-003°)
2.67916832481897e-001	(-2.52716000133406e+001dB,1.24864273609376e-003°)
2.68534444565844e-001	(-2.52716000133317e+001dB,1.25152115487382e-003°)
2.69153480392685e-001	(-2.52716000133215e+001dB,1.25440620909435e-003°)
2.69773943244486e-001	(-2.52716000133119e+001dB,1.25729791405180e-003°)
2.70395836410878e-001	(-2.52716000133017e+001dB,1.26019628507749e-003°)
2.71019163189078e-001	(-2.52716000132926e+001dB,1.26310133753861e-003°)
2.71643926883902e-001	(-2.52716000132823e+001dB,1.26601308683715e-003°)
2.72270130807785e-001	(-2.52716000132725e+001dB,1.26893154841107e-003°)
2.72897778280798e-001	(-2.52716000132627e+001dB,1.27185673773376e-003°)
2.73526872630665e-001	(-2.52716000132528e+001dB,1.27478867031426e-003°)
2.74157417192782e-001	(-2.52716000132423e+001dB,1.27772736169728e-003°)
2.74789415310233e-001	(-2.52716000132329e+001dB,1.28067282746372e-003°)
2.75422870333810e-001	(-2.52716000132223e+001dB,1.28362508322986e-003°)
2.76057785622028e-001	(-2.52716000132128e+001dB,1.28658414464859e-003°)
2.76694164541145e-001	(-2.52716000132021e+001dB,1.28955002740816e-003°)
2.77332010465177e-001	(-2.52716000131914e+001dB,1.29252274723360e-003°)
2.77971326775922e-001	(-2.52716000131818e+001dB,1.29550231988615e-003°)
2.78612116862970e-001	(-2.52716000131715e+001dB,1.29848876116293e-003°)
2.79254384123727e-001	(-2.52716000131612e+001dB,1.30148208689787e-003°)
2.79898131963430e-001	(-2.52716000131503e+001dB,1.30448231296116e-003°)
2.80543363795165e-001	(-2.52716000131405e+001dB,1.30748945525998e-003°)
2.81190083039887e-001	(-2.52716000131295e+001dB,1.31050352973758e-003°)
2.81838293126439e-001	(-2.52716000131190e+001dB,1.31352455237451e-003°)
2.82487997491564e-001	(-2.52716000131085e+001dB,1.31655253918781e-003°)
2.83139199579931e-001	(-2.52716000130979e+001dB,1.31958750623164e-003°)
2.83791902844149e-001	(-2.52716000130867e+001dB,1.32262946959697e-003°)
2.84446110744785e-001	(-2.52716000130760e+001dB,1.32567844541210e-003°)
2.85101826750384e-001	(-2.52716000130653e+001dB,1.32873444984243e-003°)
2.85759054337488e-001	(-2.52716000130551e+001dB,1.33179749909063e-003°)
2.86417796990651e-001	(-2.52716000130431e+001dB,1.33486760939631e-003°)
2.87078058202462e-001	(-2.52716000130328e+001dB,1.33794479703741e-003°)
2.87739841473560e-001	(-2.52716000130213e+001dB,1.34102907832845e-003°)
2.88403150312653e-001	(-2.52716000130109e+001dB,1.34412046962235e-003°)
2.89067988236540e-001	(-2.52716000129993e+001dB,1.34721898730897e-003°)
2.89734358770125e-001	(-2.52716000129887e+001dB,1.35032464781671e-003°)
2.90402265446438e-001	(-2.52716000129765e+001dB,1.35343746761106e-003°)
2.91071711806653e-001	(-2.52716000129659e+001dB,1.35655746319637e-003°)
2.91742701400109e-001	(-2.52716000129546e+001dB,1.35968465111421e-003°)
2.92415237784326e-001	(-2.52716000129433e+001dB,1.36281904794477e-003°)
2.93089324525025e-001	(-2.52716000129314e+001dB,1.36596067030603e-003°)
2.93764965196146e-001	(-2.52716000129200e+001dB,1.36910953485496e-003°)
2.94442163379869e-001	(-2.52716000129080e+001dB,1.37226565828619e-003°)
2.95120922666631e-001	(-2.52716000128971e+001dB,1.37542905733357e-003°)
2.95801246655147e-001	(-2.52716000128850e+001dB,1.37859974876867e-003°)
2.96483138952427e-001	(-2.52716000128734e+001dB,1.38177774940250e-003°)
2.97166603173795e-001	(-2.52716000128623e+001dB,1.38496307608447e-003°)
2.97851642942911e-001	(-2.52716000128500e+001dB,1.38815574570261e-003°)
2.98538261891788e-001	(-2.52716000128382e+001dB,1.39135577518439e-003°)
2.99226463660811e-001	(-2.52716000128258e+001dB,1.39456318149588e-003°)
2.99916251898757e-001	(-2.52716000128140e+001dB,1.39777798164263e-003°)
3.00607630262815e-001	(-2.52716000128026e+001dB,1.40100019266917e-003°)
3.01300602418604e-001	(-2.52716000127906e+001dB,1.40422983165918e-003°)
3.01995172040194e-001	(-2.52716000127780e+001dB,1.40746691573586e-003°)
3.02691342810123e-001	(-2.52716000127659e+001dB,1.41071146206209e-003°)
3.03389118419419e-001	(-2.52716000127543e+001dB,1.41396348784010e-003°)
3.04088502567620e-001	(-2.52716000127410e+001dB,1.41722301031154e-003°)
3.04789498962790e-001	(-2.52716000127293e+001dB,1.42049004675854e-003°)
3.05492111321543e-001	(-2.52716000127158e+001dB,1.42376461450211e-003°)
3.06196343369060e-001	(-2.52716000127040e+001dB,1.42704673090415e-003°)
3.06902198839108e-001	(-2.52716000126916e+001dB,1.43033641336582e-003°)
3.07609681474063e-001	(-2.52716000126791e+001dB,1.43363367932868e-003°)
3.08318795024927e-001	(-2.52716000126660e+001dB,1.43693854627458e-003°)
3.09029543251351e-001	(-2.52716000126539e+001dB,1.44025103172573e-003°)
3.09741929921650e-001	(-2.52716000126413e+001dB,1.44357115324441e-003°)
3.10455958812827e-001	(-2.52716000126280e+001dB,1.44689892843354e-003°)
3.11171633710593e-001	(-2.52716000126146e+001dB,1.45023437493670e-003°)
3.11888958409385e-001	(-2.52716000126018e+001dB,1.45357751043827e-003°)
3.12607936712387e-001	(-2.52716000125889e+001dB,1.45692835266304e-003°)
3.13328572431550e-001	(-2.52716000125759e+001dB,1.46028691937692e-003°)
3.14050869387613e-001	(-2.52716000125623e+001dB,1.46365322838659e-003°)
3.14774831410123e-001	(-2.52716000125498e+001dB,1.46702729754012e-003°)
3.15500462337454e-001	(-2.52716000125361e+001dB,1.47040914472614e-003°)
3.16227766016829e-001	(-2.52716000125235e+001dB,1.47379878787525e-003°)
3.16956746304340e-001	(-2.52716000125096e+001dB,1.47719624495865e-003°)
3.17687407064968e-001	(-2.52716000124963e+001dB,1.48060153398951e-003°)
3.18419752172604e-001	(-2.52716000124835e+001dB,1.48401467302248e-003°)
3.19153785510067e-001	(-2.52716000124695e+001dB,1.48743568015324e-003°)
3.19889510969131e-001	(-2.52716000124560e+001dB,1.49086457351999e-003°)
3.20626932450538e-001	(-2.52716000124424e+001dB,1.49430137130230e-003°)
3.21366053864023e-001	(-2.52716000124271e+001dB,1.49774609172144e-003°)
3.22106879128334e-001	(-2.52716000124139e+001dB,1.50119875304159e-003°)
3.22849412171255e-001	(-2.52716000124007e+001dB,1.50465937356813e-003°)
3.23593656929619e-001	(-2.52716000123875e+001dB,1.50812797164883e-003°)
3.24339617349340e-001	(-2.52716000123725e+001dB,1.51160456567367e-003°)
3.25087297385425e-001	(-2.52716000123585e+001dB,1.51508917407556e-003°)
3.25836701002000e-001	(-2.52716000123439e+001dB,1.51858181532929e-003°)
3.26587832172327e-001	(-2.52716000123304e+001dB,1.52208250795280e-003°)
3.27340694878829e-001	(-2.52716000123163e+001dB,1.52559127050621e-003°)
3.28095293113110e-001	(-2.52716000123009e+001dB,1.52910812159244e-003°)
3.28851630875974e-001	(-2.52716000122866e+001dB,1.53263307985789e-003°)
3.29609712177449e-001	(-2.52716000122729e+001dB,1.53616616399139e-003°)
3.30369541036805e-001	(-2.52716000122585e+001dB,1.53970739272491e-003°)
3.31131121482582e-001	(-2.52716000122440e+001dB,1.54325678483377e-003°)
3.31894457552601e-001	(-2.52716000122283e+001dB,1.54681435913620e-003°)
3.32659553293995e-001	(-2.52716000122143e+001dB,1.55038013449469e-003°)
3.33426412763226e-001	(-2.52716000121996e+001dB,1.55395412981417e-003°)
3.34195040026105e-001	(-2.52716000121843e+001dB,1.55753636404368e-003°)
3.34965439157818e-001	(-2.52716000121700e+001dB,1.56112685617611e-003°)
3.35737614242945e-001	(-2.52716000121540e+001dB,1.56472562524745e-003°)
3.36511569375481e-001	(-2.52716000121396e+001dB,1.56833269033848e-003°)
3.37287308658859e-001	(-2.52716000121246e+001dB,1.57194807057324e-003°)
3.38064836205972e-001	(-2.52716000121089e+001dB,1.57557178512014e-003°)
3.38844156139193e-001	(-2.52716000120938e+001dB,1.57920385319182e-003°)
3.39625272590399e-001	(-2.52716000120791e+001dB,1.58284429404519e-003°)
3.40408189700991e-001	(-2.52716000120638e+001dB,1.58649312698137e-003°)
3.41192911621919e-001	(-2.52716000120479e+001dB,1.59015037134602e-003°)
3.41979442513699e-001	(-2.52716000120313e+001dB,1.59381604652958e-003°)
3.42767786546440e-001	(-2.52716000120164e+001dB,1.59749017196740e-003°)
3.43557947899865e-001	(-2.52716000120008e+001dB,1.60117276713898e-003°)
3.44349930763328e-001	(-2.52716000119846e+001dB,1.60486385156900e-003°)
3.45143739335846e-001	(-2.52716000119694e+001dB,1.60856344482764e-003°)
3.45939377826112e-001	(-2.52716000119536e+001dB,1.61227156652943e-003°)
3.46736850452521e-001	(-2.52716000119372e+001dB,1.61598823633444e-003°)
3.47536161443196e-001	(-2.52716000119212e+001dB,1.61971347394831e-003°)
3.48337315036002e-001	(-2.52716000119046e+001dB,1.62344729912163e-003°)
3.49140315478576e-001	(-2.52716000118891e+001dB,1.62718973165111e-003°)
3.49945167028347e-001	(-2.52716000118724e+001dB,1.63094079137835e-003°)
3.50751873952558e-001	(-2.52716000118561e+001dB,1.63470049819142e-003°)
3.51560440528288e-001	(-2.52716000118392e+001dB,1.63846887202356e-003°)
3.52370871042477e-001	(-2.52716000118234e+001dB,1.64224593285488e-003°)
3.53183169791946e-001	(-2.52716000118069e+001dB,1.64603170071054e-003°)
3.53997341083424e-001	(-2.52716000117898e+001dB,1.64982619566224e-003°)
3.54813389233565e-001	(-2.52716000117732e+001dB,1.65362943782832e-003°)
3.55631318568975e-001	(-2.52716000117565e+001dB,1.65744144737297e-003°)
3.56451133426234e-001	(-2.52716000117392e+001dB,1.66126224450712e-003°)
3.57272838151918e-001	(-2.52716000117223e+001dB,1.66509184948833e-003°)
3.58096437102625e-001	(-2.52716000117054e+001dB,1.66893028262084e-003°)
3.58921934644994e-001	(-2.52716000116878e+001dB,1.67277756425543e-003°)
3.59749335155731e-001	(-2.52716000116707e+001dB,1.67663371479021e-003°)
3.60578643021632e-001	(-2.52716000116536e+001dB,1.68049875467000e-003°)
3.61409862639602e-001	(-2.52716000116363e+001dB,1.68437270438688e-003°)
3.62242998416688e-001	(-2.52716000116190e+001dB,1.68825558448016e-003°)
3.63078054770090e-001	(-2.52716000116016e+001dB,1.69214741553650e-003°)
3.63915036127196e-001	(-2.52716000115830e+001dB,1.69604821818972e-003°)
3.64753946925597e-001	(-2.52716000115660e+001dB,1.69995801312206e-003°)
3.65594791613114e-001	(-2.52716000115478e+001dB,1.70387682106226e-003°)
3.66437574647822e-001	(-2.52716000115300e+001dB,1.70780466278795e-003°)
3.67282300498073e-001	(-2.52716000115117e+001dB,1.71174155912374e-003°)
3.68128973642520e-001	(-2.52716000114938e+001dB,1.71568753094305e-003°)
3.68977598570139e-001	(-2.52716000114764e+001dB,1.71964259916686e-003°)
3.69828179780255e-001	(-2.52716000114572e+001dB,1.72360678476421e-003°)
3.70680721782565e-001	(-2.52716000114390e+001dB,1.72758010875339e-003°)
3.71535229097161e-001	(-2.52716000114219e+001dB,1.73156259220055e-003°)
3.72391706254557e-001	(-2.52716000114019e+001dB,1.73555425621956e-003°)
3.73250157795709e-001	(-2.52716000113835e+001dB,1.73955512197479e-003°)
3.74110588272042e-001	(-2.52716000113656e+001dB,1.74356521067820e-003°)
3.74973002245472e-001	(-2.52716000113465e+001dB,1.74758454359058e-003°)
3.75837404288433e-001	(-2.52716000113284e+001dB,1.75161314202241e-003°)
3.76703798983897e-001	(-2.52716000113091e+001dB,1.75565102733250e-003°)
3.77572190925404e-001	(-2.52716000112903e+001dB,1.75969822092969e-003°)
3.78442584717082e-001	(-2.52716000112708e+001dB,1.76375474427147e-003°)
3.79314984973670e-001	(-2.52716000112518e+001dB,1.76782061886549e-003°)
3.80189396320549e-001	(-2.52716000112327e+001dB,1.77189586626842e-003°)
3.81065823393761e-001	(-2.52716000112136e+001dB,1.77598050808679e-003°)
3.81944270840035e-001	(-2.52716000111937e+001dB,1.78007456597689e-003°)
3.82824743316811e-001	(-2.52716000111744e+001dB,1.78417806164522e-003°)
3.83707245492267e-001	(-2.52716000111544e+001dB,1.78829101684786e-003°)
3.84591782045341e-001	(-2.52716000111343e+001dB,1.79241345339149e-003°)
3.85478357665760e-001	(-2.52716000111147e+001dB,1.79654539313291e-003°)
3.86366977054057e-001	(-2.52716000110961e+001dB,1.80068685797932e-003°)
3.87257644921605e-001	(-2.52716000110757e+001dB,1.80483786988785e-003°)
3.88150365990636e-001	(-2.52716000110553e+001dB,1.80899845086708e-003°)
3.89045144994268e-001	(-2.52716000110353e+001dB,1.81316862297609e-003°)
3.89941986676531e-001	(-2.52716000110152e+001dB,1.81734840832465e-003°)
3.90840895792390e-001	(-2.52716000109950e+001dB,1.82153782907349e-003°)
3.91741877107771e-001	(-2.52716000109748e+001dB,1.82573690743458e-003°)
3.92644935399587e-001	(-2.52716000109539e+001dB,1.82994566567082e-003°)
3.93550075455765e-001	(-2.52716000109328e+001dB,1.83416412609683e-003°)
3.94457302075266e-001	(-2.52716000109123e+001dB,1.83839231107854e-003°)
3.95366620068115e-001	(-2.52716000108917e+001dB,1.84263024303323e-003°)
3.96278034255427e-001	(-2.52716000108704e+001dB,1.84687794442989e-003°)
3.97191549469427e-001	(-2.52716000108495e+001dB,1.85113543778964e-003°)
3.98107170553484e-001	(-2.52716000108286e+001dB,1.85540274568526e-003°)
3.99024902362129e-001	(-2.52716000108070e+001dB,1.85967989074134e-003°)
3.99944749761084e-001	(-2.52716000107865e+001dB,1.86396689563524e-003°)
4.00866717627290e-001	(-2.52716000107653e+001dB,1.86826378309601e-003°)
4.01790810848927e-001	(-2.52716000107434e+001dB,1.87257057590517e-003°)
4.02717034325446e-001	(-2.52716000107220e+001dB,1.87688729689716e-003°)
4.03645392967592e-001	(-2.52716000107005e+001dB,1.88121396895879e-003°)
4.04575891697429e-001	(-2.52716000106777e+001dB,1.88555061502934e-003°)
4.05508535448370e-001	(-2.52716000106566e+001dB,1.88989725810189e-003°)
4.06443329165199e-001	(-2.52716000106348e+001dB,1.89425392122142e-003°)
4.07380277804099e-001	(-2.52716000106123e+001dB,1.89862062748649e-003°)
4.08319386332679e-001	(-2.52716000105897e+001dB,1.90299740004915e-003°)
4.09260659729997e-001	(-2.52716000105687e+001dB,1.90738426211485e-003°)
4.10204102986593e-001	(-2.52716000105454e+001dB,1.91178123694161e-003°)
4.11149721104508e-001	(-2.52716000105225e+001dB,1.91618834784219e-003°)
4.12097519097316e-001	(-2.52716000105006e+001dB,1.92060561818286e-003°)
