rvadj	V(vout)
1.504000000000010e+004	2.540179e+000
1.505000000000010e+004	2.541236e+000
1.506000000000010e+004	2.542293e+000
1.507000000000010e+004	2.543350e+000
1.508000000000010e+004	2.544330e+000
1.509000000000010e+004	2.545463e+000
1.510000000000010e+004	2.546520e+000
1.511000000000010e+004	2.547577e+000
1.512000000000010e+004	2.548634e+000
1.513000000000010e+004	2.549691e+000
1.514000000000010e+004	2.550748e+000
1.515000000000010e+004	2.551805e+000
1.516000000000010e+004	2.552862e+000
1.517000000000010e+004	2.553919e+000
1.518000000000010e+004	2.554976e+000
1.519000000000010e+004	2.556033e+000
1.520000000000010e+004	2.557090e+000
1.521000000000010e+004	2.558146e+000
1.522000000000010e+004	2.559203e+000
1.523000000000010e+004	2.560261e+000
1.524000000000010e+004	2.561317e+000
1.525000000000010e+004	2.562374e+000
1.526000000000010e+004	2.563431e+000
1.527000000000010e+004	2.564488e+000
1.528000000000010e+004	2.565545e+000
1.529000000000010e+004	2.566602e+000
1.530000000000010e+004	2.567659e+000
1.531000000000010e+004	2.568716e+000
1.532000000000010e+004	2.569773e+000
1.533000000000010e+004	2.570830e+000
1.534000000000010e+004	2.571887e+000
1.535000000000010e+004	2.572944e+000
1.536000000000010e+004	2.574001e+000
1.537000000000010e+004	2.575058e+000
1.538000000000010e+004	2.576114e+000
1.539000000000010e+004	2.577171e+000
1.540000000000010e+004	2.578228e+000
1.541000000000010e+004	2.579285e+000
1.542000000000010e+004	2.580342e+000
1.543000000000010e+004	2.581399e+000
1.544000000000010e+004	2.582456e+000
1.545000000000010e+004	2.583513e+000
1.546000000000010e+004	2.584570e+000
1.547000000000010e+004	2.585627e+000
1.548000000000010e+004	2.586684e+000
1.549000000000010e+004	2.587741e+000
1.550000000000010e+004	2.588798e+000
1.551000000000010e+004	2.589854e+000
1.552000000000010e+004	2.590911e+000
1.553000000000010e+004	2.591968e+000
1.554000000000010e+004	2.593025e+000
1.555000000000010e+004	2.594082e+000
1.556000000000010e+004	2.595139e+000
1.557000000000010e+004	2.596196e+000
1.558000000000010e+004	2.597253e+000
1.559000000000010e+004	2.598310e+000
1.560000000000010e+004	2.599367e+000
1.561000000000010e+004	2.600424e+000
1.562000000000010e+004	2.601481e+000
1.563000000000010e+004	2.602538e+000
1.564000000000010e+004	2.603595e+000
1.565000000000010e+004	2.604651e+000
1.566000000000010e+004	2.605708e+000
1.567000000000010e+004	2.606766e+000
1.568000000000010e+004	2.607822e+000
1.569000000000010e+004	2.608879e+000
1.570000000000010e+004	2.609936e+000
1.571000000000010e+004	2.610993e+000
1.572000000000010e+004	2.612050e+000
1.573000000000010e+004	2.613107e+000
1.574000000000010e+004	2.614164e+000
1.575000000000010e+004	2.615221e+000
1.576000000000010e+004	2.616278e+000
1.577000000000010e+004	2.617335e+000
1.578000000000010e+004	2.618392e+000
1.579000000000010e+004	2.619448e+000
1.580000000000010e+004	2.620505e+000
1.581000000000010e+004	2.621562e+000
1.582000000000010e+004	2.622619e+000
1.583000000000010e+004	2.623676e+000
1.584000000000010e+004	2.624654e+000
1.585000000000010e+004	2.625790e+000
1.586000000000010e+004	2.626847e+000
1.587000000000010e+004	2.627904e+000
1.588000000000010e+004	2.628961e+000
1.589000000000010e+004	2.630018e+000
1.590000000000010e+004	2.631075e+000
1.591000000000010e+004	2.632132e+000
1.592000000000010e+004	2.633188e+000
1.593000000000010e+004	2.634245e+000
1.594000000000010e+004	2.635302e+000
1.595000000000010e+004	2.636359e+000
1.596000000000010e+004	2.637416e+000
1.597000000000010e+004	2.638473e+000
1.598000000000010e+004	2.639530e+000
1.599000000000010e+004	2.640587e+000
1.600000000000010e+004	2.641644e+000
1.601000000000010e+004	2.642701e+000
1.602000000000010e+004	2.643758e+000
1.603000000000010e+004	2.644815e+000
1.604000000000010e+004	2.645872e+000
1.605000000000010e+004	2.646929e+000
1.606000000000010e+004	2.647985e+000
1.607000000000010e+004	2.649042e+000
1.608000000000010e+004	2.650099e+000
1.609000000000010e+004	2.651156e+000
1.610000000000010e+004	2.652213e+000
1.611000000000010e+004	2.653270e+000
1.612000000000010e+004	2.654327e+000
1.613000000000010e+004	2.655384e+000
1.614000000000010e+004	2.656441e+000
1.615000000000010e+004	2.657498e+000
1.616000000000010e+004	2.658555e+000
1.617000000000010e+004	2.659612e+000
1.618000000000010e+004	2.660669e+000
1.619000000000010e+004	2.661726e+000
1.620000000000010e+004	2.662782e+000
1.621000000000010e+004	2.663839e+000
1.622000000000010e+004	2.664896e+000
1.623000000000010e+004	2.665953e+000
1.624000000000010e+004	2.667010e+000
1.625000000000010e+004	2.668067e+000
1.626000000000010e+004	2.669124e+000
1.627000000000010e+004	2.670181e+000
1.628000000000010e+004	2.671238e+000
1.629000000000010e+004	2.672295e+000
1.630000000000010e+004	2.673352e+000
1.631000000000010e+004	2.674408e+000
1.632000000000010e+004	2.675465e+000
1.633000000000010e+004	2.676504e+000
1.634000000000010e+004	2.677579e+000
1.635000000000010e+004	2.678636e+000
1.636000000000010e+004	2.679693e+000
1.637000000000010e+004	2.680750e+000
1.638000000000010e+004	2.681807e+000
1.639000000000010e+004	2.682864e+000
1.640000000000010e+004	2.683921e+000
1.641000000000010e+004	2.684978e+000
1.642000000000010e+004	2.686034e+000
1.643000000000010e+004	2.687091e+000
1.644000000000010e+004	2.688148e+000
1.645000000000010e+004	2.689205e+000
1.646000000000010e+004	2.690262e+000
1.647000000000010e+004	2.691319e+000
1.648000000000010e+004	2.692376e+000
1.649000000000010e+004	2.693433e+000
1.650000000000010e+004	2.694490e+000
1.651000000000010e+004	2.695547e+000
1.652000000000010e+004	2.696604e+000
1.653000000000010e+004	2.697661e+000
1.654000000000010e+004	2.698718e+000
1.655000000000010e+004	2.699775e+000
1.656000000000010e+004	2.700749e+000
1.657000000000010e+004	2.701888e+000
1.658000000000010e+004	2.702945e+000
1.659000000000010e+004	2.704002e+000
1.660000000000010e+004	2.705059e+000
1.661000000000010e+004	2.706116e+000
1.662000000000010e+004	2.707173e+000
1.663000000000010e+004	2.708230e+000
1.664000000000010e+004	2.709287e+000
1.665000000000010e+004	2.710344e+000
1.666000000000010e+004	2.711401e+000
1.667000000000010e+004	2.712457e+000
1.668000000000010e+004	2.713514e+000
1.669000000000010e+004	2.714571e+000
1.670000000000010e+004	2.715628e+000
1.671000000000010e+004	2.716685e+000
1.672000000000010e+004	2.717742e+000
1.673000000000010e+004	2.718799e+000
1.674000000000010e+004	2.719856e+000
1.675000000000010e+004	2.720913e+000
1.676000000000010e+004	2.721970e+000
1.677000000000010e+004	2.723027e+000
1.678000000000010e+004	2.724083e+000
1.679000000000010e+004	2.725140e+000
1.680000000000010e+004	2.726197e+000
1.681000000000010e+004	2.727254e+000
1.682000000000010e+004	2.728311e+000
1.683000000000010e+004	2.729368e+000
1.684000000000010e+004	2.730425e+000
1.685000000000010e+004	2.731482e+000
1.686000000000010e+004	2.732539e+000
1.687000000000010e+004	2.733596e+000
1.688000000000010e+004	2.734653e+000
1.689000000000010e+004	2.735709e+000
1.690000000000010e+004	2.736766e+000
1.691000000000010e+004	2.737823e+000
1.692000000000010e+004	2.738880e+000
1.693000000000010e+004	2.739937e+000
1.694000000000010e+004	2.740994e+000
1.695000000000010e+004	2.742051e+000
1.696000000000010e+004	2.743108e+000
1.697000000000010e+004	2.744165e+000
1.698000000000010e+004	2.745222e+000
1.699000000000010e+004	2.746279e+000
1.700000000000010e+004	2.747335e+000
1.701000000000010e+004	2.748392e+000
1.702000000000010e+004	2.749449e+000
1.703000000000010e+004	2.750506e+000
1.704000000000010e+004	2.751563e+000
1.705000000000010e+004	2.752620e+000
1.706000000000010e+004	2.753677e+000
1.707000000000010e+004	2.754734e+000
1.708000000000010e+004	2.755791e+000
1.709000000000010e+004	2.756848e+000
1.710000000000010e+004	2.757905e+000
1.711000000000010e+004	2.758961e+000
1.712000000000010e+004	2.760018e+000
1.713000000000010e+004	2.761075e+000
1.714000000000010e+004	2.762132e+000
1.715000000000010e+004	2.763189e+000
1.716000000000010e+004	2.764246e+000
1.717000000000010e+004	2.765303e+000
1.718000000000010e+004	2.766360e+000
1.719000000000010e+004	2.767417e+000
1.720000000000010e+004	2.768474e+000
1.721000000000010e+004	2.769531e+000
1.722000000000010e+004	2.770587e+000
1.723000000000010e+004	2.771644e+000
1.724000000000010e+004	2.772701e+000
1.725000000000010e+004	2.773758e+000
1.726000000000010e+004	2.774815e+000
1.727000000000010e+004	2.775872e+000
1.728000000000010e+004	2.776929e+000
1.729000000000010e+004	2.777986e+000
1.730000000000010e+004	2.779042e+000
1.731000000000010e+004	2.780099e+000
1.732000000000010e+004	2.781156e+000
1.733000000000010e+004	2.782213e+000
1.734000000000010e+004	2.783270e+000
1.735000000000010e+004	2.784327e+000
1.736000000000010e+004	2.785384e+000
1.737000000000010e+004	2.786441e+000
1.738000000000010e+004	2.787498e+000
1.739000000000010e+004	2.788555e+000
1.740000000000010e+004	2.789612e+000
1.741000000000010e+004	2.790668e+000
1.742000000000010e+004	2.791725e+000
1.743000000000010e+004	2.792782e+000
1.744000000000010e+004	2.793839e+000
1.745000000000010e+004	2.794896e+000
1.746000000000010e+004	2.795953e+000
1.747000000000010e+004	2.797010e+000
1.748000000000010e+004	2.798067e+000
1.749000000000010e+004	2.799124e+000
1.750000000000010e+004	2.800181e+000
1.751000000000010e+004	2.801238e+000
1.752000000000010e+004	2.802294e+000
1.753000000000010e+004	2.803351e+000
1.754000000000010e+004	2.804408e+000
1.755000000000010e+004	2.805465e+000
1.756000000000010e+004	2.806522e+000
1.757000000000010e+004	2.807579e+000
1.758000000000010e+004	2.808636e+000
1.759000000000010e+004	2.809693e+000
1.760000000000010e+004	2.810750e+000
1.761000000000010e+004	2.811806e+000
1.762000000000010e+004	2.812863e+000
1.763000000000010e+004	2.813920e+000
1.764000000000010e+004	2.814977e+000
1.765000000000010e+004	2.816034e+000
1.766000000000010e+004	2.817091e+000
1.767000000000010e+004	2.818148e+000
1.768000000000010e+004	2.819205e+000
1.769000000000010e+004	2.820262e+000
1.770000000000010e+004	2.821319e+000
1.771000000000010e+004	2.822376e+000
1.772000000000010e+004	2.823432e+000
1.773000000000010e+004	2.824489e+000
1.774000000000010e+004	2.825546e+000
1.775000000000010e+004	2.826603e+000
1.776000000000010e+004	2.827660e+000
1.777000000000010e+004	2.828717e+000
1.778000000000010e+004	2.829774e+000
1.779000000000010e+004	2.830831e+000
1.780000000000010e+004	2.831887e+000
1.781000000000010e+004	2.832944e+000
1.782000000000010e+004	2.834001e+000
1.783000000000010e+004	2.835058e+000
1.784000000000010e+004	2.836115e+000
1.785000000000010e+004	2.837172e+000
1.786000000000010e+004	2.838229e+000
1.787000000000010e+004	2.839286e+000
1.788000000000010e+004	2.840343e+000
1.789000000000010e+004	2.841400e+000
1.790000000000010e+004	2.842456e+000
1.791000000000010e+004	2.843513e+000
1.792000000000010e+004	2.844570e+000
1.793000000000010e+004	2.845627e+000
1.794000000000010e+004	2.846684e+000
1.795000000000010e+004	2.847741e+000
1.796000000000010e+004	2.848798e+000
1.797000000000010e+004	2.849855e+000
1.798000000000010e+004	2.850912e+000
1.799000000000010e+004	2.851969e+000
1.800000000000010e+004	2.853025e+000
1.801000000000010e+004	2.854082e+000
1.802000000000010e+004	2.855139e+000
1.803000000000010e+004	2.856196e+000
1.804000000000010e+004	2.857253e+000
1.805000000000010e+004	2.858310e+000
1.806000000000010e+004	2.859367e+000
1.807000000000010e+004	2.860424e+000
1.808000000000010e+004	2.861480e+000
1.809000000000010e+004	2.862537e+000
1.810000000000010e+004	2.863594e+000
1.811000000000010e+004	2.864651e+000
1.812000000000010e+004	2.865708e+000
1.813000000000010e+004	2.866765e+000
1.814000000000010e+004	2.867822e+000
1.815000000000010e+004	2.868879e+000
1.816000000000010e+004	2.869936e+000
1.817000000000010e+004	2.870992e+000
1.818000000000010e+004	2.872049e+000
1.819000000000010e+004	2.873106e+000
1.820000000000010e+004	2.874163e+000
1.821000000000010e+004	2.875220e+000
1.822000000000010e+004	2.876277e+000
1.823000000000010e+004	2.877334e+000
1.824000000000010e+004	2.878391e+000
1.825000000000010e+004	2.879448e+000
1.826000000000010e+004	2.880505e+000
1.827000000000010e+004	2.881562e+000
1.828000000000010e+004	2.882618e+000
1.829000000000010e+004	2.883675e+000
1.830000000000010e+004	2.884732e+000
1.831000000000010e+004	2.885789e+000
1.832000000000010e+004	2.886846e+000
1.833000000000010e+004	2.887903e+000
1.834000000000010e+004	2.888960e+000
1.835000000000010e+004	2.890017e+000
1.836000000000010e+004	2.891073e+000
1.837000000000010e+004	2.892130e+000
1.838000000000010e+004	2.893187e+000
1.839000000000010e+004	2.894244e+000
1.840000000000010e+004	2.895301e+000
1.841000000000010e+004	2.896358e+000
1.842000000000010e+004	2.897415e+000
1.843000000000010e+004	2.898472e+000
1.844000000000010e+004	2.899529e+000
1.845000000000010e+004	2.900585e+000
1.846000000000010e+004	2.901642e+000
1.847000000000010e+004	2.902699e+000
1.848000000000010e+004	2.903756e+000
1.849000000000010e+004	2.904813e+000
1.850000000000010e+004	2.905870e+000
1.851000000000010e+004	2.906927e+000
1.852000000000010e+004	2.907984e+000
1.853000000000010e+004	2.909040e+000
1.854000000000010e+004	2.910097e+000
1.855000000000010e+004	2.911154e+000
1.856000000000010e+004	2.912211e+000
1.857000000000010e+004	2.913268e+000
1.858000000000010e+004	2.914325e+000
1.859000000000010e+004	2.915382e+000
1.860000000000010e+004	2.916439e+000
1.861000000000010e+004	2.917495e+000
1.862000000000010e+004	2.918552e+000
1.863000000000010e+004	2.919609e+000
1.864000000000010e+004	2.920666e+000
1.865000000000010e+004	2.921723e+000
1.866000000000010e+004	2.922780e+000
1.867000000000010e+004	2.923837e+000
1.868000000000010e+004	2.924894e+000
1.869000000000010e+004	2.925951e+000
1.870000000000010e+004	2.927007e+000
1.871000000000010e+004	2.928064e+000
1.872000000000010e+004	2.929121e+000
1.873000000000010e+004	2.930178e+000
1.874000000000010e+004	2.931235e+000
1.875000000000010e+004	2.932292e+000
1.876000000000010e+004	2.933349e+000
1.877000000000010e+004	2.934406e+000
1.878000000000010e+004	2.935462e+000
1.879000000000010e+004	2.936519e+000
1.880000000000010e+004	2.937576e+000
1.881000000000010e+004	2.938633e+000
1.882000000000010e+004	2.939690e+000
1.883000000000010e+004	2.940747e+000
1.884000000000010e+004	2.941804e+000
1.885000000000010e+004	2.942861e+000
1.886000000000010e+004	2.943918e+000
1.887000000000010e+004	2.944974e+000
1.888000000000010e+004	2.946031e+000
1.889000000000010e+004	2.947088e+000
1.890000000000010e+004	2.948145e+000
1.891000000000010e+004	2.949202e+000
1.892000000000010e+004	2.950259e+000
1.893000000000010e+004	2.951316e+000
1.894000000000010e+004	2.952373e+000
1.895000000000010e+004	2.953429e+000
1.896000000000010e+004	2.954486e+000
1.897000000000010e+004	2.955543e+000
1.898000000000010e+004	2.956600e+000
1.899000000000010e+004	2.957657e+000
1.900000000000010e+004	2.958714e+000
1.901000000000010e+004	2.959771e+000
1.902000000000010e+004	2.960828e+000
1.903000000000010e+004	2.961884e+000
1.904000000000010e+004	2.962941e+000
1.905000000000010e+004	2.963998e+000
1.906000000000010e+004	2.965055e+000
1.907000000000010e+004	2.966112e+000
1.908000000000010e+004	2.967169e+000
1.909000000000010e+004	2.968226e+000
1.910000000000010e+004	2.969283e+000
1.911000000000010e+004	2.970340e+000
1.912000000000010e+004	2.971396e+000
1.913000000000010e+004	2.972453e+000
1.914000000000010e+004	2.973510e+000
1.915000000000010e+004	2.974567e+000
1.916000000000010e+004	2.975624e+000
1.917000000000010e+004	2.976681e+000
1.918000000000010e+004	2.977738e+000
1.919000000000010e+004	2.978794e+000
1.920000000000010e+004	2.979851e+000
1.921000000000010e+004	2.980908e+000
1.922000000000010e+004	2.981965e+000
1.923000000000010e+004	2.983022e+000
1.924000000000010e+004	2.984079e+000
1.925000000000010e+004	2.985136e+000
1.926000000000010e+004	2.986192e+000
1.927000000000010e+004	2.987249e+000
1.928000000000010e+004	2.988306e+000
1.929000000000010e+004	2.989363e+000
1.930000000000010e+004	2.990420e+000
1.931000000000010e+004	2.991477e+000
1.932000000000010e+004	2.992534e+000
1.933000000000010e+004	2.993591e+000
1.934000000000010e+004	2.994648e+000
1.935000000000010e+004	2.995704e+000
1.936000000000010e+004	2.996761e+000
1.937000000000010e+004	2.997818e+000
1.938000000000010e+004	2.998875e+000
1.939000000000010e+004	2.999932e+000
1.940000000000010e+004	3.000989e+000
1.941000000000010e+004	3.002046e+000
1.942000000000010e+004	3.003103e+000
1.943000000000010e+004	3.004159e+000
1.944000000000010e+004	3.005216e+000
1.945000000000010e+004	3.006273e+000
1.946000000000010e+004	3.007330e+000
1.947000000000010e+004	3.008387e+000
1.948000000000010e+004	3.009444e+000
1.949000000000010e+004	3.010501e+000
1.950000000000010e+004	3.011558e+000
1.951000000000010e+004	3.012614e+000
1.952000000000010e+004	3.013671e+000
1.953000000000010e+004	3.014728e+000
1.954000000000010e+004	3.015785e+000
1.955000000000010e+004	3.016842e+000
1.956000000000010e+004	3.017899e+000
1.957000000000010e+004	3.018955e+000
1.958000000000010e+004	3.020012e+000
1.959000000000010e+004	3.021069e+000
1.960000000000010e+004	3.022126e+000
1.961000000000010e+004	3.023183e+000
1.962000000000010e+004	3.024240e+000
1.963000000000010e+004	3.025297e+000
1.964000000000010e+004	3.026354e+000
1.965000000000010e+004	3.027411e+000
1.966000000000010e+004	3.028467e+000
1.967000000000010e+004	3.029524e+000
1.968000000000010e+004	3.030581e+000
1.969000000000010e+004	3.031638e+000
1.970000000000010e+004	3.032695e+000
1.971000000000010e+004	3.033752e+000
1.972000000000010e+004	3.034809e+000
1.973000000000010e+004	3.035865e+000
1.974000000000010e+004	3.036922e+000
1.975000000000010e+004	3.037979e+000
1.976000000000010e+004	3.039036e+000
1.977000000000010e+004	3.040093e+000
1.978000000000010e+004	3.041150e+000
1.979000000000010e+004	3.042207e+000
1.980000000000010e+004	3.043263e+000
1.981000000000010e+004	3.044320e+000
1.982000000000010e+004	3.045377e+000
1.983000000000010e+004	3.046434e+000
1.984000000000010e+004	3.047491e+000
1.985000000000010e+004	3.048548e+000
1.986000000000010e+004	3.049605e+000
1.987000000000010e+004	3.050662e+000
1.988000000000010e+004	3.051718e+000
1.989000000000010e+004	3.052775e+000
1.990000000000010e+004	3.053832e+000
1.991000000000010e+004	3.054889e+000
1.992000000000010e+004	3.055946e+000
1.993000000000010e+004	3.057003e+000
1.994000000000010e+004	3.058059e+000
1.995000000000010e+004	3.059116e+000
1.996000000000010e+004	3.060173e+000
1.997000000000010e+004	3.061230e+000
1.998000000000010e+004	3.062287e+000
1.999000000000010e+004	3.063344e+000
2.000000000000010e+004	3.064401e+000
2.001000000000010e+004	3.065458e+000
2.002000000000010e+004	3.066514e+000
2.003000000000010e+004	3.067571e+000
2.004000000000010e+004	3.068628e+000
2.005000000000010e+004	3.069685e+000
2.006000000000010e+004	3.070742e+000
2.007000000000010e+004	3.071799e+000
2.008000000000010e+004	3.072856e+000
2.009000000000010e+004	3.073912e+000
2.010000000000010e+004	3.074969e+000
2.011000000000010e+004	3.076026e+000
2.012000000000010e+004	3.077083e+000
2.013000000000010e+004	3.078140e+000
2.014000000000010e+004	3.079197e+000
2.015000000000010e+004	3.080254e+000
2.016000000000010e+004	3.081311e+000
2.017000000000010e+004	3.082367e+000
2.018000000000010e+004	3.083424e+000
2.019000000000010e+004	3.084481e+000
2.020000000000010e+004	3.085538e+000
2.021000000000010e+004	3.086595e+000
2.022000000000010e+004	3.087652e+000
2.023000000000010e+004	3.088708e+000
2.024000000000010e+004	3.089765e+000
2.025000000000010e+004	3.090822e+000
2.026000000000010e+004	3.091879e+000
2.027000000000010e+004	3.092936e+000
2.028000000000010e+004	3.093993e+000
2.029000000000010e+004	3.095050e+000
2.030000000000010e+004	3.096107e+000
2.031000000000010e+004	3.097163e+000
2.032000000000010e+004	3.098220e+000
2.033000000000010e+004	3.099277e+000
2.034000000000010e+004	3.100334e+000
2.035000000000010e+004	3.101391e+000
2.036000000000010e+004	3.102448e+000
2.037000000000010e+004	3.103504e+000
2.038000000000010e+004	3.104561e+000
2.039000000000010e+004	3.105618e+000
2.040000000000010e+004	3.106675e+000
2.041000000000010e+004	3.107732e+000
2.042000000000010e+004	3.108789e+000
2.043000000000010e+004	3.109846e+000
2.044000000000010e+004	3.110903e+000
2.045000000000010e+004	3.111959e+000
2.046000000000010e+004	3.113016e+000
2.047000000000010e+004	3.114073e+000
2.048000000000010e+004	3.115130e+000
2.049000000000010e+004	3.116187e+000
2.050000000000010e+004	3.117244e+000
2.051000000000010e+004	3.118300e+000
2.052000000000010e+004	3.119357e+000
2.053000000000010e+004	3.120414e+000
2.054000000000010e+004	3.121471e+000
2.055000000000010e+004	3.122528e+000
2.056000000000010e+004	3.123585e+000
2.057000000000010e+004	3.124642e+000
2.058000000000010e+004	3.125698e+000
2.059000000000010e+004	3.126755e+000
2.060000000000010e+004	3.127812e+000
2.061000000000010e+004	3.128869e+000
2.062000000000010e+004	3.129926e+000
2.063000000000010e+004	3.130983e+000
2.064000000000010e+004	3.132040e+000
2.065000000000010e+004	3.133096e+000
2.066000000000010e+004	3.134153e+000
2.067000000000010e+004	3.135210e+000
2.068000000000010e+004	3.136267e+000
2.069000000000010e+004	3.137324e+000
2.070000000000010e+004	3.138381e+000
2.071000000000010e+004	3.139437e+000
2.072000000000010e+004	3.140494e+000
2.073000000000010e+004	3.141551e+000
2.074000000000010e+004	3.142608e+000
2.075000000000010e+004	3.143665e+000
2.076000000000010e+004	3.144722e+000
2.077000000000010e+004	3.145779e+000
2.078000000000010e+004	3.146836e+000
2.079000000000010e+004	3.147892e+000
2.080000000000010e+004	3.148949e+000
2.081000000000010e+004	3.150006e+000
2.082000000000010e+004	3.151063e+000
2.083000000000010e+004	3.152120e+000
2.084000000000010e+004	3.153177e+000
2.085000000000010e+004	3.154233e+000
2.086000000000010e+004	3.155290e+000
2.087000000000010e+004	3.156347e+000
2.088000000000010e+004	3.157404e+000
2.089000000000010e+004	3.158460e+000
2.090000000000010e+004	3.159518e+000
2.091000000000010e+004	3.160574e+000
2.092000000000010e+004	3.161631e+000
2.093000000000010e+004	3.162688e+000
2.094000000000010e+004	3.163745e+000
2.095000000000010e+004	3.164802e+000
2.096000000000010e+004	3.165859e+000
2.097000000000010e+004	3.166916e+000
2.098000000000010e+004	3.167972e+000
2.099000000000010e+004	3.169029e+000
2.100000000000010e+004	3.170086e+000
2.101000000000010e+004	3.171143e+000
2.102000000000010e+004	3.172200e+000
2.103000000000010e+004	3.173257e+000
2.104000000000010e+004	3.174314e+000
2.105000000000010e+004	3.175370e+000
2.106000000000010e+004	3.176427e+000
2.107000000000010e+004	3.177484e+000
2.108000000000010e+004	3.178541e+000
2.109000000000010e+004	3.179598e+000
2.110000000000010e+004	3.180655e+000
2.111000000000010e+004	3.181711e+000
2.112000000000010e+004	3.182768e+000
2.113000000000010e+004	3.183825e+000
2.114000000000010e+004	3.184882e+000
2.115000000000010e+004	3.185939e+000
2.116000000000010e+004	3.186996e+000
2.117000000000010e+004	3.188052e+000
2.118000000000010e+004	3.189109e+000
2.119000000000010e+004	3.190166e+000
2.120000000000010e+004	3.191223e+000
2.121000000000010e+004	3.192280e+000
2.122000000000010e+004	3.193247e+000
2.123000000000010e+004	3.194394e+000
2.124000000000010e+004	3.195450e+000
2.125000000000010e+004	3.196507e+000
2.126000000000010e+004	3.197564e+000
2.127000000000010e+004	3.198621e+000
2.128000000000010e+004	3.199678e+000
2.129000000000010e+004	3.200735e+000
2.130000000000010e+004	3.201792e+000
2.131000000000010e+004	3.202848e+000
2.132000000000010e+004	3.203905e+000
2.133000000000010e+004	3.204962e+000
2.134000000000010e+004	3.206019e+000
2.135000000000010e+004	3.207076e+000
2.136000000000010e+004	3.208133e+000
2.137000000000010e+004	3.209189e+000
2.138000000000010e+004	3.210246e+000
2.139000000000010e+004	3.211303e+000
2.140000000000010e+004	3.212360e+000
2.141000000000010e+004	3.213417e+000
2.142000000000010e+004	3.214473e+000
2.143000000000010e+004	3.215530e+000
2.144000000000010e+004	3.216587e+000
2.145000000000010e+004	3.217644e+000
2.146000000000010e+004	3.218701e+000
2.147000000000010e+004	3.219758e+000
2.148000000000010e+004	3.220814e+000
2.149000000000010e+004	3.221871e+000
2.150000000000010e+004	3.222928e+000
2.151000000000010e+004	3.223985e+000
2.152000000000010e+004	3.225042e+000
2.153000000000010e+004	3.226099e+000
2.154000000000010e+004	3.227156e+000
2.155000000000010e+004	3.228212e+000
2.156000000000010e+004	3.229269e+000
2.157000000000010e+004	3.230326e+000
2.158000000000010e+004	3.231383e+000
2.159000000000010e+004	3.232440e+000
2.160000000000010e+004	3.233497e+000
2.161000000000010e+004	3.234520e+000
2.162000000000010e+004	3.235610e+000
2.163000000000010e+004	3.236667e+000
2.164000000000010e+004	3.237724e+000
2.165000000000010e+004	3.238781e+000
2.166000000000010e+004	3.239838e+000
2.167000000000010e+004	3.240894e+000
2.168000000000010e+004	3.241951e+000
2.169000000000010e+004	3.243008e+000
2.170000000000010e+004	3.244065e+000
2.171000000000010e+004	3.245122e+000
2.172000000000010e+004	3.246179e+000
2.173000000000010e+004	3.247236e+000
2.174000000000010e+004	3.248292e+000
2.175000000000010e+004	3.249349e+000
2.176000000000010e+004	3.250406e+000
2.177000000000010e+004	3.251463e+000
2.178000000000010e+004	3.252520e+000
2.179000000000010e+004	3.253577e+000
2.180000000000010e+004	3.254633e+000
2.181000000000010e+004	3.255690e+000
2.182000000000010e+004	3.256747e+000
2.183000000000010e+004	3.257804e+000
2.184000000000010e+004	3.258861e+000
2.185000000000010e+004	3.259917e+000
2.186000000000010e+004	3.260974e+000
2.187000000000010e+004	3.262031e+000
2.188000000000010e+004	3.263088e+000
2.189000000000010e+004	3.264145e+000
2.190000000000010e+004	3.265202e+000
2.191000000000010e+004	3.266258e+000
2.192000000000010e+004	3.267315e+000
2.193000000000010e+004	3.268372e+000
2.194000000000010e+004	3.269429e+000
2.195000000000010e+004	3.270486e+000
2.196000000000010e+004	3.271543e+000
2.197000000000010e+004	3.272599e+000
2.198000000000010e+004	3.273656e+000
2.199000000000010e+004	3.274713e+000
2.200000000000010e+004	3.275770e+000
2.201000000000010e+004	3.276827e+000
2.202000000000010e+004	3.277884e+000
2.203000000000010e+004	3.278940e+000
2.204000000000010e+004	3.279997e+000
2.205000000000010e+004	3.281054e+000
2.206000000000010e+004	3.282111e+000
2.207000000000010e+004	3.283168e+000
2.208000000000010e+004	3.284225e+000
2.209000000000010e+004	3.285281e+000
2.210000000000010e+004	3.286338e+000
2.211000000000010e+004	3.287395e+000
2.212000000000010e+004	3.288452e+000
2.213000000000010e+004	3.289509e+000
2.214000000000010e+004	3.290565e+000
2.215000000000010e+004	3.291622e+000
2.216000000000010e+004	3.292679e+000
2.217000000000010e+004	3.293736e+000
2.218000000000010e+004	3.294793e+000
2.219000000000010e+004	3.295850e+000
2.220000000000010e+004	3.296905e+000
2.221000000000010e+004	3.297963e+000
2.222000000000010e+004	3.299020e+000
2.223000000000010e+004	3.300077e+000
2.224000000000010e+004	3.301134e+000
2.225000000000010e+004	3.302191e+000
2.226000000000010e+004	3.303247e+000
2.227000000000010e+004	3.304304e+000
2.228000000000010e+004	3.305361e+000
2.229000000000010e+004	3.306418e+000
2.230000000000010e+004	3.307475e+000
2.231000000000010e+004	3.308532e+000
2.232000000000010e+004	3.309588e+000
2.233000000000010e+004	3.310645e+000
2.234000000000010e+004	3.311702e+000
2.235000000000010e+004	3.312759e+000
2.236000000000010e+004	3.313816e+000
2.237000000000010e+004	3.314873e+000
2.238000000000010e+004	3.315929e+000
2.239000000000010e+004	3.316986e+000
