Freq.	V(vout)/I(Ip)
7.02570554455541e+004	-1.62942145033701e+001,4.14108413055055e+001
7.02670564356531e+004	-1.62930420319683e+001,4.14248039672667e+001
7.02770574257522e+004	-1.62918651233090e+001,4.14387688165318e+001
7.02870584158512e+004	-1.62906837725487e+001,4.14527358541151e+001
7.02970594059502e+004	-1.62894979781382e+001,4.14667050777007e+001
7.03070603960492e+004	-1.62883077388621e+001,4.14806764846619e+001
7.03170613861482e+004	-1.62871130511957e+001,4.14946500745216e+001
7.03270623762472e+004	-1.62859139142640e+001,4.15086258443373e+001
7.03370633663462e+004	-1.62847103258724e+001,4.15226037923690e+001
7.03470643564452e+004	-1.62835022831857e+001,4.15365839175462e+001
7.03570653465442e+004	-1.62822897843397e+001,4.15505662178167e+001
7.03670663366433e+004	-1.62810728261796e+001,4.15645506923795e+001
7.03770673267423e+004	-1.62798514088242e+001,4.15785373373236e+001
7.03870683168413e+004	-1.62786255278242e+001,4.15925261530700e+001
7.03970693069403e+004	-1.62773951823096e+001,4.16065171366177e+001
7.04070702970393e+004	-1.62761603698094e+001,4.16205102865327e+001
7.04170712871383e+004	-1.62749210881573e+001,4.16345056010422e+001
7.04270722772373e+004	-1.62736773355513e+001,4.16485030780715e+001
7.04370732673363e+004	-1.62724291095025e+001,4.16625027161341e+001
7.04470742574354e+004	-1.62711764078731e+001,4.16765045135039e+001
7.04570752475344e+004	-1.62699192292044e+001,4.16905084677011e+001
7.04670762376334e+004	-1.62686575700199e+001,4.17045145782328e+001
7.04770772277324e+004	-1.62673914281984e+001,4.17185228432823e+001
7.04870782178314e+004	-1.62661208043029e+001,4.17325332585236e+001
7.04970792079304e+004	-1.62648456925199e+001,4.17465458256292e+001
7.05070801980294e+004	-1.62635660927642e+001,4.17605605408789e+001
7.05170811881284e+004	-1.62622820025802e+001,4.17745774027671e+001
7.05270821782274e+004	-1.62609934191974e+001,4.17885964100909e+001
7.05370831683265e+004	-1.62597003418637e+001,4.18026175597804e+001
7.05470841584255e+004	-1.62584027664729e+001,4.18166408518546e+001
7.05570851485245e+004	-1.62571006929575e+001,4.18306662825907e+001
7.05670861386235e+004	-1.62557941188933e+001,4.18446938504410e+001
7.05770871287225e+004	-1.62544830408685e+001,4.18587235548235e+001
7.05870881188215e+004	-1.62531674564450e+001,4.18727553942142e+001
7.05970891089205e+004	-1.62518473656122e+001,4.18867893647912e+001
7.06070900990195e+004	-1.62505227649265e+001,4.19008254659921e+001
7.06170910891185e+004	-1.62491936513337e+001,4.19148636968667e+001
7.06270920792176e+004	-1.62478600251371e+001,4.19289040533167e+001
7.06370930693166e+004	-1.62465218819241e+001,4.19429465356569e+001
7.06470940594156e+004	-1.62451792210054e+001,4.19569911407345e+001
7.06570950495146e+004	-1.62438320379628e+001,4.19710378688687e+001
7.06670960396136e+004	-1.62424803345060e+001,4.19850867146328e+001
7.06770970297126e+004	-1.62411241051956e+001,4.19991376793094e+001
7.06870980198116e+004	-1.62397633497176e+001,4.20131907593742e+001
7.06970990099106e+004	-1.62383980646661e+001,4.20272459542038e+001
7.07071000000097e+004	-1.62370282494227e+001,4.20413032605451e+001
7.07171009901087e+004	-1.62356538999070e+001,4.20553626783927e+001
7.07271019802077e+004	-1.62342750168629e+001,4.20694242032490e+001
7.07371029703067e+004	-1.62328915955370e+001,4.20834878357174e+001
7.07471039604057e+004	-1.62315036336169e+001,4.20975535741530e+001
7.07571049505047e+004	-1.62301111301064e+001,4.21116214156456e+001
7.07671059406037e+004	-1.62287140833743e+001,4.21256913578860e+001
7.07771069307027e+004	-1.62273124907514e+001,4.21397633995739e+001
7.07871079208017e+004	-1.62259063502798e+001,4.21538375386854e+001
7.07971089109008e+004	-1.62244956592879e+001,4.21679137738969e+001
7.08071099009998e+004	-1.62230804161458e+001,4.21819921029069e+001
7.08171108910988e+004	-1.62216606189046e+001,4.21960725237016e+001
7.08271118811978e+004	-1.62202362645643e+001,4.22101550352282e+001
7.08371128712968e+004	-1.62188073522198e+001,4.22242396345412e+001
7.08471138613958e+004	-1.62173738781937e+001,4.22383263211936e+001
7.08571148514948e+004	-1.62159358412272e+001,4.22524150925493e+001
7.08671158415938e+004	-1.62144932393884e+001,4.22665059465803e+001
7.08771168316929e+004	-1.62130460707501e+001,4.22805988812385e+001
7.08871178217919e+004	-1.62115943326791e+001,4.22946938951407e+001
7.08971188118909e+004	-1.62101380236187e+001,4.23087909859060e+001
7.09071198019899e+004	-1.62086771402487e+001,4.23228901527775e+001
7.09171207920889e+004	-1.62072116820616e+001,4.23369913924016e+001
7.09271217821879e+004	-1.62057416460941e+001,4.23510947036954e+001
7.09371227722869e+004	-1.62042670300944e+001,4.23652000849119e+001
7.09471237623859e+004	-1.62027878314804e+001,4.23793075345965e+001
7.09571247524849e+004	-1.62013040497487e+001,4.23934170494054e+001
7.09671257425840e+004	-1.61998156812742e+001,4.24075286288489e+001
7.09771267326830e+004	-1.61983227238233e+001,4.24216422711614e+001
7.09871277227820e+004	-1.61968251776004e+001,4.24357579723165e+001
7.09971287128810e+004	-1.61953230379618e+001,4.24498757327745e+001
7.10071297029800e+004	-1.61938163044042e+001,4.24639955491615e+001
7.10171306930790e+004	-1.61923049730083e+001,4.24781174212626e+001
7.10271316831780e+004	-1.61907890425884e+001,4.24922413463409e+001
7.10371326732770e+004	-1.61892685116500e+001,4.25063673219237e+001
7.10471336633761e+004	-1.61877433779981e+001,4.25204953462080e+001
7.10571346534751e+004	-1.61862136394390e+001,4.25346254173921e+001
7.10671356435741e+004	-1.61846792927177e+001,4.25487575346141e+001
7.10771366336731e+004	-1.61831403374261e+001,4.25628916944226e+001
7.10871376237721e+004	-1.61815967703249e+001,4.25770278959527e+001
7.10971386138711e+004	-1.61800485899354e+001,4.25911661367320e+001
7.11071396039701e+004	-1.61784957937534e+001,4.26053064152305e+001
7.11171405940691e+004	-1.61769383788978e+001,4.26194487302365e+001
7.11271415841681e+004	-1.61753763453284e+001,4.26335930779702e+001
7.11371425742672e+004	-1.61738096887616e+001,4.26477394585004e+001
7.11471435643662e+004	-1.61722384081198e+001,4.26618878689792e+001
7.11571445544652e+004	-1.61706625023119e+001,4.26760383065931e+001
7.11671455445642e+004	-1.61690819677844e+001,4.26901907707178e+001
7.11771465346632e+004	-1.61674968020484e+001,4.27043452598263e+001
7.11871475247622e+004	-1.61659070051058e+001,4.27185017700689e+001
7.11971485148612e+004	-1.61643125726840e+001,4.27326603014783e+001
7.12071495049602e+004	-1.61627135033885e+001,4.27468208515354e+001
7.12171504950593e+004	-1.61611097961660e+001,4.27609834173222e+001
7.12271514851583e+004	-1.61595014471150e+001,4.27751479985789e+001
7.12371524752573e+004	-1.61578884566210e+001,4.27893145911168e+001
7.12471534653563e+004	-1.61562708194055e+001,4.28034831958818e+001
7.12571544554553e+004	-1.61546485361902e+001,4.28176538084136e+001
7.12671554455543e+004	-1.61530216031059e+001,4.28318264283549e+001
7.12771564356533e+004	-1.61513900180852e+001,4.28460010537644e+001
7.12871574257523e+004	-1.61497537804506e+001,4.28601776814058e+001
7.12971584158513e+004	-1.61481128870581e+001,4.28743563103207e+001
7.13071594059504e+004	-1.61464673351253e+001,4.28885369391533e+001
7.13171603960494e+004	-1.61448171250779e+001,4.29027195636958e+001
7.13271613861484e+004	-1.61431622527236e+001,4.29169041839143e+001
7.13371623762474e+004	-1.61415027159817e+001,4.29310907978420e+001
7.13471633663464e+004	-1.61398385146045e+001,4.29452794018743e+001
7.13571643564454e+004	-1.61381696447589e+001,4.29594699956280e+001
7.13671653465444e+004	-1.61364961025855e+001,4.29736625787394e+001
7.13771663366434e+004	-1.61348178907308e+001,4.29878571449984e+001
7.13871673267424e+004	-1.61331350039240e+001,4.30020536953111e+001
7.13971683168415e+004	-1.61314474408388e+001,4.30162522270203e+001
7.14071693069405e+004	-1.61297551980402e+001,4.30304527393997e+001
7.14171702970395e+004	-1.61280582752849e+001,4.30446552288243e+001
7.14271712871385e+004	-1.61263566702107e+001,4.30588596935764e+001
7.14371722772375e+004	-1.61246503808086e+001,4.30730661316270e+001
7.14471732673365e+004	-1.61229394039876e+001,4.30872745418981e+001
7.14571742574355e+004	-1.61212237381187e+001,4.31014849220296e+001
7.14671752475345e+004	-1.61195033815444e+001,4.31156972696609e+001
7.14771762376336e+004	-1.61177783323013e+001,4.31299115827070e+001
7.14871772277326e+004	-1.61160485880341e+001,4.31441278594571e+001
7.14971782178316e+004	-1.61143141460486e+001,4.31583460984562e+001
7.15071792079306e+004	-1.61125750047156e+001,4.31725662973372e+001
7.15171801980296e+004	-1.61108311624319e+001,4.31867884536939e+001
7.15271811881286e+004	-1.61090826168727e+001,4.32010125657642e+001
7.15371821782276e+004	-1.61073293657251e+001,4.32152386317582e+001
7.15471831683266e+004	-1.61055714055504e+001,4.32294666509249e+001
7.15571841584256e+004	-1.61038087384399e+001,4.32436966175537e+001
7.15671851485247e+004	-1.61020413576926e+001,4.32579285337625e+001
7.15771861386237e+004	-1.61002692635646e+001,4.32721623954896e+001
7.15871871287227e+004	-1.60984924544701e+001,4.32863982003112e+001
7.15971881188217e+004	-1.60967109263026e+001,4.33006359480495e+001
7.16071891089207e+004	-1.60949246786027e+001,4.33148756352368e+001
7.16171900990197e+004	-1.60931337094387e+001,4.33291172597881e+001
7.16271910891187e+004	-1.60913380147099e+001,4.33433608214775e+001
7.16371920792177e+004	-1.60895375950495e+001,4.33576063158989e+001
7.16471930693168e+004	-1.60877324471243e+001,4.33718537421846e+001
7.16571940594158e+004	-1.60859225693808e+001,4.33861030978719e+001
7.16671950495148e+004	-1.60841079573406e+001,4.34003543830547e+001
7.16771960396138e+004	-1.60822886124427e+001,4.34146075926533e+001
7.16871970297128e+004	-1.60804645305886e+001,4.34288627264288e+001
7.16971980198118e+004	-1.60786357102686e+001,4.34431197818800e+001
7.17071990099108e+004	-1.60768021496002e+001,4.34573787568257e+001
7.17172000000098e+004	-1.60749638456250e+001,4.34716396500373e+001
7.17272009901088e+004	-1.60731207972046e+001,4.34859024586801e+001
7.17372019802079e+004	-1.60712730021126e+001,4.35001671808729e+001
7.17472029703069e+004	-1.60694204577575e+001,4.35144338150566e+001
7.17572039604059e+004	-1.60675631622779e+001,4.35287023590120e+001
7.17672049505049e+004	-1.60657011145874e+001,4.35429728098726e+001
7.17772059406039e+004	-1.60638343124765e+001,4.35572451657381e+001
7.17872069307029e+004	-1.60619627522595e+001,4.35715194259939e+001
7.17972079208019e+004	-1.60600864335710e+001,4.35857955871166e+001
7.18072089109009e+004	-1.60582053527543e+001,4.36000736484897e+001
7.18172099010000e+004	-1.60563195098391e+001,4.36143536062218e+001
7.18272108910990e+004	-1.60544289011597e+001,4.36286354596963e+001
7.18372118811980e+004	-1.60525335245234e+001,4.36429192070008e+001
7.18472128712970e+004	-1.60506333788809e+001,4.36572048451905e+001
7.18572138613960e+004	-1.60487284639304e+001,4.36714923706862e+001
7.18672148514950e+004	-1.60468187726524e+001,4.36857817858009e+001
7.18772158415940e+004	-1.60449043077506e+001,4.37000730843214e+001
7.18872168316930e+004	-1.60429850644132e+001,4.37143662665804e+001
7.18972178217920e+004	-1.60410610416550e+001,4.37286613296354e+001
7.19072188118911e+004	-1.60391322361907e+001,4.37429582724699e+001
7.19172198019901e+004	-1.60371986485033e+001,4.37572570908442e+001
7.19272207920891e+004	-1.60352602745829e+001,4.37715577843913e+001
7.19372217821881e+004	-1.60333171126708e+001,4.37858603508152e+001
7.19472227722871e+004	-1.60313691613981e+001,4.38001647874290e+001
7.19572237623861e+004	-1.60294164182577e+001,4.38144710926101e+001
7.19672247524851e+004	-1.60274588803780e+001,4.38287792649829e+001
7.19772257425841e+004	-1.60254965475390e+001,4.38430893008921e+001
7.19872267326832e+004	-1.60235294165070e+001,4.38574011993072e+001
7.19972277227822e+004	-1.60215574855509e+001,4.38717149578934e+001
7.20072287128812e+004	-1.60195807525746e+001,4.38860305746031e+001
7.20172297029802e+004	-1.60175992154695e+001,4.39003480474207e+001
7.20272306930792e+004	-1.60156128718085e+001,4.39146673746114e+001
7.20372316831782e+004	-1.60136217206109e+001,4.39289885531670e+001
7.20472326732772e+004	-1.60116257582963e+001,4.39433115823560e+001
7.20572336633762e+004	-1.60096249846778e+001,4.39576364584585e+001
7.20672346534752e+004	-1.60076193969487e+001,4.39719631800883e+001
7.20772356435743e+004	-1.60056089930313e+001,4.39862917451815e+001
7.20872366336733e+004	-1.60035937708877e+001,4.40006221516375e+001
7.20972376237723e+004	-1.60015737280592e+001,4.40149543977386e+001
7.21072386138713e+004	-1.59995488625138e+001,4.40292884813914e+001
7.21172396039703e+004	-1.59975191729679e+001,4.40436243998486e+001
7.21272405940693e+004	-1.59954846562383e+001,4.40579621519903e+001
7.21372415841683e+004	-1.59934453129599e+001,4.40723017334442e+001
7.21472425742673e+004	-1.59914011369148e+001,4.40866431456990e+001
7.21572435643663e+004	-1.59893521295060e+001,4.41009863837008e+001
7.21672445544654e+004	-1.59872982879695e+001,4.41153314459655e+001
7.21772455445644e+004	-1.59852396106553e+001,4.41296783300707e+001
7.21872465346634e+004	-1.59831760929054e+001,4.41440270361643e+001
7.21972475247624e+004	-1.59811077349767e+001,4.41583775601696e+001
7.22072485148614e+004	-1.59790345356746e+001,4.41727298992597e+001
7.22172495049604e+004	-1.59769564910585e+001,4.41870840529801e+001
7.22272504950594e+004	-1.59748736003166e+001,4.42014400181379e+001
7.22372514851584e+004	-1.59727858595231e+001,4.42157977942776e+001
7.22472524752575e+004	-1.59706932690346e+001,4.42301573772244e+001
7.22572534653565e+004	-1.59685958257069e+001,4.42445187658131e+001
7.22672544554555e+004	-1.59664935283420e+001,4.42588819572189e+001
7.22772554455545e+004	-1.59643863742219e+001,4.42732469499205e+001
7.22872564356535e+004	-1.59622743613708e+001,4.42876137417487e+001
7.22972574257525e+004	-1.59601574870742e+001,4.43019823311561e+001
7.23072584158515e+004	-1.59580357509370e+001,4.43163527146124e+001
7.23172594059505e+004	-1.59559091490708e+001,4.43307248916169e+001
7.23272603960495e+004	-1.59537776818721e+001,4.43450988579548e+001
7.23372613861486e+004	-1.59516413443016e+001,4.43594746140641e+001
7.23472623762476e+004	-1.59495001371481e+001,4.43738521554136e+001
7.23572633663466e+004	-1.59473540577213e+001,4.43882314804522e+001
7.23672643564456e+004	-1.59452031017722e+001,4.44026125889314e+001
7.23772653465446e+004	-1.59430472712753e+001,4.44169954753061e+001
7.23872663366436e+004	-1.59408865608198e+001,4.44313801403342e+001
7.23972673267426e+004	-1.59387209692893e+001,4.44457665810921e+001
7.24072683168416e+004	-1.59365504959529e+001,4.44601547943454e+001
7.24172693069407e+004	-1.59343751373752e+001,4.44745447791617e+001
7.24272702970397e+004	-1.59321948912505e+001,4.44889365336320e+001
7.24372712871387e+004	-1.59300097572824e+001,4.45033300541363e+001
7.24472722772377e+004	-1.59278197320426e+001,4.45177253397435e+001
7.24572732673367e+004	-1.59256248151927e+001,4.45321223868603e+001
7.24672742574357e+004	-1.59234250017663e+001,4.45465211958526e+001
7.24772752475347e+004	-1.59212202934155e+001,4.45609217614427e+001
7.24872762376337e+004	-1.59190106855380e+001,4.45753240836742e+001
7.24972772277327e+004	-1.59167961770893e+001,4.45897281595612e+001
7.25072782178318e+004	-1.59145767650183e+001,4.46041339878248e+001
7.25172792079308e+004	-1.59123524502626e+001,4.46185415638227e+001
7.25272801980298e+004	-1.59101232270290e+001,4.46329508885678e+001
7.25372811881288e+004	-1.59078890962868e+001,4.46473619573820e+001
7.25472821782278e+004	-1.59056500538071e+001,4.46617747699666e+001
7.25572831683268e+004	-1.59034060993731e+001,4.46761893226568e+001
7.25672841584258e+004	-1.59011572303712e+001,4.46906056137745e+001
7.25772851485248e+004	-1.58989034438062e+001,4.47050236419854e+001
7.25872861386239e+004	-1.58966447394644e+001,4.47194434036002e+001
7.25972871287229e+004	-1.58943811151582e+001,4.47338648966109e+001
7.26072881188219e+004	-1.58921125667092e+001,4.47482881206454e+001
7.26172891089209e+004	-1.58898390947200e+001,4.47627130713491e+001
7.26272900990199e+004	-1.58875606958129e+001,4.47771397476855e+001
7.26372910891189e+004	-1.58852773694076e+001,4.47915681462821e+001
7.26472920792179e+004	-1.58829891113507e+001,4.48059982667497e+001
7.26572930693169e+004	-1.58806959206637e+001,4.48204301060492e+001
7.26672940594159e+004	-1.58783977963845e+001,4.48348636611139e+001
7.26772950495150e+004	-1.58760947351730e+001,4.48492989308832e+001
7.26872960396140e+004	-1.58737867352767e+001,4.48637359129601e+001
7.26972970297130e+004	-1.58714737965357e+001,4.48781746036155e+001
7.27072980198120e+004	-1.58691559132392e+001,4.48926150037350e+001
7.27172990099110e+004	-1.58668330880449e+001,4.49070571072553e+001
7.27273000000100e+004	-1.58645053152152e+001,4.49215009150911e+001
7.27373009901090e+004	-1.58621725942182e+001,4.49359464238166e+001
7.27473019802080e+004	-1.58598349225635e+001,4.49503936316408e+001
7.27573029703071e+004	-1.58574922993135e+001,4.49648425354982e+001
7.27673039604061e+004	-1.58551447223757e+001,4.49792931332397e+001
7.27773049505051e+004	-1.58527921884410e+001,4.49937454237722e+001
7.27873059406041e+004	-1.58504346966085e+001,4.50081994039471e+001
7.27973069307031e+004	-1.58480722451894e+001,4.50226550713407e+001
7.28073079208021e+004	-1.58457048313005e+001,4.50371124244525e+001
7.28173089109011e+004	-1.58433324540650e+001,4.50515714601593e+001
7.28273099010001e+004	-1.58409551097805e+001,4.50660321776485e+001
7.28373108910991e+004	-1.58385727992010e+001,4.50804945724510e+001
7.28473118811982e+004	-1.58361855174492e+001,4.50949586447302e+001
7.28573128712972e+004	-1.58337932644562e+001,4.51094243906614e+001
7.28673138613962e+004	-1.58313960369816e+001,4.51238918090665e+001
7.28773148514952e+004	-1.58289938349630e+001,4.51383608961467e+001
7.28873158415942e+004	-1.58265866543491e+001,4.51528316513557e+001
7.28973168316932e+004	-1.58241744947128e+001,4.51673040712025e+001
7.29073178217922e+004	-1.58217573532060e+001,4.51817781541586e+001
7.29173188118912e+004	-1.58193352286038e+001,4.51962538973615e+001
7.29273198019902e+004	-1.58169081176699e+001,4.52107312996207e+001
7.29373207920893e+004	-1.58144760191859e+001,4.52252103580655e+001
7.29473217821883e+004	-1.58120389323639e+001,4.52396910694846e+001
7.29573227722873e+004	-1.58095968543614e+001,4.52541734323385e+001
7.29673237623863e+004	-1.58071497827916e+001,4.52686574447238e+001
7.29773247524853e+004	-1.58046977156285e+001,4.52831431044299e+001
7.29873257425843e+004	-1.58022406508709e+001,4.52976304092502e+001
7.29973267326833e+004	-1.57997785869586e+001,4.53121193565805e+001
7.30073277227823e+004	-1.57973115231116e+001,4.53266099432096e+001
7.30173287128814e+004	-1.57948394561458e+001,4.53411021678552e+001
7.30273297029804e+004	-1.57923623836503e+001,4.53555960286389e+001
7.30373306930794e+004	-1.57898803053095e+001,4.53700915219537e+001
7.30473316831784e+004	-1.57873932166853e+001,4.53845886475373e+001
7.30573326732774e+004	-1.57849011182939e+001,4.53990874011192e+001
7.30673336633764e+004	-1.57824040069315e+001,4.54135877814530e+001
7.30773346534754e+004	-1.57799018814733e+001,4.54280897855719e+001
7.30873356435744e+004	-1.57773947383377e+001,4.54425934125384e+001
7.30973366336734e+004	-1.57748825780468e+001,4.54570986580532e+001
7.31073376237725e+004	-1.57723653970294e+001,4.54716055211629e+001
7.31173386138715e+004	-1.57698431933427e+001,4.54861139995754e+001
7.31273396039705e+004	-1.57673159658812e+001,4.55006240903162e+001
7.31373405940695e+004	-1.57647837119296e+001,4.55151357917313e+001
7.31473415841685e+004	-1.57622464291234e+001,4.55296491018778e+001
7.31573425742675e+004	-1.57597041168354e+001,4.55441640173899e+001
7.31673435643665e+004	-1.57571567727100e+001,4.55586805362987e+001
7.31773445544655e+004	-1.57546043944427e+001,4.55731986566143e+001
7.31873455445646e+004	-1.57520469805830e+001,4.55877183756417e+001
7.31973465346636e+004	-1.57494845292168e+001,4.56022396910688e+001
7.32073475247626e+004	-1.57469170372113e+001,4.56167626015591e+001
7.32173485148616e+004	-1.57443445052033e+001,4.56312871027211e+001
7.32273495049606e+004	-1.57417669288089e+001,4.56458131942353e+001
7.32373504950596e+004	-1.57391843065955e+001,4.56603408733776e+001
7.32473514851586e+004	-1.57365966379257e+001,4.56748701368102e+001
7.32573524752576e+004	-1.57340039192940e+001,4.56894009834781e+001
7.32673534653566e+004	-1.57314061492630e+001,4.57039334106876e+001
7.32773544554557e+004	-1.57288033272402e+001,4.57184674150244e+001
7.32873554455547e+004	-1.57261954497116e+001,4.57330029954558e+001
7.32973564356537e+004	-1.57235825156715e+001,4.57475401489330e+001
7.33073574257527e+004	-1.57209645216302e+001,4.57620788743720e+001
7.33173584158517e+004	-1.57183414674340e+001,4.57766191680335e+001
7.33273594059507e+004	-1.57157133516740e+001,4.57911610271925e+001
7.33373603960497e+004	-1.57130801696164e+001,4.58057044517586e+001
7.33473613861487e+004	-1.57104419223672e+001,4.58202494369916e+001
7.33573623762478e+004	-1.57077986068811e+001,4.58347959814582e+001
7.33673633663468e+004	-1.57051502196761e+001,4.58493440840563e+001
7.33773643564458e+004	-1.57024967610419e+001,4.58638937407030e+001
7.33873653465448e+004	-1.56998382296494e+001,4.58784449486019e+001
7.33973663366438e+004	-1.56971746207546e+001,4.58929977076547e+001
7.34073673267428e+004	-1.56945059346731e+001,4.59075520137412e+001
7.34173683168418e+004	-1.56918321692271e+001,4.59221078647408e+001
7.34273693069408e+004	-1.56891533213628e+001,4.59366652592079e+001
7.34373702970398e+004	-1.56864693897607e+001,4.59512241943277e+001
7.34473712871389e+004	-1.56837803739417e+001,4.59657846666188e+001
7.34573722772379e+004	-1.56810862695955e+001,4.59803466756360e+001
7.34673732673369e+004	-1.56783870766867e+001,4.59949102175277e+001
7.34773742574359e+004	-1.56756827930471e+001,4.60094752901588e+001
7.34873752475349e+004	-1.56729734152479e+001,4.60240418923914e+001
7.34973762376339e+004	-1.56702589428215e+001,4.60386100207144e+001
7.35073772277329e+004	-1.56675393732067e+001,4.60531796732817e+001
7.35173782178319e+004	-1.56648147059661e+001,4.60677508465780e+001
7.35273792079310e+004	-1.56620849381057e+001,4.60823235391145e+001
7.35373801980300e+004	-1.56593500683495e+001,4.60968977480137e+001
7.35473811881290e+004	-1.56566100928451e+001,4.61114734724659e+001
7.35573821782280e+004	-1.56538650120539e+001,4.61260507082351e+001
7.35673831683270e+004	-1.56511148225680e+001,4.61406294541397e+001
7.35773841584260e+004	-1.56483595239756e+001,4.61552097066387e+001
7.35873851485250e+004	-1.56455991128975e+001,4.61697914645165e+001
7.35973861386240e+004	-1.56428335876630e+001,4.61843747252314e+001
7.36073871287230e+004	-1.56400629478753e+001,4.61989594852311e+001
7.36173881188221e+004	-1.56372871901697e+001,4.62135457432760e+001
7.36273891089211e+004	-1.56345063137360e+001,4.62281334961543e+001
7.36373900990201e+004	-1.56317203156381e+001,4.62427227422821e+001
7.36473910891191e+004	-1.56289291946581e+001,4.62573134787573e+001
7.36573920792181e+004	-1.56261329478531e+001,4.62719057040283e+001
7.36673930693171e+004	-1.56233315736130e+001,4.62864994154837e+001
7.36773940594161e+004	-1.56205250720108e+001,4.63010946091891e+001
7.36873950495151e+004	-1.56177134388284e+001,4.63156912845765e+001
7.36973960396141e+004	-1.56148966750679e+001,4.63302894369996e+001
7.37073970297132e+004	-1.56120747764854e+001,4.63448890659202e+001
7.37173980198122e+004	-1.56092477410722e+001,4.63594901690122e+001
7.37273990099112e+004	-1.56064155676276e+001,4.63740927433655e+001
7.37374000000102e+004	-1.56035782545838e+001,4.63886967863243e+001
7.37474009901092e+004	-1.56007357999077e+001,4.64033022956042e+001
7.37574019802082e+004	-1.55978882006871e+001,4.64179092696131e+001
7.37674029703072e+004	-1.55950354566806e+001,4.64325177046669e+001
7.37774039604062e+004	-1.55921775667208e+001,4.64471275977983e+001
7.37874049505053e+004	-1.55893145253325e+001,4.64617389493960e+001
7.37974059406043e+004	-1.55864463344468e+001,4.64763517540983e+001
7.38074069307033e+004	-1.55835729898728e+001,4.64909660112901e+001
7.38174079208023e+004	-1.55806944904996e+001,4.65055817179631e+001
7.38274089109013e+004	-1.55778108361015e+001,4.65201988704159e+001
7.38374099010003e+004	-1.55749220211824e+001,4.65348174690372e+001
7.38474108910993e+004	-1.55720280464079e+001,4.65494375094682e+001
7.38574118811983e+004	-1.55691289093701e+001,4.65640589896707e+001
7.38674128712973e+004	-1.55662246094238e+001,4.65786819062903e+001
7.38774138613964e+004	-1.55633151432815e+001,4.65933062580040e+001
7.38874148514954e+004	-1.55604005098913e+001,4.66079320417337e+001
7.38974158415944e+004	-1.55574807064041e+001,4.66225592558292e+001
7.39074168316934e+004	-1.55545557313459e+001,4.66371878975488e+001
7.39174178217924e+004	-1.55516255845231e+001,4.66518179631850e+001
7.39274188118914e+004	-1.55486902609247e+001,4.66664494527137e+001
7.39374198019904e+004	-1.55457497612640e+001,4.66810823617184e+001
7.39474207920894e+004	-1.55428040823100e+001,4.66957166888237e+001
7.39574217821885e+004	-1.55398532252221e+001,4.67103524292677e+001
7.39674227722875e+004	-1.55368971832384e+001,4.67249895843662e+001
7.39774237623865e+004	-1.55339359571131e+001,4.67396281496832e+001
7.39874247524855e+004	-1.55309695458226e+001,4.67542681221250e+001
7.39974257425845e+004	-1.55279979457116e+001,4.67689095006270e+001
7.40074267326835e+004	-1.55250211570894e+001,4.67835522810850e+001
7.40174277227825e+004	-1.55220391771976e+001,4.67981964617311e+001
7.40274287128815e+004	-1.55190520032819e+001,4.68128420408230e+001
7.40374297029805e+004	-1.55160596343443e+001,4.68274890152372e+001
7.40474306930796e+004	-1.55130620680753e+001,4.68421373828760e+001
7.40574316831786e+004	-1.55100593035078e+001,4.68567871406072e+001
7.40674326732776e+004	-1.55070513383217e+001,4.68714382863333e+001
7.40774336633766e+004	-1.55040381698060e+001,4.68860908182596e+001
7.40874346534756e+004	-1.55010197978713e+001,4.69007447325623e+001
7.40974356435746e+004	-1.54979962198011e+001,4.69154000274577e+001
7.41074366336736e+004	-1.54949674337506e+001,4.69300567004690e+001
7.41174376237726e+004	-1.54919334378915e+001,4.69447147491455e+001
7.41274386138717e+004	-1.54888942303996e+001,4.69593741709617e+001
7.41374396039707e+004	-1.54858498108157e+001,4.69740349624286e+001
7.41474405940697e+004	-1.54828001746221e+001,4.69886971230833e+001
7.41574415841687e+004	-1.54797453222456e+001,4.70033606487558e+001
7.41674425742677e+004	-1.54766852510077e+001,4.70180255375911e+001
7.41774435643667e+004	-1.54736199586430e+001,4.70326917874409e+001
7.41874445544657e+004	-1.54705494438258e+001,4.70473593954311e+001
7.41974455445647e+004	-1.54674737060961e+001,4.70620283580417e+001
7.42074465346637e+004	-1.54643927405540e+001,4.70766986751196e+001
7.42174475247628e+004	-1.54613065480986e+001,4.70913703421070e+001
7.42274485148618e+004	-1.54582151265202e+001,4.71060433568051e+001
7.42374495049608e+004	-1.54551184736010e+001,4.71207177169981e+001
7.42474504950598e+004	-1.54520165871397e+001,4.71353934204993e+001
7.42574514851588e+004	-1.54489094653738e+001,4.71500704647604e+001
7.42674524752578e+004	-1.54457971079082e+001,4.71647488462112e+001
7.42774534653568e+004	-1.54426795102959e+001,4.71794285643133e+001
7.42874544554558e+004	-1.54395566730556e+001,4.71941096148322e+001
7.42974554455549e+004	-1.54364285944615e+001,4.72087919951747e+001
7.43074564356539e+004	-1.54332952709682e+001,4.72234757041366e+001
7.43174574257529e+004	-1.54301567013224e+001,4.72381607387868e+001
7.43274584158519e+004	-1.54270128860626e+001,4.72528470948631e+001
7.43374594059509e+004	-1.54238638189394e+001,4.72675347731683e+001
7.43474603960499e+004	-1.54207095032477e+001,4.72822237673529e+001
7.43574613861489e+004	-1.54175499327528e+001,4.72969140782419e+001
