rl	V(vout)	-I(Rl)
5.384000000009786e+001	2.027751e+000	3.766254e-002
5.385000000009786e+001	2.027751e+000	3.765554e-002
5.386000000009786e+001	2.027751e+000	3.764855e-002
5.387000000009785e+001	2.027751e+000	3.764156e-002
5.388000000009785e+001	2.027751e+000	3.763458e-002
5.389000000009785e+001	2.027751e+000	3.762759e-002
5.390000000009785e+001	2.027751e+000	3.762061e-002
5.391000000009785e+001	2.027751e+000	3.761363e-002
5.392000000009784e+001	2.027751e+000	3.760666e-002
5.393000000009784e+001	2.027751e+000	3.759969e-002
5.394000000009784e+001	2.027751e+000	3.759272e-002
5.395000000009784e+001	2.027751e+000	3.758575e-002
5.396000000009784e+001	2.027751e+000	3.757878e-002
5.397000000009783e+001	2.027751e+000	3.757182e-002
5.398000000009783e+001	2.027751e+000	3.756486e-002
5.399000000009783e+001	2.027751e+000	3.755790e-002
5.400000000009783e+001	2.027751e+000	3.755094e-002
5.401000000009783e+001	2.027751e+000	3.754399e-002
5.402000000009782e+001	2.027751e+000	3.753704e-002
5.403000000009782e+001	2.027751e+000	3.753009e-002
5.404000000009782e+001	2.027751e+000	3.752315e-002
5.405000000009782e+001	2.027751e+000	3.751621e-002
5.406000000009782e+001	2.027751e+000	3.750927e-002
5.407000000009781e+001	2.027751e+000	3.750233e-002
5.408000000009781e+001	2.027751e+000	3.749540e-002
5.409000000009781e+001	2.027751e+000	3.748846e-002
5.410000000009781e+001	2.027751e+000	3.748154e-002
5.411000000009781e+001	2.027751e+000	3.747461e-002
5.412000000009780e+001	2.027751e+000	3.746768e-002
5.413000000009780e+001	2.027751e+000	3.746076e-002
5.414000000009780e+001	2.027751e+000	3.745385e-002
5.415000000009780e+001	2.027751e+000	3.744693e-002
5.416000000009780e+001	2.027751e+000	3.744001e-002
5.417000000009779e+001	2.027751e+000	3.743310e-002
5.418000000009779e+001	2.027751e+000	3.742619e-002
5.419000000009779e+001	2.027751e+000	3.741929e-002
5.420000000009779e+001	2.027751e+000	3.741238e-002
5.421000000009779e+001	2.027751e+000	3.740548e-002
5.422000000009778e+001	2.027751e+000	3.739858e-002
5.423000000009778e+001	2.027751e+000	3.739168e-002
5.424000000009778e+001	2.027751e+000	3.738479e-002
5.425000000009778e+001	2.027751e+000	3.737790e-002
5.426000000009778e+001	2.027751e+000	3.737101e-002
5.427000000009777e+001	2.027751e+000	3.736413e-002
5.428000000009777e+001	2.027751e+000	3.735724e-002
5.429000000009777e+001	2.027751e+000	3.735036e-002
5.430000000009777e+001	2.027751e+000	3.734348e-002
5.431000000009777e+001	2.028593e+000	3.735211e-002
5.432000000009776e+001	2.027751e+000	3.732973e-002
5.433000000009776e+001	2.027751e+000	3.732286e-002
5.434000000009776e+001	2.027751e+000	3.731599e-002
5.435000000009776e+001	2.027751e+000	3.730913e-002
5.436000000009776e+001	2.027751e+000	3.730227e-002
5.437000000009775e+001	2.027752e+000	3.729543e-002
5.438000000009775e+001	2.027751e+000	3.728855e-002
5.439000000009775e+001	2.027751e+000	3.728169e-002
5.440000000009775e+001	2.027751e+000	3.727484e-002
5.441000000009775e+001	2.027751e+000	3.726799e-002
5.442000000009774e+001	2.027751e+000	3.726114e-002
5.443000000009774e+001	2.027751e+000	3.725429e-002
5.444000000009774e+001	2.027751e+000	3.724745e-002
5.445000000009774e+001	2.027751e+000	3.724061e-002
5.446000000009774e+001	2.027751e+000	3.723376e-002
5.447000000009773e+001	2.027751e+000	3.722693e-002
5.448000000009773e+001	2.027751e+000	3.722011e-002
5.449000000009773e+001	2.027751e+000	3.721327e-002
5.450000000009773e+001	2.027751e+000	3.720644e-002
5.451000000009773e+001	2.027751e+000	3.719962e-002
5.452000000009772e+001	2.027751e+000	3.719280e-002
5.453000000009772e+001	2.027751e+000	3.718597e-002
5.454000000009772e+001	2.027751e+000	3.717916e-002
5.455000000009772e+001	2.027751e+000	3.717234e-002
5.456000000009772e+001	2.027751e+000	3.716553e-002
5.457000000009771e+001	2.027751e+000	3.715872e-002
5.458000000009771e+001	2.027751e+000	3.715191e-002
5.459000000009771e+001	2.027751e+000	3.714510e-002
5.460000000009771e+001	2.027751e+000	3.713830e-002
5.461000000009771e+001	2.027751e+000	3.713150e-002
5.462000000009770e+001	2.027751e+000	3.712470e-002
5.463000000009770e+001	2.027751e+000	3.711791e-002
5.464000000009770e+001	2.027751e+000	3.711111e-002
5.465000000009770e+001	2.027751e+000	3.710432e-002
5.466000000009770e+001	2.027751e+000	3.709754e-002
5.467000000009769e+001	2.027751e+000	3.709075e-002
5.468000000009769e+001	2.027751e+000	3.708396e-002
5.469000000009769e+001	2.027751e+000	3.707718e-002
5.470000000009769e+001	2.027752e+000	3.707043e-002
5.471000000009769e+001	2.027752e+000	3.706365e-002
5.472000000009768e+001	2.027752e+000	3.705687e-002
5.473000000009768e+001	2.027752e+000	3.705010e-002
5.474000000009768e+001	2.027752e+000	3.704333e-002
5.475000000009768e+001	2.027752e+000	3.703657e-002
5.476000000009768e+001	2.027752e+000	3.702980e-002
5.477000000009767e+001	2.027752e+000	3.702304e-002
5.478000000009767e+001	2.027752e+000	3.701628e-002
5.479000000009767e+001	2.027752e+000	3.700953e-002
5.480000000009767e+001	2.027752e+000	3.700278e-002
5.481000000009767e+001	2.027752e+000	3.699602e-002
5.482000000009766e+001	2.027752e+000	3.698928e-002
5.483000000009766e+001	2.027752e+000	3.698253e-002
5.484000000009766e+001	2.027752e+000	3.697579e-002
5.485000000009766e+001	2.027752e+000	3.696904e-002
5.486000000009766e+001	2.027752e+000	3.696230e-002
5.487000000009765e+001	2.027752e+000	3.695557e-002
5.488000000009765e+001	2.027752e+000	3.694883e-002
5.489000000009765e+001	2.027752e+000	3.694210e-002
5.490000000009765e+001	2.027752e+000	3.693537e-002
5.491000000009765e+001	2.027752e+000	3.692865e-002
5.492000000009764e+001	2.027752e+000	3.692192e-002
5.493000000009764e+001	2.027752e+000	3.691520e-002
5.494000000009764e+001	2.027751e+000	3.690847e-002
5.495000000009764e+001	2.027751e+000	3.690175e-002
5.496000000009764e+001	2.027751e+000	3.689504e-002
5.497000000009764e+001	2.027751e+000	3.688833e-002
5.498000000009763e+001	2.027751e+000	3.688162e-002
5.499000000009763e+001	2.027751e+000	3.687491e-002
5.500000000009763e+001	2.027751e+000	3.686821e-002
5.501000000009763e+001	2.027751e+000	3.686151e-002
5.502000000009763e+001	2.027751e+000	3.685480e-002
5.503000000009762e+001	2.027751e+000	3.684811e-002
5.504000000009762e+001	2.027751e+000	3.684141e-002
5.505000000009762e+001	2.027808e+000	3.683575e-002
5.506000000009762e+001	2.027751e+000	3.682803e-002
5.507000000009762e+001	2.027751e+000	3.682134e-002
5.508000000009761e+001	2.027785e+000	3.681527e-002
5.509000000009761e+001	2.027752e+000	3.680799e-002
5.510000000009761e+001	2.027751e+000	3.680129e-002
5.511000000009761e+001	2.027751e+000	3.679462e-002
5.512000000009761e+001	2.027751e+000	3.678794e-002
5.513000000009760e+001	2.027751e+000	3.678127e-002
5.514000000009760e+001	2.027751e+000	3.677460e-002
5.515000000009760e+001	2.027753e+000	3.676796e-002
5.516000000009760e+001	2.027753e+000	3.676129e-002
5.517000000009760e+001	2.027751e+000	3.675460e-002
5.518000000009759e+001	2.027751e+000	3.674794e-002
5.519000000009759e+001	2.027751e+000	3.674128e-002
5.520000000009759e+001	2.027751e+000	3.673463e-002
5.521000000009759e+001	2.027773e+000	3.672836e-002
5.522000000009759e+001	2.027751e+000	3.672132e-002
5.523000000009758e+001	2.027751e+000	3.671467e-002
5.524000000009758e+001	2.027751e+000	3.670803e-002
5.525000000009758e+001	2.027751e+000	3.670138e-002
5.526000000009758e+001	2.027751e+000	3.669474e-002
5.527000000009758e+001	2.027751e+000	3.668810e-002
5.528000000009757e+001	2.027751e+000	3.668147e-002
5.529000000009757e+001	2.027751e+000	3.667483e-002
5.530000000009757e+001	2.027751e+000	3.666820e-002
5.531000000009757e+001	2.027751e+000	3.666157e-002
5.532000000009757e+001	2.027751e+000	3.665494e-002
5.533000000009756e+001	2.027751e+000	3.664832e-002
5.534000000009756e+001	2.028505e+000	3.665532e-002
5.535000000009756e+001	2.027751e+000	3.663507e-002
5.536000000009756e+001	2.027751e+000	3.662846e-002
5.537000000009756e+001	2.027753e+000	3.662187e-002
5.538000000009755e+001	2.027751e+000	3.661523e-002
5.539000000009755e+001	2.027751e+000	3.660862e-002
5.540000000009755e+001	2.027821e+000	3.660326e-002
5.541000000009755e+001	2.027751e+000	3.659540e-002
5.542000000009755e+001	2.027751e+000	3.658880e-002
5.543000000009754e+001	2.027751e+000	3.658220e-002
5.544000000009754e+001	2.027751e+000	3.657559e-002
5.545000000009754e+001	2.027751e+000	3.656901e-002
5.546000000009754e+001	2.027751e+000	3.656241e-002
5.547000000009754e+001	2.027751e+000	3.655582e-002
5.548000000009753e+001	2.027751e+000	3.654923e-002
5.549000000009753e+001	2.027752e+000	3.654265e-002
5.550000000009753e+001	2.027751e+000	3.653606e-002
5.551000000009753e+001	2.027751e+000	3.652948e-002
5.552000000009753e+001	2.027751e+000	3.652290e-002
5.553000000009752e+001	2.027751e+000	3.651632e-002
5.554000000009752e+001	2.027751e+000	3.650975e-002
5.555000000009752e+001	2.027751e+000	3.650318e-002
5.556000000009752e+001	2.027751e+000	3.649661e-002
5.557000000009752e+001	2.027751e+000	3.649004e-002
5.558000000009751e+001	2.027751e+000	3.648347e-002
5.559000000009751e+001	2.027751e+000	3.647691e-002
5.560000000009751e+001	2.027751e+000	3.647035e-002
5.561000000009751e+001	2.027751e+000	3.646379e-002
5.562000000009751e+001	2.027751e+000	3.645724e-002
5.563000000009750e+001	2.027751e+000	3.645068e-002
5.564000000009750e+001	2.027751e+000	3.644413e-002
5.565000000009750e+001	2.027751e+000	3.643758e-002
5.566000000009750e+001	2.027751e+000	3.643104e-002
5.567000000009750e+001	2.027751e+000	3.642449e-002
5.568000000009749e+001	2.027751e+000	3.641795e-002
5.569000000009749e+001	2.027751e+000	3.641141e-002
5.570000000009749e+001	2.027751e+000	3.640487e-002
5.571000000009749e+001	2.027751e+000	3.639834e-002
5.572000000009749e+001	2.027751e+000	3.639181e-002
5.573000000009748e+001	2.027751e+000	3.638528e-002
5.574000000009748e+001	2.027751e+000	3.637875e-002
5.575000000009748e+001	2.027753e+000	3.637226e-002
5.576000000009748e+001	2.027751e+000	3.636570e-002
5.577000000009748e+001	2.027751e+000	3.635918e-002
5.578000000009747e+001	2.027751e+000	3.635266e-002
5.579000000009747e+001	2.027751e+000	3.634614e-002
5.580000000009747e+001	2.027751e+000	3.633963e-002
5.581000000009747e+001	2.027751e+000	3.633312e-002
5.582000000009747e+001	2.027751e+000	3.632661e-002
5.583000000009746e+001	2.027751e+000	3.632011e-002
5.584000000009746e+001	2.027751e+000	3.631360e-002
5.585000000009746e+001	2.027751e+000	3.630710e-002
5.586000000009746e+001	2.027751e+000	3.630060e-002
5.587000000009746e+001	2.027751e+000	3.629410e-002
5.588000000009745e+001	2.027751e+000	3.628761e-002
5.589000000009745e+001	2.027751e+000	3.628112e-002
5.590000000009745e+001	2.027751e+000	3.627463e-002
5.591000000009745e+001	2.027751e+000	3.626814e-002
5.592000000009745e+001	2.027751e+000	3.626165e-002
5.593000000009744e+001	2.027751e+000	3.625517e-002
5.594000000009744e+001	2.027751e+000	3.624869e-002
5.595000000009744e+001	2.027751e+000	3.624221e-002
5.596000000009744e+001	2.027751e+000	3.623573e-002
5.597000000009744e+001	2.027751e+000	3.622926e-002
5.598000000009743e+001	2.027751e+000	3.622279e-002
5.599000000009743e+001	2.027753e+000	3.621634e-002
5.600000000009743e+001	2.027752e+000	3.620985e-002
5.601000000009743e+001	2.027752e+000	3.620338e-002
5.602000000009743e+001	2.027751e+000	3.619692e-002
5.603000000009742e+001	2.027752e+000	3.619046e-002
5.604000000009742e+001	2.027752e+000	3.618401e-002
5.605000000009742e+001	2.027752e+000	3.617755e-002
5.606000000009742e+001	2.027752e+000	3.617109e-002
5.607000000009742e+001	2.027752e+000	3.616465e-002
5.608000000009741e+001	2.027752e+000	3.615820e-002
5.609000000009741e+001	2.027752e+000	3.615175e-002
5.610000000009741e+001	2.027752e+000	3.614530e-002
5.611000000009741e+001	2.027752e+000	3.613886e-002
5.612000000009741e+001	2.027752e+000	3.613243e-002
5.613000000009740e+001	2.027752e+000	3.612599e-002
5.614000000009740e+001	2.027752e+000	3.611955e-002
5.615000000009740e+001	2.027835e+000	3.611461e-002
5.616000000009740e+001	2.027752e+000	3.610669e-002
5.617000000009740e+001	2.027752e+000	3.610026e-002
5.618000000009739e+001	2.027752e+000	3.609383e-002
5.619000000009739e+001	2.027752e+000	3.608741e-002
5.620000000009739e+001	2.027752e+000	3.608099e-002
5.621000000009739e+001	2.027752e+000	3.607457e-002
5.622000000009739e+001	2.027752e+000	3.606815e-002
5.623000000009738e+001	2.027752e+000	3.606174e-002
5.624000000009738e+001	2.027752e+000	3.605533e-002
5.625000000009738e+001	2.027752e+000	3.604892e-002
5.626000000009738e+001	2.027752e+000	3.604251e-002
5.627000000009738e+001	2.027752e+000	3.603610e-002
5.628000000009737e+001	2.027752e+000	3.602970e-002
5.629000000009737e+001	2.027752e+000	3.602330e-002
5.630000000009737e+001	2.027752e+000	3.601690e-002
5.631000000009737e+001	2.027752e+000	3.601051e-002
5.632000000009737e+001	2.027752e+000	3.600411e-002
5.633000000009736e+001	2.027752e+000	3.599772e-002
5.634000000009736e+001	2.027752e+000	3.599133e-002
5.635000000009736e+001	2.027752e+000	3.598494e-002
5.636000000009736e+001	2.027752e+000	3.597856e-002
5.637000000009736e+001	2.027752e+000	3.597218e-002
5.638000000009735e+001	2.027752e+000	3.596580e-002
5.639000000009735e+001	2.027752e+000	3.595942e-002
5.640000000009735e+001	2.027752e+000	3.595304e-002
5.641000000009735e+001	2.027848e+000	3.594837e-002
5.642000000009735e+001	2.027752e+000	3.594030e-002
5.643000000009734e+001	2.027752e+000	3.593393e-002
5.644000000009734e+001	2.027752e+000	3.592756e-002
5.645000000009734e+001	2.027752e+000	3.592120e-002
5.646000000009734e+001	2.027752e+000	3.591484e-002
5.647000000009734e+001	2.027752e+000	3.590848e-002
5.648000000009733e+001	2.027752e+000	3.590212e-002
5.649000000009733e+001	2.027752e+000	3.589576e-002
5.650000000009733e+001	2.027752e+000	3.588941e-002
5.651000000009733e+001	2.027752e+000	3.588306e-002
5.652000000009733e+001	2.027752e+000	3.587671e-002
5.653000000009732e+001	2.027752e+000	3.587037e-002
5.654000000009732e+001	2.027752e+000	3.586402e-002
5.655000000009732e+001	2.027752e+000	3.585768e-002
5.656000000009732e+001	2.027752e+000	3.585134e-002
5.657000000009732e+001	2.027752e+000	3.584500e-002
5.658000000009731e+001	2.027752e+000	3.583867e-002
5.659000000009731e+001	2.027752e+000	3.583233e-002
5.660000000009731e+001	2.027752e+000	3.582600e-002
5.661000000009731e+001	2.027752e+000	3.581967e-002
5.662000000009731e+001	2.027752e+000	3.581335e-002
5.663000000009730e+001	2.027752e+000	3.580702e-002
5.664000000009730e+001	2.027841e+000	3.580228e-002
5.665000000009730e+001	2.027752e+000	3.579438e-002
5.666000000009730e+001	2.027857e+000	3.578992e-002
5.667000000009730e+001	2.027752e+000	3.578175e-002
5.668000000009729e+001	2.027752e+000	3.577544e-002
5.669000000009729e+001	2.027759e+000	3.576925e-002
5.670000000009729e+001	2.027752e+000	3.576282e-002
5.671000000009729e+001	2.027752e+000	3.575651e-002
5.672000000009729e+001	2.027752e+000	3.575021e-002
5.673000000009728e+001	2.027794e+000	3.574466e-002
5.674000000009728e+001	2.027752e+000	3.573760e-002
5.675000000009728e+001	2.027752e+000	3.573131e-002
5.676000000009728e+001	2.027752e+000	3.572501e-002
5.677000000009728e+001	2.027754e+000	3.571875e-002
5.678000000009727e+001	2.027752e+000	3.571243e-002
5.679000000009727e+001	2.027752e+000	3.570614e-002
5.680000000009727e+001	2.027752e+000	3.569986e-002
5.681000000009727e+001	2.027752e+000	3.569357e-002
5.682000000009727e+001	2.027752e+000	3.568729e-002
5.683000000009726e+001	2.027752e+000	3.568101e-002
5.684000000009726e+001	2.027752e+000	3.567473e-002
5.685000000009726e+001	2.027752e+000	3.566846e-002
5.686000000009726e+001	2.027752e+000	3.566219e-002
5.687000000009726e+001	2.027752e+000	3.565591e-002
5.688000000009726e+001	2.027752e+000	3.564965e-002
5.689000000009725e+001	2.027756e+000	3.564346e-002
5.690000000009725e+001	2.027752e+000	3.563711e-002
5.691000000009725e+001	2.027752e+000	3.563085e-002
5.692000000009725e+001	2.027752e+000	3.562459e-002
5.693000000009725e+001	2.027752e+000	3.561834e-002
5.694000000009724e+001	2.027752e+000	3.561208e-002
5.695000000009724e+001	2.027752e+000	3.560583e-002
5.696000000009724e+001	2.027752e+000	3.559957e-002
5.697000000009724e+001	2.027752e+000	3.559333e-002
5.698000000009724e+001	2.027752e+000	3.558708e-002
5.699000000009723e+001	2.027752e+000	3.558084e-002
5.700000000009723e+001	2.027752e+000	3.557459e-002
5.701000000009723e+001	2.027752e+000	3.556835e-002
5.702000000009723e+001	2.027752e+000	3.556212e-002
5.703000000009723e+001	2.027759e+000	3.555600e-002
5.704000000009722e+001	2.027752e+000	3.554964e-002
5.705000000009722e+001	2.027753e+000	3.554343e-002
5.706000000009722e+001	2.027752e+000	3.553719e-002
5.707000000009722e+001	2.027753e+000	3.553098e-002
5.708000000009722e+001	2.027752e+000	3.552473e-002
5.709000000009721e+001	2.027752e+000	3.551851e-002
5.710000000009721e+001	2.027752e+000	3.551229e-002
5.711000000009721e+001	2.027752e+000	3.550607e-002
5.712000000009721e+001	2.027752e+000	3.549986e-002
5.713000000009721e+001	2.027752e+000	3.549364e-002
5.714000000009720e+001	2.027752e+000	3.548743e-002
5.715000000009720e+001	2.027752e+000	3.548122e-002
5.716000000009720e+001	2.027752e+000	3.547502e-002
5.717000000009720e+001	2.027752e+000	3.546881e-002
5.718000000009720e+001	2.027753e+000	3.546263e-002
5.719000000009719e+001	2.028281e+000	3.546565e-002
5.720000000009719e+001	2.027752e+000	3.545021e-002
5.721000000009719e+001	2.027752e+000	3.544401e-002
5.722000000009719e+001	2.027752e+000	3.543781e-002
5.723000000009719e+001	2.027752e+000	3.543162e-002
5.724000000009718e+001	2.028195e+000	3.543318e-002
5.725000000009718e+001	2.027752e+000	3.541925e-002
5.726000000009718e+001	2.027865e+000	3.541503e-002
5.727000000009718e+001	2.027752e+000	3.540688e-002
5.728000000009718e+001	2.027752e+000	3.540070e-002
5.729000000009717e+001	2.027752e+000	3.539452e-002
5.730000000009717e+001	2.027752e+000	3.538834e-002
5.731000000009717e+001	2.027752e+000	3.538217e-002
5.732000000009717e+001	2.027752e+000	3.537599e-002
5.733000000009717e+001	2.027752e+000	3.536982e-002
5.734000000009716e+001	2.027752e+000	3.536365e-002
5.735000000009716e+001	2.027752e+000	3.535749e-002
5.736000000009716e+001	2.027752e+000	3.535132e-002
5.737000000009716e+001	2.027752e+000	3.534516e-002
5.738000000009716e+001	2.027752e+000	3.533900e-002
5.739000000009715e+001	2.027752e+000	3.533284e-002
5.740000000009715e+001	2.027752e+000	3.532669e-002
5.741000000009715e+001	2.027752e+000	3.532054e-002
5.742000000009715e+001	2.027752e+000	3.531438e-002
5.743000000009715e+001	2.027752e+000	3.530823e-002
5.744000000009714e+001	2.027752e+000	3.530209e-002
5.745000000009714e+001	2.027753e+000	3.529597e-002
5.746000000009714e+001	2.027752e+000	3.528980e-002
5.747000000009714e+001	2.027752e+000	3.528366e-002
5.748000000009714e+001	2.027752e+000	3.527752e-002
5.749000000009713e+001	2.027754e+000	3.527142e-002
5.750000000009713e+001	2.027752e+000	3.526525e-002
5.751000000009713e+001	2.027752e+000	3.525912e-002
5.752000000009713e+001	2.027752e+000	3.525299e-002
5.753000000009713e+001	2.027752e+000	3.524686e-002
5.754000000009712e+001	2.027752e+000	3.524074e-002
5.755000000009712e+001	2.027752e+000	3.523461e-002
5.756000000009712e+001	2.027752e+000	3.522849e-002
5.757000000009712e+001	2.027752e+000	3.522237e-002
5.758000000009712e+001	2.027752e+000	3.521625e-002
5.759000000009711e+001	2.027752e+000	3.521014e-002
5.760000000009711e+001	2.027752e+000	3.520403e-002
5.761000000009711e+001	2.027752e+000	3.519792e-002
5.762000000009711e+001	2.027752e+000	3.519181e-002
5.763000000009711e+001	2.027752e+000	3.518570e-002
5.764000000009710e+001	2.027752e+000	3.517960e-002
5.765000000009710e+001	2.027752e+000	3.517349e-002
5.766000000009710e+001	2.027752e+000	3.516740e-002
5.767000000009710e+001	2.027752e+000	3.516130e-002
5.768000000009710e+001	2.027752e+000	3.515520e-002
5.769000000009709e+001	2.027752e+000	3.514910e-002
5.770000000009709e+001	2.027752e+000	3.514301e-002
5.771000000009709e+001	2.027752e+000	3.513693e-002
5.772000000009709e+001	2.027752e+000	3.513084e-002
5.773000000009709e+001	2.027752e+000	3.512475e-002
5.774000000009708e+001	2.027752e+000	3.511867e-002
5.775000000009708e+001	2.027752e+000	3.511259e-002
5.776000000009708e+001	2.027752e+000	3.510651e-002
5.777000000009708e+001	2.027752e+000	3.510043e-002
5.778000000009708e+001	2.027756e+000	3.509443e-002
5.779000000009707e+001	2.027752e+000	3.508829e-002
5.780000000009707e+001	2.027752e+000	3.508221e-002
5.781000000009707e+001	2.027752e+000	3.507615e-002
5.782000000009707e+001	2.027752e+000	3.507008e-002
5.783000000009707e+001	2.027760e+000	3.506415e-002
5.784000000009706e+001	2.027752e+000	3.505795e-002
5.785000000009706e+001	2.027752e+000	3.505189e-002
5.786000000009706e+001	2.027752e+000	3.504584e-002
5.787000000009706e+001	2.027869e+000	3.504179e-002
5.788000000009706e+001	2.027752e+000	3.503373e-002
5.789000000009705e+001	2.027752e+000	3.502767e-002
5.790000000009705e+001	2.027750e+000	3.502159e-002
5.791000000009705e+001	2.027752e+000	3.501558e-002
5.792000000009705e+001	2.027752e+000	3.500953e-002
5.793000000009705e+001	2.027752e+000	3.500349e-002
5.794000000009704e+001	2.027752e+000	3.499744e-002
5.795000000009704e+001	2.027752e+000	3.499141e-002
5.796000000009704e+001	2.027752e+000	3.498537e-002
5.797000000009704e+001	2.027752e+000	3.497934e-002
5.798000000009704e+001	2.027752e+000	3.497330e-002
5.799000000009703e+001	2.027752e+000	3.496727e-002
5.800000000009703e+001	2.027752e+000	3.496124e-002
5.801000000009703e+001	2.027752e+000	3.495521e-002
5.802000000009703e+001	2.027752e+000	3.494919e-002
5.803000000009703e+001	2.027752e+000	3.494317e-002
5.804000000009702e+001	2.027752e+000	3.493715e-002
5.805000000009702e+001	2.027752e+000	3.493113e-002
5.806000000009702e+001	2.027752e+000	3.492511e-002
5.807000000009702e+001	2.027752e+000	3.491910e-002
5.808000000009702e+001	2.027752e+000	3.491309e-002
5.809000000009701e+001	2.027752e+000	3.490708e-002
5.810000000009701e+001	2.027752e+000	3.490107e-002
5.811000000009701e+001	2.027752e+000	3.489506e-002
5.812000000009701e+001	2.027752e+000	3.488906e-002
5.813000000009701e+001	2.027752e+000	3.488306e-002
5.814000000009700e+001	2.027752e+000	3.487706e-002
5.815000000009700e+001	2.027752e+000	3.487106e-002
5.816000000009700e+001	2.028066e+000	3.487046e-002
5.817000000009700e+001	2.027752e+000	3.485907e-002
5.818000000009700e+001	2.027752e+000	3.485308e-002
5.819000000009699e+001	2.027752e+000	3.484709e-002
5.820000000009699e+001	2.027752e+000	3.484110e-002
5.821000000009699e+001	2.027752e+000	3.483512e-002
5.822000000009699e+001	2.027752e+000	3.482913e-002
5.823000000009699e+001	2.027752e+000	3.482315e-002
5.824000000009698e+001	2.027752e+000	3.481717e-002
5.825000000009698e+001	2.027752e+000	3.481119e-002
5.826000000009698e+001	2.027753e+000	3.480524e-002
5.827000000009698e+001	2.027752e+000	3.479925e-002
5.828000000009698e+001	2.027752e+000	3.479328e-002
5.829000000009697e+001	2.027752e+000	3.478730e-002
5.830000000009697e+001	2.027752e+000	3.478134e-002
5.831000000009697e+001	2.027752e+000	3.477538e-002
5.832000000009697e+001	2.027752e+000	3.476941e-002
5.833000000009697e+001	2.027752e+000	3.476345e-002
5.834000000009696e+001	2.027752e+000	3.475749e-002
5.835000000009696e+001	2.027752e+000	3.475153e-002
5.836000000009696e+001	2.027752e+000	3.474558e-002
5.837000000009696e+001	2.027752e+000	3.473963e-002
5.838000000009696e+001	2.027752e+000	3.473368e-002
5.839000000009695e+001	2.027752e+000	3.472773e-002
5.840000000009695e+001	2.027752e+000	3.472178e-002
5.841000000009695e+001	2.027991e+000	3.471993e-002
5.842000000009695e+001	2.028673e+000	3.472565e-002
5.843000000009695e+001	2.027752e+000	3.470396e-002
5.844000000009694e+001	2.027752e+000	3.469802e-002
5.845000000009694e+001	2.027752e+000	3.469208e-002
5.846000000009694e+001	2.027752e+000	3.468615e-002
5.847000000009694e+001	2.027752e+000	3.468021e-002
5.848000000009694e+001	2.027752e+000	3.467428e-002
5.849000000009693e+001	2.027752e+000	3.466836e-002
5.850000000009693e+001	2.027752e+000	3.466243e-002
5.851000000009693e+001	2.027752e+000	3.465651e-002
5.852000000009693e+001	2.027752e+000	3.465058e-002
5.853000000009693e+001	2.027752e+000	3.464466e-002
5.854000000009692e+001	2.027752e+000	3.463874e-002
5.855000000009692e+001	2.027752e+000	3.463283e-002
5.856000000009692e+001	2.027752e+000	3.462692e-002
5.857000000009692e+001	2.027752e+000	3.462100e-002
5.858000000009692e+001	2.027752e+000	3.461509e-002
5.859000000009691e+001	2.027752e+000	3.460918e-002
5.860000000009691e+001	2.027752e+000	3.460328e-002
5.861000000009691e+001	2.027752e+000	3.459737e-002
5.862000000009691e+001	2.027752e+000	3.459147e-002
5.863000000009691e+001	2.027752e+000	3.458557e-002
5.864000000009690e+001	2.027752e+000	3.457968e-002
5.865000000009690e+001	2.027752e+000	3.457378e-002
5.866000000009690e+001	2.027752e+000	3.456789e-002
5.867000000009690e+001	2.027752e+000	3.456200e-002
5.868000000009690e+001	2.027752e+000	3.455611e-002
5.869000000009689e+001	2.027752e+000	3.455022e-002
5.870000000009689e+001	2.027752e+000	3.454433e-002
5.871000000009689e+001	2.027752e+000	3.453845e-002
5.872000000009689e+001	2.027752e+000	3.453257e-002
5.873000000009689e+001	2.027752e+000	3.452668e-002
5.874000000009688e+001	2.027752e+000	3.452081e-002
5.875000000009688e+001	2.027752e+000	3.451493e-002
5.876000000009688e+001	2.027752e+000	3.450906e-002
5.877000000009688e+001	2.027752e+000	3.450318e-002
5.878000000009688e+001	2.027752e+000	3.449732e-002
5.879000000009688e+001	2.027759e+000	3.449157e-002
5.880000000009687e+001	2.027752e+000	3.448558e-002
5.881000000009687e+001	2.027752e+000	3.447972e-002
5.882000000009687e+001	2.027752e+000	3.447386e-002
5.883000000009687e+001	2.027752e+000	3.446800e-002
5.884000000009687e+001	2.027770e+000	3.446244e-002
5.885000000009686e+001	2.027752e+000	3.445628e-002
5.886000000009686e+001	2.027798e+000	3.445120e-002
5.887000000009686e+001	2.027753e+000	3.444458e-002
5.888000000009686e+001	2.027752e+000	3.443873e-002
5.889000000009686e+001	2.027752e+000	3.443288e-002
5.890000000009685e+001	2.027752e+000	3.442703e-002
5.891000000009685e+001	2.027752e+000	3.442119e-002
5.892000000009685e+001	2.027752e+000	3.441535e-002
5.893000000009685e+001	2.027752e+000	3.440951e-002
5.894000000009685e+001	2.027752e+000	3.440367e-002
5.895000000009684e+001	2.027752e+000	3.439783e-002
5.896000000009684e+001	2.027767e+000	3.439225e-002
5.897000000009684e+001	2.027752e+000	3.438617e-002
5.898000000009684e+001	2.027754e+000	3.438036e-002
5.899000000009684e+001	2.027752e+000	3.437451e-002
5.900000000009683e+001	2.027752e+000	3.436868e-002
