riadj	-I(Rl)
1.469000000000010e+004	2.451016e-001
1.470000000000010e+004	2.449541e-001
1.471000000000010e+004	2.448068e-001
1.472000000000010e+004	2.446595e-001
1.473000000000010e+004	2.445126e-001
1.474000000000010e+004	2.443657e-001
1.475000000000010e+004	2.442191e-001
1.476000000000010e+004	2.440727e-001
1.477000000000010e+004	2.439263e-001
1.478000000000010e+004	2.437802e-001
1.479000000000010e+004	2.436343e-001
1.480000000000010e+004	2.434886e-001
1.481000000000010e+004	2.433429e-001
1.482000000000010e+004	2.431976e-001
1.483000000000010e+004	2.430523e-001
1.484000000000010e+004	2.429072e-001
1.485000000000010e+004	2.427623e-001
1.486000000000010e+004	2.426176e-001
1.487000000000010e+004	2.424730e-001
1.488000000000010e+004	2.423286e-001
1.489000000000010e+004	2.421844e-001
1.490000000000010e+004	2.420403e-001
1.491000000000010e+004	2.418965e-001
1.492000000000010e+004	2.417528e-001
1.493000000000010e+004	2.416092e-001
1.494000000000010e+004	2.414658e-001
1.495000000000010e+004	2.413227e-001
1.496000000000010e+004	2.411796e-001
1.497000000000010e+004	2.410368e-001
1.498000000000010e+004	2.408941e-001
1.499000000000010e+004	2.407515e-001
1.500000000000010e+004	2.406092e-001
1.501000000000010e+004	2.404671e-001
1.502000000000010e+004	2.403250e-001
1.503000000000010e+004	2.401832e-001
1.504000000000010e+004	2.400414e-001
1.505000000000010e+004	2.398999e-001
1.506000000000010e+004	2.397586e-001
1.507000000000010e+004	2.396174e-001
1.508000000000010e+004	2.394764e-001
1.509000000000010e+004	2.393355e-001
1.510000000000010e+004	2.391948e-001
1.511000000000010e+004	2.390543e-001
1.512000000000010e+004	2.389139e-001
1.513000000000010e+004	2.387737e-001
1.514000000000010e+004	2.386336e-001
1.515000000000010e+004	2.384938e-001
1.516000000000010e+004	2.383541e-001
1.517000000000010e+004	2.382145e-001
1.518000000000010e+004	2.380752e-001
1.519000000000010e+004	2.379359e-001
1.520000000000010e+004	2.377968e-001
1.521000000000010e+004	2.376579e-001
1.522000000000010e+004	2.375192e-001
1.523000000000010e+004	2.373806e-001
1.524000000000010e+004	2.372422e-001
1.525000000000010e+004	2.371040e-001
1.526000000000010e+004	2.369659e-001
1.527000000000010e+004	2.368279e-001
1.528000000000010e+004	2.366901e-001
1.529000000000010e+004	2.365525e-001
1.530000000000010e+004	2.364151e-001
1.531000000000010e+004	2.362777e-001
1.532000000000010e+004	2.361406e-001
1.533000000000010e+004	2.360036e-001
1.534000000000010e+004	2.358668e-001
1.535000000000010e+004	2.357301e-001
1.536000000000010e+004	2.355936e-001
1.537000000000010e+004	2.354573e-001
1.538000000000010e+004	2.353211e-001
1.539000000000010e+004	2.351850e-001
1.540000000000010e+004	2.350491e-001
1.541000000000010e+004	2.349134e-001
1.542000000000010e+004	2.347778e-001
1.543000000000010e+004	2.346424e-001
1.544000000000010e+004	2.345072e-001
1.545000000000010e+004	2.343720e-001
1.546000000000010e+004	2.342371e-001
1.547000000000010e+004	2.341023e-001
1.548000000000010e+004	2.339677e-001
1.549000000000010e+004	2.338332e-001
1.550000000000010e+004	2.336988e-001
1.551000000000010e+004	2.335646e-001
1.552000000000010e+004	2.334306e-001
1.553000000000010e+004	2.332967e-001
1.554000000000010e+004	2.331630e-001
1.555000000000010e+004	2.330295e-001
1.556000000000010e+004	2.328960e-001
1.557000000000010e+004	2.327628e-001
1.558000000000010e+004	2.326296e-001
1.559000000000010e+004	2.324967e-001
1.560000000000010e+004	2.323639e-001
1.561000000000010e+004	2.322312e-001
1.562000000000010e+004	2.320987e-001
1.563000000000010e+004	2.319663e-001
1.564000000000010e+004	2.318341e-001
1.565000000000010e+004	2.317021e-001
1.566000000000010e+004	2.315701e-001
1.567000000000010e+004	2.314384e-001
1.568000000000010e+004	2.313068e-001
1.569000000000010e+004	2.311753e-001
1.570000000000010e+004	2.310440e-001
1.571000000000010e+004	2.309128e-001
1.572000000000010e+004	2.307818e-001
1.573000000000010e+004	2.306509e-001
1.574000000000010e+004	2.305202e-001
1.575000000000010e+004	2.303896e-001
1.576000000000010e+004	2.302592e-001
1.577000000000010e+004	2.301289e-001
1.578000000000010e+004	2.299988e-001
1.579000000000010e+004	2.298688e-001
1.580000000000010e+004	2.297389e-001
1.581000000000010e+004	2.296092e-001
1.582000000000010e+004	2.294797e-001
1.583000000000010e+004	2.293503e-001
1.584000000000010e+004	2.292210e-001
1.585000000000010e+004	2.290919e-001
1.586000000000010e+004	2.289629e-001
1.587000000000010e+004	2.288341e-001
1.588000000000010e+004	2.287054e-001
1.589000000000010e+004	2.285769e-001
1.590000000000010e+004	2.284485e-001
1.591000000000010e+004	2.283202e-001
1.592000000000010e+004	2.281921e-001
1.593000000000010e+004	2.280641e-001
1.594000000000010e+004	2.279363e-001
1.595000000000010e+004	2.278086e-001
1.596000000000010e+004	2.276811e-001
1.597000000000010e+004	2.275537e-001
1.598000000000010e+004	2.274264e-001
1.599000000000010e+004	2.272993e-001
1.600000000000010e+004	2.271723e-001
1.601000000000010e+004	2.270455e-001
1.602000000000010e+004	2.269188e-001
1.603000000000010e+004	2.267922e-001
1.604000000000010e+004	2.266658e-001
1.605000000000010e+004	2.265396e-001
1.606000000000010e+004	2.264134e-001
1.607000000000010e+004	2.262874e-001
1.608000000000010e+004	2.261616e-001
1.609000000000010e+004	2.260359e-001
1.610000000000010e+004	2.259103e-001
1.611000000000010e+004	2.257849e-001
1.612000000000010e+004	2.256596e-001
1.613000000000010e+004	2.255344e-001
1.614000000000010e+004	2.254094e-001
1.615000000000010e+004	2.252845e-001
1.616000000000010e+004	2.251597e-001
1.617000000000010e+004	2.250351e-001
1.618000000000010e+004	2.249107e-001
1.619000000000010e+004	2.247863e-001
1.620000000000010e+004	2.246621e-001
1.621000000000010e+004	2.245381e-001
1.622000000000010e+004	2.244141e-001
1.623000000000010e+004	2.242904e-001
1.624000000000010e+004	2.241667e-001
1.625000000000010e+004	2.240432e-001
1.626000000000010e+004	2.239198e-001
1.627000000000010e+004	2.237965e-001
1.628000000000010e+004	2.236734e-001
1.629000000000010e+004	2.235505e-001
1.630000000000010e+004	2.234276e-001
1.631000000000010e+004	2.233049e-001
1.632000000000010e+004	2.231823e-001
1.633000000000010e+004	2.230599e-001
1.634000000000010e+004	2.229376e-001
1.635000000000010e+004	2.228154e-001
1.636000000000010e+004	2.226934e-001
1.637000000000010e+004	2.225714e-001
1.638000000000010e+004	2.224497e-001
1.639000000000010e+004	2.223280e-001
1.640000000000010e+004	2.222065e-001
1.641000000000010e+004	2.220851e-001
1.642000000000010e+004	2.219639e-001
1.643000000000010e+004	2.218428e-001
1.644000000000010e+004	2.217218e-001
1.645000000000010e+004	2.216009e-001
1.646000000000010e+004	2.214802e-001
1.647000000000010e+004	2.213596e-001
1.648000000000010e+004	2.212391e-001
1.649000000000010e+004	2.211188e-001
1.650000000000010e+004	2.209986e-001
1.651000000000010e+004	2.208785e-001
1.652000000000010e+004	2.207586e-001
1.653000000000010e+004	2.206388e-001
1.654000000000010e+004	2.205191e-001
1.655000000000010e+004	2.203995e-001
1.656000000000010e+004	2.202801e-001
1.657000000000010e+004	2.201608e-001
1.658000000000010e+004	2.200416e-001
1.659000000000010e+004	2.199226e-001
1.660000000000010e+004	2.198037e-001
1.661000000000010e+004	2.196849e-001
1.662000000000010e+004	2.195662e-001
1.663000000000010e+004	2.194477e-001
1.664000000000010e+004	2.193293e-001
1.665000000000010e+004	2.192110e-001
1.666000000000010e+004	2.190929e-001
1.667000000000010e+004	2.189749e-001
1.668000000000010e+004	2.188570e-001
1.669000000000010e+004	2.187392e-001
1.670000000000010e+004	2.186216e-001
1.671000000000010e+004	2.185040e-001
1.672000000000010e+004	2.183866e-001
1.673000000000010e+004	2.182694e-001
1.674000000000010e+004	2.181522e-001
1.675000000000010e+004	2.180352e-001
1.676000000000010e+004	2.179182e-001
1.677000000000010e+004	2.178015e-001
1.678000000000010e+004	2.176849e-001
1.679000000000010e+004	2.175683e-001
1.680000000000010e+004	2.174520e-001
1.681000000000010e+004	2.173357e-001
1.682000000000010e+004	2.172196e-001
1.683000000000010e+004	2.171035e-001
1.684000000000010e+004	2.169876e-001
1.685000000000010e+004	2.168719e-001
1.686000000000010e+004	2.167561e-001
1.687000000000010e+004	2.166407e-001
1.688000000000010e+004	2.165252e-001
1.689000000000010e+004	2.164100e-001
1.690000000000010e+004	2.162947e-001
1.691000000000010e+004	2.161798e-001
1.692000000000010e+004	2.160648e-001
1.693000000000010e+004	2.159500e-001
1.694000000000010e+004	2.158353e-001
1.695000000000010e+004	2.157208e-001
1.696000000000010e+004	2.156063e-001
1.697000000000010e+004	2.154920e-001
1.698000000000010e+004	2.153778e-001
1.699000000000010e+004	2.152638e-001
1.700000000000010e+004	2.151498e-001
1.701000000000010e+004	2.150359e-001
1.702000000000010e+004	2.149222e-001
1.703000000000010e+004	2.148086e-001
1.704000000000010e+004	2.146952e-001
1.705000000000010e+004	2.145818e-001
1.706000000000010e+004	2.144686e-001
1.707000000000010e+004	2.143554e-001
1.708000000000010e+004	2.142424e-001
1.709000000000010e+004	2.141295e-001
1.710000000000010e+004	2.140168e-001
1.711000000000010e+004	2.139041e-001
1.712000000000010e+004	2.137916e-001
1.713000000000010e+004	2.136792e-001
1.714000000000010e+004	2.135668e-001
1.715000000000010e+004	2.134546e-001
1.716000000000010e+004	2.133426e-001
1.717000000000010e+004	2.132306e-001
1.718000000000010e+004	2.131188e-001
1.719000000000010e+004	2.130071e-001
1.720000000000010e+004	2.128955e-001
1.721000000000010e+004	2.127841e-001
1.722000000000010e+004	2.126727e-001
1.723000000000010e+004	2.125615e-001
1.724000000000010e+004	2.124504e-001
1.725000000000010e+004	2.123393e-001
1.726000000000010e+004	2.122283e-001
1.727000000000010e+004	2.121176e-001
1.728000000000010e+004	2.120069e-001
1.729000000000010e+004	2.118964e-001
1.730000000000010e+004	2.117859e-001
1.731000000000010e+004	2.116756e-001
1.732000000000010e+004	2.115653e-001
1.733000000000010e+004	2.114553e-001
1.734000000000010e+004	2.113453e-001
1.735000000000010e+004	2.112355e-001
1.736000000000010e+004	2.111257e-001
1.737000000000010e+004	2.110161e-001
1.738000000000010e+004	2.109065e-001
1.739000000000010e+004	2.107970e-001
1.740000000000010e+004	2.106878e-001
1.741000000000010e+004	2.105786e-001
1.742000000000010e+004	2.104695e-001
1.743000000000010e+004	2.103605e-001
1.744000000000010e+004	2.102517e-001
1.745000000000010e+004	2.101429e-001
1.746000000000010e+004	2.100343e-001
1.747000000000010e+004	2.099258e-001
1.748000000000010e+004	2.098174e-001
1.749000000000010e+004	2.097091e-001
1.750000000000010e+004	2.096008e-001
1.751000000000010e+004	2.094928e-001
1.752000000000010e+004	2.093848e-001
1.753000000000010e+004	2.092770e-001
1.754000000000010e+004	2.091693e-001
1.755000000000010e+004	2.090616e-001
1.756000000000010e+004	2.089541e-001
1.757000000000010e+004	2.088467e-001
1.758000000000010e+004	2.087393e-001
1.759000000000010e+004	2.086322e-001
1.760000000000010e+004	2.085250e-001
1.761000000000010e+004	2.084181e-001
1.762000000000010e+004	2.083113e-001
1.763000000000010e+004	2.082045e-001
1.764000000000010e+004	2.080979e-001
1.765000000000010e+004	2.079913e-001
1.766000000000010e+004	2.078849e-001
1.767000000000010e+004	2.077786e-001
1.768000000000010e+004	2.076723e-001
1.769000000000010e+004	2.075662e-001
1.770000000000010e+004	2.074602e-001
1.771000000000010e+004	2.073544e-001
1.772000000000010e+004	2.072485e-001
1.773000000000010e+004	2.071428e-001
1.774000000000010e+004	2.070372e-001
1.775000000000010e+004	2.069318e-001
1.776000000000010e+004	2.068264e-001
1.777000000000010e+004	2.067212e-001
1.778000000000010e+004	2.066161e-001
1.779000000000010e+004	2.065110e-001
1.780000000000010e+004	2.064060e-001
1.781000000000010e+004	2.063012e-001
1.782000000000010e+004	2.061965e-001
1.783000000000010e+004	2.060919e-001
1.784000000000010e+004	2.059874e-001
1.785000000000010e+004	2.058830e-001
1.786000000000010e+004	2.057787e-001
1.787000000000010e+004	2.056745e-001
1.788000000000010e+004	2.055704e-001
1.789000000000010e+004	2.054665e-001
1.790000000000010e+004	2.053626e-001
1.791000000000010e+004	2.052588e-001
1.792000000000010e+004	2.051551e-001
1.793000000000010e+004	2.050516e-001
1.794000000000010e+004	2.049481e-001
1.795000000000010e+004	2.048447e-001
1.796000000000010e+004	2.047415e-001
1.797000000000010e+004	2.046383e-001
1.798000000000010e+004	2.045352e-001
1.799000000000010e+004	2.044323e-001
1.800000000000000e+004	2.043295e-001
