Freq.	V(out)
4.72063041263445e+004	(-2.64478389795170e-001dB,-3.29416159035889e-002°)
4.73151258961335e+004	(-2.64478352159473e-001dB,-3.30175555183983e-002°)
4.74241985260099e+004	(-2.64478314350023e-001dB,-3.30936702014398e-002°)
4.75335225942659e+004	(-2.64478276365984e-001dB,-3.31699603563519e-002°)
4.76430986805269e+004	(-2.64478238206663e-001dB,-3.32464263877042e-002°)
4.77529273657544e+004	(-2.64478199871279e-001dB,-3.33230687009994e-002°)
4.78630092322491e+004	(-2.64478161358797e-001dB,-3.33998877026756e-002°)
4.79733448636541e+004	(-2.64478122668697e-001dB,-3.34768838001078e-002°)
4.80839348449581e+004	(-2.64478083799935e-001dB,-3.35540574016111e-002°)
4.81947797624979e+004	(-2.64478044751788e-001dB,-3.36314089164423e-002°)
4.83058802039624e+004	(-2.64478005523454e-001dB,-3.37089387548014e-002°)
4.84172367583950e+004	(-2.64477966114091e-001dB,-3.37866473278353e-002°)
4.85288500161972e+004	(-2.64477926522685e-001dB,-3.38645350476393e-002°)
4.86407205691312e+004	(-2.64477886748639e-001dB,-3.39426023272583e-002°)
4.87528490103236e+004	(-2.64477846791073e-001dB,-3.40208495806900e-002°)
4.88652359342683e+004	(-2.64477806648922e-001dB,-3.40992772228878e-002°)
4.89778819368295e+004	(-2.64477766321685e-001dB,-3.41778856697608e-002°)
4.90907876152452e+004	(-2.64477725808094e-001dB,-3.42566753381795e-002°)
4.92039535681299e+004	(-2.64477685107643e-001dB,-3.43356466459733e-002°)
4.93173803954784e+004	(-2.64477644219312e-001dB,-3.44148000119370e-002°)
4.94310686986683e+004	(-2.64477603142204e-001dB,-3.44941358558306e-002°)
4.95450190804637e+004	(-2.64477561875551e-001dB,-3.45736545983825e-002°)
4.96592321450183e+004	(-2.64477520418436e-001dB,-3.46533566612918e-002°)
4.97737084978782e+004	(-2.64477478769956e-001dB,-3.47332424672296e-002°)
4.98884487459858e+004	(-2.64477436929139e-001dB,-3.48133124398425e-002°)
5.00034534976824e+004	(-2.64477394895442e-001dB,-3.48935670037529e-002°)
5.01187233627117e+004	(-2.64477352667494e-001dB,-3.49740065845652e-002°)
5.02342589522232e+004	(-2.64477310244694e-001dB,-3.50546316088627e-002°)
5.03500608787749e+004	(-2.64477267626223e-001dB,-3.51354425042138e-002°)
5.04661297563372e+004	(-2.64477224810925e-001dB,-3.52164396991733e-002°)
5.05824662002958e+004	(-2.64477181798015e-001dB,-3.52976236232839e-002°)
5.06990708274548e+004	(-2.64477138586564e-001dB,-3.53789947070797e-002°)
5.08159442560403e+004	(-2.64477095175761e-001dB,-3.54605533820872e-002°)
5.09330871057038e+004	(-2.64477051564452e-001dB,-3.55423000808284e-002°)
5.10504999975248e+004	(-2.64477007751992e-001dB,-3.56242352368229e-002°)
5.11681835540149e+004	(-2.64476963737180e-001dB,-3.57063592845908e-002°)
5.12861383991206e+004	(-2.64476919519295e-001dB,-3.57886726596531e-002°)
5.14043651582267e+004	(-2.64476875097240e-001dB,-3.58711757985370e-002°)
5.15228644581597e+004	(-2.64476830470240e-001dB,-3.59538691387752e-002°)
5.16416369271911e+004	(-2.64476785637108e-001dB,-3.60367531189104e-002°)
5.17606831950407e+004	(-2.64476740597196e-001dB,-3.61198281784964e-002°)
5.18800038928800e+004	(-2.64476695349388e-001dB,-3.62030947581009e-002°)
5.19995996533355e+004	(-2.64476649892676e-001dB,-3.62865532993080e-002°)
5.21194711104919e+004	(-2.64476604226200e-001dB,-3.63702042447203e-002°)
5.22396188998958e+004	(-2.64476558348896e-001dB,-3.64540480379613e-002°)
5.23600436585588e+004	(-2.64476512259748e-001dB,-3.65380851236778e-002°)
5.24807460249610e+004	(-2.64476465958075e-001dB,-3.66223159475414e-002°)
5.26017266390543e+004	(-2.64476419442666e-001dB,-3.67067409562531e-002°)
5.27229861422659e+004	(-2.64476372712497e-001dB,-3.67913605975433e-002°)
5.28445251775017e+004	(-2.64476325766673e-001dB,-3.68761753201755e-002°)
5.29663443891494e+004	(-2.64476278604099e-001dB,-3.69611855739481e-002°)
5.30884444230824e+004	(-2.64476231223872e-001dB,-3.70463918096972e-002°)
5.32108259266629e+004	(-2.64476183625069e-001dB,-3.71317944792986e-002°)
5.33334895487456e+004	(-2.64476135806339e-001dB,-3.72173940356710e-002°)
5.34564359396806e+004	(-2.64476087767008e-001dB,-3.73031909327767e-002°)
5.35796657513175e+004	(-2.64476039505961e-001dB,-3.73891856256264e-002°)
5.37031796370086e+004	(-2.64475991022207e-001dB,-3.74753785702790e-002°)
5.38269782516121e+004	(-2.64475942314608e-001dB,-3.75617702238467e-002°)
5.39510622514960e+004	(-2.64475893382228e-001dB,-3.76483610444954e-002°)
5.40754322945413e+004	(-2.64475844223996e-001dB,-3.77351514914483e-002°)
5.42000890401456e+004	(-2.64475794838898e-001dB,-3.78221420249865e-002°)
5.43250331492265e+004	(-2.64475745225715e-001dB,-3.79093331064554e-002°)
5.44502652842252e+004	(-2.64475695383743e-001dB,-3.79967251982612e-002°)
5.45757861091101e+004	(-2.64475645311517e-001dB,-3.80843187638806e-002°)
5.47015962893802e+004	(-2.64475595008372e-001dB,-3.81721142678556e-002°)
5.48276964920683e+004	(-2.64475544472889e-001dB,-3.82601121758026e-002°)
5.49540873857454e+004	(-2.64475493704221e-001dB,-3.83483129544106e-002°)
5.50807696405232e+004	(-2.64475442701246e-001dB,-3.84367170714454e-002°)
5.52077439280586e+004	(-2.64475391462781e-001dB,-3.85253249957525e-002°)
5.53350109215565e+004	(-2.64475339987900e-001dB,-3.86141371972575e-002°)
5.54625712957738e+004	(-2.64475288275461e-001dB,-3.87031541469712e-002°)
5.55904257270231e+004	(-2.64475236324279e-001dB,-3.87923763169907e-002°)
5.57185748931756e+004	(-2.64475184133339e-001dB,-3.88818041805018e-002°)
5.58470194736657e+004	(-2.64475131701422e-001dB,-3.89714382117821e-002°)
5.59757601494936e+004	(-2.64475079027640e-001dB,-3.90612788862026e-002°)
5.61047976032296e+004	(-2.64475026110718e-001dB,-3.91513266802318e-002°)
5.62341325190174e+004	(-2.64474972949416e-001dB,-3.92415820714373e-002°)
5.63637655825779e+004	(-2.64474919542893e-001dB,-3.93320455384870e-002°)
5.64936974812127e+004	(-2.64474865889791e-001dB,-3.94227175611547e-002°)
5.66239289038077e+004	(-2.64474811989114e-001dB,-3.95135986203199e-002°)
5.67544605408370e+004	(-2.64474757839565e-001dB,-3.96046891979719e-002°)
5.68852930843664e+004	(-2.64474703440067e-001dB,-3.96959897772115e-002°)
5.70164272280570e+004	(-2.64474648789568e-001dB,-3.97875008422541e-002°)
5.71478636671689e+004	(-2.64474593886858e-001dB,-3.98792228784319e-002°)
5.72796030985651e+004	(-2.64474538730676e-001dB,-3.99711563721970e-002°)
5.74116462207148e+004	(-2.64474483319939e-001dB,-4.00633018111238e-002°)
5.75439937336977e+004	(-2.64474427653426e-001dB,-4.01556596839109e-002°)
5.76766463392071e+004	(-2.64474371729987e-001dB,-4.02482304803849e-002°)
5.78096047405538e+004	(-2.64474315548394e-001dB,-4.03410146915023e-002°)
5.79428696426700e+004	(-2.64474259107532e-001dB,-4.04340128093509e-002°)
5.80764417521131e+004	(-2.64474202406170e-001dB,-4.05272253271554e-002°)
5.82103217770690e+004	(-2.64474145443065e-001dB,-4.06206527392775e-002°)
5.83445104273562e+004	(-2.64474088217091e-001dB,-4.07142955412198e-002°)
5.84790084144298e+004	(-2.64474030727000e-001dB,-4.08081542296272e-002°)
5.86138164513846e+004	(-2.64473972971517e-001dB,-4.09022293022911e-002°)
5.87489352529593e+004	(-2.64473914949510e-001dB,-4.09965212581508e-002°)
5.88843655355405e+004	(-2.64473856659583e-001dB,-4.10910305972972e-002°)
5.90201080171660e+004	(-2.64473798100770e-001dB,-4.11857578209736e-002°)
5.91561634175289e+004	(-2.64473739271599e-001dB,-4.12807034315813e-002°)
5.92925324579814e+004	(-2.64473680170833e-001dB,-4.13758679326794e-002°)
5.94292158615387e+004	(-2.64473620797378e-001dB,-4.14712518289893e-002°)
5.95662143528824e+004	(-2.64473561149864e-001dB,-4.15668556263965e-002°)
5.97035286583650e+004	(-2.64473501227052e-001dB,-4.16626798319538e-002°)
5.98411595060132e+004	(-2.64473441027554e-001dB,-4.17587249538839e-002°)
5.99791076255322e+004	(-2.64473380550365e-001dB,-4.18549915015806e-002°)
6.01173737483090e+004	(-2.64473319794040e-001dB,-4.19514799856150e-002°)
6.02559586074169e+004	(-2.64473258757177e-001dB,-4.20481909177348e-002°)
6.03948629376191e+004	(-2.64473197438630e-001dB,-4.21451248108689e-002°)
6.05340874753724e+004	(-2.64473135837053e-001dB,-4.22422821791285e-002°)
6.06736329588315e+004	(-2.64473073951163e-001dB,-4.23396635378123e-002°)
6.08135001278527e+004	(-2.64473011779656e-001dB,-4.24372694034067e-002°)
6.09536897239978e+004	(-2.64472949321239e-001dB,-4.25351002935906e-002°)
6.10942024905381e+004	(-2.64472886574416e-001dB,-4.26331567272363e-002°)
6.12350391724582e+004	(-2.64472823538056e-001dB,-4.27314392244133e-002°)
6.13762005164602e+004	(-2.64472760210787e-001dB,-4.28299483063919e-002°)
6.15176872709675e+004	(-2.64472696591144e-001dB,-4.29286844956440e-002°)
6.16595001861289e+004	(-2.64472632677935e-001dB,-4.30276483158471e-002°)
6.18016400138222e+004	(-2.64472568469684e-001dB,-4.31268402918872e-002°)
6.19441075076587e+004	(-2.64472503965111e-001dB,-4.32262609498612e-002°)
6.20869034229869e+004	(-2.64472439162745e-001dB,-4.33259108170801e-002°)
6.22300285168964e+004	(-2.64472374061351e-001dB,-4.34257904220699e-002°)
6.23734835482224e+004	(-2.64472308659553e-001dB,-4.35259002945775e-002°)
6.25172692775490e+004	(-2.64472242955870e-001dB,-4.36262409655719e-002°)
6.26613864672139e+004	(-2.64472176948789e-001dB,-4.37268129672476e-002°)
6.28058358813121e+004	(-2.64472110637115e-001dB,-4.38276168330252e-002°)
6.29506182857000e+004	(-2.64472044019338e-001dB,-4.39286530975575e-002°)
6.30957344479995e+004	(-2.64471977094240e-001dB,-4.40299222967294e-002°)
6.32411851376021e+004	(-2.64471909860161e-001dB,-4.41314249676645e-002°)
6.33869711256728e+004	(-2.64471842315764e-001dB,-4.42331616487239e-002°)
6.35330931851544e+004	(-2.64471774459562e-001dB,-4.43351328795111e-002°)
6.36795520907716e+004	(-2.64471706290127e-001dB,-4.44373392008748e-002°)
6.38263486190348e+004	(-2.64471637806155e-001dB,-4.45397811549114e-002°)
6.39734835482447e+004	(-2.64471569006151e-001dB,-4.46424592849679e-002°)
6.41209576584960e+004	(-2.64471499888469e-001dB,-4.47453741356458e-002°)
6.42687717316818e+004	(-2.64471430451854e-001dB,-4.48485262528017e-002°)
6.44169265514975e+004	(-2.64471360694650e-001dB,-4.49519161835536e-002°)
6.45654229034452e+004	(-2.64471290615580e-001dB,-4.50555444762791e-002°)
6.47142615748380e+004	(-2.64471220213123e-001dB,-4.51594116806240e-002°)
6.48634433548034e+004	(-2.64471149485579e-001dB,-4.52635183475007e-002°)
6.50129690342886e+004	(-2.64471078431607e-001dB,-4.53678650290929e-002°)
6.51628394060638e+004	(-2.64471007049837e-001dB,-4.54724522788576e-002°)
6.53130552647267e+004	(-2.64470935338451e-001dB,-4.55772806515310e-002°)
6.54636174067069e+004	(-2.64470863296114e-001dB,-4.56823507031273e-002°)
6.56145266302699e+004	(-2.64470790921263e-001dB,-4.57876629909442e-002°)
6.57657837355213e+004	(-2.64470718212426e-001dB,-4.58932180735654e-002°)
6.59173895244114e+004	(-2.64470645167892e-001dB,-4.59990165108634e-002°)
6.60693448007388e+004	(-2.64470571786306e-001dB,-4.61050588640024e-002°)
6.62216503701553e+004	(-2.64470498065993e-001dB,-4.62113456954417e-002°)
6.63743070401700e+004	(-2.64470424005466e-001dB,-4.63178775689382e-002°)
6.65273156201532e+004	(-2.64470349602969e-001dB,-4.64246550495499e-002°)
6.66806769213412e+004	(-2.64470274857257e-001dB,-4.65316787036378e-002°)
6.68343917568404e+004	(-2.64470199766502e-001dB,-4.66389490988706e-002°)
6.69884609416315e+004	(-2.64470124329105e-001dB,-4.67464668042269e-002°)
6.71428852925741e+004	(-2.64470048543618e-001dB,-4.68542323899975e-002°)
6.72976656284105e+004	(-2.64469972408369e-001dB,-4.69622464277891e-002°)
6.74528027697709e+004	(-2.64469895921568e-001dB,-4.70705094905291e-002°)
6.76082975391768e+004	(-2.64469819081852e-001dB,-4.71790221524645e-002°)
6.77641507610461e+004	(-2.64469741887527e-001dB,-4.72877849891684e-002°)
6.79203632616970e+004	(-2.64469664336724e-001dB,-4.73967985775429e-002°)
6.80769358693526e+004	(-2.64469586428172e-001dB,-4.75060634958195e-002°)
6.82338694141454e+004	(-2.64469508159920e-001dB,-4.76155803235658e-002°)
6.83911647281213e+004	(-2.64469429530435e-001dB,-4.77253496416851e-002°)
6.85488226452445e+004	(-2.64469350538121e-001dB,-4.78353720324225e-002°)
6.87068440014015e+004	(-2.64469271181236e-001dB,-4.79456480793658e-002°)
6.88652296344058e+004	(-2.64469191457991e-001dB,-4.80561783674506e-002°)
6.90239803840023e+004	(-2.64469111366755e-001dB,-4.81669634829608e-002°)
6.91830970918717e+004	(-2.64469030905970e-001dB,-4.82780040135340e-002°)
6.93425806016349e+004	(-2.64468950073789e-001dB,-4.83893005481635e-002°)
6.95024317588577e+004	(-2.64468868868461e-001dB,-4.85008536772028e-002°)
6.96626514110548e+004	(-2.64468787288318e-001dB,-4.86126639923662e-002°)
6.98232404076950e+004	(-2.64468705331827e-001dB,-4.87247320867336e-002°)
6.99841996002052e+004	(-2.64468622996873e-001dB,-4.88370585547555e-002°)
7.01455298419749e+004	(-2.64468540282034e-001dB,-4.89496439922513e-002°)
7.03072319883610e+004	(-2.64468457185426e-001dB,-4.90624889964174e-002°)
7.04693068966923e+004	(-2.64468373705108e-001dB,-4.91755941658287e-002°)
7.06317554262738e+004	(-2.64468289839681e-001dB,-4.92889601004386e-002°)
7.07945784383913e+004	(-2.64468205587062e-001dB,-4.94025874015882e-002°)
7.09577767963164e+004	(-2.64468120945650e-001dB,-4.95164766720041e-002°)
7.11213513653103e+004	(-2.64468035913530e-001dB,-4.96306285158052e-002°)
7.12853030126293e+004	(-2.64467950489092e-001dB,-4.97450435385032e-002°)
7.14496326075287e+004	(-2.64467864670201e-001dB,-4.98597223470097e-002°)
7.16143410212675e+004	(-2.64467778455286e-001dB,-4.99746655496335e-002°)
7.17794291271134e+004	(-2.64467691842541e-001dB,-5.00898737560895e-002°)
7.19448978003471e+004	(-2.64467604829861e-001dB,-5.02053475774999e-002°)
7.21107479182671e+004	(-2.64467517415656e-001dB,-5.03210876263952e-002°)
7.22769803601941e+004	(-2.64467429598131e-001dB,-5.04370945167204e-002°)
7.24435960074760e+004	(-2.64467341375118e-001dB,-5.05533688638397e-002°)
7.26105957434924e+004	(-2.64467252744989e-001dB,-5.06699112845337e-002°)
7.27779804536593e+004	(-2.64467163705738e-001dB,-5.07867223970086e-002°)
7.29457510254337e+004	(-2.64467074255605e-001dB,-5.09038028208971e-002°)
7.31139083483185e+004	(-2.64466984392630e-001dB,-5.10211531772617e-002°)
7.32824533138671e+004	(-2.64466894114836e-001dB,-5.11387740885982e-002°)
7.34513868156882e+004	(-2.64466803420431e-001dB,-5.12566661788388e-002°)
7.36207097494502e+004	(-2.64466712307304e-001dB,-5.13748300733570e-002°)
7.37904230128866e+004	(-2.64466620773776e-001dB,-5.14932663989669e-002°)
7.39605275058003e+004	(-2.64466528817648e-001dB,-5.16119757839324e-002°)
7.41310241300682e+004	(-2.64466436437338e-001dB,-5.17309588579645e-002°)
7.43019137896465e+004	(-2.64466343630451e-001dB,-5.18502162522306e-002°)
7.44731973905752e+004	(-2.64466250395320e-001dB,-5.19697485993515e-002°)
7.46448758409829e+004	(-2.64466156729782e-001dB,-5.20895565334109e-002°)
7.48169500510916e+004	(-2.64466062632097e-001dB,-5.22096406899538e-002°)
7.49894209332217e+004	(-2.64465968100012e-001dB,-5.23300017059938e-002°)
7.51622894017966e+004	(-2.64465873131705e-001dB,-5.24506402200128e-002°)
7.53355563733477e+004	(-2.64465777724964e-001dB,-5.25715568719688e-002°)
7.55092227665193e+004	(-2.64465681877953e-001dB,-5.26927523032947e-002°)
7.56832895020733e+004	(-2.64465585588444e-001dB,-5.28142271569050e-002°)
7.58577575028942e+004	(-2.64465488854644e-001dB,-5.29359820771972e-002°)
7.60326276939940e+004	(-2.64465391674295e-001dB,-5.30580177100574e-002°)
7.62079010025169e+004	(-2.64465294045526e-001dB,-5.31803347028603e-002°)
7.63835783577447e+004	(-2.64465195966130e-001dB,-5.33029337044772e-002°)
7.65596606911012e+004	(-2.64465097434024e-001dB,-5.34258153652764e-002°)
7.67361489361574e+004	(-2.64464998447098e-001dB,-5.35489803371266e-002°)
7.69130440286364e+004	(-2.64464899003451e-001dB,-5.36724292734007e-002°)
7.70903469064184e+004	(-2.64464799100765e-001dB,-5.37961628289815e-002°)
7.72680585095456e+004	(-2.64464698736973e-001dB,-5.39201816602619e-002°)
7.74461797802272e+004	(-2.64464597909878e-001dB,-5.40444864251509e-002°)
7.76247116628444e+004	(-2.64464496617645e-001dB,-5.41690777830739e-002°)
7.78036551039556e+004	(-2.64464394857742e-001dB,-5.42939563949817e-002°)
7.79830110523010e+004	(-2.64464292628258e-001dB,-5.44191229233482e-002°)
7.81627804588080e+004	(-2.64464189926933e-001dB,-5.45445780321768e-002°)
7.83429642765962e+004	(-2.64464086751525e-001dB,-5.46703223870053e-002°)
7.85235634609821e+004	(-2.64463983100031e-001dB,-5.47963566549051e-002°)
7.87045789694847e+004	(-2.64463878970039e-001dB,-5.49226815044901e-002°)
7.88860117618302e+004	(-2.64463774359580e-001dB,-5.50492976059140e-002°)
7.90678627999572e+004	(-2.64463669266247e-001dB,-5.51762056308817e-002°)
7.92501330480219e+004	(-2.64463563687785e-001dB,-5.53034062526460e-002°)
7.94328234724028e+004	(-2.64463457622147e-001dB,-5.54309001460136e-002°)
7.96159350417064e+004	(-2.64463351066925e-001dB,-5.55586879873499e-002°)
7.97994687267721e+004	(-2.64463244019982e-001dB,-5.56867704545812e-002°)
7.99834255006773e+004	(-2.64463136478904e-001dB,-5.58151482271993e-002°)
8.01678063387423e+004	(-2.64463028441521e-001dB,-5.59438219862631e-002°)
8.03526122185360e+004	(-2.64462919905467e-001dB,-5.60727924144054e-002°)
8.05378441198809e+004	(-2.64462810868558e-001dB,-5.62020601958333e-002°)
8.07235030248580e+004	(-2.64462701328317e-001dB,-5.63316260163341e-002°)
8.09095899178124e+004	(-2.64462591282621e-001dB,-5.64614905632784e-002°)
8.10961057853581e+004	(-2.64462480728849e-001dB,-5.65916545256235e-002°)
8.12830516163839e+004	(-2.64462369664895e-001dB,-5.67221185939159e-002°)
8.14704284020579e+004	(-2.64462258088460e-001dB,-5.68528834602973e-002°)
8.16582371358331e+004	(-2.64462145996957e-001dB,-5.69839498185083e-002°)
8.18464788134528e+004	(-2.64462033388131e-001dB,-5.71153183638885e-002°)
8.20351544329555e+004	(-2.64461920259689e-001dB,-5.72469897933849e-002°)
8.22242649946808e+004	(-2.64461806609029e-001dB,-5.73789648055520e-002°)
8.24138115012738e+004	(-2.64461692433788e-001dB,-5.75112441005588e-002°)
8.26037949576914e+004	(-2.64461577731646e-001dB,-5.76438283801876e-002°)
8.27942163712069e+004	(-2.64461462500086e-001dB,-5.77767183478433e-002°)
8.29850767514156e+004	(-2.64461346736716e-001dB,-5.79099147085548e-002°)
8.31763771102404e+004	(-2.64461230439051e-001dB,-5.80434181689775e-002°)
8.33681184619367e+004	(-2.64461113604673e-001dB,-5.81772294373977e-002°)
8.35603018230980e+004	(-2.64460996231084e-001dB,-5.83113492237390e-002°)
8.37529282126614e+004	(-2.64460878315638e-001dB,-5.84457782395627e-002°)
8.39459986519128e+004	(-2.64460759856017e-001dB,-5.85805171980722e-002°)
8.41395141644925e+004	(-2.64460640849733e-001dB,-5.87155668141186e-002°)
8.43334757764004e+004	(-2.64460521294182e-001dB,-5.88509278042029e-002°)
8.45278845160018e+004	(-2.64460401186873e-001dB,-5.89866008864806e-002°)
8.47227414140324e+004	(-2.64460280525230e-001dB,-5.91225867807647e-002°)
8.49180475036041e+004	(-2.64460159306673e-001dB,-5.92588862085315e-002°)
8.51138038202103e+004	(-2.64460037528660e-001dB,-5.93954998929205e-002°)
8.53100114017315e+004	(-2.64459915188601e-001dB,-5.95324285587434e-002°)
8.55066712884408e+004	(-2.64459792283861e-001dB,-5.96696729324834e-002°)
8.57037845230094e+004	(-2.64459668811945e-001dB,-5.98072337423028e-002°)
8.59013521505120e+004	(-2.64459544770136e-001dB,-5.99451117180435e-002°)
8.60993752184324e+004	(-2.64459420155853e-001dB,-6.00833075912333e-002°)
8.62978547766693e+004	(-2.64459294966407e-001dB,-6.02218220950887e-002°)
8.64967918775415e+004	(-2.64459169199196e-001dB,-6.03606559645198e-002°)
8.66961875757938e+004	(-2.64459042851518e-001dB,-6.04998099361326e-002°)
8.68960429286022e+004	(-2.64458915920853e-001dB,-6.06392847482341e-002°)
8.70963589955800e+004	(-2.64458788404296e-001dB,-6.07790811408368e-002°)
8.72971368387831e+004	(-2.64458660299043e-001dB,-6.09191998556618e-002°)
8.74983775227154e+004	(-2.64458531602736e-001dB,-6.10596416361412e-002°)
8.77000821143352e+004	(-2.64458402312425e-001dB,-6.12004072274253e-002°)
8.79022516830601e+004	(-2.64458272425265e-001dB,-6.13414973763845e-002°)
8.81048873007730e+004	(-2.64458141938797e-001dB,-6.14829128316139e-002°)
8.83079900418278e+004	(-2.64458010850092e-001dB,-6.16246543434367e-002°)
8.85115609830550e+004	(-2.64457879156398e-001dB,-6.17667226639083e-002°)
8.87156012037675e+004	(-2.64457746854836e-001dB,-6.19091185468231e-002°)
8.89201117857662e+004	(-2.64457613942624e-001dB,-6.20518427477131e-002°)
8.91250938133458e+004	(-2.64457480417041e-001dB,-6.21948960238561e-002°)
8.93305483733007e+004	(-2.64457346275215e-001dB,-6.23382791342787e-002°)
8.95364765549305e+004	(-2.64457211514339e-001dB,-6.24819928397601e-002°)
8.97428794500459e+004	(-2.64457076131451e-001dB,-6.26260379028364e-002°)
8.99497581529745e+004	(-2.64456940123715e-001dB,-6.27704150878045e-002°)
9.01571137605666e+004	(-2.64456803488271e-001dB,-6.29151251607261e-002°)
9.03649473722010e+004	(-2.64456666222307e-001dB,-6.30601688894311e-002°)
9.05732600897908e+004	(-2.64456528322699e-001dB,-6.32055470435248e-002°)
9.07820530177893e+004	(-2.64456389786786e-001dB,-6.33512603943868e-002°)
9.09913272631958e+004	(-2.64456250611479e-001dB,-6.34973097151803e-002°)
9.12010839355615e+004	(-2.64456110793726e-001dB,-6.36436957808542e-002°)
9.14113241469955e+004	(-2.64455970330830e-001dB,-6.37904193681439e-002°)
9.16220490121704e+004	(-2.64455829219467e-001dB,-6.39374812555832e-002°)
9.18332596483284e+004	(-2.64455687457110e-001dB,-6.40848822234982e-002°)
9.20449571752874e+004	(-2.64455545040263e-001dB,-6.42326230540231e-002°)
9.22571427154465e+004	(-2.64455401966315e-001dB,-6.43807045310931e-002°)
9.24698173937924e+004	(-2.64455258231882e-001dB,-6.45291274404584e-002°)
9.26829823379050e+004	(-2.64455113834178e-001dB,-6.46778925696800e-002°)
9.28966386779636e+004	(-2.64454968769985e-001dB,-6.48270007081395e-002°)
9.31107875467529e+004	(-2.64454823036432e-001dB,-6.49764526470416e-002°)
9.33254300796689e+004	(-2.64454676630191e-001dB,-6.51262491794188e-002°)
9.35405674147250e+004	(-2.64454529548192e-001dB,-6.52763911001335e-002°)
9.37562006925577e+004	(-2.64454381787505e-001dB,-6.54268792058847e-002°)
9.39723310564334e+004	(-2.64454233344850e-001dB,-6.55777142952122e-002°)
9.41889596522537e+004	(-2.64454084217017e-001dB,-6.57288971684994e-002°)
9.44060876285618e+004	(-2.64453934400996e-001dB,-6.58804286279779e-002°)
9.46237161365487e+004	(-2.64453783893504e-001dB,-6.60323094777324e-002°)
9.48418463300590e+004	(-2.64453632691489e-001dB,-6.61845405237050e-002°)
9.50604793655974e+004	(-2.64453480791506e-001dB,-6.63371225736992e-002°)
9.52796164023343e+004	(-2.64453328190676e-001dB,-6.64900564373840e-002°)
9.54992586021127e+004	(-2.64453174885329e-001dB,-6.66433429262995e-002°)
9.57194071294535e+004	(-2.64453020872548e-001dB,-6.67969828538587e-002°)
9.59400631515622e+004	(-2.64452866149016e-001dB,-6.69509770353537e-002°)
9.61612278383353e+004	(-2.64452710711403e-001dB,-6.71053262879605e-002°)
9.63829023623658e+004	(-2.64452554556494e-001dB,-6.72600314307418e-002°)
9.66050878989500e+004	(-2.64452397680737e-001dB,-6.74150932846539e-002°)
9.68277856260935e+004	(-2.64452240081130e-001dB,-6.75705126725462e-002°)
9.70509967245175e+004	(-2.64452081754039e-001dB,-6.77262904191726e-002°)
9.72747223776650e+004	(-2.64451922696294e-001dB,-6.78824273511891e-002°)
9.74989637717071e+004	(-2.64451762904484e-001dB,-6.80389242971618e-002°)
9.77237220955494e+004	(-2.64451602375216e-001dB,-6.81957820875714e-002°)
9.79489985408381e+004	(-2.64451441105103e-001dB,-6.83530015548164e-002°)
9.81747943019666e+004	(-2.64451279090680e-001dB,-6.85105835332186e-002°)
9.84011105760815e+004	(-2.64451116328571e-001dB,-6.86685288590271e-002°)
9.86279485630890e+004	(-2.64450952815210e-001dB,-6.88268383704224e-002°)
9.88553094656618e+004	(-2.64450788547337e-001dB,-6.89855129075201e-002°)
9.90831944892446e+004	(-2.64450623521280e-001dB,-6.91445533123792e-002°)
9.93116048420611e+004	(-2.64450457733600e-001dB,-6.93039604290017e-002°)
9.95405417351204e+004	(-2.64450291180739e-001dB,-6.94637351033401e-002°)
9.97700063822230e+004	(-2.64450123859229e-001dB,-6.96238781833009e-002°)
9.99999999999675e+004	(-2.64449955765655e-001dB,-6.97843905187489e-002°)
1.00230523807757e+005	(-2.64449786896135e-001dB,-6.99452729615136e-002°)
1.00461579027807e+005	(-2.64449617247353e-001dB,-7.01065263653916e-002°)
1.00693166885148e+005	(-2.64449446815591e-001dB,-7.02681515861518e-002°)
1.00925288607636e+005	(-2.64449275597356e-001dB,-7.04301494815398e-002°)
1.01157945425957e+005	(-2.64449103588834e-001dB,-7.05925209112836e-002°)
1.01391138573635e+005	(-2.64448930786438e-001dB,-7.07552667370978e-002°)
1.01624869287037e+005	(-2.64448757186645e-001dB,-7.09183878226854e-002°)
1.01859138805379e+005	(-2.64448582785636e-001dB,-7.10818850337474e-002°)
1.02093948370735e+005	(-2.64448407579773e-001dB,-7.12457592379841e-002°)
1.02329299228042e+005	(-2.64448231565358e-001dB,-7.14100113050998e-002°)
1.02565192625107e+005	(-2.64448054738517e-001dB,-7.15746421068099e-002°)
1.02801629812614e+005	(-2.64447877095628e-001dB,-7.17396525168417e-002°)
1.03038612044128e+005	(-2.64447698632982e-001dB,-7.19050434109414e-002°)
1.03276140576106e+005	(-2.64447519346610e-001dB,-7.20708156668807e-002°)
1.03514216667901e+005	(-2.64447339232895e-001dB,-7.22369701644574e-002°)
1.03752841581768e+005	(-2.64447158288015e-001dB,-7.24035077855015e-002°)
1.03992016582872e+005	(-2.64446976507929e-001dB,-7.25704294138838e-002°)
1.04231742939296e+005	(-2.64446793888916e-001dB,-7.27377359355138e-002°)
1.04472021922046e+005	(-2.64446610427222e-001dB,-7.29054282383491e-002°)
1.04712854805056e+005	(-2.64446426118751e-001dB,-7.30735072124000e-002°)
1.04954242865198e+005	(-2.64446240959724e-001dB,-7.32419737497318e-002°)
1.05196187382288e+005	(-2.64446054946140e-001dB,-7.34108287444727e-002°)
