Freq.	V(out)*I(RL)/2
4.89108812532907e+009	5.38021032758128e-007,8.27495628643468e-007
4.89323458448068e+009	5.38140404828706e-007,8.27704469928709e-007
4.89538198560813e+009	5.38259756350383e-007,8.27913358314399e-007
4.89753032912482e+009	5.38379087276073e-007,8.28122293859411e-007
4.89967961544432e+009	5.38498397558739e-007,8.28331276622681e-007
4.90182984498036e+009	5.38617687151369e-007,8.28540306663189e-007
4.90398101814690e+009	5.38736956006968e-007,8.28749384039959e-007
4.90613313535803e+009	5.38856204078617e-007,8.28958508812087e-007
4.90828619702806e+009	5.38975431319418e-007,8.29167681038714e-007
4.91044020357146e+009	5.39094637682492e-007,8.29376900779027e-007
4.91259515540289e+009	5.39213823121014e-007,8.29586168092268e-007
4.91475105293719e+009	5.39332987588202e-007,8.29795483037742e-007
4.91690789658938e+009	5.39452131037296e-007,8.30004845674793e-007
4.91906568677467e+009	5.39571253421581e-007,8.30214256062824e-007
4.92122442390845e+009	5.39690354694360e-007,8.30423714261278e-007
4.92338410840628e+009	5.39809434809015e-007,8.30633220329676e-007
4.92554474068392e+009	5.39928493718936e-007,8.30842774327571e-007
4.92770632115729e+009	5.40047531377514e-007,8.31052376314551e-007
4.92986885024253e+009	5.40166547738283e-007,8.31262026350313e-007
4.93203232835592e+009	5.40285542754692e-007,8.31471724494537e-007
4.93419675591394e+009	5.40404516380315e-007,8.31681470807005e-007
4.93636213333327e+009	5.40523468568718e-007,8.31891265347522e-007
4.93852846103076e+009	5.40642399273515e-007,8.32101108175955e-007
4.94069573942342e+009	5.40761308448374e-007,8.32310999352228e-007
4.94286396892848e+009	5.40880196046979e-007,8.32520938936305e-007
4.94503314996333e+009	5.40999062023050e-007,8.32730926988201e-007
4.94720328294555e+009	5.41117906330365e-007,8.32940963567991e-007
4.94937436829290e+009	5.41236728922726e-007,8.33151048735796e-007
4.95154640642334e+009	5.41355529753975e-007,8.33361182551788e-007
4.95371939775498e+009	5.41474308777992e-007,8.33571365076190e-007
4.95589334270616e+009	5.41593065948700e-007,8.33781596369277e-007
4.95806824169535e+009	5.41711801220032e-007,8.33991876491362e-007
4.96024409514124e+009	5.41830514546018e-007,8.34202205502837e-007
4.96242090346270e+009	5.41949205880667e-007,8.34412583464116e-007
4.96459866707877e+009	5.42067875178040e-007,8.34623010435669e-007
4.96677738640869e+009	5.42186522392256e-007,8.34833486478027e-007
4.96895706187187e+009	5.42305147477451e-007,8.35044011651759e-007
4.97113769388792e+009	5.42423750387830e-007,8.35254586017502e-007
4.97331928287661e+009	5.42542331077584e-007,8.35465209635914e-007
4.97550182925791e+009	5.42660889500994e-007,8.35675882567730e-007
4.97768533345198e+009	5.42779425612359e-007,8.35886604873725e-007
4.97986979587916e+009	5.42897939365995e-007,8.36097376614712e-007
4.98205521695996e+009	5.43016430716293e-007,8.36308197851571e-007
4.98424159711510e+009	5.43134899617656e-007,8.36519068645220e-007
4.98642893676546e+009	5.43253346024548e-007,8.36729989056637e-007
4.98861723633212e+009	5.43371769891438e-007,8.36940959146830e-007
4.99080649623633e+009	5.43490171172871e-007,8.37151978976880e-007
4.99299671689955e+009	5.43608549823416e-007,8.37363048607906e-007
4.99518789874341e+009	5.43726905797669e-007,8.37574168101068e-007
4.99738004218971e+009	5.43845239050265e-007,8.37785337517579e-007
4.99957314766047e+009	5.43963549535905e-007,8.37996556918715e-007
5.00176721557786e+009	5.44081837209295e-007,8.38207826365779e-007
5.00396224636425e+009	5.44200102025209e-007,8.38419145920141e-007
5.00615824044221e+009	5.44318343938433e-007,8.38630515643204e-007
5.00835519823447e+009	5.44436562903806e-007,8.38841935596427e-007
5.01055312016396e+009	5.44554758876221e-007,8.39053405841326e-007
5.01275200665380e+009	5.44672931810583e-007,8.39264926439449e-007
5.01495185812727e+009	5.44791081661832e-007,8.39476497452393e-007
5.01715267500787e+009	5.44909208384990e-007,8.39688118941822e-007
5.01935445771927e+009	5.45027311935058e-007,8.39899790969417e-007
5.02155720668532e+009	5.45145392267133e-007,8.40111513596940e-007
5.02376092233006e+009	5.45263449336316e-007,8.40323286886177e-007
5.02596560507772e+009	5.45381483097764e-007,8.40535110898975e-007
5.02817125535272e+009	5.45499493506652e-007,8.40746985697213e-007
5.03037787357965e+009	5.45617480518226e-007,8.40958911342837e-007
5.03258546018330e+009	5.45735444087722e-007,8.41170887897814e-007
5.03479401558865e+009	5.45853384170501e-007,8.41382915424202e-007
5.03700354022086e+009	5.45971300721864e-007,8.41594993984054e-007
5.03921403450526e+009	5.46089193697214e-007,8.41807123639504e-007
5.04142549886741e+009	5.46207063051979e-007,8.42019304452724e-007
5.04363793373300e+009	5.46324908741608e-007,8.42231536485922e-007
5.04585133952796e+009	5.46442730721639e-007,8.42443819801383e-007
5.04806571667836e+009	5.46560528947584e-007,8.42656154461398e-007
5.05028106561051e+009	5.46678303375031e-007,8.42868540528327e-007
5.05249738675085e+009	5.46796053959633e-007,8.43080978064591e-007
5.05471468052605e+009	5.46913780657020e-007,8.43293467132621e-007
5.05693294736295e+009	5.47031483422920e-007,8.43506007794927e-007
5.05915218768857e+009	5.47149162213061e-007,8.43718600114042e-007
5.06137240193014e+009	5.47266816983217e-007,8.43931244152551e-007
5.06359359051506e+009	5.47384447689238e-007,8.44143939973102e-007
5.06581575387091e+009	5.47502054286976e-007,8.44356687638369e-007
5.06803889242549e+009	5.47619636732318e-007,8.44569487211068e-007
5.07026300660674e+009	5.47737194981231e-007,8.44782338753985e-007
5.07248809684284e+009	5.47854728989684e-007,8.44995242329928e-007
5.07471416356213e+009	5.47972238713698e-007,8.45208198001758e-007
5.07694120719312e+009	5.48089724109352e-007,8.45421205832391e-007
5.07916922816455e+009	5.48207185132745e-007,8.45634265884777e-007
5.08139822690532e+009	5.48324621740002e-007,8.45847378221903e-007
5.08362820384452e+009	5.48442033887323e-007,8.46060542906820e-007
5.08585915941144e+009	5.48559421530933e-007,8.46273760002617e-007
5.08809109403555e+009	5.48676784627104e-007,8.46487029572429e-007
5.09032400814650e+009	5.48794123132111e-007,8.46700351679418e-007
5.09255790217416e+009	5.48911437002340e-007,8.46913726386825e-007
5.09479277654855e+009	5.49028726194141e-007,8.47127153757898e-007
5.09702863169991e+009	5.49145990663967e-007,8.47340633855962e-007
5.09926546805864e+009	5.49263230368256e-007,8.47554166744356e-007
5.10150328605535e+009	5.49380445263537e-007,8.47767752486490e-007
5.10374208612084e+009	5.49497635306353e-007,8.47981391145803e-007
5.10598186868608e+009	5.49614800453303e-007,8.48195082785789e-007
5.10822263418225e+009	5.49731940661000e-007,8.48408827469970e-007
5.11046438304071e+009	5.49849055886122e-007,8.48622625261924e-007
5.11270711569301e+009	5.49966146085376e-007,8.48836476225268e-007
5.11495083257088e+009	5.50083211215510e-007,8.49050380423661e-007
5.11719553410625e+009	5.50200251233330e-007,8.49264337920816e-007
5.11944122073125e+009	5.50317266095648e-007,8.49478348780470e-007
5.12168789287817e+009	5.50434255759352e-007,8.49692413066422e-007
5.12393555097953e+009	5.50551220181367e-007,8.49906530842513e-007
5.12618419546799e+009	5.50668159318630e-007,8.50120702172612e-007
5.12843382677645e+009	5.50785073128131e-007,8.50334927120634e-007
5.13068444533797e+009	5.50901961566926e-007,8.50549205750555e-007
5.13293605158580e+009	5.51018824592085e-007,8.50763538126376e-007
5.13518864595339e+009	5.51135662160736e-007,8.50977924312151e-007
5.13744222887439e+009	5.51252474230030e-007,8.51192364371966e-007
5.13969680078261e+009	5.51369260757188e-007,8.51406858369966e-007
5.14195236211208e+009	5.51486021699428e-007,8.51621406370314e-007
5.14420891329700e+009	5.51602757014034e-007,8.51836008437230e-007
5.14646645477177e+009	5.51719466658350e-007,8.52050664634983e-007
5.14872498697099e+009	5.51836150589732e-007,8.52265375027873e-007
5.15098451032943e+009	5.51952808765596e-007,8.52480139680246e-007
5.15324502528207e+009	5.52069441143380e-007,8.52694958656486e-007
5.15550653226406e+009	5.52186047680581e-007,8.52909832021023e-007
5.15776903171077e+009	5.52302628334715e-007,8.53124759838320e-007
5.16003252405772e+009	5.52419183063390e-007,8.53339742172907e-007
5.16229700974067e+009	5.52535711824197e-007,8.53554779089325e-007
5.16456248919553e+009	5.52652214574786e-007,8.53769870652164e-007
5.16682896285843e+009	5.52768691272876e-007,8.53985016926073e-007
5.16909643116567e+009	5.52885141876194e-007,8.54200217975721e-007
5.17136489455375e+009	5.53001566342513e-007,8.54415473865821e-007
5.17363435345937e+009	5.53117964629666e-007,8.54630784661141e-007
5.17590480831941e+009	5.53234336695518e-007,8.54846150426479e-007
5.17817625957095e+009	5.53350682497978e-007,8.55061571226677e-007
5.18044870765125e+009	5.53467001994968e-007,8.55277047126603e-007
5.18272215299777e+009	5.53583295144503e-007,8.55492578191194e-007
5.18499659604816e+009	5.53699561904616e-007,8.55708164485411e-007
5.18727203724027e+009	5.53815802233364e-007,8.55923806074250e-007
5.18954847701214e+009	5.53932016088864e-007,8.56139503022754e-007
5.19182591580198e+009	5.54048203429280e-007,8.56355255396010e-007
5.19410435404823e+009	5.54164364212808e-007,8.56571063259140e-007
5.19638379218949e+009	5.54280498397671e-007,8.56786926677298e-007
5.19866423066456e+009	5.54396605942185e-007,8.57002845715704e-007
5.20094566991246e+009	5.54512686804636e-007,8.57218820439580e-007
5.20322811037235e+009	5.54628740943415e-007,8.57434850914221e-007
5.20551155248364e+009	5.54744768316911e-007,8.57650937204939e-007
5.20779599668589e+009	5.54860768883590e-007,8.57867079377104e-007
5.21008144341888e+009	5.54976742601923e-007,8.58083277496104e-007
5.21236789312256e+009	5.55092689430475e-007,8.58299531627395e-007
5.21465534623709e+009	5.55208609327792e-007,8.58515841836439e-007
5.21694380320281e+009	5.55324502252509e-007,8.58732208188762e-007
5.21923326446028e+009	5.55440368163262e-007,8.58948630749907e-007
5.22152373045022e+009	5.55556207018785e-007,8.59165109585487e-007
5.22381520161356e+009	5.55672018777809e-007,8.59381644761129e-007
5.22610767839142e+009	5.55787803399116e-007,8.59598236342499e-007
5.22840116122511e+009	5.55903560841544e-007,8.59814884395315e-007
5.23069565055616e+009	5.56019291063940e-007,8.60031588985313e-007
5.23299114682625e+009	5.56134994025237e-007,8.60248350178291e-007
5.23528765047729e+009	5.56250669684393e-007,8.60465168040073e-007
5.23758516195136e+009	5.56366318000380e-007,8.60682042636510e-007
5.23988368169076e+009	5.56481938932264e-007,8.60898974033515e-007
5.24218321013795e+009	5.56597532439130e-007,8.61115962297031e-007
5.24448374773561e+009	5.56713098480082e-007,8.61333007493023e-007
5.24678529492660e+009	5.56828637014305e-007,8.61550109687512e-007
5.24908785215400e+009	5.56944148000988e-007,8.61767268946542e-007
5.25139141986104e+009	5.57059631399414e-007,8.61984485336215e-007
5.25369599849119e+009	5.57175087168837e-007,8.62201758922638e-007
5.25600158848809e+009	5.57290515268623e-007,8.62419089771990e-007
5.25830819029558e+009	5.57405915658152e-007,8.62636477950471e-007
5.26061580435768e+009	5.57521288296822e-007,8.62853923524306e-007
5.26292443111864e+009	5.57636633144121e-007,8.63071426559781e-007
5.26523407102287e+009	5.57751950159537e-007,8.63288987123199e-007
5.26754472451500e+009	5.57867239302637e-007,8.63506605280916e-007
5.26985639203983e+009	5.57982500533008e-007,8.63724281099311e-007
5.27216907404238e+009	5.58097733810280e-007,8.63942014644807e-007
5.27448277096785e+009	5.58212939094121e-007,8.64159805983852e-007
5.27679748326165e+009	5.58328116344274e-007,8.64377655182953e-007
5.27911321136935e+009	5.58443265520490e-007,8.64595562308633e-007
5.28142995573677e+009	5.58558386582559e-007,8.64813527427449e-007
5.28374771680988e+009	5.58673479490360e-007,8.65031550606020e-007
5.28606649503487e+009	5.58788544203753e-007,8.65249631910965e-007
5.28838629085812e+009	5.58903580682701e-007,8.65467771408973e-007
5.29070710472619e+009	5.59018588887157e-007,8.65685969166739e-007
5.29302893708586e+009	5.59133568777151e-007,8.65904225251015e-007
5.29535178838410e+009	5.59248520312736e-007,8.66122539728573e-007
5.29767565906806e+009	5.59363443454030e-007,8.66340912666236e-007
5.30000054958511e+009	5.59478338161176e-007,8.66559344130851e-007
5.30232646038280e+009	5.59593204394364e-007,8.66777834189302e-007
5.30465339190889e+009	5.59708042113812e-007,8.66996382908501e-007
5.30698134461131e+009	5.59822851279822e-007,8.67214990355416e-007
5.30931031893822e+009	5.59937631852697e-007,8.67433656597027e-007
5.31164031533795e+009	5.60052383792807e-007,8.67652381700364e-007
5.31397133425905e+009	5.60167107060554e-007,8.67871165732482e-007
5.31630337615024e+009	5.60281801616383e-007,8.68090008760473e-007
5.31863644146046e+009	5.60396467420782e-007,8.68308910851463e-007
5.32097053063884e+009	5.60511104434288e-007,8.68527872072614e-007
5.32330564413470e+009	5.60625712617486e-007,8.68746892491127e-007
5.32564178239757e+009	5.60740291930986e-007,8.68965972174225e-007
5.32797894587716e+009	5.60854842335450e-007,8.69185111189172e-007
5.33031713502340e+009	5.60969363791602e-007,8.69404309603273e-007
5.33265635028639e+009	5.61083856260164e-007,8.69623567483846e-007
5.33499659211646e+009	5.61198319701958e-007,8.69842884898271e-007
5.33733786096410e+009	5.61312754077793e-007,8.70062261913931e-007
5.33968015728004e+009	5.61427159348562e-007,8.70281698598266e-007
5.34202348151517e+009	5.61541535475178e-007,8.70501195018736e-007
5.34436783412059e+009	5.61655882418611e-007,8.70720751242840e-007
5.34671321554762e+009	5.61770200139879e-007,8.70940367338115e-007
5.34905962624774e+009	5.61884488600011e-007,8.71160043372114e-007
5.35140706667266e+009	5.61998747760109e-007,8.71379779412436e-007
5.35375553727427e+009	5.62112977581326e-007,8.71599575526718e-007
5.35610503850466e+009	5.62227178024815e-007,8.71819431782609e-007
5.35845557081614e+009	5.62341349051827e-007,8.72039348247816e-007
5.36080713466118e+009	5.62455490623604e-007,8.72259324990051e-007
5.36315973049248e+009	5.62569602701482e-007,8.72479362077091e-007
5.36551335876293e+009	5.62683685246798e-007,8.72699459576715e-007
5.36786801992561e+009	5.62797738220942e-007,8.72919617556743e-007
5.37022371443381e+009	5.62911761585367e-007,8.73139836085037e-007
5.37258044274102e+009	5.63025755301561e-007,8.73360115229488e-007
5.37493820530092e+009	5.63139719331025e-007,8.73580455057997e-007
5.37729700256738e+009	5.63253653635361e-007,8.73800855638536e-007
5.37965683499450e+009	5.63367558176170e-007,8.74021317039078e-007
5.38201770303656e+009	5.63481432915098e-007,8.74241839327630e-007
5.38437960714803e+009	5.63595277813843e-007,8.74462422572238e-007
5.38674254778359e+009	5.63709092834176e-007,8.74683066840991e-007
5.38910652539813e+009	5.63822877937845e-007,8.74903772201974e-007
5.39147154044673e+009	5.63936633086722e-007,8.75124538723349e-007
5.39383759338466e+009	5.64050358242630e-007,8.75345366473258e-007
5.39620468466740e+009	5.64164053367535e-007,8.75566255519926e-007
5.39857281475063e+009	5.64277718423362e-007,8.75787205931566e-007
5.40094198409023e+009	5.64391353372128e-007,8.76008217776443e-007
5.40331219314229e+009	5.64504958175874e-007,8.76229291122848e-007
5.40568344236306e+009	5.64618532796703e-007,8.76450426039108e-007
5.40805573220905e+009	5.64732077196737e-007,8.76671622593568e-007
5.41042906313692e+009	5.64845591338166e-007,8.76892880854618e-007
5.41280343560356e+009	5.64959075183174e-007,8.77114200890648e-007
5.41517885006604e+009	5.65072528694065e-007,8.77335582770124e-007
5.41755530698165e+009	5.65185951833128e-007,8.77557026561506e-007
5.41993280680787e+009	5.65299344562709e-007,8.77778532333294e-007
5.42231135000238e+009	5.65412706845240e-007,8.78000100154037e-007
5.42469093702306e+009	5.65526038643088e-007,8.78221730092259e-007
5.42707156832801e+009	5.65639339918790e-007,8.78443422216578e-007
5.42945324437549e+009	5.65752610634859e-007,8.78665176595608e-007
5.43183596562401e+009	5.65865850753858e-007,8.78886993297994e-007
5.43421973253225e+009	5.65979060238389e-007,8.79108872392408e-007
5.43660454555909e+009	5.66092239051114e-007,8.79330813947559e-007
5.43899040516363e+009	5.66205387154742e-007,8.79552818032187e-007
5.44137731180516e+009	5.66318504512005e-007,8.79774884715051e-007
5.44376526594317e+009	5.66431591085675e-007,8.79997014064936e-007
5.44615426803736e+009	5.66544646838609e-007,8.80219206150676e-007
5.44854431854762e+009	5.66657671733661e-007,8.80441461041111e-007
5.45093541793405e+009	5.66770665733741e-007,8.80663778805115e-007
5.45332756665696e+009	5.66883628801816e-007,8.80886159511598e-007
5.45572076517684e+009	5.66996560900901e-007,8.81108603229498e-007
5.45811501395440e+009	5.67109461994018e-007,8.81331110027764e-007
5.46051031345055e+009	5.67222332044291e-007,8.81553679975404e-007
5.46290666412639e+009	5.67335171014803e-007,8.81776313141406e-007
5.46530406644324e+009	5.67447978868764e-007,8.81999009594835e-007
5.46770252086261e+009	5.67560755569402e-007,8.82221769404764e-007
5.47010202784621e+009	5.67673501079955e-007,8.82444592640279e-007
5.47250258785597e+009	5.67786215363748e-007,8.82667479370518e-007
5.47490420135401e+009	5.67898898384134e-007,8.82890429664633e-007
5.47730686880265e+009	5.68011550104483e-007,8.83113443591792e-007
5.47971059066441e+009	5.68124170488250e-007,8.83336521221213e-007
5.48211536740204e+009	5.68236759498925e-007,8.83559662622136e-007
5.48452119947846e+009	5.68349317100023e-007,8.83782867863815e-007
5.48692808735681e+009	5.68461843255102e-007,8.84006137015533e-007
5.48933603150042e+009	5.68574337927792e-007,8.84229470146613e-007
5.49174503237285e+009	5.68686801081736e-007,8.84452867326390e-007
5.49415509043784e+009	5.68799232680638e-007,8.84676328624234e-007
5.49656620615934e+009	5.68911632688238e-007,8.84899854109537e-007
5.49897838000149e+009	5.69024001068320e-007,8.85123443851715e-007
5.50139161242867e+009	5.69136337784727e-007,8.85347097920224e-007
5.50380590390543e+009	5.69248642801306e-007,8.85570816384518e-007
5.50622125489653e+009	5.69360916081992e-007,8.85794599314105e-007
5.50863766586695e+009	5.69473157590736e-007,8.86018446778503e-007
5.51105513728186e+009	5.69585367291565e-007,8.86242358847272e-007
5.51347366960663e+009	5.69697545148488e-007,8.86466335589965e-007
5.51589326330685e+009	5.69809691125631e-007,8.86690377076201e-007
5.51831391884830e+009	5.69921805187096e-007,8.86914483375585e-007
5.52073563669697e+009	5.70033887297079e-007,8.87138654557776e-007
5.52315841731906e+009	5.70145937419793e-007,8.87362890692445e-007
5.52558226118096e+009	5.70257955519520e-007,8.87587191849300e-007
5.52800716874929e+009	5.70369941560544e-007,8.87811558098050e-007
5.53043314049084e+009	5.70481895507234e-007,8.88035989508454e-007
5.53286017687263e+009	5.70593817323963e-007,8.88260486150273e-007
5.53528827836189e+009	5.70705706975188e-007,8.88485048093314e-007
5.53771744542603e+009	5.70817564425381e-007,8.88709675407393e-007
5.54014767853268e+009	5.70929389639096e-007,8.88934368162371e-007
5.54257897814968e+009	5.71041182580868e-007,8.89159126428100e-007
5.54501134474507e+009	5.71152943215300e-007,8.89383950274469e-007
5.54744477878708e+009	5.71264671507076e-007,8.89608839771410e-007
5.54987928074418e+009	5.71376367420881e-007,8.89833794988859e-007
5.55231485108501e+009	5.71488030921476e-007,8.90058815996788e-007
5.55475149027844e+009	5.71599661973618e-007,8.90283902865173e-007
5.55718919879354e+009	5.71711260542148e-007,8.90509055664030e-007
5.55962797709957e+009	5.71822826591936e-007,8.90734274463393e-007
5.56206782566602e+009	5.71934360087925e-007,8.90959559333336e-007
5.56450874496257e+009	5.72045860995022e-007,8.91184910343913e-007
5.56695073545911e+009	5.72157329278272e-007,8.91410327565249e-007
5.56939379762574e+009	5.72268764902712e-007,8.91635811067469e-007
5.57183793193277e+009	5.72380167833418e-007,8.91861360920715e-007
5.57428313885070e+009	5.72491538035538e-007,8.92086977195167e-007
5.57672941885025e+009	5.72602875474245e-007,8.92312659961020e-007
5.57917677240234e+009	5.72714180114756e-007,8.92538409288491e-007
5.58162519997810e+009	5.72825451922325e-007,8.92764225247814e-007
5.58407470204887e+009	5.72936690862280e-007,8.92990107909264e-007
5.58652527908619e+009	5.73047896899938e-007,8.93216057343106e-007
5.58897693156182e+009	5.73159070000726e-007,8.93442073619669e-007
5.59142965994770e+009	5.73270210130060e-007,8.93668156809267e-007
5.59388346471601e+009	5.73381317253425e-007,8.93894306982254e-007
5.59633834633911e+009	5.73492391336345e-007,8.94120524209004e-007
5.59879430528959e+009	5.73603432344376e-007,8.94346808559902e-007
5.60125134204022e+009	5.73714440243145e-007,8.94573160105376e-007
5.60370945706401e+009	5.73825414998285e-007,8.94799578915850e-007
5.60616865083416e+009	5.73936356575515e-007,8.95026065061794e-007
5.60862892382407e+009	5.74047264940537e-007,8.95252618613665e-007
5.61109027650736e+009	5.74158140059169e-007,8.95479239641985e-007
5.61355270935786e+009	5.74268981897222e-007,8.95705928217265e-007
5.61601622284959e+009	5.74379790420575e-007,8.95932684410053e-007
5.61848081745681e+009	5.74490565595135e-007,8.96159508290906e-007
5.62094649365395e+009	5.74601307386831e-007,8.96386399930395e-007
5.62341325191567e+009	5.74712015761695e-007,8.96613359399139e-007
5.62588109271685e+009	5.74822690685754e-007,8.96840386767756e-007
5.62835001653255e+009	5.74933332125099e-007,8.97067482106891e-007
5.63082002383805e+009	5.75043940045845e-007,8.97294645487202e-007
5.63329111510884e+009	5.75154514414172e-007,8.97521876979378e-007
5.63576329082064e+009	5.75265055196287e-007,8.97749176654118e-007
5.63823655144933e+009	5.75375562358462e-007,8.97976544582154e-007
5.64071089747105e+009	5.75486035866978e-007,8.98203980834219e-007
5.64318632936211e+009	5.75596475688185e-007,8.98431485481080e-007
5.64566284759905e+009	5.75706881788471e-007,8.98659058593520e-007
5.64814045265862e+009	5.75817254134265e-007,8.98886700242339e-007
5.65061914501776e+009	5.75927592692029e-007,8.99114410498354e-007
5.65309892515364e+009	5.76037897428294e-007,8.99342189432413e-007
5.65557979354364e+009	5.76148168309606e-007,8.99570037115369e-007
5.65806175066533e+009	5.76258405302556e-007,8.99797953618092e-007
5.66054479699651e+009	5.76368608373808e-007,9.00025939011493e-007
5.66302893301517e+009	5.76478777490050e-007,9.00253993366485e-007
5.66551415919953e+009	5.76588912618004e-007,9.00482116753999e-007
5.66800047602800e+009	5.76699013724437e-007,9.00710309244984e-007
5.67048788397922e+009	5.76809080776168e-007,9.00938570910413e-007
5.67297638353203e+009	5.76919113740054e-007,9.01166901821274e-007
5.67546597516548e+009	5.77029112582995e-007,9.01395302048574e-007
5.67795665935882e+009	5.77139077271940e-007,9.01623771663339e-007
5.68044843659153e+009	5.77249007773864e-007,9.01852310736607e-007
5.68294130734330e+009	5.77358904055830e-007,9.02080919339457e-007
5.68543527209401e+009	5.77468766084855e-007,9.02309597542937e-007
5.68793033132376e+009	5.77578593828090e-007,9.02538345418163e-007
5.69042648551287e+009	5.77688387252702e-007,9.02767163036252e-007
5.69292373514187e+009	5.77798146325858e-007,9.02996050468319e-007
5.69542208069148e+009	5.77907871014842e-007,9.03225007785534e-007
5.69792152264266e+009	5.78017561286888e-007,9.03454035059031e-007
5.70042206147655e+009	5.78127217109370e-007,9.03683132360022e-007
5.70292369767454e+009	5.78236838449629e-007,9.03912299759686e-007
5.70542643171819e+009	5.78346425275093e-007,9.04141537329248e-007
5.70793026408931e+009	5.78455977553237e-007,9.04370845139950e-007
5.71043519526988e+009	5.78565495251524e-007,9.04600223263025e-007
5.71294122574213e+009	5.78674978337508e-007,9.04829671769742e-007
5.71544835598848e+009	5.78784426778774e-007,9.05059190731385e-007
5.71795658649156e+009	5.78893840542959e-007,9.05288780219259e-007
5.72046591773423e+009	5.79003219597722e-007,9.05518440304672e-007
5.72297635019955e+009	5.79112563910767e-007,9.05748171058951e-007
5.72548788437079e+009	5.79221873449858e-007,9.05977972553448e-007
5.72800052073143e+009	5.79331148182787e-007,9.06207844859524e-007
5.73051425976518e+009	5.79440388077393e-007,9.06437788048555e-007
5.73302910195593e+009	5.79549593101567e-007,9.06667802191942e-007
5.73554504778781e+009	5.79658763223215e-007,9.06897887361085e-007
5.73806209774517e+009	5.79767898410316e-007,9.07128043627413e-007
5.74058025231253e+009	5.79876998630883e-007,9.07358271062371e-007
5.74309951197467e+009	5.79986063852947e-007,9.07588569737403e-007
5.74561987721655e+009	5.80095094044601e-007,9.07818939723979e-007
5.74814134852335e+009	5.80204089173995e-007,9.08049381093591e-007
5.75066392638049e+009	5.80313049209300e-007,9.08279893917737e-007
5.75318761127356e+009	5.80421974118745e-007,9.08510478267937e-007
5.75571240368839e+009	5.80530863870565e-007,9.08741134215704e-007
5.75823830411103e+009	5.80639718433088e-007,9.08971861832596e-007
5.76076531302771e+009	5.80748537774665e-007,9.09202661190174e-007
5.76329343092490e+009	5.80857321863656e-007,9.09433532359995e-007
5.76582265828928e+009	5.80966070668505e-007,9.09664475413652e-007
5.76835299560775e+009	5.81074784157687e-007,9.09895490422749e-007
5.77088444336739e+009	5.81183462299710e-007,9.10126577458895e-007
5.77341700205554e+009	5.81292105063144e-007,9.10357736593728e-007
5.77595067215973e+009	5.81400712416572e-007,9.10588967898881e-007
5.77848545416770e+009	5.81509284328637e-007,9.10820271446011e-007
5.78102134856741e+009	5.81617820768020e-007,9.11051647306787e-007
5.78355835584703e+009	5.81726321703431e-007,9.11283095552884e-007
5.78609647649496e+009	5.81834787103662e-007,9.11514616256012e-007
5.78863571099980e+009	5.81943216937526e-007,9.11746209487884e-007
5.79117605985036e+009	5.82051611173839e-007,9.11977875320203e-007
5.79371752353568e+009	5.82159969781508e-007,9.12209613824712e-007
5.79626010254500e+009	5.82268292729471e-007,9.12441425073164e-007
5.79880379736779e+009	5.82376579986693e-007,9.12673309137313e-007
5.80134860849371e+009	5.82484831522195e-007,9.12905266088935e-007
5.80389453641267e+009	5.82593047305045e-007,9.13137295999821e-007
5.80644158161476e+009	5.82701227304315e-007,9.13369398941755e-007
5.80898974459031e+009	5.82809371489170e-007,9.13601574986560e-007
5.81153902582985e+009	5.82917479828777e-007,9.13833824206050e-007
5.81408942582414e+009	5.83025552292372e-007,9.14066146672067e-007
5.81664094506414e+009	5.83133588849226e-007,9.14298542456459e-007
5.81919358404103e+009	5.83241589468649e-007,9.14531011631088e-007
5.82174734324621e+009	5.83349554119956e-007,9.14763554267804e-007
5.82430222317130e+009	5.83457482772570e-007,9.14996170438509e-007
5.82685822430812e+009	5.83565375395903e-007,9.15228860215084e-007
5.82941534714872e+009	5.83673231959437e-007,9.15461623669440e-007
5.83197359218536e+009	5.83781052432696e-007,9.15694460873498e-007
5.83453295991051e+009	5.83888836785222e-007,9.15927371899179e-007
5.83709345081688e+009	5.83996584986606e-007,9.16160356818416e-007
5.83965506539736e+009	5.84104297006513e-007,9.16393415703177e-007
5.84221780414509e+009	5.84211972814586e-007,9.16626548625399e-007
5.84478166755341e+009	5.84319612380583e-007,9.16859755657075e-007
5.84734665611586e+009	5.84427215674227e-007,9.17093036870166e-007
5.84991277032624e+009	5.84534782665348e-007,9.17326392336680e-007
5.85248001067853e+009	5.84642313323798e-007,9.17559822128623e-007
5.85504837766694e+009	5.84749807619427e-007,9.17793326317989e-007
5.85761787178590e+009	5.84857265522197e-007,9.18026904976822e-007
5.86018849353004e+009	5.84964687002045e-007,9.18260558177139e-007
5.86276024339423e+009	5.85072072028997e-007,9.18494285990993e-007
5.86533312187355e+009	5.85179420573099e-007,9.18728088490436e-007
5.86790712946328e+009	5.85286732604447e-007,9.18961965747534e-007
5.87048226665895e+009	5.85394008093152e-007,9.19195917834351e-007
5.87305853395627e+009	5.85501247009403e-007,9.19429944822978e-007
5.87563593185119e+009	5.85608449323407e-007,9.19664046785504e-007
5.87821446083988e+009	5.85715615005417e-007,9.19898223794029e-007
5.88079412141873e+009	5.85822744025720e-007,9.20132475920662e-007
5.88337491408432e+009	5.85929836354666e-007,9.20366803237531e-007
5.88595683933348e+009	5.86036891962596e-007,9.20601205816745e-007
