Freq.	V(out)
1.54127841937520e-002	-5.08483638880721e-001,3.18928055076480e-001
1.54195481102542e-002	-5.08901198987031e-001,3.19197311440686e-001
1.54263149951082e-002	-5.09319076811619e-001,3.19466846593830e-001
1.54330848496167e-002	-5.09737272552181e-001,3.19736660849391e-001
1.54398576750829e-002	-5.10155786406451e-001,3.20006754521236e-001
1.54466334728107e-002	-5.10574618572207e-001,3.20277127923528e-001
1.54534122441045e-002	-5.10993769247271e-001,3.20547781370800e-001
1.54601939902691e-002	-5.11413238629502e-001,3.20818715177942e-001
1.54669787126102e-002	-5.11833026916809e-001,3.21089929660170e-001
1.54737664124337e-002	-5.12253134307134e-001,3.21361425133076e-001
1.54805570910465e-002	-5.12673560998467e-001,3.21633201912575e-001
1.54873507497557e-002	-5.13094307188835e-001,3.21905260314950e-001
1.54941473898691e-002	-5.13515373076309e-001,3.22177600656813e-001
1.55009470126952e-002	-5.13936758858999e-001,3.22450223255148e-001
1.55077496195428e-002	-5.14358464735058e-001,3.22723128427283e-001
1.55145552117217e-002	-5.14780490902675e-001,3.22996316490899e-001
1.55213637905417e-002	-5.15202837560088e-001,3.23269787764005e-001
1.55281753573138e-002	-5.15625504905564e-001,3.23543542564997e-001
1.55349899133490e-002	-5.16048493137421e-001,3.23817581212600e-001
1.55418074599593e-002	-5.16471802454009e-001,3.24091904025895e-001
1.55486279984571e-002	-5.16895433053724e-001,3.24366511324329e-001
1.55554515301554e-002	-5.17319385134997e-001,3.24641403427656e-001
1.55622780563677e-002	-5.17743658896298e-001,3.24916580656059e-001
1.55691075784082e-002	-5.18168254536143e-001,3.25192043330002e-001
1.55759400975916e-002	-5.18593172253078e-001,3.25467791770349e-001
1.55827756152332e-002	-5.19018412245695e-001,3.25743826298298e-001
1.55896141326489e-002	-5.19443974712621e-001,3.26020147235402e-001
1.55964556511551e-002	-5.19869859852523e-001,3.26296754903579e-001
1.56033001720689e-002	-5.20296067864106e-001,3.26573649625090e-001
1.56101476967078e-002	-5.20722598946116e-001,3.26850831722551e-001
1.56169982263902e-002	-5.21149453297329e-001,3.27128301518968e-001
1.56238517624346e-002	-5.21576631116569e-001,3.27406059337650e-001
1.56307083061606e-002	-5.22004132602692e-001,3.27684105502294e-001
1.56375678588879e-002	-5.22431957954590e-001,3.27962440336955e-001
1.56444304219372e-002	-5.22860107371200e-001,3.28241064166021e-001
1.56512959966294e-002	-5.23288581051486e-001,3.28519977314272e-001
1.56581645842863e-002	-5.23717379194457e-001,3.28799180106833e-001
1.56650361862301e-002	-5.24146501999157e-001,3.29078672869163e-001
1.56719108037836e-002	-5.24575949664664e-001,3.29358455927112e-001
1.56787884382703e-002	-5.25005722390093e-001,3.29638529606884e-001
1.56856690910140e-002	-5.25435820374599e-001,3.29918894235014e-001
1.56925527633394e-002	-5.25866243817369e-001,3.30199550138451e-001
1.56994394565716e-002	-5.26296992917627e-001,3.30480497644444e-001
1.57063291720364e-002	-5.26728067874635e-001,3.30761737080635e-001
1.57132219110600e-002	-5.27159468887687e-001,3.31043268775034e-001
1.57201176749694e-002	-5.27591196156117e-001,3.31325093055975e-001
1.57270164650920e-002	-5.28023249879288e-001,3.31607210252207e-001
1.57339182827558e-002	-5.28455630256604e-001,3.31889620692787e-001
1.57408231292896e-002	-5.28888337487499e-001,3.32172324707182e-001
1.57477310060225e-002	-5.29321371771444e-001,3.32455322625187e-001
1.57546419142844e-002	-5.29754733307948e-001,3.32738614776970e-001
1.57615558554056e-002	-5.30188422296548e-001,3.33022201493056e-001
1.57684728307171e-002	-5.30622438936818e-001,3.33306083104361e-001
1.57753928415505e-002	-5.31056783428365e-001,3.33590259942144e-001
1.57823158892379e-002	-5.31491455970831e-001,3.33874732338013e-001
1.57892419751120e-002	-5.31926456763893e-001,3.34159500623962e-001
1.57961711005062e-002	-5.32361786007256e-001,3.34444565132355e-001
1.58031032667543e-002	-5.32797443900664e-001,3.34729926195907e-001
1.58100384751909e-002	-5.33233430643890e-001,3.35015584147706e-001
1.58169767271509e-002	-5.33669746436743e-001,3.35301539321202e-001
1.58239180239701e-002	-5.34106391479061e-001,3.35587792050213e-001
1.58308623669847e-002	-5.34543365970719e-001,3.35874342668919e-001
1.58378097575315e-002	-5.34980670111620e-001,3.36161191511871e-001
1.58447601969479e-002	-5.35418304101699e-001,3.36448338914008e-001
1.58517136865719e-002	-5.35856268140928e-001,3.36735785210597e-001
1.58586702277422e-002	-5.36294562429304e-001,3.37023530737295e-001
1.58656298217978e-002	-5.36733187166860e-001,3.37311575830139e-001
1.58725924700786e-002	-5.37172142553660e-001,3.37599920825514e-001
1.58795581739248e-002	-5.37611428789797e-001,3.37888566060174e-001
1.58865269346775e-002	-5.38051046075394e-001,3.38177511871269e-001
1.58934987536782e-002	-5.38490994610610e-001,3.38466758596281e-001
1.59004736322690e-002	-5.38931274595630e-001,3.38756306573100e-001
1.59074515717925e-002	-5.39371886230668e-001,3.39046156139963e-001
1.59144325735921e-002	-5.39812829715972e-001,3.39336307635493e-001
1.59214166390117e-002	-5.40254105251820e-001,3.39626761398653e-001
1.59284037693957e-002	-5.40695713038517e-001,3.39917517768822e-001
1.59353939660892e-002	-5.41137653276399e-001,3.40208577085713e-001
1.59423872304378e-002	-5.41579926165829e-001,3.40499939689448e-001
1.59493835637879e-002	-5.42022531907204e-001,3.40791605920479e-001
1.59563829674861e-002	-5.42465470700946e-001,3.41083576119668e-001
1.59633854428800e-002	-5.42908742747507e-001,3.41375850628238e-001
1.59703909913176e-002	-5.43352348247366e-001,3.41668429787778e-001
1.59773996141475e-002	-5.43796287401034e-001,3.41961313940263e-001
1.59844113127188e-002	-5.44240560409046e-001,3.42254503428032e-001
1.59914260883814e-002	-5.44685167471968e-001,3.42547998593811e-001
1.59984439424856e-002	-5.45130108790392e-001,3.42841799780686e-001
1.60054648763825e-002	-5.45575384564938e-001,3.43135907332141e-001
1.60124888914236e-002	-5.46020994996254e-001,3.43430321592015e-001
1.60195159889611e-002	-5.46466940285013e-001,3.43725042904534e-001
1.60265461703476e-002	-5.46913220631918e-001,3.44020071614284e-001
1.60335794369367e-002	-5.47359836237697e-001,3.44315408066269e-001
1.60406157900821e-002	-5.47806787303105e-001,3.44611052605820e-001
1.60476552311385e-002	-5.48254074028924e-001,3.44907005578678e-001
1.60546977614611e-002	-5.48701696615957e-001,3.45203267330968e-001
1.60617433824054e-002	-5.49149655265042e-001,3.45499838209151e-001
1.60687920953278e-002	-5.49597950177036e-001,3.45796718560116e-001
1.60758439015853e-002	-5.50046581552823e-001,3.46093908731103e-001
1.60828988025354e-002	-5.50495549593312e-001,3.46391409069751e-001
1.60899567995362e-002	-5.50944854499440e-001,3.46689219924062e-001
1.60970178939463e-002	-5.51394496472164e-001,3.46987341642411e-001
1.61040820871251e-002	-5.51844475712471e-001,3.47285774573585e-001
1.61111493804326e-002	-5.52294792421367e-001,3.47584519066723e-001
1.61182197752290e-002	-5.52745446799888e-001,3.47883575471356e-001
1.61252932728757e-002	-5.53196439049086e-001,3.48182944137425e-001
1.61323698747342e-002	-5.53647769370049e-001,3.48482625415179e-001
1.61394495821669e-002	-5.54099437963877e-001,3.48782619655333e-001
1.61465323965366e-002	-5.54551445031697e-001,3.49082927208935e-001
1.61536183192068e-002	-5.55003790774664e-001,3.49383548427430e-001
1.61607073515416e-002	-5.55456475393949e-001,3.49684483662647e-001
1.61677994949056e-002	-5.55909499090751e-001,3.49985733266799e-001
1.61748947506642e-002	-5.56362862066287e-001,3.50287297592491e-001
1.61819931201833e-002	-5.56816564521803e-001,3.50589176992697e-001
1.61890946048292e-002	-5.57270606658558e-001,3.50891371820782e-001
1.61961992059692e-002	-5.57724988677842e-001,3.51193882430499e-001
1.62033069249708e-002	-5.58179710780960e-001,3.51496709175995e-001
1.62104177632023e-002	-5.58634773169243e-001,3.51799852411788e-001
1.62175317220326e-002	-5.59090176044040e-001,3.52103312492788e-001
1.62246488028312e-002	-5.59545919606725e-001,3.52407089774303e-001
1.62317690069682e-002	-5.60002004058686e-001,3.52711184612005e-001
1.62388923358143e-002	-5.60458429601340e-001,3.53015597361982e-001
1.62460187907407e-002	-5.60915196436120e-001,3.53320328380675e-001
1.62531483731193e-002	-5.61372304764477e-001,3.53625378024967e-001
1.62602810843226e-002	-5.61829754787884e-001,3.53930746652080e-001
1.62674169257237e-002	-5.62287546707840e-001,3.54236434619629e-001
1.62745558986962e-002	-5.62745680725854e-001,3.54542442285649e-001
1.62816980046146e-002	-5.63204157043457e-001,3.54848770008540e-001
1.62888432448536e-002	-5.63662975862201e-001,3.55155418147114e-001
1.62959916207888e-002	-5.64122137383659e-001,3.55462387060535e-001
1.63031431337962e-002	-5.64581641809417e-001,3.55769677108411e-001
1.63102977852527e-002	-5.65041489341084e-001,3.56077288650698e-001
1.63174555765354e-002	-5.65501680180283e-001,3.56385222047756e-001
1.63246165090223e-002	-5.65962214528659e-001,3.56693477660348e-001
1.63317805840920e-002	-5.66423092587873e-001,3.57002055849630e-001
1.63389478031235e-002	-5.66884314559604e-001,3.57310956977118e-001
1.63461181674966e-002	-5.67345880645547e-001,3.57620181404779e-001
1.63532916785917e-002	-5.67807791047417e-001,3.57929729494913e-001
1.63604683377896e-002	-5.68270045966942e-001,3.58239601610256e-001
1.63676481464719e-002	-5.68732645605867e-001,3.58549798113933e-001
1.63748311060207e-002	-5.69195590165962e-001,3.58860319369422e-001
1.63820172178189e-002	-5.69658879848998e-001,3.59171165740670e-001
1.63892064832499e-002	-5.70122514856776e-001,3.59482337591952e-001
1.63963989036974e-002	-5.70586495391104e-001,3.59793835287977e-001
1.64035944805462e-002	-5.71050821653808e-001,3.60105659193832e-001
1.64107932151815e-002	-5.71515493846731e-001,3.60417809675013e-001
1.64179951089890e-002	-5.71980512171728e-001,3.60730287097414e-001
1.64252001633552e-002	-5.72445876830672e-001,3.61043091827305e-001
1.64324083796670e-002	-5.72911588025449e-001,3.61356224231377e-001
1.64396197593121e-002	-5.73377645957957e-001,3.61669684676718e-001
1.64468343036788e-002	-5.73844050830113e-001,3.61983473530802e-001
1.64540520141557e-002	-5.74310802843844e-001,3.62297591161494e-001
1.64612728921325e-002	-5.74777902201092e-001,3.62612037937094e-001
1.64684969389992e-002	-5.75245349103814e-001,3.62926814226267e-001
1.64757241561464e-002	-5.75713143753975e-001,3.63241920398099e-001
1.64829545449654e-002	-5.76181286353558e-001,3.63557356822052e-001
1.64901881068482e-002	-5.76649777104560e-001,3.63873123868020e-001
1.64974248431871e-002	-5.77118616208982e-001,3.64189221906274e-001
1.65046647553754e-002	-5.77587803868849e-001,3.64505651307492e-001
1.65119078448068e-002	-5.78057340286185e-001,3.64822412442771e-001
1.65191541128755e-002	-5.78527225663037e-001,3.65139505683586e-001
1.65264035609766e-002	-5.78997460201459e-001,3.65456931401821e-001
1.65336561905055e-002	-5.79468044103513e-001,3.65774689969775e-001
1.65409120028586e-002	-5.79938977571279e-001,3.66092781760147e-001
1.65481709994325e-002	-5.80410260806843e-001,3.66411207146019e-001
1.65554331816246e-002	-5.80881894012301e-001,3.66729966500913e-001
1.65626985508331e-002	-5.81353877389762e-001,3.67049060198716e-001
1.65699671084564e-002	-5.81826211141345e-001,3.67368488613745e-001
1.65772388558938e-002	-5.82298895469175e-001,3.67688252120742e-001
1.65845137945453e-002	-5.82771930575393e-001,3.68008351094790e-001
1.65917919258112e-002	-5.83245316662143e-001,3.68328785911441e-001
1.65990732510926e-002	-5.83719053931580e-001,3.68649556946632e-001
1.66063577717913e-002	-5.84193142585873e-001,3.68970664576685e-001
1.66136454893095e-002	-5.84667582827190e-001,3.69292109178377e-001
1.66209364050502e-002	-5.85142374857718e-001,3.69613891128837e-001
1.66282305204169e-002	-5.85617518879642e-001,3.69936010805651e-001
1.66355278368137e-002	-5.86093015095163e-001,3.70258468586769e-001
1.66428283556456e-002	-5.86568863706483e-001,3.70581264850597e-001
1.66501320783177e-002	-5.87045064915817e-001,3.70904399975919e-001
1.66574390062363e-002	-5.87521618925383e-001,3.71227874341932e-001
1.66647491408078e-002	-5.87998525937410e-001,3.71551688328226e-001
1.66720624834395e-002	-5.88475786154129e-001,3.71875842314849e-001
1.66793790355393e-002	-5.88953399777779e-001,3.72200336682228e-001
1.66866987985156e-002	-5.89431367010606e-001,3.72525171811206e-001
1.66940217737777e-002	-5.89909688054863e-001,3.72850348083014e-001
1.67013479627351e-002	-5.90388363112807e-001,3.73175865879333e-001
1.67086773667981e-002	-5.90867392386698e-001,3.73501725582243e-001
1.67160099873779e-002	-5.91346776078806e-001,3.73827927574226e-001
1.67233458258859e-002	-5.91826514391404e-001,3.74154472238180e-001
1.67306848837343e-002	-5.92306607526767e-001,3.74481359957441e-001
1.67380271623359e-002	-5.92787055687177e-001,3.74808591115709e-001
1.67453726631042e-002	-5.93267859074919e-001,3.75136166097153e-001
1.67527213874532e-002	-5.93749017892285e-001,3.75464085286302e-001
1.67600733367976e-002	-5.94230532341564e-001,3.75792349068158e-001
1.67674285125527e-002	-5.94712402625056e-001,3.76120957828087e-001
1.67747869161343e-002	-5.95194628945056e-001,3.76449911951904e-001
1.67821485489591e-002	-5.95677211503870e-001,3.76779211825825e-001
1.67895134124442e-002	-5.96160150503802e-001,3.77108857836483e-001
1.67968815080073e-002	-5.96643446147156e-001,3.77438850370930e-001
1.68042528370669e-002	-5.97127098636244e-001,3.77769189816638e-001
1.68116274010420e-002	-5.97611108173376e-001,3.78099876561488e-001
1.68190052013522e-002	-5.98095474960863e-001,3.78430910993784e-001
1.68263862394178e-002	-5.98580199201020e-001,3.78762293502255e-001
1.68337705166597e-002	-5.99065281096162e-001,3.79094024476036e-001
1.68411580344994e-002	-5.99550720848603e-001,3.79426104304687e-001
1.68485487943591e-002	-6.00036518660657e-001,3.79758533378195e-001
1.68559427976615e-002	-6.00522674734642e-001,3.80091312086951e-001
1.68633400458299e-002	-6.01009189272873e-001,3.80424440821772e-001
1.68707405402885e-002	-6.01496062477665e-001,3.80757919973916e-001
1.68781442824619e-002	-6.01983294551336e-001,3.81091749935013e-001
1.68855512737752e-002	-6.02470885696195e-001,3.81425931097177e-001
1.68929615156545e-002	-6.02958836114557e-001,3.81760463852900e-001
1.69003750095262e-002	-6.03447146008737e-001,3.82095348595091e-001
1.69077917568174e-002	-6.03935815581038e-001,3.82430585717126e-001
1.69152117589560e-002	-6.04424845033774e-001,3.82766175612749e-001
1.69226350173703e-002	-6.04914234569244e-001,3.83102118676194e-001
1.69300615334893e-002	-6.05403984389758e-001,3.83438415302030e-001
1.69374913087427e-002	-6.05894094697613e-001,3.83775065885331e-001
1.69449243445607e-002	-6.06384565695105e-001,3.84112070821549e-001
1.69523606423744e-002	-6.06875397584529e-001,3.84449430506598e-001
1.69598002036151e-002	-6.07366590568178e-001,3.84787145336760e-001
1.69672430297150e-002	-6.07858144848337e-001,3.85125215708811e-001
1.69746891221070e-002	-6.08350060627289e-001,3.85463642019884e-001
1.69821384822245e-002	-6.08842338107310e-001,3.85802424667607e-001
1.69895911115014e-002	-6.09334977490675e-001,3.86141564049980e-001
1.69970470113726e-002	-6.09827978979653e-001,3.86481060565465e-001
1.70045061832732e-002	-6.10321342776505e-001,3.86820914612928e-001
1.70119686286392e-002	-6.10815069083493e-001,3.87161126591673e-001
1.70194343489072e-002	-6.11309158102866e-001,3.87501696901439e-001
1.70269033455143e-002	-6.11803610036871e-001,3.87842625942378e-001
1.70343756198984e-002	-6.12298425087748e-001,3.88183914115080e-001
1.70418511734980e-002	-6.12793603457728e-001,3.88525561820583e-001
1.70493300077521e-002	-6.13289145349041e-001,3.88867569460303e-001
1.70568121241005e-002	-6.13785050963905e-001,3.89209937436141e-001
1.70642975239835e-002	-6.14281320504528e-001,3.89552666150408e-001
1.70717862088421e-002	-6.14777954173120e-001,3.89895756005835e-001
1.70792781801178e-002	-6.15274952171870e-001,3.90239207405611e-001
1.70867734392530e-002	-6.15772314702970e-001,3.90583020753322e-001
1.70942719876906e-002	-6.16270041968602e-001,3.90927196453004e-001
1.71017738268740e-002	-6.16768134170931e-001,3.91271734909131e-001
1.71092789582473e-002	-6.17266591512120e-001,3.91616636526613e-001
1.71167873832555e-002	-6.17765414194322e-001,3.91961901710774e-001
1.71242991033438e-002	-6.18264602419676e-001,3.92307530867398e-001
1.71318141199584e-002	-6.18764156390318e-001,3.92653524402665e-001
1.71393324345459e-002	-6.19264076308364e-001,3.92999882723234e-001
1.71468540485536e-002	-6.19764362375929e-001,3.93346606236174e-001
1.71543789634295e-002	-6.20265014795115e-001,3.93693695348977e-001
1.71619071806222e-002	-6.20766033768010e-001,3.94041150469602e-001
1.71694387015809e-002	-6.21267419496688e-001,3.94388972006425e-001
1.71769735277555e-002	-6.21769172183220e-001,3.94737160368258e-001
1.71845116605965e-002	-6.22271292029658e-001,3.95085715964360e-001
1.71920531015549e-002	-6.22773779238042e-001,3.95434639204422e-001
1.71995978520826e-002	-6.23276634010405e-001,3.95783930498567e-001
1.72071459136320e-002	-6.23779856548759e-001,3.96133590257369e-001
1.72146972876562e-002	-6.24283447055110e-001,3.96483618891824e-001
1.72222519756087e-002	-6.24787405731447e-001,3.96834016813378e-001
1.72298099789439e-002	-6.25291732779746e-001,3.97184784433915e-001
1.72373712991169e-002	-6.25796428401966e-001,3.97535922165766e-001
1.72449359375831e-002	-6.26301492800060e-001,3.97887430421680e-001
1.72525038957989e-002	-6.26806926175956e-001,3.98239309614861e-001
1.72600751752210e-002	-6.27312728731573e-001,3.98591560158966e-001
1.72676497773071e-002	-6.27818900668815e-001,3.98944182468068e-001
1.72752277035152e-002	-6.28325442189567e-001,3.99297176956696e-001
1.72828089553042e-002	-6.28832353495702e-001,3.99650544039823e-001
1.72903935341335e-002	-6.29339634789075e-001,4.00004284132859e-001
1.72979814414631e-002	-6.29847286271522e-001,4.00358397651651e-001
1.73055726787539e-002	-6.30355308144867e-001,4.00712885012513e-001
1.73131672474671e-002	-6.30863700610916e-001,4.01067746632159e-001
1.73207651490647e-002	-6.31372463871452e-001,4.01422982927806e-001
1.73283663850094e-002	-6.31881598128251e-001,4.01778594317062e-001
1.73359709567645e-002	-6.32391103583061e-001,4.02134581217997e-001
1.73435788657938e-002	-6.32900980437614e-001,4.02490944049148e-001
1.73511901135621e-002	-6.33411228893628e-001,4.02847683229470e-001
1.73588047015343e-002	-6.33921849152799e-001,4.03204799178377e-001
1.73664226311765e-002	-6.34432841416806e-001,4.03562292315722e-001
1.73740439039551e-002	-6.34944205887301e-001,4.03920163061811e-001
1.73816685213373e-002	-6.35455942765926e-001,4.04278411837395e-001
1.73892964847908e-002	-6.35968052254298e-001,4.04637039063681e-001
1.73969277957840e-002	-6.36480534554013e-001,4.04996045162305e-001
1.74045624557861e-002	-6.36993389866650e-001,4.05355430555359e-001
1.74122004662667e-002	-6.37506618393761e-001,4.05715195665406e-001
1.74198418286962e-002	-6.38020220336885e-001,4.06075340915421e-001
1.74274865445456e-002	-6.38534195897528e-001,4.06435866728862e-001
1.74351346152866e-002	-6.39048545277187e-001,4.06796773529603e-001
1.74427860423915e-002	-6.39563268677329e-001,4.07158061741997e-001
1.74504408273332e-002	-6.40078366299397e-001,4.07519731790846e-001
1.74580989715853e-002	-6.40593838344815e-001,4.07881784101384e-001
1.74657604766220e-002	-6.41109685014985e-001,4.08244219099309e-001
1.74734253439182e-002	-6.41625906511280e-001,4.08607037210777e-001
1.74810935749495e-002	-6.42142503035056e-001,4.08970238862378e-001
1.74887651711919e-002	-6.42659474787639e-001,4.09333824481171e-001
1.74964401341225e-002	-6.43176821970332e-001,4.09697794494669e-001
1.75041184652186e-002	-6.43694544784413e-001,4.10062149330832e-001
1.75118001659583e-002	-6.44212643431141e-001,4.10426889418059e-001
1.75194852378205e-002	-6.44731118111739e-001,4.10792015185238e-001
1.75271736822845e-002	-6.45249969027414e-001,4.11157527061679e-001
1.75348655008304e-002	-6.45769196379343e-001,4.11523425477157e-001
1.75425606949389e-002	-6.46288800368670e-001,4.11889710861927e-001
1.75502592660915e-002	-6.46808781196524e-001,4.12256383646672e-001
1.75579612157700e-002	-6.47329139064000e-001,4.12623444262528e-001
1.75656665454573e-002	-6.47849874172170e-001,4.12990893141101e-001
1.75733752566366e-002	-6.48370986722070e-001,4.13358730714469e-001
1.75810873507918e-002	-6.48892476914718e-001,4.13726957415137e-001
1.75888028294077e-002	-6.49414344951098e-001,4.14095573676072e-001
1.75965216939694e-002	-6.49936591032166e-001,4.14464579930728e-001
1.76042439459630e-002	-6.50459215358850e-001,4.14833976612990e-001
1.76119695868749e-002	-6.50982218132051e-001,4.15203764157209e-001
1.76196986181924e-002	-6.51505599552633e-001,4.15573942998199e-001
1.76274310414035e-002	-6.52029359821438e-001,4.15944513571228e-001
1.76351668579965e-002	-6.52553499139274e-001,4.16315476312043e-001
1.76429060694608e-002	-6.53078017706918e-001,4.16686831656823e-001
1.76506486772862e-002	-6.53602915725120e-001,4.17058580042217e-001
1.76583946829631e-002	-6.54128193394589e-001,4.17430721905368e-001
1.76661440879827e-002	-6.54653850916018e-001,4.17803257683830e-001
1.76738968938369e-002	-6.55179888490051e-001,4.18176187815661e-001
1.76816531020180e-002	-6.55706306317314e-001,4.18549512739349e-001
1.76894127140192e-002	-6.56233104598390e-001,4.18923232893869e-001
1.76971757313343e-002	-6.56760283533837e-001,4.19297348718657e-001
1.77049421554577e-002	-6.57287843324173e-001,4.19671860653604e-001
1.77127119878844e-002	-6.57815784169888e-001,4.20046769139058e-001
1.77204852301102e-002	-6.58344106271433e-001,4.20422074615860e-001
1.77282618836316e-002	-6.58872809829230e-001,4.20797777525281e-001
1.77360419499455e-002	-6.59401895043663e-001,4.21173878309091e-001
1.77438254305496e-002	-6.59931362115080e-001,4.21550377409507e-001
1.77516123269424e-002	-6.60461211243796e-001,4.21927275269228e-001
1.77594026406228e-002	-6.60991442630093e-001,4.22304572331364e-001
1.77671963730906e-002	-6.61522056474210e-001,4.22682269039594e-001
1.77749935258460e-002	-6.62053052976355e-001,4.23060365837978e-001
1.77827941003900e-002	-6.62584432336696e-001,4.23438863171078e-001
1.77905980982244e-002	-6.63116194755370e-001,4.23817761483916e-001
1.77984055208515e-002	-6.63648340432471e-001,4.24197061221991e-001
1.78062163697741e-002	-6.64180869568053e-001,4.24576762831267e-001
1.78140306464959e-002	-6.64713782362140e-001,4.24956866758182e-001
1.78218483525213e-002	-6.65247079014713e-001,4.25337373449626e-001
1.78296694893552e-002	-6.65780759725714e-001,4.25718283352992e-001
1.78374940585032e-002	-6.66314824695047e-001,4.26099596916112e-001
1.78453220614716e-002	-6.66849274122577e-001,4.26481314587296e-001
1.78531534997672e-002	-6.67384108208127e-001,4.26863436815355e-001
1.78609883748978e-002	-6.67919327151480e-001,4.27245964049546e-001
1.78688266883715e-002	-6.68454931152385e-001,4.27628896739585e-001
1.78766684416973e-002	-6.68990920410541e-001,4.28012235335686e-001
1.78845136363848e-002	-6.69527295125611e-001,4.28395980288540e-001
1.78923622739442e-002	-6.70064055497215e-001,4.28780132049290e-001
1.79002143558865e-002	-6.70601201724933e-001,4.29164691069561e-001
1.79080698837231e-002	-6.71138734008301e-001,4.29549657801463e-001
1.79159288589663e-002	-6.71676652546813e-001,4.29935032697562e-001
1.79237912831291e-002	-6.72214957539919e-001,4.30320816210921e-001
1.79316571577249e-002	-6.72753649187028e-001,4.30707008795066e-001
1.79395264842681e-002	-6.73292727687500e-001,4.31093610904012e-001
1.79473992642735e-002	-6.73832193240662e-001,4.31480622992232e-001
1.79552754992566e-002	-6.74372046045780e-001,4.31868045514680e-001
1.79631551907337e-002	-6.74912286302095e-001,4.32255878926789e-001
1.79710383402217e-002	-6.75452914208788e-001,4.32644123684481e-001
1.79789249492381e-002	-6.75993929965001e-001,4.33032780244149e-001
1.79868150193011e-002	-6.76535333769827e-001,4.33421849062660e-001
1.79947085519297e-002	-6.77077125822313e-001,4.33811330597363e-001
1.80026055486433e-002	-6.77619306321466e-001,4.34201225306096e-001
1.80105060109622e-002	-6.78161875466240e-001,4.34591533647163e-001
1.80184099404073e-002	-6.78704833455537e-001,4.34982256079351e-001
1.80263173385001e-002	-6.79248180488223e-001,4.35373393061939e-001
1.80342282067628e-002	-6.79791916763108e-001,4.35764945054670e-001
1.80421425467184e-002	-6.80336042478960e-001,4.36156912517778e-001
1.80500603598903e-002	-6.80880557834490e-001,4.36549295911984e-001
1.80579816478029e-002	-6.81425463028365e-001,4.36942095698479e-001
1.80659064119810e-002	-6.81970758259204e-001,4.37335312338959e-001
1.80738346539501e-002	-6.82516443725571e-001,4.37728946295568e-001
1.80817663752366e-002	-6.83062519625984e-001,4.38122998030963e-001
1.80897015773672e-002	-6.83608986158913e-001,4.38517468008278e-001
1.80976402618696e-002	-6.84155843522768e-001,4.38912356691117e-001
1.81055824302721e-002	-6.84703091915916e-001,4.39307664543601e-001
1.81135280841034e-002	-6.85250731536671e-001,4.39703392030288e-001
1.81214772248933e-002	-6.85798762583289e-001,4.40099539616282e-001
1.81294298541720e-002	-6.86347185253982e-001,4.40496107767111e-001
1.81373859734703e-002	-6.86895999746905e-001,4.40893096948845e-001
1.81453455843200e-002	-6.87445206260161e-001,4.41290507627985e-001
1.81533086882532e-002	-6.87994804991794e-001,4.41688340271593e-001
1.81612752868029e-002	-6.88544796139803e-001,4.42086595347133e-001
1.81692453815027e-002	-6.89095179902130e-001,4.42485273322618e-001
1.81772189738870e-002	-6.89645956476656e-001,4.42884374666544e-001
1.81851960654906e-002	-6.90197126061215e-001,4.43283899847858e-001
1.81931766578493e-002	-6.90748688853583e-001,4.43683849336032e-001
1.82011607524993e-002	-6.91300645051479e-001,4.44084223601023e-001
1.82091483509775e-002	-6.91852994852565e-001,4.44485023113269e-001
1.82171394548218e-002	-6.92405738454448e-001,4.44886248343697e-001
1.82251340655703e-002	-6.92958876054682e-001,4.45287899763737e-001
1.82331321847622e-002	-6.93512407850755e-001,4.45689977845298e-001
1.82411338139370e-002	-6.94066334040106e-001,4.46092483060792e-001
1.82491389546352e-002	-6.94620654820111e-001,4.46495415883112e-001
1.82571476083978e-002	-6.95175370388086e-001,4.46898776785653e-001
1.82651597767665e-002	-6.95730480941293e-001,4.47302566242300e-001
1.82731754612837e-002	-6.96285986676931e-001,4.47706784727438e-001
1.82811946634924e-002	-6.96841887792145e-001,4.48111432715923e-001
1.82892173849365e-002	-6.97398184484010e-001,4.48516510683146e-001
1.82972436271602e-002	-6.97954876949550e-001,4.48922019104930e-001
1.83052733917088e-002	-6.98511965385724e-001,4.49327958457669e-001
1.83133066801279e-002	-6.99069449989430e-001,4.49734329218199e-001
1.83213434939641e-002	-6.99627330957505e-001,4.50141131863865e-001
1.83293838347645e-002	-7.00185608486724e-001,4.50548366872523e-001
1.83374277040768e-002	-7.00744282773798e-001,4.50956034722504e-001
1.83454751034497e-002	-7.01303354015380e-001,4.51364135892649e-001
1.83535260344322e-002	-7.01862822408054e-001,4.51772670862306e-001
1.83615804985742e-002	-7.02422688148345e-001,4.52181640111290e-001
1.83696384974262e-002	-7.02982951432711e-001,4.52591044119954e-001
1.83777000325395e-002	-7.03543612457546e-001,4.53000883369110e-001
1.83857651054659e-002	-7.04104671419185e-001,4.53411158340090e-001
1.83938337177580e-002	-7.04666128513886e-001,4.53821869514753e-001
1.84019058709691e-002	-7.05227983937852e-001,4.54233017375401e-001
1.84099815666531e-002	-7.05790237887218e-001,4.54644602404873e-001
1.84180608063646e-002	-7.06352890558048e-001,4.55056625086509e-001
1.84261435916589e-002	-7.06915942146344e-001,4.55469085904143e-001
1.84342299240920e-002	-7.07479392848038e-001,4.55881985342107e-001
1.84423198052206e-002	-7.08043242859001e-001,4.56295323885235e-001
1.84504132366020e-002	-7.08607492375027e-001,4.56709102018869e-001
