time	V(in)	V(out)
1.500809908119016e-003	1.000000000000000e+000	1.183544607091298e+001
1.500813643276224e-003	1.000000000000000e+000	1.188685990535646e+001
1.500817684703380e-003	1.000000000000000e+000	1.194202776303037e+001
1.500819947834523e-003	1.000000000000000e+000	1.197271741519255e+001
1.500821826773335e-003	1.000000000000000e+000	1.199804526718529e+001
1.500823816469903e-003	1.000000000000000e+000	1.202470365208815e+001
1.500825980446575e-003	1.000000000000000e+000	1.205348130488280e+001
1.500828438935954e-003	1.000000000000000e+000	1.208587401941796e+001
1.500831594806187e-003	1.000000000000000e+000	1.212701564064633e+001
1.500835905368659e-003	1.000000000000000e+000	1.218266232689627e+001
1.500840875938130e-003	1.000000000000000e+000	1.224649796048738e+001
1.500847901587500e-003	1.000000000000000e+000	1.233688889919514e+001
1.500852993411337e-003	1.000000000000000e+000	1.240299338761251e+001
1.500858110972803e-003	1.000000000000000e+000	1.247033779274907e+001
1.500863861253947e-003	1.000000000000000e+000	1.254707369926235e+001
1.500869112641166e-003	1.000000000000000e+000	1.261806367436348e+001
1.500873883263246e-003	1.000000000000000e+000	1.268313927424448e+001
1.500876665576119e-003	1.000000000000000e+000	1.272114887351710e+001
1.500879938016264e-003	1.000000000000000e+000	1.276562201637285e+001
1.500883599529449e-003	1.000000000000000e+000	1.281497737922239e+001
1.500886448737177e-003	1.000000000000000e+000	1.285302832006806e+001
1.500889808937487e-003	1.000000000000000e+000	1.289752754985485e+001
1.500893164765191e-003	1.000000000000000e+000	1.294172962578771e+001
1.500897047933232e-003	1.000000000000000e+000	1.299284016965461e+001
1.500899889906739e-003	1.000000000000000e+000	1.303058152747909e+001
1.500903388023912e-003	1.000000000000000e+000	1.307791924514361e+001
1.500905292168986e-003	1.000000000000000e+000	1.310459565111594e+001
1.500907144501632e-003	1.000000000000000e+000	1.313182263082556e+001
1.500908366779445e-003	1.000000000000000e+000	1.315101141688918e+001
1.500909620126924e-003	1.000000000000000e+000	1.317255396881548e+001
1.500910638011773e-003	1.000000000000000e+000	1.319247682245931e+001
1.500911554167177e-003	1.000000000000000e+000	1.321414008154004e+001
1.500912319767701e-003	1.000000000000000e+000	1.323791184698986e+001
1.500913054169252e-003	1.000000000000000e+000	1.327037267034872e+001
1.500913807832406e-003	1.000000000000000e+000	1.331702838697442e+001
1.500914424648308e-003	1.000000000000000e+000	1.336599151272043e+001
1.500915007612435e-003	1.000000000000000e+000	1.341937670782207e+001
1.500915602811719e-003	1.000000000000000e+000	1.347741178752310e+001
1.500916166342378e-003	1.000000000000000e+000	1.353342437337761e+001
1.500917169285307e-003	1.000000000000000e+000	1.363125377147007e+001
1.500918299621736e-003	1.000000000000000e+000	1.373293798094332e+001
1.500919867916105e-003	1.000000000000000e+000	1.385193864495792e+001
1.500921601707606e-003	1.000000000000000e+000	1.395360410760699e+001
1.500922785278523e-003	1.000000000000000e+000	1.400401157108041e+001
1.500923347810380e-003	1.000000000000000e+000	1.402156393990492e+001
1.500923656573959e-003	1.000000000000000e+000	1.402956535610233e+001
1.500923793413216e-003	1.000000000000000e+000	1.403302467181969e+001
1.500923930830162e-003	1.000000000000000e+000	1.403664542782346e+001
1.500923979868814e-003	1.000000000000000e+000	1.403796582812839e+001
1.500924062217427e-003	1.000000000000000e+000	1.404014763214061e+001
1.500924193327523e-003	1.000000000000000e+000	1.404348491950143e+001
1.500924335198968e-003	1.000000000000000e+000	1.404689377424643e+001
1.500924586731164e-003	1.000000000000000e+000	1.405255235155824e+001
1.500924818614975e-003	1.000000000000000e+000	1.405740573378593e+001
1.500925186437461e-003	1.000000000000000e+000	1.406452662277240e+001
1.500925550838301e-003	1.000000000000000e+000	1.407097673731804e+001
1.500926174125953e-003	1.000000000000000e+000	1.408085008184616e+001
1.500926832999287e-003	1.000000000000000e+000	1.408976382453561e+001
1.500928140079328e-003	1.000000000000000e+000	1.410378185310736e+001
1.500929796892233e-003	1.000000000000000e+000	1.411606686487152e+001
1.500933110518043e-003	1.000000000000000e+000	1.412958488689244e+001
1.500936936533254e-003	1.000000000000000e+000	1.413573506048468e+001
1.500941334051755e-003	1.000000000000000e+000	1.413645814280488e+001
1.500946528685391e-003	1.000000000000000e+000	1.413634115382959e+001
1.500952511983742e-003	1.000000000000000e+000	1.414012944697540e+001
1.500956749290585e-003	1.000000000000000e+000	1.414756283351807e+001
1.500960365523926e-003	1.000000000000000e+000	1.415849459162863e+001
1.500963896626408e-003	1.000000000000000e+000	1.417342825521872e+001
1.500967515341311e-003	1.000000000000000e+000	1.419264325085101e+001
1.500970223343032e-003	1.000000000000000e+000	1.420936265758724e+001
1.500972217205344e-003	1.000000000000000e+000	1.422272874151930e+001
1.500973463120115e-003	1.000000000000000e+000	1.423121525916698e+001
1.500974259945328e-003	1.000000000000000e+000	1.423639230566150e+001
1.500975030871325e-003	1.000000000000000e+000	1.424088908561803e+001
1.500975913832744e-003	1.000000000000000e+000	1.424547206037846e+001
1.500976257853370e-003	1.000000000000000e+000	1.424713474041694e+001
1.500976636796921e-003	1.000000000000000e+000	1.424895073305657e+001
1.500977105586970e-003	1.000000000000000e+000	1.425129903406406e+001
1.500977726805746e-003	1.000000000000000e+000	1.425464996417265e+001
1.500978531391512e-003	1.000000000000000e+000	1.425941188124117e+001
1.500979274901106e-003	1.000000000000000e+000	1.426430754494608e+001
1.500980174328279e-003	1.000000000000000e+000	1.427090965988173e+001
1.500981059901117e-003	1.000000000000000e+000	1.427820295043864e+001
1.500982371537288e-003	1.000000000000000e+000	1.429040766940956e+001
1.500983800668999e-003	1.000000000000000e+000	1.430562899234118e+001
1.500985856173249e-003	1.000000000000000e+000	1.433092609171547e+001
1.500988174851585e-003	1.000000000000000e+000	1.436408068838906e+001
1.500991520846433e-003	1.000000000000000e+000	1.441950109908367e+001
1.500995891316312e-003	1.000000000000000e+000	1.450124646557263e+001
1.501001770554293e-003	1.000000000000000e+000	1.462002467429969e+001
1.501007208910698e-003	1.000000000000000e+000	1.473257685601875e+001
1.501012990315797e-003	1.000000000000000e+000	1.485039736632624e+001
1.501018553614215e-003	1.000000000000000e+000	1.495961956880172e+001
1.501025169377302e-003	1.000000000000000e+000	1.508387032959904e+001
1.501034071531410e-003	1.000000000000000e+000	1.524418965876835e+001
1.501041750708896e-003	1.000000000000000e+000	1.537681503794858e+001
1.501050927260325e-003	1.000000000000000e+000	1.552857250718507e+001
1.501060537614548e-003	1.000000000000000e+000	1.568014237034589e+001
1.501079758322996e-003	1.000000000000000e+000	1.597081858640452e+001
1.501092335374032e-003	1.000000000000000e+000	1.615592319257785e+001
1.501101214300800e-003	1.000000000000000e+000	1.628461284107297e+001
1.501109993668556e-003	1.000000000000000e+000	1.641151293129596e+001
1.501123020609639e-003	1.000000000000000e+000	1.660029061667115e+001
1.501138435487219e-003	1.000000000000000e+000	1.682517352426432e+001
1.501158926692274e-003	1.000000000000000e+000	1.712708828100943e+001
1.501187949540882e-003	1.000000000000000e+000	1.755902957753667e+001
1.501232803414459e-003	1.000000000000000e+000	1.823068997157072e+001
1.501283371452517e-003	1.000000000000000e+000	1.898851330846308e+001
1.501343736580978e-003	1.000000000000000e+000	1.989090004657441e+001
1.501443736580978e-003	1.000000000000000e+000	2.137947696000796e+001
1.501543736580978e-003	1.000000000000000e+000	2.285230395063467e+001
1.501643736580977e-003	1.000000000000000e+000	2.427477516570583e+001
1.501743736580978e-003	1.000000000000000e+000	2.556746715559612e+001
1.501843736580978e-003	1.000000000000000e+000	2.663472607977155e+001
1.501934521179648e-003	1.000000000000000e+000	2.735776485390245e+001
1.502018945099245e-003	1.000000000000000e+000	2.782377625015634e+001
1.502105160689707e-003	1.000000000000000e+000	2.813796160254436e+001
1.502205160689707e-003	1.000000000000000e+000	2.836900985860643e+001
1.502305160689707e-003	1.000000000000000e+000	2.851019517028458e+001
1.502405160689707e-003	1.000000000000000e+000	2.859534114051211e+001
1.502476093913020e-003	1.000000000000000e+000	2.863405377279274e+001
1.502529026853121e-003	1.000000000000000e+000	2.865400159410045e+001
1.502586530869437e-003	1.000000000000000e+000	2.866923386550220e+001
1.502686530869437e-003	1.000000000000000e+000	2.868661417886214e+001
1.502777646394811e-003	1.000000000000000e+000	2.869611699680177e+001
1.502877646394811e-003	1.000000000000000e+000	2.870183304387456e+001
1.502977646394811e-003	1.000000000000000e+000	2.870506842295914e+001
1.503077646394811e-003	1.000000000000000e+000	2.870688492999109e+001
1.503177646394811e-003	1.000000000000000e+000	2.870790737632130e+001
1.503277646394811e-003	1.000000000000000e+000	2.870847647901491e+001
1.503377646394811e-003	1.000000000000000e+000	2.870878342451281e+001
1.503477646394811e-003	1.000000000000000e+000	2.870894133689811e+001
1.503577646394811e-003	1.000000000000000e+000	2.870901249665483e+001
1.503677646394811e-003	1.000000000000000e+000	2.870903464507034e+001
1.503777646394811e-003	1.000000000000000e+000	2.870902879317551e+001
1.503877646394811e-003	1.000000000000000e+000	2.870900731326820e+001
1.503977646394811e-003	1.000000000000000e+000	2.870897748579721e+001
1.504077646394811e-003	1.000000000000000e+000	2.870894326364324e+001
1.504177646394811e-003	1.000000000000000e+000	2.870890725709179e+001
1.504277646394811e-003	1.000000000000000e+000	2.870887059208381e+001
1.504377646394811e-003	1.000000000000000e+000	2.870883428913682e+001
1.504477646394811e-003	1.000000000000000e+000	2.870879853970112e+001
1.504577646394811e-003	1.000000000000000e+000	2.870876379205975e+001
1.504677646394811e-003	1.000000000000000e+000	2.870872996665853e+001
1.504777646394811e-003	1.000000000000000e+000	2.870869727514228e+001
1.504877646394811e-003	1.000000000000000e+000	2.870866559037740e+001
1.504977646394811e-003	1.000000000000000e+000	2.870863500936563e+001
1.505077646394811e-003	1.000000000000000e+000	2.870860542222738e+001
1.505177646394811e-003	1.000000000000000e+000	2.870857686342771e+001
1.505277646394811e-003	1.000000000000000e+000	2.870854925200464e+001
1.505377646394811e-003	1.000000000000000e+000	2.870852258655277e+001
1.505477646394811e-003	1.000000000000000e+000	2.870849681070881e+001
1.505577646394811e-003	1.000000000000000e+000	2.870847190315201e+001
1.505677646394811e-003	1.000000000000000e+000	2.870844782452051e+001
1.505777646394811e-003	1.000000000000000e+000	2.870842454378229e+001
1.505877646394811e-003	1.000000000000000e+000	2.870840203193189e+001
1.505977646394811e-003	1.000000000000000e+000	2.870838025459536e+001
1.506077646394811e-003	1.000000000000000e+000	2.870835918847224e+001
1.506177646394811e-003	1.000000000000000e+000	2.870833879952694e+001
1.506277646394811e-003	1.000000000000000e+000	2.870831906734358e+001
1.506377646394811e-003	1.000000000000000e+000	2.870829996008709e+001
1.506477646394811e-003	1.000000000000000e+000	2.870828145874751e+001
1.506577646394811e-003	1.000000000000000e+000	2.870826353440745e+001
1.506677646394811e-003	1.000000000000000e+000	2.870824616882826e+001
1.506777646394811e-003	1.000000000000000e+000	2.870822933608054e+001
1.506877646394811e-003	1.000000000000000e+000	2.870821301854130e+001
1.506977646394811e-003	1.000000000000000e+000	2.870819719302562e+001
1.507077646394811e-003	1.000000000000000e+000	2.870818184257782e+001
1.507177646394811e-003	1.000000000000000e+000	2.870816694639796e+001
1.507277646394811e-003	1.000000000000000e+000	2.870815248832339e+001
1.507377646394811e-003	1.000000000000000e+000	2.870813844958114e+001
1.507477646394811e-003	1.000000000000000e+000	2.870812481490741e+001
1.507577646394811e-003	1.000000000000000e+000	2.870811156724833e+001
1.507677646394811e-003	1.000000000000000e+000	2.870809869230829e+001
1.507777646394811e-003	1.000000000000000e+000	2.870808617449973e+001
1.507877646394811e-003	1.000000000000000e+000	2.870807400051817e+001
1.507977646394811e-003	1.000000000000000e+000	2.870806215605599e+001
1.508077646394811e-003	1.000000000000000e+000	2.870805062878726e+001
1.508177646394811e-003	1.000000000000000e+000	2.870803940553694e+001
1.508277646394811e-003	1.000000000000000e+000	2.870802847491380e+001
1.508377646394811e-003	1.000000000000000e+000	2.870801782476431e+001
1.508477646394811e-003	1.000000000000000e+000	2.870800744458016e+001
1.508577646394811e-003	1.000000000000000e+000	2.870799732314072e+001
1.508677646394811e-003	1.000000000000000e+000	2.870798745075722e+001
1.508777646394811e-003	1.000000000000000e+000	2.870797781706668e+001
