Freq.	V(vin)/-I(Vg)
9.01571137605576e+005	9.20850220835684e+002,-1.59493170326760e+004
9.03649473721919e+005	9.08208391461697e+002,-1.59135990255115e+004
9.05732600897817e+005	8.95623092917722e+002,-1.58779466109017e+004
9.07820530177802e+005	8.83094097662888e+002,-1.58423597272321e+004
9.09913272631866e+005	8.70621178603789e+002,-1.58068383089348e+004
9.12010839355524e+005	8.58204109891062e+002,-1.57713822936206e+004
9.14113241469863e+005	8.45842666461621e+002,-1.57359916180578e+004
9.16220490121612e+005	8.33536623806903e+002,-1.57006662160037e+004
9.18332596483192e+005	8.21285758589446e+002,-1.56654060239184e+004
9.20449571752781e+005	8.09089848119940e+002,-1.56302109761413e+004
9.22571427154372e+005	7.96948670498422e+002,-1.55950810062268e+004
9.24698173937831e+005	7.84862004796242e+002,-1.55600160486734e+004
9.26829823378956e+005	7.72829630781358e+002,-1.55250160363381e+004
9.28966386779542e+005	7.60851329181256e+002,-1.54900809030196e+004
9.31107875467435e+005	7.48926881421562e+002,-1.54552105808946e+004
9.33254300796595e+005	7.37056069716305e+002,-1.54204050013934e+004
9.35405674147155e+005	7.25238677306609e+002,-1.53856640977303e+004
9.37562006925482e+005	7.13474488130217e+002,-1.53509878015196e+004
9.39723310564239e+005	7.01763286674568e+002,-1.53163760411448e+004
9.41889596522442e+005	6.90104858714834e+002,-1.52818287496926e+004
9.44060876285523e+005	6.78498990604112e+002,-1.52473458574274e+004
9.46237161365391e+005	6.66945469475443e+002,-1.52129272939026e+004
9.48418463300494e+005	6.55444083205112e+002,-1.51785729875647e+004
9.50604793655878e+005	6.43994620660300e+002,-1.51442828686219e+004
9.52796164023247e+005	6.32596871511064e+002,-1.51100568669787e+004
9.54992586021030e+005	6.21250626060759e+002,-1.50758949102235e+004
9.57194071294438e+005	6.09955675389717e+002,-1.50417969252835e+004
9.59400631515525e+005	5.98711811644462e+002,-1.50077628420316e+004
9.61612278383256e+005	5.87518827478845e+002,-1.49737925864582e+004
9.63829023623561e+005	5.76376516507014e+002,-1.49398860862974e+004
9.66050878989403e+005	5.65284673165779e+002,-1.49060432694095e+004
9.68277856260837e+005	5.54243092503286e+002,-1.48722640610295e+004
9.70509967245077e+005	5.43251570398729e+002,-1.48385483865573e+004
9.72747223776551e+005	5.32309903638515e+002,-1.48048961727185e+004
9.74989637716972e+005	5.21417889735950e+002,-1.47713073452105e+004
9.77237220955395e+005	5.10575327017066e+002,-1.47377818298789e+004
9.79489985408282e+005	4.99782014432780e+002,-1.47043195500268e+004
9.81747943019567e+005	4.89037751904507e+002,-1.46709204314347e+004
9.84011105760715e+005	4.78342340001306e+002,-1.46375843977408e+004
9.86279485630791e+005	4.67695580099707e+002,-1.46043113727582e+004
9.88553094656518e+005	4.57097274401682e+002,-1.45711012808453e+004
9.90831944892346e+005	4.46547225832069e+002,-1.45379540453923e+004
9.93116048420511e+005	4.36045238089337e+002,-1.45048695895874e+004
9.95405417351103e+005	4.25591115596386e+002,-1.44718478356765e+004
9.97700063822129e+005	4.15184663592031e+002,-1.44388887064628e+004
9.99999999999574e+005	4.04825688015162e+002,-1.44059921234509e+004
1.00230523807747e+006	3.94513995657341e+002,-1.43731580094415e+004
1.00461579027797e+006	3.84249394063011e+002,-1.43403862870408e+004
1.00693166885138e+006	3.74031691363680e+002,-1.43076768753925e+004
1.00925288607625e+006	3.63860696736941e+002,-1.42750296989367e+004
1.01157945425947e+006	3.53736219720342e+002,-1.42424446743250e+004
1.01391138573625e+006	3.43658070997686e+002,-1.42099217256512e+004
1.01624869287026e+006	3.33626061794319e+002,-1.41774607728632e+004
1.01859138805368e+006	3.23640004010768e+002,-1.41450617339859e+004
1.02093948370724e+006	3.13699710509230e+002,-1.41127245315297e+004
1.02329299228032e+006	3.03804994715621e+002,-1.40804490839391e+004
1.02565192625097e+006	2.93955670848100e+002,-1.40482353105897e+004
1.02801629812604e+006	2.84151553868973e+002,-1.40160831307196e+004
1.03038612044118e+006	2.74392459449328e+002,-1.39839924627372e+004
1.03276140576096e+006	2.64678204065670e+002,-1.39519632266587e+004
1.03514216667890e+006	2.55008604846637e+002,-1.39199953402860e+004
1.03752841581757e+006	2.45383479693103e+002,-1.38880887223387e+004
1.03992016582862e+006	2.35802647174730e+002,-1.38562432897047e+004
1.04231742939286e+006	2.26265926641262e+002,-1.38244589605360e+004
1.04472021922035e+006	2.16773138207601e+002,-1.37927356542194e+004
1.04712854805045e+006	2.07324102560867e+002,-1.37610732852942e+004
1.04954242865187e+006	1.97918641282591e+002,-1.37294717736046e+004
1.05196187382277e+006	1.88556576524382e+002,-1.36979310341821e+004
1.05438689639081e+006	1.79237731241525e+002,-1.36664509846516e+004
1.05681750921321e+006	1.69961929087730e+002,-1.36350315422007e+004
1.05925372517684e+006	1.60728994396749e+002,-1.36036726226029e+004
1.06169555719827e+006	1.51538752207579e+002,-1.35723741412309e+004
1.06414301822386e+006	1.42391028300819e+002,-1.35411360146944e+004
1.06659612122980e+006	1.33285649146685e+002,-1.35099581588660e+004
1.06905487922220e+006	1.24222441924873e+002,-1.34788404898666e+004
1.07151930523715e+006	1.15201234503218e+002,-1.34477829230952e+004
1.07398941234079e+006	1.06221855424049e+002,-1.34167853722861e+004
1.07646521362937e+006	9.72841339774668e+001,-1.33858477540034e+004
1.07894672222937e+006	8.83879001077751e+001,-1.33549699821897e+004
1.08143395129748e+006	7.95329844786786e+001,-1.33241519726417e+004
1.08392691402074e+006	7.07192184296929e+001,-1.32933936401424e+004
1.08642562361660e+006	6.19464339659264e+001,-1.32626948969217e+004
1.08893009333297e+006	5.32144638207619e+001,-1.32320556592472e+004
1.09144033644829e+006	4.45231413846504e+001,-1.32014758405206e+004
1.09395636627163e+006	3.58723007354828e+001,-1.31709553547332e+004
1.09647819614272e+006	2.72617766272815e+001,-1.31404941149193e+004
1.09900583943205e+006	1.86914045014812e+001,-1.31100920356208e+004
1.10153930954094e+006	1.01610204655537e+001,-1.30797490304219e+004
1.10407861990160e+006	1.67046130214638e+000,-1.30494650116687e+004
1.10662378397719e+006	-6.78043553072556e+000,-1.30192398923046e+004
1.10917481526193e+006	-1.51918319119742e+001,-1.29890735876560e+004
1.11173172728112e+006	-2.35638890444615e+001,-1.29589660073224e+004
1.11429453359125e+006	-3.18967674765914e+001,-1.29289170665931e+004
1.11686324778008e+006	-4.01906270862730e+001,-1.28989266771539e+004
1.11943788346667e+006	-4.84456270886452e+001,-1.28689947509955e+004
1.12201845430148e+006	-5.66619260541714e+001,-1.28391212018709e+004
1.12460497396644e+006	-6.48396818619841e+001,-1.28093059394268e+004
1.12719745617503e+006	-7.29790517851455e+001,-1.27795488785819e+004
1.12979591467231e+006	-8.10801924027123e+001,-1.27498499295885e+004
1.13240036323507e+006	-8.91432596607064e+001,-1.27202090047515e+004
1.13501081567183e+006	-9.71684088581986e+001,-1.26906260160933e+004
1.13762728582294e+006	-1.05155794631863e+002,-1.26611008745070e+004
1.14024978756068e+006	-1.13105570982642e+002,-1.26316334914835e+004
1.14287833478928e+006	-1.21017891295741e+002,-1.26022237799458e+004
1.14551294144504e+006	-1.28892908237142e+002,-1.25728716483194e+004
1.14815362149639e+006	-1.36730773949431e+002,-1.25435770109788e+004
1.15080038894394e+006	-1.44531639826826e+002,-1.25143397767051e+004
1.15345325782060e+006	-1.52295656697591e+002,-1.24851598574003e+004
1.15611224219160e+006	-1.60022974721664e+002,-1.24560371633309e+004
1.15877735615463e+006	-1.67713743473118e+002,-1.24269716064586e+004
1.16144861383984e+006	-1.75368111821568e+002,-1.23979630957609e+004
1.16412602940999e+006	-1.82986228095293e+002,-1.23690115432799e+004
1.16680961706046e+006	-1.90568239923598e+002,-1.23401168583726e+004
1.16949939101937e+006	-1.98114294392188e+002,-1.23112789528891e+004
1.17219536554763e+006	-2.05624537876419e+002,-1.22824977357577e+004
1.17489755493902e+006	-2.13099116160113e+002,-1.22537731167874e+004
1.17760597352030e+006	-2.20538174481024e+002,-1.22251050077106e+004
1.18032063565122e+006	-2.27941857384437e+002,-1.21964933179129e+004
1.18304155572466e+006	-2.35310308815252e+002,-1.21679379571186e+004
1.18576874816665e+006	-2.42643672101573e+002,-1.21394388348608e+004
1.18850222743651e+006	-2.49942090021479e+002,-1.21109958620503e+004
1.19124200802686e+006	-2.57205704700269e+002,-1.20826089483526e+004
1.19398810446376e+006	-2.64434657630375e+002,-1.20542780027345e+004
1.19674053130673e+006	-2.71629089738728e+002,-1.20260029350228e+004
1.19949930314886e+006	-2.78789141397491e+002,-1.19977836558860e+004
1.20226443461690e+006	-2.85914952253353e+002,-1.19696200732548e+004
1.20503594037128e+006	-2.93006661395378e+002,-1.19415120959327e+004
1.20781383510626e+006	-3.00064407461790e+002,-1.19134596355928e+004
1.21059813354996e+006	-3.07088328295086e+002,-1.18854625996904e+004
1.21338885046445e+006	-3.14078561264401e+002,-1.18575208980536e+004
1.21618600064584e+006	-3.21035243227313e+002,-1.18296344418352e+004
1.21898959892434e+006	-3.27958510209090e+002,-1.18018031375501e+004
1.22179966016435e+006	-3.34848497829390e+002,-1.17740268950599e+004
1.22461619926452e+006	-3.41705341064936e+002,-1.17463056230885e+004
1.22743923115788e+006	-3.48529174389688e+002,-1.17186392316880e+004
1.23026877081185e+006	-3.55320131640529e+002,-1.16910276297833e+004
1.23310483322838e+006	-3.62078346096241e+002,-1.16634707266496e+004
1.23594743344398e+006	-3.68803950245236e+002,-1.16359684280613e+004
1.23879658652983e+006	-3.75497076416883e+002,-1.16085206464207e+004
1.24165230759188e+006	-3.82157856030590e+002,-1.15811272887041e+004
1.24451461177085e+006	-3.88786420114063e+002,-1.15537882646446e+004
1.24738351424240e+006	-3.95382899062179e+002,-1.15265034828979e+004
1.25025903021718e+006	-4.01947422660958e+002,-1.14992728515390e+004
1.25314117494088e+006	-4.08480120193500e+002,-1.14720962794792e+004
1.25602996369433e+006	-4.14981120341478e+002,-1.14449736750540e+004
1.25892541179362e+006	-4.21450551389144e+002,-1.14179049488148e+004
1.26182753459013e+006	-4.27888540718196e+002,-1.13908900065729e+004
1.26473634747061e+006	-4.34295215487671e+002,-1.13639287586776e+004
1.26765186585730e+006	-4.40670702266636e+002,-1.13370211148950e+004
1.27057410520799e+006	-4.47015126640814e+002,-1.13101669794327e+004
1.27350308101611e+006	-4.53328614313671e+002,-1.12833662650743e+004
1.27643880881079e+006	-4.59611289968583e+002,-1.12566188785957e+004
1.27938130415697e+006	-4.65863277881926e+002,-1.12299247285141e+004
1.28233058265547e+006	-4.72084701778222e+002,-1.12032837232686e+004
1.28528665994306e+006	-4.78275684908605e+002,-1.11766957721107e+004
1.28824955169258e+006	-4.84436349864668e+002,-1.11501607828829e+004
1.29121927361298e+006	-4.90566818729597e+002,-1.11236786638099e+004
1.29419584144943e+006	-4.96667213159882e+002,-1.10972493243653e+004
1.29717927098339e+006	-5.02737653998260e+002,-1.10708726708990e+004
1.30016957803273e+006	-5.08778261938550e+002,-1.10445486140663e+004
1.30316677845174e+006	-5.14789156863159e+002,-1.10182770614111e+004
1.30617088813128e+006	-5.20770458361600e+002,-1.09920579230108e+004
1.30918192299884e+006	-5.26722284999489e+002,-1.09658911037463e+004
1.31219989901864e+006	-5.32644755422544e+002,-1.09397765148818e+004
1.31522483219167e+006	-5.38537987378010e+002,-1.09137140637839e+004
1.31825673855584e+006	-5.44402098210238e+002,-1.08877036590583e+004
1.32129563418600e+006	-5.50237204778036e+002,-1.08617452096874e+004
1.32434153519409e+006	-5.56043423333970e+002,-1.08358386237753e+004
1.32739445772916e+006	-5.61820869649503e+002,-1.08099838098142e+004
1.33045441797751e+006	-5.67569658976207e+002,-1.07841806762657e+004
1.33352143216275e+006	-5.73289906089103e+002,-1.07584291319750e+004
1.33659551654586e+006	-5.78981725162303e+002,-1.07327290849393e+004
1.33967668742535e+006	-5.84645229985148e+002,-1.07070804443626e+004
1.34276496113728e+006	-5.90280533657598e+002,-1.06814831178004e+004
1.34586035405537e+006	-5.95887749034882e+002,-1.06559370152241e+004
1.34896288259107e+006	-6.01466988107556e+002,-1.06304420433623e+004
1.35207256319369e+006	-6.07018362716128e+002,-1.06049981121552e+004
1.35518941235045e+006	-6.12541984154817e+002,-1.05796051311125e+004
1.35831344658657e+006	-6.18037962846465e+002,-1.05542630065661e+004
1.36144468246536e+006	-6.23506409125767e+002,-1.05289716484225e+004
1.36458313658833e+006	-6.28947432783218e+002,-1.05037309661736e+004
1.36772882559526e+006	-6.34361143021220e+002,-1.04785408685208e+004
1.37088176616426e+006	-6.39747648307852e+002,-1.04534012622376e+004
1.37404197501192e+006	-6.45107057040287e+002,-1.04283120576076e+004
1.37720946889335e+006	-6.50439476986464e+002,-1.04032731637463e+004
1.38038426460229e+006	-6.55745015326128e+002,-1.03782844890145e+004
1.38356637897118e+006	-6.61023778945406e+002,-1.03533459433144e+004
1.38675582887129e+006	-6.66275873903641e+002,-1.03284574339047e+004
1.38995263121275e+006	-6.71501406064980e+002,-1.03036188703503e+004
1.39315680294470e+006	-6.76700480814457e+002,-1.02788301622270e+004
1.39636836105533e+006	-6.81873202908225e+002,-1.02540912180091e+004
1.39958732257201e+006	-6.87019676720596e+002,-1.02294019469499e+004
1.40281370456135e+006	-6.92140006352180e+002,-1.02047622598023e+004
1.40604752412930e+006	-6.97234294976801e+002,-1.01801720640219e+004
1.40928879842126e+006	-7.02302645444029e+002,-1.01556312682264e+004
1.41253754462214e+006	-7.07345160434959e+002,-1.01311397832600e+004
1.41579377995647e+006	-7.12361941807517e+002,-1.01066975174478e+004
1.41905752168848e+006	-7.17353091154171e+002,-1.00823043806134e+004
1.42232878712220e+006	-7.22318709655634e+002,-1.00579602829731e+004
1.42560759360157e+006	-7.27258897717419e+002,-1.00336651326393e+004
1.42889395851048e+006	-7.32173755595234e+002,-1.00094188399234e+004
1.43218789927292e+006	-7.37063382822177e+002,-9.98522131341127e+003
1.43548943335303e+006	-7.41927878943555e+002,-9.96107246491638e+003
1.43879857825522e+006	-7.46767342263261e+002,-9.93697220103216e+003
1.44211535152424e+006	-7.51581871470097e+002,-9.91292043402420e+003
1.44543977074530e+006	-7.56371564379169e+002,-9.88891707340553e+003
1.44877185354413e+006	-7.61136518409184e+002,-9.86496202910019e+003
1.45211161758711e+006	-7.65876830261236e+002,-9.84105520938536e+003
1.45545908058133e+006	-7.70592596667667e+002,-9.81719652569986e+003
1.45881426027471e+006	-7.75283913651923e+002,-9.79338588782896e+003
1.46217717445608e+006	-7.79950876845193e+002,-9.76962320597091e+003
1.46554784095527e+006	-7.84593581382116e+002,-9.74590839005987e+003
1.46892627764323e+006	-7.89212122012049e+002,-9.72224135044309e+003
1.47231250243208e+006	-7.93806593047386e+002,-9.69862199754254e+003
1.47570653327525e+006	-7.98377088307896e+002,-9.67505024152694e+003
1.47910838816756e+006	-8.02923701290032e+002,-9.65152599330727e+003
1.48251808514531e+006	-8.07446524835364e+002,-9.62804916256069e+003
1.48593564228636e+006	-8.11945651686869e+002,-9.60461966101825e+003
1.48936107771027e+006	-8.16421173827149e+002,-9.58123739853285e+003
1.49279440957835e+006	-8.20873182977205e+002,-9.55790228602902e+003
1.49623565609378e+006	-8.25301770375798e+002,-9.53461423419829e+003
1.49968483550172e+006	-8.29707026896236e+002,-9.51137315414616e+003
1.50314196608937e+006	-8.34089042874695e+002,-9.48817895643461e+003
1.50660706618608e+006	-8.38447908285905e+002,-9.46503155204581e+003
1.51008015416349e+006	-8.42783712854849e+002,-9.44193085300477e+003
1.51356124843555e+006	-8.47096545607630e+002,-9.41887676985618e+003
1.51705036745867e+006	-8.51386495325703e+002,-9.39586921419346e+003
1.52054752973183e+006	-8.55653650092626e+002,-9.37290809616084e+003
1.52405275379663e+006	-8.59898098150930e+002,-9.34999332911271e+003
1.52756605823741e+006	-8.64119926650261e+002,-9.32712482279654e+003
1.53108746168136e+006	-8.68319222845312e+002,-9.30430248984948e+003
1.53461698279862e+006	-8.72496073356592e+002,-9.28152624178678e+003
1.53815464030236e+006	-8.76650564228584e+002,-9.25879598933528e+003
1.54170045294889e+006	-8.80782781679469e+002,-9.23611164636173e+003
1.54525443953774e+006	-8.84892810775944e+002,-9.21347312292602e+003
1.54881661891180e+006	-8.88980736765452e+002,-9.19088033221775e+003
1.55238700995740e+006	-8.93046644092420e+002,-9.16833318545401e+003
1.55596563160439e+006	-8.97090617039158e+002,-9.14583159516994e+003
1.55955250282627e+006	-9.01112739434213e+002,-9.12337547372653e+003
1.56314764264027e+006	-9.05113094775842e+002,-9.10096473390085e+003
1.56675107010746e+006	-9.09091765995202e+002,-9.07859928772104e+003
1.57036280433287e+006	-9.13048835578276e+002,-9.05627904706539e+003
1.57398286446553e+006	-9.16984386033802e+002,-9.03400392596700e+003
1.57761126969866e+006	-9.20898498958066e+002,-9.01177383599507e+003
1.58124803926969e+006	-9.24791255976968e+002,-8.98958869086616e+003
1.58489319246042e+006	-9.28662737980778e+002,-8.96744840272060e+003
1.58854674859708e+006	-9.32513025657573e+002,-8.94535288469700e+003
1.59220872705047e+006	-9.36342199496070e+002,-8.92330205091157e+003
1.59587914723603e+006	-9.40150339135501e+002,-8.90129581337559e+003
1.59955802861397e+006	-9.43937524196086e+002,-8.87933408593036e+003
1.60324539068934e+006	-9.47703833806819e+002,-8.85741678200106e+003
1.60694125301217e+006	-9.51449346786488e+002,-8.83554381543376e+003
1.61064563517757e+006	-9.55174141227467e+002,-8.81371509857989e+003
1.61435855682578e+006	-9.58878295330997e+002,-8.79193054613803e+003
1.61808003764236e+006	-9.62561886754811e+002,-8.77019007212876e+003
1.62181009735822e+006	-9.66224992553898e+002,-8.74849358964749e+003
1.62554875574977e+006	-9.69867689839416e+002,-8.72684101383244e+003
1.62929603263901e+006	-9.73490054823014e+002,-8.70523225756282e+003
1.63305194789362e+006	-9.77092163899444e+002,-8.68366723628185e+003
1.63681652142709e+006	-9.80674092745216e+002,-8.66214586398911e+003
1.64058977319882e+006	-9.84235916438984e+002,-8.64066805380519e+003
1.64437172321421e+006	-9.87777710431568e+002,-8.61923372216596e+003
1.64816239152479e+006	-9.91299549218269e+002,-8.59784278304188e+003
1.65196179822829e+006	-9.94801506944645e+002,-8.57649515058295e+003
1.65576996346880e+006	-9.98283657647454e+002,-8.55519074014570e+003
1.65958690743683e+006	-1.00174607489930e+003,-8.53392946673453e+003
1.66341265036944e+006	-1.00518883198663e+003,-8.51271124577807e+003
1.66724721255033e+006	-1.00861200160887e+003,-8.49153599185974e+003
1.67109061430997e+006	-1.01201565630965e+003,-8.47040362050187e+003
1.67494287602570e+006	-1.01539986828873e+003,-8.44931404739823e+003
1.67880401812182e+006	-1.01876470934993e+003,-8.42826718816387e+003
1.68267406106973e+006	-1.02211025083743e+003,-8.40726295809525e+003
1.68655302538800e+006	-1.02543656376074e+003,-8.38630127267499e+003
1.69044093164252e+006	-1.02874371916290e+003,-8.36538204904114e+003
1.69433780044658e+006	-1.03203178702149e+003,-8.34450520156467e+003
1.69824365246100e+006	-1.03530083765869e+003,-8.32367064749835e+003
1.70215850839420e+006	-1.03855094063886e+003,-8.30287830256887e+003
1.70608238900237e+006	-1.04178216550607e+003,-8.28212808389834e+003
1.71001531508954e+006	-1.04499458099028e+003,-8.26141990687112e+003
1.71395730750767e+006	-1.04818825586635e+003,-8.24075368850644e+003
1.71790838715683e+006	-1.05136325852600e+003,-8.22012934576857e+003
1.72186857498525e+006	-1.05451965704025e+003,-8.19954679580785e+003
1.72583789198945e+006	-1.05765751873371e+003,-8.17900595432404e+003
1.72981635921434e+006	-1.06077691116735e+003,-8.15850673932877e+003
1.73380399775338e+006	-1.06387790121799e+003,-8.13804906762183e+003
1.73780082874861e+006	-1.06696055563278e+003,-8.11763285689789e+003
1.74180687339085e+006	-1.07002494072665e+003,-8.09725802458298e+003
1.74582215291974e+006	-1.07307112250408e+003,-8.07692448830233e+003
1.74984668862389e+006	-1.07609916647548e+003,-8.05663216520068e+003
1.75388050184099e+006	-1.07910913809181e+003,-8.03638097353636e+003
1.75792361395792e+006	-1.08210110237542e+003,-8.01617083131284e+003
1.76197604641085e+006	-1.08507512392333e+003,-7.99600165628969e+003
1.76603782068539e+006	-1.08803126709145e+003,-7.97587336665980e+003
1.77010895831664e+006	-1.09096959593551e+003,-7.95578588082223e+003
1.77418948088939e+006	-1.09389017421413e+003,-7.93573911738137e+003
1.77827941003814e+006	-1.09679306532646e+003,-7.91573299492873e+003
1.78237876744731e+006	-1.09967833212905e+003,-7.89576743139659e+003
1.78648757485126e+006	-1.10254603768114e+003,-7.87584234667185e+003
1.79060585403451e+006	-1.10539624431431e+003,-7.85595765932813e+003
1.79473362683174e+006	-1.10822901413473e+003,-7.83611328837316e+003
1.79887091512800e+006	-1.11104440895818e+003,-7.81630915303125e+003
1.80301774085878e+006	-1.11384249025353e+003,-7.79654517253008e+003
1.80717412601013e+006	-1.11662331932502e+003,-7.77682126673817e+003
1.81134009261881e+006	-1.11938695700916e+003,-7.75713735510541e+003
1.81551566277234e+006	-1.12213346355254e+003,-7.73749335626265e+003
1.81970085860918e+006	-1.12486289996877e+003,-7.71788919260577e+003
1.82389570231884e+006	-1.12757532551167e+003,-7.69832478175409e+003
1.82810021614194e+006	-1.13027080014491e+003,-7.67880004487848e+003
1.83231442237041e+006	-1.13294938337151e+003,-7.65931490273998e+003
1.83653834334754e+006	-1.13561113380429e+003,-7.63986927428578e+003
1.84077200146815e+006	-1.13825611058256e+003,-7.62046308134250e+003
1.84501541917866e+006	-1.14088437189850e+003,-7.60109624372874e+003
1.84926861897726e+006	-1.14349597628997e+003,-7.58176868350512e+003
1.85353162341400e+006	-1.14609098110391e+003,-7.56248031995660e+003
1.85780445509088e+006	-1.14866944434296e+003,-7.54323107559582e+003
1.86208713666205e+006	-1.15123142306910e+003,-7.52402087097516e+003
1.86637969083385e+006	-1.15377697438748e+003,-7.50484962787047e+003
1.87068214036498e+006	-1.15630615471383e+003,-7.48571726692060e+003
1.87499450806659e+006	-1.15881902075337e+003,-7.46662371075765e+003
1.87931681680244e+006	-1.16131562852557e+003,-7.44756888088079e+003
1.88364908948897e+006	-1.16379603379066e+003,-7.42855269903183e+003
1.88799134909546e+006	-1.16626029193241e+003,-7.40957508681244e+003
1.89234361864414e+006	-1.16870845857143e+003,-7.39063596758584e+003
1.89670592121031e+006	-1.17114058833908e+003,-7.37173526267119e+003
1.90107827992246e+006	-1.17355673616829e+003,-7.35287289533407e+003
1.90546071796241e+006	-1.17595695643665e+003,-7.33404878813310e+003
1.90985325856540e+006	-1.17834130290604e+003,-7.31526286275918e+003
1.91425592502024e+006	-1.18070982982755e+003,-7.29651504337937e+003
1.91866874066944e+006	-1.18306259059569e+003,-7.27780525254535e+003
1.92309172890931e+006	-1.18539963842253e+003,-7.25913341324671e+003
1.92752491319009e+006	-1.18772102640181e+003,-7.24049944908534e+003
1.93196831701607e+006	-1.19002680732552e+003,-7.22190328372397e+003
1.93642196394575e+006	-1.19231703356561e+003,-7.20334484053053e+003
1.94088587759192e+006	-1.19459175743812e+003,-7.18482404366264e+003
1.94536008162180e+006	-1.19685103059844e+003,-7.16634081627682e+003
1.94984459975718e+006	-1.19909490501601e+003,-7.14789508338414e+003
1.95433945577453e+006	-1.20132343188055e+003,-7.12948676864689e+003
1.95884467350512e+006	-1.20353666221148e+003,-7.11111579616588e+003
1.96336027683518e+006	-1.20573464710381e+003,-7.09278209116788e+003
1.96788628970598e+006	-1.20791743693749e+003,-7.07448557773708e+003
1.97242273611398e+006	-1.21008508223242e+003,-7.05622618125404e+003
1.97696964011099e+006	-1.21223763285760e+003,-7.03800382614727e+003
1.98152702580422e+006	-1.21437513864189e+003,-7.01981843762202e+003
1.98609491735649e+006	-1.21649764894944e+003,-7.00166994046289e+003
1.99067333898631e+006	-1.21860521347103e+003,-6.98355826123369e+003
1.99526231496800e+006	-1.22069788095112e+003,-6.96548332472714e+003
1.99986186963186e+006	-1.22277570015900e+003,-6.94744505667658e+003
2.00447202736427e+006	-1.22483871952964e+003,-6.92944338274368e+003
2.00909281260784e+006	-1.22688698752311e+003,-6.91147822951347e+003
2.01372424986150e+006	-1.22892055184593e+003,-6.89354952234839e+003
2.01836636368067e+006	-1.23093946065601e+003,-6.87565718867903e+003
2.02301917867738e+006	-1.23294376105859e+003,-6.85780115391143e+003
2.02768271952038e+006	-1.23493350037316e+003,-6.83998134486401e+003
2.03235701093532e+006	-1.23690872577103e+003,-6.82219768877598e+003
2.03704207770482e+006	-1.23886948379997e+003,-6.80445011202796e+003
2.04173794466863e+006	-1.24081582110327e+003,-6.78673854206984e+003
2.04644463672377e+006	-1.24274778370501e+003,-6.76906290550857e+003
2.05116217882466e+006	-1.24466541784442e+003,-6.75142313032874e+003
2.05589059598323e+006	-1.24656876920542e+003,-6.73381914383587e+003
2.06062991326909e+006	-1.24845788327497e+003,-6.71625087360967e+003
2.06538015580961e+006	-1.25033280540081e+003,-6.69871824765719e+003
2.07014134879013e+006	-1.25219358061985e+003,-6.68122119394551e+003
2.07491351745399e+006	-1.25404025365553e+003,-6.66375964041011e+003
2.07969668710277e+006	-1.25587286910068e+003,-6.64633351541424e+003
2.08449088309637e+006	-1.25769147141587e+003,-6.62894274774385e+003
2.08929613085311e+006	-1.25949610451726e+003,-6.61158726555345e+003
2.09411245584996e+006	-1.26128681237241e+003,-6.59426699787690e+003
2.09893988362259e+006	-1.26306363840761e+003,-6.57698187312966e+003
2.10377843976554e+006	-1.26482662633701e+003,-6.55973182119204e+003
2.10862814993235e+006	-1.26657581904414e+003,-6.54251677059259e+003
2.11348903983571e+006	-1.26831125958416e+003,-6.52533665102663e+003
2.11836113524756e+006	-1.27003299065626e+003,-6.50819139202628e+003
2.12324446199928e+006	-1.27174105478150e+003,-6.49108092340257e+003
2.12813904598177e+006	-1.27343549406826e+003,-6.47400517467149e+003
2.13304491314563e+006	-1.27511635062751e+003,-6.45696407606304e+003
2.13796208950128e+006	-1.27678366639450e+003,-6.43995755808384e+003
2.14289060111911e+006	-1.27843748260714e+003,-6.42298555024726e+003
2.14783047412958e+006	-1.28007784097383e+003,-6.40604798390721e+003
2.15278173472342e+006	-1.28170478233417e+003,-6.38914478901048e+003
2.15774440915171e+006	-1.28331834788373e+003,-6.37227589704883e+003
2.16271852372606e+006	-1.28491857807053e+003,-6.35544123840602e+003
2.16770410481873e+006	-1.28650551346654e+003,-6.33864074444866e+003
2.17270117886278e+006	-1.28807919430822e+003,-6.32187434641406e+003
2.17770977235219e+006	-1.28963966066795e+003,-6.30514197582733e+003
2.18272991184203e+006	-1.29118695240069e+003,-6.28844356436329e+003
2.18776162394858e+006	-1.29272110908541e+003,-6.27177904371526e+003
2.19280493534947e+006	-1.29424217008671e+003,-6.25514834573253e+003
2.19785987278385e+006	-1.29575017466992e+003,-6.23855140268704e+003
2.20292646305248e+006	-1.29724516160163e+003,-6.22198814634583e+003
2.20800473301792e+006	-1.29872717006685e+003,-6.20545851008535e+003
2.21309470960465e+006	-1.30019623818377e+003,-6.18896242546810e+003
2.21819641979923e+006	-1.30165240449012e+003,-6.17249982566488e+003
2.22330989065041e+006	-1.30309570726262e+003,-6.15607064386933e+003
2.22843514926931e+006	-1.30452618428529e+003,-6.13967481279412e+003
2.23357222282954e+006	-1.30594387325479e+003,-6.12331226557875e+003
2.23872113856734e+006	-1.30734881183642e+003,-6.10698293591055e+003
2.24388192378177e+006	-1.30874103743770e+003,-6.09068675751217e+003
2.24905460583478e+006	-1.31012058681419e+003,-6.07442366327167e+003
2.25423921215143e+006	-1.31148749743089e+003,-6.05819358825424e+003
2.25943577021997e+006	-1.31284180553847e+003,-6.04199646544571e+003
2.26464430759205e+006	-1.31418354781682e+003,-6.02583222937965e+003
2.26986485188281e+006	-1.31551276075055e+003,-6.00970081475705e+003
