time	V(vout)	28*V(vin)
1.570077503087077e+000	-3.037050e+000	0.000000e+000
1.570488931658508e+000	-2.986798e+000	0.000000e+000
1.570900360229940e+000	-2.936970e+000	0.000000e+000
1.571311788801371e+000	-2.887565e+000	0.000000e+000
1.571723217372802e+000	-2.838584e+000	0.000000e+000
1.572134645944234e+000	-2.790027e+000	0.000000e+000
1.572546074515665e+000	-2.741894e+000	0.000000e+000
1.572846074515667e+000	-2.707054e+000	0.000000e+000
1.573146074515669e+000	-2.672429e+000	0.000000e+000
1.573446074515671e+000	-2.638019e+000	0.000000e+000
1.573746074515673e+000	-2.603824e+000	0.000000e+000
1.574046074515675e+000	-2.569844e+000	0.000000e+000
1.574346074515677e+000	-2.536080e+000	0.000000e+000
1.574646074515679e+000	-2.502530e+000	0.000000e+000
1.574656074515679e+000	-2.501415e+000	0.000000e+000
1.575130360229967e+000	-2.448823e+000	0.000000e+000
1.575604645944256e+000	-2.396741e+000	0.000000e+000
1.576078931658545e+000	-2.345170e+000	0.000000e+000
1.576553217372834e+000	-2.294111e+000	0.000000e+000
1.577027503087123e+000	-2.243562e+000	0.000000e+000
1.577501788801412e+000	-2.193525e+000	0.000000e+000
1.577976074515700e+000	-2.143998e+000	0.000000e+000
1.578510360229990e+000	-2.088802e+000	0.000000e+000
1.579044645944279e+000	-2.034213e+000	0.000000e+000
1.579578931658568e+000	-1.980232e+000	0.000000e+000
1.580113217372857e+000	-1.926858e+000	0.000000e+000
1.580647503087146e+000	-1.874091e+000	0.000000e+000
1.581181788801436e+000	-1.821931e+000	0.000000e+000
1.581716074515725e+000	-1.770379e+000	0.000000e+000
1.582168931658585e+000	-1.727139e+000	0.000000e+000
1.582621788801445e+000	-1.684307e+000	0.000000e+000
1.583074645944305e+000	-1.641885e+000	0.000000e+000
1.583527503087165e+000	-1.599872e+000	0.000000e+000
1.583980360230025e+000	-1.558268e+000	0.000000e+000
1.584433217372885e+000	-1.517072e+000	0.000000e+000
1.584886074515746e+000	-1.476286e+000	0.000000e+000
1.584896074515746e+000	-1.475390e+000	0.000000e+000
1.585468931658607e+000	-1.424381e+000	0.000000e+000
1.586041788801468e+000	-1.373984e+000	0.000000e+000
1.586614645944328e+000	-1.324198e+000	0.000000e+000
1.587187503087189e+000	-1.275025e+000	0.000000e+000
1.587760360230050e+000	-1.226463e+000	0.000000e+000
1.588333217372911e+000	-1.178513e+000	0.000000e+000
1.588906074515772e+000	-1.131175e+000	0.000000e+000
1.589794645944349e+000	-1.058943e+000	0.000000e+000
1.590683217372926e+000	-9.880477e-001	0.000000e+000
1.591571788801504e+000	-9.184905e-001	0.000000e+000
1.592460360230081e+000	-8.502710e-001	0.000000e+000
1.593348931658658e+000	-7.833892e-001	0.000000e+000
1.594237503087235e+000	-7.178451e-001	0.000000e+000
1.595126074515813e+000	-6.536387e-001	0.000000e+000
1.595136074515813e+000	-6.529227e-001	0.000000e+000
1.595664645944388e+000	-6.153152e-001	0.000000e+000
1.596193217372963e+000	-5.781387e-001	0.000000e+000
1.596721788801538e+000	-5.413934e-001	0.000000e+000
1.597250360230112e+000	-5.050792e-001	0.000000e+000
1.597778931658687e+000	-4.691960e-001	0.000000e+000
1.598307503087262e+000	-4.337440e-001	0.000000e+000
1.598836074515837e+000	-3.987231e-001	0.000000e+000
1.599461788801555e+000	-3.578076e-001	0.000000e+000
1.600087503087274e+000	-3.174523e-001	0.000000e+000
1.600713217372992e+000	-2.776574e-001	0.000000e+000
1.601338931658711e+000	-2.384228e-001	0.000000e+000
1.601964645944429e+000	-1.997485e-001	0.000000e+000
1.602590360230147e+000	-1.616346e-001	0.000000e+000
1.603216074515866e+000	-1.240809e-001	0.000000e+000
1.603521788801582e+000	-1.059224e-001	0.000000e+000
1.603827503087298e+000	-8.789030e-002	0.000000e+000
1.604133217373015e+000	-6.998453e-002	0.000000e+000
1.604438931658731e+000	-5.220513e-002	0.000000e+000
1.604744645944447e+000	-3.455210e-002	0.000000e+000
1.605050360230163e+000	-1.702543e-002	0.000000e+000
1.605356074515880e+000	3.748590e-004	0.000000e+000
1.605376074515880e+000	1.510679e-003	0.000000e+000
1.605603217373024e+000	1.435412e-002	0.000000e+000
1.605830360230169e+000	2.712923e-002	0.000000e+000
1.606057503087313e+000	3.983602e-002	0.000000e+000
1.606284645944457e+000	5.247448e-002	0.000000e+000
1.606511788801602e+000	6.504461e-002	0.000000e+000
1.606738931658746e+000	7.754642e-002	0.000000e+000
1.606966074515890e+000	8.997990e-002	0.000000e+000
1.607053217373034e+000	9.473175e-002	0.000000e+000
1.607140360230177e+000	9.947307e-002	0.000000e+000
1.607227503087320e+000	1.042039e-001	0.000000e+000
1.607314645944464e+000	1.089242e-001	0.000000e+000
1.607401788801607e+000	1.136339e-001	0.000000e+000
1.607488931658751e+000	1.183332e-001	0.000000e+000
1.607576074515894e+000	1.230219e-001	0.000000e+000
1.607627503087323e+000	1.257837e-001	0.000000e+000
1.607678931658752e+000	1.285416e-001	0.000000e+000
1.607730360230181e+000	1.312954e-001	0.000000e+000
1.607781788801610e+000	1.340453e-001	0.000000e+000
1.607833217373039e+000	1.367911e-001	0.000000e+000
1.607884645944468e+000	1.395330e-001	0.000000e+000
1.607936074515897e+000	1.422708e-001	0.000000e+000
1.607974645944468e+000	1.443214e-001	0.000000e+000
1.608013217373040e+000	1.463697e-001	0.000000e+000
1.608051788801612e+000	1.484157e-001	0.000000e+000
1.608090360230183e+000	1.504596e-001	0.000000e+000
1.608128931658755e+000	1.525011e-001	0.000000e+000
1.608167503087327e+000	1.545404e-001	0.000000e+000
1.608206074515898e+000	1.565775e-001	0.000000e+000
1.608236074515899e+000	1.581604e-001	0.000000e+000
1.608266074515899e+000	1.597421e-001	0.000000e+000
1.608296074515899e+000	1.613225e-001	0.000000e+000
1.608326074515899e+000	1.629017e-001	0.000000e+000
1.608356074515899e+000	1.644797e-001	0.000000e+000
1.608386074515900e+000	1.660565e-001	0.000000e+000
1.608416074515900e+000	1.676321e-001	0.000000e+000
1.608446074515900e+000	1.692066e-001	0.000000e+000
1.608476074515900e+000	1.707799e-001	0.000000e+000
1.608506074515900e+000	1.723521e-001	0.000000e+000
1.608536074515901e+000	1.739231e-001	0.000000e+000
1.608566074515901e+000	1.754931e-001	0.000000e+000
1.608596074515901e+000	1.770620e-001	0.000000e+000
1.608626074515901e+000	1.786298e-001	0.000000e+000
1.608656074515901e+000	1.801965e-001	0.000000e+000
1.608686074515902e+000	1.817621e-001	0.000000e+000
1.608716074515902e+000	1.833267e-001	0.000000e+000
1.608746074515902e+000	1.848902e-001	0.000000e+000
1.608776074515902e+000	1.864526e-001	0.000000e+000
1.608806074515902e+000	1.880140e-001	0.000000e+000
1.608836074515903e+000	1.895744e-001	0.000000e+000
1.608866074515903e+000	1.911336e-001	0.000000e+000
1.608896074515903e+000	1.926919e-001	0.000000e+000
1.608926074515903e+000	1.942491e-001	0.000000e+000
1.608956074515903e+000	1.958052e-001	0.000000e+000
1.608986074515904e+000	1.973603e-001	0.000000e+000
1.609016074515904e+000	1.989144e-001	0.000000e+000
1.609046074515904e+000	2.004674e-001	0.000000e+000
1.609076074515904e+000	2.020194e-001	0.000000e+000
1.609106074515904e+000	2.035703e-001	0.000000e+000
1.609136074515905e+000	2.051202e-001	0.000000e+000
1.609166074515905e+000	2.066691e-001	0.000000e+000
1.609196074515905e+000	2.082169e-001	0.000000e+000
1.609226074515905e+000	2.097637e-001	0.000000e+000
1.609256074515905e+000	2.113094e-001	0.000000e+000
1.609281788801620e+000	2.126335e-001	0.000000e+000
1.609307503087334e+000	2.139569e-001	0.000000e+000
1.609333217373049e+000	2.152794e-001	0.000000e+000
1.609358931658763e+000	2.166013e-001	0.000000e+000
1.609384645944478e+000	2.179223e-001	0.000000e+000
1.609410360230192e+000	2.192426e-001	0.000000e+000
1.609436074515906e+000	2.205622e-001	0.000000e+000
1.609464645944478e+000	2.220274e-001	0.000000e+000
1.609493217373050e+000	2.234917e-001	0.000000e+000
1.609521788801621e+000	2.249551e-001	0.000000e+000
1.609550360230193e+000	2.264175e-001	0.000000e+000
1.609578931658765e+000	2.278790e-001	0.000000e+000
1.609607503087336e+000	2.293396e-001	0.000000e+000
1.609636074515908e+000	2.307992e-001	0.000000e+000
1.609668931658765e+000	2.324766e-001	0.000000e+000
1.609701788801623e+000	2.341528e-001	0.000000e+000
1.609734645944480e+000	2.358277e-001	0.000000e+000
1.609767503087337e+000	2.375014e-001	0.000000e+000
1.609800360230195e+000	2.391739e-001	0.000000e+000
1.609833217373052e+000	2.408451e-001	0.000000e+000
1.609866074515909e+000	2.425150e-001	0.000000e+000
1.609908931658767e+000	2.446914e-001	0.000000e+000
1.609951788801624e+000	2.468656e-001	0.000000e+000
1.609994645944482e+000	2.490377e-001	0.000000e+000
1.610037503087339e+000	2.512077e-001	0.000000e+000
1.610080360230196e+000	2.533757e-001	0.000000e+000
1.610123217373054e+000	2.555415e-001	0.000000e+000
1.610166074515911e+000	2.577052e-001	0.000000e+000
1.610226074515912e+000	2.607308e-001	0.000000e+000
1.610286074515912e+000	2.637523e-001	0.000000e+000
1.610346074515912e+000	2.667696e-001	0.000000e+000
1.610406074515913e+000	2.697829e-001	0.000000e+000
1.610466074515913e+000	2.727920e-001	0.000000e+000
1.610526074515914e+000	2.757969e-001	0.000000e+000
1.610586074515914e+000	2.787978e-001	0.000000e+000
1.610671788801629e+000	2.830775e-001	0.000000e+000
1.610757503087344e+000	2.873489e-001	0.000000e+000
1.610843217373059e+000	2.916119e-001	0.000000e+000
1.610928931658773e+000	2.958664e-001	0.000000e+000
1.611014645944488e+000	3.001126e-001	0.000000e+000
1.611100360230203e+000	3.043504e-001	0.000000e+000
1.611186074515918e+000	3.085798e-001	0.000000e+000
1.611321788801633e+000	3.152591e-001	0.000000e+000
1.611457503087348e+000	3.219174e-001	0.000000e+000
1.611593217373063e+000	3.285549e-001	0.000000e+000
1.611728931658779e+000	3.351715e-001	0.000000e+000
1.611864645944494e+000	3.417672e-001	0.000000e+000
1.612000360230209e+000	3.483420e-001	0.000000e+000
1.612136074515924e+000	3.548959e-001	0.000000e+000
1.612390360230211e+000	3.671192e-001	0.000000e+000
1.612644645944499e+000	3.792704e-001	0.000000e+000
1.612898931658786e+000	3.913493e-001	0.000000e+000
1.613153217373074e+000	4.033560e-001	0.000000e+000
1.613407503087361e+000	4.152905e-001	0.000000e+000
1.613661788801649e+000	4.271528e-001	0.000000e+000
1.613916074515936e+000	4.389429e-001	0.000000e+000
1.614157503087366e+000	4.500709e-001	0.000000e+000
1.614398931658796e+000	4.611354e-001	0.000000e+000
1.614640360230226e+000	4.721366e-001	0.000000e+000
1.614881788801656e+000	4.830743e-001	0.000000e+000
1.615123217373087e+000	4.939486e-001	0.000000e+000
1.615364645944517e+000	5.047595e-001	0.000000e+000
1.615606074515947e+000	5.155070e-001	0.000000e+000
1.615616074515947e+000	5.159509e-001	0.000000e+000
1.615946074515949e+000	5.305358e-001	0.000000e+000
1.616276074515951e+000	5.450062e-001	0.000000e+000
1.616606074515953e+000	5.593622e-001	0.000000e+000
1.616936074515956e+000	5.736036e-001	0.000000e+000
1.617266074515958e+000	5.877306e-001	0.000000e+000
1.617596074515960e+000	6.017431e-001	0.000000e+000
1.617926074515962e+000	6.156411e-001	0.000000e+000
1.618294645944536e+000	6.310305e-001	0.000000e+000
1.618663217373110e+000	6.462833e-001	0.000000e+000
1.619031788801684e+000	6.613994e-001	0.000000e+000
1.619400360230257e+000	6.763789e-001	0.000000e+000
1.619768931658831e+000	6.912218e-001	0.000000e+000
1.620137503087405e+000	7.059281e-001	0.000000e+000
1.620506074515979e+000	7.204977e-001	0.000000e+000
1.620917503087410e+000	7.366033e-001	0.000000e+000
1.621328931658842e+000	7.525472e-001	0.000000e+000
1.621740360230273e+000	7.683292e-001	0.000000e+000
1.622151788801704e+000	7.839495e-001	0.000000e+000
1.622563217373135e+000	7.994079e-001	0.000000e+000
1.622974645944567e+000	8.147045e-001	0.000000e+000
1.623386074515998e+000	8.298393e-001	0.000000e+000
1.623737503087429e+000	8.426431e-001	0.000000e+000
1.624088931658860e+000	8.553346e-001	0.000000e+000
1.624440360230290e+000	8.679139e-001	0.000000e+000
1.624791788801721e+000	8.803809e-001	0.000000e+000
1.625143217373152e+000	8.927358e-001	0.000000e+000
1.625494645944583e+000	9.049784e-001	0.000000e+000
1.625846074516014e+000	9.171088e-001	0.000000e+000
1.625856074516014e+000	9.174523e-001	0.000000e+000
1.626357503087446e+000	9.345638e-001	0.000000e+000
1.626858931658878e+000	9.514595e-001	0.000000e+000
1.627360360230310e+000	9.681394e-001	0.000000e+000
1.627861788801742e+000	9.846037e-001	0.000000e+000
1.628363217373173e+000	1.000852e+000	0.000000e+000
1.628864645944605e+000	1.016885e+000	0.000000e+000
1.629366074516037e+000	1.032702e+000	0.000000e+000
1.629928931658898e+000	1.050207e+000	0.000000e+000
1.630491788801759e+000	1.067460e+000	0.000000e+000
1.631054645944620e+000	1.084459e+000	0.000000e+000
1.631617503087480e+000	1.101206e+000	0.000000e+000
1.632180360230341e+000	1.117699e+000	0.000000e+000
1.632743217373202e+000	1.133939e+000	0.000000e+000
1.633306074516063e+000	1.149927e+000	0.000000e+000
1.633703217373208e+000	1.161063e+000	0.000000e+000
1.634100360230354e+000	1.172082e+000	0.000000e+000
1.634497503087499e+000	1.182983e+000	0.000000e+000
1.634894645944645e+000	1.193765e+000	0.000000e+000
1.635291788801790e+000	1.204430e+000	0.000000e+000
1.635688931658936e+000	1.214976e+000	0.000000e+000
1.636086074516081e+000	1.225405e+000	0.000000e+000
1.636096074516081e+000	1.225666e+000	0.000000e+000
1.636786074516086e+000	1.243501e+000	0.000000e+000
1.637476074516090e+000	1.261004e+000	0.000000e+000
1.638166074516095e+000	1.278177e+000	0.000000e+000
1.638856074516099e+000	1.295020e+000	0.000000e+000
1.639546074516104e+000	1.311532e+000	0.000000e+000
1.640236074516108e+000	1.327714e+000	0.000000e+000
1.640926074516113e+000	1.343565e+000	0.000000e+000
1.641697503087546e+000	1.360912e+000	0.000000e+000
1.642468931658980e+000	1.377885e+000	0.000000e+000
1.643240360230414e+000	1.394485e+000	0.000000e+000
1.644011788801847e+000	1.410711e+000	0.000000e+000
1.644783217373281e+000	1.426564e+000	0.000000e+000
1.645554645944715e+000	1.442044e+000	0.000000e+000
1.646326074516148e+000	1.457149e+000	0.000000e+000
1.646336074516148e+000	1.457343e+000	0.000000e+000
1.647270360230440e+000	1.475153e+000	0.000000e+000
1.648204645944732e+000	1.492477e+000	0.000000e+000
1.649138931659024e+000	1.509314e+000	0.000000e+000
1.650073217373316e+000	1.525664e+000	0.000000e+000
1.651007503087607e+000	1.541528e+000	0.000000e+000
1.651941788801899e+000	1.556906e+000	0.000000e+000
1.652876074516191e+000	1.571797e+000	0.000000e+000
1.653403217373337e+000	1.580006e+000	0.000000e+000
1.653930360230484e+000	1.588075e+000	0.000000e+000
1.654457503087630e+000	1.596005e+000	0.000000e+000
1.654984645944776e+000	1.603795e+000	0.000000e+000
1.655511788801923e+000	1.611446e+000	0.000000e+000
1.656038931659069e+000	1.618956e+000	0.000000e+000
1.656566074516215e+000	1.626327e+000	0.000000e+000
1.656576074516215e+000	1.626466e+000	0.000000e+000
1.657851788801938e+000	1.643705e+000	0.000000e+000
1.659127503087660e+000	1.660224e+000	0.000000e+000
1.660403217373383e+000	1.676023e+000	0.000000e+000
1.661678931659106e+000	1.691102e+000	0.000000e+000
1.662954645944829e+000	1.705461e+000	0.000000e+000
1.664230360230551e+000	1.719100e+000	0.000000e+000
1.665506074516274e+000	1.732018e+000	0.000000e+000
1.666816074516282e+000	1.744648e+000	0.000000e+000
1.668277503087720e+000	1.757885e+000	0.000000e+000
1.669738931659159e+000	1.770368e+000	0.000000e+000
1.671200360230597e+000	1.782096e+000	0.000000e+000
1.672661788802035e+000	1.793069e+000	0.000000e+000
1.674123217373473e+000	1.803288e+000	0.000000e+000
1.675584645944911e+000	1.812752e+000	0.000000e+000
1.677046074516349e+000	1.821461e+000	0.000000e+000
1.677056074516349e+000	1.821519e+000	0.000000e+000
1.678517503087788e+000	1.829555e+000	0.000000e+000
1.679978931659226e+000	1.836985e+000	0.000000e+000
1.681440360230664e+000	1.843807e+000	0.000000e+000
1.682901788802102e+000	1.850023e+000	0.000000e+000
1.684363217373540e+000	1.855631e+000	0.000000e+000
1.685824645944978e+000	1.860632e+000	0.000000e+000
1.687286074516416e+000	1.865026e+000	0.000000e+000
1.687296074516417e+000	1.865054e+000	0.000000e+000
1.688757503087855e+000	1.868909e+000	0.000000e+000
1.690218931659293e+000	1.872279e+000	0.000000e+000
1.691680360230731e+000	1.875163e+000	0.000000e+000
1.693141788802169e+000	1.877563e+000	0.000000e+000
1.694603217373607e+000	1.879477e+000	0.000000e+000
1.696064645945046e+000	1.880907e+000	0.000000e+000
1.697526074516484e+000	1.881851e+000	0.000000e+000
1.697536074516484e+000	1.881856e+000	0.000000e+000
1.698997503087922e+000	1.882371e+000	0.000000e+000
1.700458931659360e+000	1.882502e+000	0.000000e+000
1.701920360230798e+000	1.882249e+000	0.000000e+000
1.703381788802236e+000	1.881611e+000	0.000000e+000
1.704843217373674e+000	1.880589e+000	0.000000e+000
1.706304645945113e+000	1.879183e+000	0.000000e+000
1.707766074516551e+000	1.877392e+000	0.000000e+000
1.707776074516551e+000	1.877379e+000	0.000000e+000
1.709237503087989e+000	1.875250e+000	0.000000e+000
1.710698931659427e+000	1.872820e+000	0.000000e+000
1.712160360230865e+000	1.870089e+000	0.000000e+000
1.713621788802303e+000	1.867057e+000	0.000000e+000
1.715083217373741e+000	1.863724e+000	0.000000e+000
1.716544645945180e+000	1.860089e+000	0.000000e+000
1.718006074516618e+000	1.856153e+000	0.000000e+000
1.718016074516618e+000	1.856125e+000	0.000000e+000
1.719477503088056e+000	1.851927e+000	0.000000e+000
1.720938931659494e+000	1.847495e+000	0.000000e+000
1.722400360230932e+000	1.842831e+000	0.000000e+000
1.723861788802370e+000	1.837934e+000	0.000000e+000
1.725323217373808e+000	1.832804e+000	0.000000e+000
1.726784645945247e+000	1.827441e+000	0.000000e+000
1.728246074516685e+000	1.821846e+000	0.000000e+000
1.728256074516685e+000	1.821807e+000	0.000000e+000
1.729717503088123e+000	1.816010e+000	0.000000e+000
1.731178931659561e+000	1.810037e+000	0.000000e+000
1.732640360230999e+000	1.803887e+000	0.000000e+000
1.734101788802438e+000	1.797561e+000	0.000000e+000
1.735563217373876e+000	1.791058e+000	0.000000e+000
1.737024645945314e+000	1.784378e+000	0.000000e+000
1.738486074516752e+000	1.777522e+000	0.000000e+000
1.738496074516752e+000	1.777475e+000	0.000000e+000
1.739957503088190e+000	1.770468e+000	0.000000e+000
1.741418931659628e+000	1.763331e+000	0.000000e+000
1.742880360231066e+000	1.756063e+000	0.000000e+000
1.744341788802505e+000	1.748665e+000	0.000000e+000
1.745803217373943e+000	1.741136e+000	0.000000e+000
1.747264645945381e+000	1.733476e+000	0.000000e+000
1.748726074516819e+000	1.725686e+000	0.000000e+000
1.748736074516819e+000	1.725633e+000	0.000000e+000
1.750197503088257e+000	1.717734e+000	0.000000e+000
1.751658931659695e+000	1.709742e+000	0.000000e+000
1.753120360231133e+000	1.701657e+000	0.000000e+000
1.754581788802572e+000	1.693479e+000	0.000000e+000
1.756043217374010e+000	1.685208e+000	0.000000e+000
1.757504645945448e+000	1.676844e+000	0.000000e+000
1.758966074516886e+000	1.668388e+000	0.000000e+000
1.758976074516886e+000	1.668329e+000	0.000000e+000
1.760437503088324e+000	1.659798e+000	0.000000e+000
1.761898931659762e+000	1.651203e+000	0.000000e+000
1.763360360231201e+000	1.642547e+000	0.000000e+000
1.764821788802639e+000	1.633828e+000	0.000000e+000
1.766283217374077e+000	1.625046e+000	0.000000e+000
1.767744645945515e+000	1.616203e+000	0.000000e+000
1.769206074516953e+000	1.607297e+000	0.000000e+000
1.769216074516953e+000	1.607236e+000	0.000000e+000
1.770677503088391e+000	1.598282e+000	0.000000e+000
1.772138931659830e+000	1.589290e+000	0.000000e+000
1.773600360231268e+000	1.580261e+000	0.000000e+000
1.775061788802706e+000	1.571195e+000	0.000000e+000
1.776523217374144e+000	1.562091e+000	0.000000e+000
1.777984645945582e+000	1.552950e+000	0.000000e+000
1.779446074517020e+000	1.543771e+000	0.000000e+000
1.779456074517020e+000	1.543708e+000	0.000000e+000
1.780917503088458e+000	1.534503e+000	0.000000e+000
1.782378931659897e+000	1.525281e+000	0.000000e+000
1.783840360231335e+000	1.516041e+000	0.000000e+000
1.785301788802773e+000	1.506783e+000	0.000000e+000
1.786763217374211e+000	1.497508e+000	0.000000e+000
1.788224645945649e+000	1.488216e+000	0.000000e+000
1.789686074517087e+000	1.478906e+000	0.000000e+000
1.789696074517087e+000	1.478842e+000	0.000000e+000
1.791157503088525e+000	1.469524e+000	0.000000e+000
1.792618931659964e+000	1.460204e+000	0.000000e+000
1.794080360231402e+000	1.450883e+000	0.000000e+000
1.795541788802840e+000	1.441560e+000	0.000000e+000
1.797003217374278e+000	1.432236e+000	0.000000e+000
1.798464645945716e+000	1.422910e+000	0.000000e+000
1.799926074517154e+000	1.413582e+000	0.000000e+000
1.799936074517154e+000	1.413519e+000	0.000000e+000
1.801397503088593e+000	1.404197e+000	0.000000e+000
1.802858931660031e+000	1.394887e+000	0.000000e+000
1.804320360231469e+000	1.385588e+000	0.000000e+000
1.805781788802907e+000	1.376300e+000	0.000000e+000
1.807243217374345e+000	1.367023e+000	0.000000e+000
1.808704645945783e+000	1.357757e+000	0.000000e+000
1.810166074517221e+000	1.348503e+000	0.000000e+000
1.810176074517222e+000	1.348439e+000	0.000000e+000
1.811096074517228e+000	1.342624e+000	0.000000e+000
1.812016074517234e+000	1.336815e+000	0.000000e+000
1.812936074517240e+000	1.331015e+000	0.000000e+000
1.813856074517246e+000	1.325222e+000	0.000000e+000
1.814776074517252e+000	1.319437e+000	0.000000e+000
1.815696074517258e+000	1.313660e+000	0.000000e+000
1.816616074517264e+000	1.307890e+000	0.000000e+000
1.817157503088696e+000	1.304499e+000	0.000000e+000
1.817698931660128e+000	1.301111e+000	0.000000e+000
1.818240360231560e+000	1.297726e+000	0.000000e+000
1.818781788802992e+000	1.294345e+000	0.000000e+000
1.819323217374424e+000	1.290967e+000	0.000000e+000
1.819864645945857e+000	1.287592e+000	0.000000e+000
1.820406074517289e+000	1.284221e+000	0.000000e+000
1.820416074517289e+000	1.284158e+000	0.000000e+000
1.821877503088727e+000	1.275073e+000	0.000000e+000
1.823338931660165e+000	1.266017e+000	0.000000e+000
1.824800360231603e+000	1.256990e+000	0.000000e+000
1.826261788803041e+000	1.247991e+000	0.000000e+000
1.827723217374479e+000	1.239021e+000	0.000000e+000
1.829184645945918e+000	1.230080e+000	0.000000e+000
1.830646074517356e+000	1.221168e+000	0.000000e+000
1.830656074517356e+000	1.221107e+000	0.000000e+000
1.832117503088794e+000	1.212227e+000	0.000000e+000
1.833578931660232e+000	1.203382e+000	0.000000e+000
1.835040360231670e+000	1.194572e+000	0.000000e+000
1.836501788803108e+000	1.185796e+000	0.000000e+000
1.837963217374546e+000	1.177054e+000	0.000000e+000
1.839424645945985e+000	1.168348e+000	0.000000e+000
1.840886074517423e+000	1.159676e+000	0.000000e+000
1.840896074517423e+000	1.159616e+000	0.000000e+000
1.842357503088861e+000	1.150982e+000	0.000000e+000
1.843818931660299e+000	1.142386e+000	0.000000e+000
1.845280360231737e+000	1.133830e+000	0.000000e+000
1.846741788803175e+000	1.125312e+000	0.000000e+000
1.848203217374614e+000	1.116833e+000	0.000000e+000
1.849664645946052e+000	1.108394e+000	0.000000e+000
1.851126074517490e+000	1.099993e+000	0.000000e+000
1.851136074517490e+000	1.099935e+000	0.000000e+000
1.852597503088928e+000	1.091576e+000	0.000000e+000
1.854058931660366e+000	1.083258e+000	0.000000e+000
1.855520360231804e+000	1.074982e+000	0.000000e+000
1.856981788803243e+000	1.066749e+000	0.000000e+000
1.858443217374681e+000	1.058557e+000	0.000000e+000
1.859904645946119e+000	1.050408e+000	0.000000e+000
1.861366074517557e+000	1.042300e+000	0.000000e+000
1.861376074517557e+000	1.042245e+000	0.000000e+000
1.862837503088995e+000	1.034181e+000	0.000000e+000
1.864298931660433e+000	1.026161e+000	0.000000e+000
1.865760360231871e+000	1.018185e+000	0.000000e+000
1.867221788803310e+000	1.010253e+000	0.000000e+000
1.868683217374748e+000	1.002366e+000	0.000000e+000
1.870144645946186e+000	9.945221e-001	0.000000e+000
1.871606074517624e+000	9.867226e-001	0.000000e+000
1.871616074517624e+000	9.866694e-001	0.000000e+000
1.873077503089062e+000	9.789152e-001	0.000000e+000
1.874538931660500e+000	9.712062e-001	0.000000e+000
1.876000360231938e+000	9.635426e-001	0.000000e+000
1.877461788803377e+000	9.559243e-001	0.000000e+000
1.878923217374815e+000	9.483512e-001	0.000000e+000
1.880384645946253e+000	9.408234e-001	0.000000e+000
1.881846074517691e+000	9.333410e-001	0.000000e+000
1.881856074517691e+000	9.332899e-001	0.000000e+000
1.883317503089129e+000	9.258537e-001	0.000000e+000
1.884778931660567e+000	9.184632e-001	0.000000e+000
1.886240360232006e+000	9.111186e-001	0.000000e+000
1.887701788803444e+000	9.038199e-001	0.000000e+000
1.889163217374882e+000	8.965671e-001	0.000000e+000
1.890624645946320e+000	8.893601e-001	0.000000e+000
1.892086074517758e+000	8.821989e-001	0.000000e+000
1.892096074517758e+000	8.821501e-001	0.000000e+000
1.893557503089196e+000	8.750353e-001	0.000000e+000
1.895018931660635e+000	8.679665e-001	0.000000e+000
1.896480360232073e+000	8.609435e-001	0.000000e+000
1.897941788803511e+000	8.539665e-001	0.000000e+000
1.899403217374949e+000	8.470354e-001	0.000000e+000
1.900864645946387e+000	8.401501e-001	0.000000e+000
1.902326074517825e+000	8.333108e-001	0.000000e+000
1.902336074517825e+000	8.332641e-001	0.000000e+000
1.903797503089263e+000	8.264709e-001	0.000000e+000
1.905258931660702e+000	8.197233e-001	0.000000e+000
1.906720360232140e+000	8.130211e-001	0.000000e+000
1.908181788803578e+000	8.063644e-001	0.000000e+000
1.909643217375016e+000	7.997533e-001	0.000000e+000
1.911104645946454e+000	7.931876e-001	0.000000e+000
1.912566074517892e+000	7.866674e-001	0.000000e+000
1.912576074517892e+000	7.866230e-001	0.000000e+000
1.914037503089330e+000	7.801484e-001	0.000000e+000
1.915498931660769e+000	7.737186e-001	0.000000e+000
1.916960360232207e+000	7.673336e-001	0.000000e+000
1.918421788803645e+000	7.609933e-001	0.000000e+000
1.919883217375083e+000	7.546978e-001	0.000000e+000
1.921344645946521e+000	7.484472e-001	0.000000e+000
1.922806074517959e+000	7.422413e-001	0.000000e+000
1.922816074517959e+000	7.421989e-001	0.000000e+000
1.924277503089398e+000	7.360377e-001	0.000000e+000
1.925738931660836e+000	7.299203e-001	0.000000e+000
1.927200360232274e+000	7.238466e-001	0.000000e+000
1.928661788803712e+000	7.178168e-001	0.000000e+000
1.930123217375150e+000	7.118307e-001	0.000000e+000
1.931584645946588e+000	7.058884e-001	0.000000e+000
1.933046074518027e+000	6.999900e-001	0.000000e+000
1.933056074518027e+000	6.999497e-001	0.000000e+000
1.934517503089465e+000	6.940948e-001	0.000000e+000
1.935978931660903e+000	6.882825e-001	0.000000e+000
1.937440360232341e+000	6.825129e-001	0.000000e+000
1.938901788803779e+000	6.767858e-001	0.000000e+000
1.940363217375217e+000	6.711013e-001	0.000000e+000
1.941824645946656e+000	6.654595e-001	0.000000e+000
1.943286074518094e+000	6.598603e-001	0.000000e+000
1.943296074518094e+000	6.598221e-001	0.000000e+000
1.944757503089532e+000	6.542651e-001	0.000000e+000
1.946218931660970e+000	6.487495e-001	0.000000e+000
