Freq.	V(vout)
3.00607630262800e-001	-6.77479624442141e-001,7.95198969184295e-001
3.01300602418589e-001	-6.80072497457262e-001,7.98331173549973e-001
3.01995172040178e-001	-6.82673499829537e-001,8.01478072822585e-001
3.02691342810107e-001	-6.85282640108029e-001,8.04639740371291e-001
3.03389118419403e-001	-6.87899926667766e-001,8.07816249888707e-001
3.04088502567604e-001	-6.90525367709412e-001,8.11007675393866e-001
3.04789498962775e-001	-6.93158971254825e-001,8.14214091234770e-001
3.05492111321527e-001	-6.95800745146741e-001,8.17435572086269e-001
3.06196343369044e-001	-6.98450697045376e-001,8.20672192950908e-001
3.06902198839092e-001	-7.01108834426947e-001,8.23924029161045e-001
3.07609681474047e-001	-7.03775164580917e-001,8.27191156380126e-001
3.08318795024911e-001	-7.06449694609042e-001,8.30473650599291e-001
3.09029543251335e-001	-7.09132431421448e-001,8.33771588144589e-001
3.09741929921634e-001	-7.11823381734939e-001,8.37085045670184e-001
3.10455958812811e-001	-7.14522552071829e-001,8.40414100167268e-001
3.11171633710577e-001	-7.17229948756660e-001,8.43758828955150e-001
3.11888958409369e-001	-7.19945577913761e-001,8.47119309691439e-001
3.12607936712371e-001	-7.22669445465451e-001,8.50495620366104e-001
3.13328572431534e-001	-7.25401557129918e-001,8.53887839304868e-001
3.14050869387597e-001	-7.28141918418146e-001,8.57296045167936e-001
3.14774831410107e-001	-7.30890534632115e-001,8.60720316955082e-001
3.15500462337438e-001	-7.33647410862574e-001,8.64160733999717e-001
3.16227766016813e-001	-7.36412551986288e-001,8.67617375973125e-001
3.16956746304324e-001	-7.39185962664025e-001,8.71090322887433e-001
3.17687407064952e-001	-7.41967647337164e-001,8.74579655090950e-001
3.18419752172587e-001	-7.44757610227377e-001,8.78085453272826e-001
3.19153785510051e-001	-7.47555855331862e-001,8.81607798459664e-001
3.19889510969114e-001	-7.50362386421333e-001,8.85146772023153e-001
3.20626932450521e-001	-7.53177207040224e-001,8.88702455669043e-001
3.21366053864006e-001	-7.56000320500761e-001,8.92274931451135e-001
3.22106879128318e-001	-7.58831729881481e-001,8.95864281761959e-001
3.22849412171238e-001	-7.61671438025953e-001,8.99470589335738e-001
3.23593656929602e-001	-7.64519447539288e-001,9.03093937250931e-001
3.24339617349323e-001	-7.67375760786229e-001,9.06734408929818e-001
3.25087297385408e-001	-7.70240379885961e-001,9.10392088138066e-001
3.25836701001983e-001	-7.73113306714226e-001,9.14067058985582e-001
3.26587832172310e-001	-7.75994542896756e-001,9.17759405926090e-001
3.27340694878812e-001	-7.78884089809597e-001,9.21469213761373e-001
3.28095293113093e-001	-7.81781948572529e-001,9.25196567634485e-001
3.28851630875957e-001	-7.84688120052037e-001,9.28941553037810e-001
3.29609712177431e-001	-7.87602604853052e-001,9.32704255810095e-001
3.30369541036788e-001	-7.90525403319472e-001,9.36484762135601e-001
3.31131121482565e-001	-7.93456515532048e-001,9.40283158546650e-001
3.31894457552584e-001	-7.96395941303616e-001,9.44099531921925e-001
3.32659553293978e-001	-7.99343680176656e-001,9.47933969489867e-001
3.33426412763208e-001	-8.02299731422662e-001,9.51786558824857e-001
3.34195040026087e-001	-8.05264094036099e-001,9.55657387851884e-001
3.34965439157801e-001	-8.08236766735567e-001,9.59546544843571e-001
3.35737614242928e-001	-8.11217747957341e-001,9.63454118422302e-001
3.36511569375464e-001	-8.14207035855794e-001,9.67380197559370e-001
3.37287308658842e-001	-8.17204628297143e-001,9.71324871577103e-001
3.38064836205954e-001	-8.20210522860408e-001,9.75288230144618e-001
3.38844156139175e-001	-8.23224716831365e-001,9.79270363285033e-001
3.39625272590381e-001	-8.26247207202342e-001,9.83271361369533e-001
3.40408189700973e-001	-8.29277990665959e-001,9.87291315120761e-001
3.41192911621901e-001	-8.32317063617467e-001,9.91330315611543e-001
3.41979442513681e-001	-8.35364422146056e-001,9.95388454265747e-001
3.42767786546423e-001	-8.38420062036126e-001,9.99465822860391e-001
3.43557947899847e-001	-8.41483978762304e-001,1.00356251352056e+000
3.44349930763311e-001	-8.44556167488289e-001,1.00767861872451e+000
3.45143739335828e-001	-8.47636623061329e-001,1.01181423130321e+000
3.45939377826094e-001	-8.50725340011488e-001,1.01596944443613e+000
3.46736850452504e-001	-8.53822312547723e-001,1.02014435165804e+000
3.47536161443178e-001	-8.56927534555234e-001,1.02433904685260e+000
3.48337315035983e-001	-8.60040999591970e-001,1.02855362425750e+000
3.49140315478558e-001	-8.63162700886824e-001,1.03278817846061e+000
3.49945167028329e-001	-8.66292631333596e-001,1.03704280440425e+000
3.50751873952539e-001	-8.69430783493112e-001,1.04131759737921e+000
3.51560440528269e-001	-8.72577149584428e-001,1.04561265303118e+000
3.52370871042458e-001	-8.75731721485997e-001,1.04992806735473e+000
3.53183169791928e-001	-8.78894490729840e-001,1.05426393670145e+000
3.53997341083406e-001	-8.82065448501126e-001,1.05862035777014e+000
3.54813389233546e-001	-8.85244585631699e-001,1.06299742761192e+000
3.55631318568956e-001	-8.88431892600939e-001,1.06739524362897e+000
3.56451133426215e-001	-8.91627359527802e-001,1.07181390357916e+000
3.57272838151900e-001	-8.94830976172949e-001,1.07625350556719e+000
3.58096437102607e-001	-8.98042731930475e-001,1.08071414805135e+000
3.58921934644976e-001	-9.01262615829396e-001,1.08519592984097e+000
3.59749335155713e-001	-9.04490616526547e-001,1.08969895009348e+000
3.60578643021613e-001	-9.07726722305102e-001,1.09422330831946e+000
3.61409862639584e-001	-9.10970921072874e-001,1.09876910438058e+000
3.62242998416669e-001	-9.14223200355432e-001,1.10333643848740e+000
3.63078054770071e-001	-9.17483547295037e-001,1.10792541120031e+000
3.63915036127177e-001	-9.20751948648529e-001,1.11253612342901e+000
3.64753946925578e-001	-9.24028390781385e-001,1.11716867643177e+000
3.65594791613095e-001	-9.27312859665818e-001,1.12182317181956e+000
3.66437574647803e-001	-9.30605340877812e-001,1.12649971154978e+000
3.67282300498054e-001	-9.33905819592659e-001,1.13119839792495e+000
3.68128973642501e-001	-9.37214280582538e-001,1.13591933359992e+000
3.68977598570120e-001	-9.40530708212480e-001,1.14066262157508e+000
3.69828179780236e-001	-9.43855086437292e-001,1.14542836519808e+000
3.70680721782545e-001	-9.47187398799446e-001,1.15021666816382e+000
3.71535229097142e-001	-9.50527628422081e-001,1.15502763451147e+000
3.72391706254538e-001	-9.53875758010166e-001,1.15986136862745e+000
3.73250157795690e-001	-9.57231769843514e-001,1.16471797524037e+000
3.74110588272022e-001	-9.60595645774125e-001,1.16959755943073e+000
3.74973002245452e-001	-9.63967367225025e-001,1.17450022661441e+000
3.75837404288413e-001	-9.67346915183271e-001,1.17942608255457e+000
3.76703798983878e-001	-9.70734270199314e-001,1.18437523335609e+000
3.77572190925385e-001	-9.74129412381390e-001,1.18934778546816e+000
3.78442584717062e-001	-9.77532321393280e-001,1.19434384567956e+000
3.79314984973650e-001	-9.80942976450938e-001,1.19936352112003e+000
3.80189396320530e-001	-9.84361356318448e-001,1.20440691925718e+000
3.81065823393741e-001	-9.87787439303053e-001,1.20947414790423e+000
3.81944270840015e-001	-9.91221203254411e-001,1.21456531520722e+000
3.82824743316791e-001	-9.94662625560250e-001,1.21968052965015e+000
3.83707245492247e-001	-9.98111683140222e-001,1.22481990005919e+000
3.84591782045321e-001	-1.00156835244495e+000,1.22998353559122e+000
3.85478357665740e-001	-1.00503260945327e+000,1.23517154573981e+000
3.86366977054037e-001	-1.00850442966386e+000,1.24038404033520e+000
3.87257644921585e-001	-1.01198378809770e+000,1.24562112953795e+000
3.88150365990616e-001	-1.01547065928986e+000,1.25088292384526e+000
3.89045144994248e-001	-1.01896501728807e+000,1.25616953408127e+000
3.89941986676511e-001	-1.02246683564824e+000,1.26148107140469e+000
3.90840895792369e-001	-1.02597608743067e+000,1.26681764730156e+000
3.91741877107750e-001	-1.02949274519703e+000,1.27217937358739e+000
3.92644935399567e-001	-1.03301678100536e+000,1.27756636240633e+000
3.93550075455744e-001	-1.03654816640891e+000,1.28297872622688e+000
3.94457302075245e-001	-1.04008687244838e+000,1.28841657784494e+000
3.95366620068095e-001	-1.04363286965315e+000,1.29388003037864e+000
3.96278034255406e-001	-1.04718612803240e+000,1.29936919727179e+000
3.97191549469407e-001	-1.05074661707615e+000,1.30488419228708e+000
3.98107170553464e-001	-1.05431430574700e+000,1.31042512950903e+000
3.99024902362108e-001	-1.05788916247929e+000,1.31599212334403e+000
3.99944749761064e-001	-1.06147115517570e+000,1.32158528851226e+000
4.00866717627269e-001	-1.06506025120028e+000,1.32720474005404e+000
4.01790810848906e-001	-1.06865641737714e+000,1.33285059332521e+000
4.02717034325425e-001	-1.07225961998751e+000,1.33852296399158e+000
4.03645392967571e-001	-1.07586982476252e+000,1.34422196803531e+000
4.04575891697408e-001	-1.07948699688279e+000,1.34994772175023e+000
4.05508535448349e-001	-1.08311110097164e+000,1.35570034173764e+000
4.06443329165178e-001	-1.08674210109488e+000,1.36147994490837e+000
4.07380277804078e-001	-1.09037996075126e+000,1.36728664848202e+000
4.08319386332657e-001	-1.09402464287568e+000,1.37312056997795e+000
4.09260659729976e-001	-1.09767610982898e+000,1.37898182722556e+000
4.10204102986572e-001	-1.10133432339819e+000,1.38487053835109e+000
4.11149721104487e-001	-1.10499924479161e+000,1.39078682178525e+000
4.12097519097295e-001	-1.10867083463165e+000,1.39673079625479e+000
4.13047501990126e-001	-1.11234905295671e+000,1.40270258078542e+000
4.13999674819695e-001	-1.11603385921313e+000,1.40870229469503e+000
4.14954042634328e-001	-1.11972521225158e+000,1.41473005759969e+000
4.15910610493987e-001	-1.12342307032519e+000,1.42078598940252e+000
4.16869383470300e-001	-1.12712739108315e+000,1.42687021030018e+000
4.17830366646586e-001	-1.13083813156838e+000,1.43298284077554e+000
4.18793565117883e-001	-1.13455524821248e+000,1.43912400159820e+000
4.19758983990972e-001	-1.13827869683400e+000,1.44529381382020e+000
4.20726628384408e-001	-1.14200843263059e+000,1.45149239877901e+000
4.21696503428546e-001	-1.14574441017779e+000,1.45771987809074e+000
4.22668614265567e-001	-1.14948658342557e+000,1.46397637364845e+000
4.23642966049505e-001	-1.15323490569177e+000,1.47026200762258e+000
4.24619563946276e-001	-1.15698932966089e+000,1.47657690245882e+000
4.25598413133707e-001	-1.16074980737679e+000,1.48292118087346e+000
4.26579518801556e-001	-1.16451629024277e+000,1.48929496584914e+000
4.27562886151549e-001	-1.16828872901326e+000,1.49569838064547e+000
4.28548520397403e-001	-1.17206707379278e+000,1.50213154877696e+000
4.29536426764850e-001	-1.17585127403253e+000,1.50859459402619e+000
4.30526610491673e-001	-1.17964127852258e+000,1.51508764043787e+000
4.31519076827728e-001	-1.18343703539098e+000,1.52161081231033e+000
4.32513831034971e-001	-1.18723849209786e+000,1.52816423420280e+000
4.33510878387491e-001	-1.19104559543435e+000,1.53474803092600e+000
4.34510224171534e-001	-1.19485829151581e+000,1.54136232753924e+000
4.35511873685531e-001	-1.19867652577675e+000,1.54800724935505e+000
4.36515832240128e-001	-1.20250024297037e+000,1.55468292192904e+000
4.37522105158214e-001	-1.20632938716203e+000,1.56138947106282e+000
4.38530697774948e-001	-1.21016390172690e+000,1.56812702279472e+000
4.39541615437786e-001	-1.21400372934276e+000,1.57489570340613e+000
4.40554863506515e-001	-1.21784881198830e+000,1.58169563941218e+000
4.41570447353274e-001	-1.22169909094057e+000,1.58852695755962e+000
4.42588372362588e-001	-1.22555450676758e+000,1.59538978482768e+000
4.43608643931394e-001	-1.22941499932552e+000,1.60228424842169e+000
4.44631267469070e-001	-1.23328050775603e+000,1.60921047577099e+000
4.45656248397464e-001	-1.23715097048025e+000,1.61616859452848e+000
4.46683592150924e-001	-1.24102632519502e+000,1.62315873256387e+000
4.47713304176323e-001	-1.24490650887029e+000,1.63018101796366e+000
4.48745389933093e-001	-1.24879145774285e+000,1.63723557902903e+000
4.49779854893249e-001	-1.25268110731538e+000,1.64432254426777e+000
4.50816704541421e-001	-1.25657539234740e+000,1.65144204239643e+000
4.51855944374883e-001	-1.26047424685782e+000,1.65859420233396e+000
4.52897579903581e-001	-1.26437760411492e+000,1.66577915320252e+000
4.53941616650163e-001	-1.26828539663429e+000,1.67299702431949e+000
4.54988060150009e-001	-1.27219755617753e+000,1.68024794519700e+000
4.56036915951256e-001	-1.27611401374314e+000,1.68753204553813e+000
4.57088189614835e-001	-1.28003469956736e+000,1.69484945523309e+000
4.58141886714493e-001	-1.28395954311699e+000,1.70220030435671e+000
4.59198012836828e-001	-1.28788847308512e+000,1.70958472316585e+000
4.60256573581316e-001	-1.29182141739007e+000,1.71700284209395e+000
4.61317574560339e-001	-1.29575830316801e+000,1.72445479174926e+000
4.62381021399220e-001	-1.29969905677186e+000,1.73194070290856e+000
4.63446919736247e-001	-1.30364360376494e+000,1.73946070651924e+000
4.64515275222708e-001	-1.30759186891717e+000,1.74701493368743e+000
4.65586093522918e-001	-1.31154377620251e+000,1.75460351568225e+000
4.66659380314247e-001	-1.31549924879453e+000,1.76222658393075e+000
4.67735141287157e-001	-1.31945820906106e+000,1.76988427000768e+000
4.68813382145224e-001	-1.32342057856151e+000,1.77757670564064e+000
4.69894108605174e-001	-1.32738627804194e+000,1.78530402269860e+000
4.70977326396911e-001	-1.33135522743337e+000,1.79306635319489e+000
4.72063041263549e-001	-1.33532734584416e+000,1.80086382927826e+000
4.73151258961438e-001	-1.33930255155726e+000,1.80869658323210e+000
4.74241985260203e-001	-1.34328076203021e+000,1.81656474746632e+000
4.75335225942763e-001	-1.34726189388451e+000,1.82446845451952e+000
4.76430986805373e-001	-1.35124586290715e+000,1.83240783705007e+000
4.77529273657648e-001	-1.35523258404295e+000,1.84038302783358e+000
4.78630092322596e-001	-1.35922197139371e+000,1.84839415975863e+000
4.79733448636646e-001	-1.36321393821208e+000,1.85644136582131e+000
4.80839348449686e-001	-1.36720839689837e+000,1.86452477912815e+000
4.81947797625084e-001	-1.37120525899716e+000,1.87264453287791e+000
4.83058802039730e-001	-1.37520443519137e+000,1.88080076037177e+000
4.84172367584056e-001	-1.37920583530245e+000,1.88899359499974e+000
4.85288500162078e-001	-1.38320936828237e+000,1.89722317023941e+000
4.86407205691418e-001	-1.38721494221101e+000,1.90548961965253e+000
4.87528490103343e-001	-1.39122246429432e+000,1.91379307687786e+000
4.88652359342790e-001	-1.39523184085834e+000,1.92213367562901e+000
4.89778819368402e-001	-1.39924297734478e+000,1.93051154969064e+000
4.90907876152559e-001	-1.40325577830991e+000,1.93892683290785e+000
4.92039535681407e-001	-1.40727014741891e+000,1.94737965918748e+000
4.93173803954892e-001	-1.41128598744133e+000,1.95587016249599e+000
4.94310686986791e-001	-1.41530320024970e+000,1.96439847684544e+000
4.95450190804746e-001	-1.41932168681500e+000,1.97296473629481e+000
4.96592321450291e-001	-1.42334134720034e+000,1.98156907494529e+000
4.97737084978891e-001	-1.42736208056181e+000,1.99021162693441e+000
4.98884487459967e-001	-1.43138378514146e+000,1.99889252642749e+000
5.00034534976933e-001	-1.43540635826414e+000,2.00761190762194e+000
5.01187233627227e-001	-1.43942969633473e+000,2.01636990473113e+000
5.02342589522342e-001	-1.44345369483456e+000,2.02516665198737e+000
5.03500608787859e-001	-1.44747824831587e+000,2.03400228363299e+000
5.04661297563483e-001	-1.45150325040140e+000,2.04287693391612e+000
5.05824662003068e-001	-1.45552859377739e+000,2.05179073708730e+000
5.06990708274658e-001	-1.45955417019401e+000,2.06074382739057e+000
5.08159442560514e-001	-1.46357987045519e+000,2.06973633906139e+000
5.09330871057149e-001	-1.46760558442515e+000,2.07876840631724e+000
5.10504999975360e-001	-1.47163120101426e+000,2.08784016336152e+000
5.11681835540261e-001	-1.47565660818387e+000,2.09695174436528e+000
5.12861383991318e-001	-1.47968169293678e+000,2.10610328346976e+000
5.14043651582379e-001	-1.48370634131915e+000,2.11529491478091e+000
5.15228644581710e-001	-1.48773043841267e+000,2.12452677236004e+000
5.16416369272024e-001	-1.49175386833199e+000,2.13379899022344e+000
5.17606831950520e-001	-1.49577651422558e+000,2.14311170233130e+000
5.18800038928914e-001	-1.49979825826727e+000,2.15246504258352e+000
5.19995996533469e-001	-1.50381898165428e+000,2.16185914481757e+000
5.21194711105033e-001	-1.50783856460475e+000,2.17129414279663e+000
5.22396188999072e-001	-1.51185688635517e+000,2.18077017021088e+000
5.23600436585702e-001	-1.51587382515609e+000,2.19028736066518e+000
5.24807460249725e-001	-1.51988925826734e+000,2.19984584767696e+000
5.26017266390658e-001	-1.52390306195877e+000,2.20944576466820e+000
5.27229861422775e-001	-1.52791511150356e+000,2.21908724495987e+000
5.28445251775132e-001	-1.53192528117624e+000,2.22877042176859e+000
5.29663443891609e-001	-1.53593344425085e+000,2.23849542819642e+000
5.30884444230940e-001	-1.53993947299597e+000,2.24826239722579e+000
5.32108259266745e-001	-1.54394323867207e+000,2.25807146171614e+000
5.33334895487572e-001	-1.54794461153142e+000,2.26792275439453e+000
5.34564359396923e-001	-1.55194346080926e+000,2.27781640784979e+000
5.35796657513292e-001	-1.55593965472626e+000,2.28775255452863e+000
5.37031796370203e-001	-1.55993306048289e+000,2.29773132672510e+000
5.38269782516239e-001	-1.56392354425869e+000,2.30775285657759e+000
5.39510622515078e-001	-1.56791097120620e+000,2.31781727606165e+000
5.40754322945531e-001	-1.57189520545069e+000,2.32792471698151e+000
5.42000890401574e-001	-1.57587611008659e+000,2.33807531096836e+000
5.43250331492383e-001	-1.57985354717431e+000,2.34826918946770e+000
5.44502652842371e-001	-1.58382737773955e+000,2.35850648373586e+000
5.45757861091221e-001	-1.58779746176680e+000,2.36878732483330e+000
5.47015962893921e-001	-1.59176365820121e+000,2.37911184361778e+000
5.48276964920803e-001	-1.59572582494243e+000,2.38948017073762e+000
5.49540873857574e-001	-1.59968381884337e+000,2.39989243662360e+000
5.50807696405352e-001	-1.60363749570890e+000,2.41034877148308e+000
5.52077439280706e-001	-1.60758671029056e+000,2.42084930529318e+000
5.53350109215685e-001	-1.61153131628697e+000,2.43139416779698e+000
5.54625712957859e-001	-1.61547116633897e+000,2.44198348848742e+000
5.55904257270352e-001	-1.61940611202962e+000,2.45261739661028e+000
5.57185748931878e-001	-1.62333600388036e+000,2.46329602115143e+000
5.58470194736779e-001	-1.62726069134744e+000,2.47401949083262e+000
5.59757601495058e-001	-1.63118002282399e+000,2.48478793409962e+000
5.61047976032418e-001	-1.63509384563349e+000,2.49560147912177e+000
5.62341325190297e-001	-1.63900200602848e+000,2.50646025378057e+000
5.63637655825902e-001	-1.64290434918993e+000,2.51736438566159e+000
5.64936974812250e-001	-1.64680071922530e+000,2.52831400204900e+000
5.66239289038201e-001	-1.65069095916351e+000,2.53930922992005e+000
5.67544605408494e-001	-1.65457491095676e+000,2.55035019593064e+000
5.68852930843788e-001	-1.65845241547513e+000,2.56143702641832e+000
5.70164272280694e-001	-1.66232331250922e+000,2.57256984738233e+000
5.71478636671814e-001	-1.66618744076131e+000,2.58374878449128e+000
5.72796030985776e-001	-1.67004463785002e+000,2.59497396305939e+000
5.74116462207274e-001	-1.67389474030626e+000,2.60624550804986e+000
5.75439937337103e-001	-1.67773758357217e+000,2.61756354406306e+000
5.76766463392197e-001	-1.68157300199540e+000,2.62892819533012e+000
5.78096047405664e-001	-1.68540082883316e+000,2.64033958570618e+000
5.79428696426827e-001	-1.68922089624854e+000,2.65179783865723e+000
5.80764417521258e-001	-1.69303303530701e+000,2.66330307725845e+000
5.82103217770817e-001	-1.69683707597781e+000,2.67485542418527e+000
5.83445104273690e-001	-1.70063284713040e+000,2.68645500170154e+000
5.84790084144426e-001	-1.70442017653526e+000,2.69810193165653e+000
5.86138164513973e-001	-1.70819889085970e+000,2.70979633547141e+000
5.87489352529721e-001	-1.71196881566952e+000,2.72153833413835e+000
5.88843655355533e-001	-1.71572977542349e+000,2.73332804820703e+000
5.90201080171789e-001	-1.71948159348059e+000,2.74516559777480e+000
5.91561634175418e-001	-1.72322409208640e+000,2.75705110248932e+000
5.92925324579944e-001	-1.72695709238563e+000,2.76898468152476e+000
5.94292158615516e-001	-1.73068041440876e+000,2.78096645358733e+000
5.95662143528954e-001	-1.73439387708114e+000,2.79299653689834e+000
5.97035286583780e-001	-1.73809729821516e+000,2.80507504918953e+000
5.98411595060263e-001	-1.74179049451257e+000,2.81720210769501e+000
5.99791076255453e-001	-1.74547328156363e+000,2.82937782914195e+000
6.01173737483221e-001	-1.74914547384541e+000,2.84160232973996e+000
6.02559586074301e-001	-1.75280688472074e+000,2.85387572517989e+000
6.03948629376323e-001	-1.75645732644073e+000,2.86619813061506e+000
6.05340874753856e-001	-1.76009661013820e+000,2.87856966066097e+000
6.06736329588448e-001	-1.76372454583301e+000,2.89099042938546e+000
6.08135001278660e-001	-1.76734094243051e+000,2.90346055029221e+000
6.09536897240111e-001	-1.77094560771715e+000,2.91598013632839e+000
6.10942024905514e-001	-1.77453834836446e+000,2.92854929985792e+000
6.12350391724715e-001	-1.77811896992887e+000,2.94116815266365e+000
6.13762005164736e-001	-1.78168727684722e+000,2.95383680593709e+000
6.15176872709810e-001	-1.78524307244037e+000,2.96655537026795e+000
6.16595001861424e-001	-1.78878615891343e+000,2.97932395563594e+000
6.18016400138357e-001	-1.79231633735279e+000,2.99214267140285e+000
6.19441075076723e-001	-1.79583340772775e+000,3.00501162630187e+000
6.20869034230005e-001	-1.79933716889210e+000,3.01793092843040e+000
6.22300285169100e-001	-1.80282741858169e+000,3.03090068523993e+000
6.23734835482360e-001	-1.80630395341662e+000,3.04392100352960e+000
6.25172692775626e-001	-1.80976656889950e+000,3.05699198943441e+000
6.26613864672276e-001	-1.81321505941799e+000,3.07011374841628e+000
6.28058358813258e-001	-1.81664921824438e+000,3.08328638525938e+000
6.29506182857137e-001	-1.82006883753519e+000,3.09651000405281e+000
6.30957344480133e-001	-1.82347370833367e+000,3.10978470819094e+000
6.32411851376159e-001	-1.82686362056789e+000,3.12311060036034e+000
6.33869711256866e-001	-1.83023836305374e+000,3.13648778252407e+000
6.35330931851683e-001	-1.83359772349447e+000,3.14991635592635e+000
6.36795520907855e-001	-1.83694148848239e+000,3.16339642107094e+000
6.38263486190488e-001	-1.84026944349929e+000,3.17692807772073e+000
6.39734835482587e-001	-1.84358137291559e+000,3.19051142487737e+000
6.41209576585100e-001	-1.84687705999416e+000,3.20414656079021e+000
6.42687717316958e-001	-1.85015628689116e+000,3.21783358292615e+000
6.44169265515115e-001	-1.85341883465663e+000,3.23157258797608e+000
6.45654229034593e-001	-1.85666448323458e+000,3.24536367183827e+000
6.47142615748521e-001	-1.85989301146353e+000,3.25920692961037e+000
6.48634433548176e-001	-1.86310419708310e+000,3.27310245558175e+000
6.50129690343028e-001	-1.86629781673003e+000,3.28705034322040e+000
6.51628394060780e-001	-1.86947364594277e+000,3.30105068516609e+000
6.53130552647409e-001	-1.87263145916151e+000,3.31510357322407e+000
6.54636174067212e-001	-1.87577102972966e+000,3.32920909834853e+000
6.56145266302842e-001	-1.87889212989851e+000,3.34336735064043e+000
6.57657837355357e-001	-1.88199453082403e+000,3.35757841933191e+000
6.59173895244258e-001	-1.88507800257281e+000,3.37184239277941e+000
6.60693448007532e-001	-1.88814231412439e+000,3.38615935845780e+000
6.62216503701698e-001	-1.89118723336914e+000,3.40052940294428e+000
6.63743070401845e-001	-1.89421252711608e+000,3.41495261191197e+000
6.65273156201677e-001	-1.89721796108994e+000,3.42942907012190e+000
6.66806769213558e-001	-1.90020329993684e+000,3.44395886140944e+000
6.68343917568550e-001	-1.90316830722324e+000,3.45854206868175e+000
6.69884609416461e-001	-1.90611274544316e+000,3.47317877389912e+000
6.71428852925887e-001	-1.90903637601562e+000,3.48786905807289e+000
6.72976656284252e-001	-1.91193895929332e+000,3.50261300125101e+000
6.74528027697856e-001	-1.91482025455732e+000,3.51741068251378e+000
6.76082975391916e-001	-1.91768002002705e+000,3.53226217995400e+000
6.77641507610609e-001	-1.92051801285897e+000,3.54716757068324e+000
6.79203632617118e-001	-1.92333398915299e+000,3.56212693080351e+000
6.80769358693675e-001	-1.92612770395027e+000,3.57714033541699e+000
6.82338694141603e-001	-1.92889891124028e+000,3.59220785859889e+000
6.83911647281363e-001	-1.93164736396414e+000,3.60732957340043e+000
6.85488226452595e-001	-1.93437281401528e+000,3.62250555183017e+000
6.87068440014165e-001	-1.93707501224491e+000,3.63773586485067e+000
6.88652296344209e-001	-1.93975370846335e+000,3.65302058236953e+000
6.90239803840174e-001	-1.94240865144693e+000,3.66835977322205e+000
6.91830970918869e-001	-1.94503958893744e+000,3.68375350516739e+000
6.93425806016501e-001	-1.94764626765032e+000,3.69920184487844e+000
6.95024317588729e-001	-1.95022843327174e+000,3.71470485793286e+000
6.96626514110700e-001	-1.95278583047085e+000,3.73026260879870e+000
6.98232404077103e-001	-1.95531820289492e+000,3.74587516083146e+000
6.99841996002205e-001	-1.95782529318268e+000,3.76154257625921e+000
7.01455298419902e-001	-1.96030684295987e+000,3.77726491617454e+000
7.03072319883764e-001	-1.96276259284687e+000,3.79304224052444e+000
7.04693068967077e-001	-1.96519228246374e+000,3.80887460810514e+000
7.06317554262892e-001	-1.96759565043538e+000,3.82476207654097e+000
7.07945784384068e-001	-1.96997243439145e+000,3.84070470228942e+000
7.09577767963319e-001	-1.97232237097530e+000,3.85670254062039e+000
7.11213513653259e-001	-1.97464519584778e+000,3.87275564561066e+000
7.12853030126449e-001	-1.97694064368723e+000,3.88886407013586e+000
7.14496326075443e-001	-1.97920844820134e+000,3.90502786585475e+000
7.16143410212831e-001	-1.98144834212841e+000,3.92124708321095e+000
7.17794291271290e-001	-1.98366005724333e+000,3.93752177140454e+000
7.19448978003628e-001	-1.98584332435663e+000,3.95385197840729e+000
7.21107479182828e-001	-1.98799787333067e+000,3.97023775092793e+000
7.22769803602099e-001	-1.99012343307452e+000,3.98667913442360e+000
7.24435960074918e-001	-1.99221973155707e+000,4.00317617307311e+000
7.26105957435083e-001	-1.99428649580537e+000,4.01972890978034e+000
7.27779804536752e-001	-1.99632345191434e+000,4.03633738615647e+000
7.29457510254496e-001	-1.99833032505398e+000,4.05300164251447e+000
7.31139083483345e-001	-2.00030683946643e+000,4.06972171786226e+000
7.32824533138831e-001	-2.00225271848369e+000,4.08649764988113e+000
7.34513868157042e-001	-2.00416768452306e+000,4.10332947493298e+000
7.36207097494663e-001	-2.00605145909973e+000,4.12021722803480e+000
7.37904230129027e-001	-2.00790376282943e+000,4.13716094286130e+000
7.39605275058164e-001	-2.00972431543342e+000,4.15416065173214e+000
7.41310241300843e-001	-2.01151283574874e+000,4.17121638559587e+000
7.43019137896627e-001	-2.01326904172980e+000,4.18832817402901e+000
7.44731973905915e-001	-2.01499265045824e+000,4.20549604522467e+000
7.46448758409992e-001	-2.01668337814833e+000,4.22272002597981e+000
7.48169500511079e-001	-2.01834094015213e+000,4.24000014168802e+000
7.49894209332381e-001	-2.01996505096492e+000,4.25733641633191e+000
7.51622894018130e-001	-2.02155542423968e+000,4.27472887246996e+000
7.53355563733642e-001	-2.02311177278069e+000,4.29217753123060e+000
7.55092227665358e-001	-2.02463380856301e+000,4.30968241229903e+000
7.56832895020898e-001	-2.02612124273249e+000,4.32724353391684e+000
7.58577575029108e-001	-2.02757378561298e+000,4.34486091285740e+000
7.60326276940105e-001	-2.02899114671563e+000,4.36253456443476e+000
7.62079010025335e-001	-2.03037303474526e+000,4.38026450247907e+000
7.63835783577614e-001	-2.03171915760753e+000,4.39805073933914e+000
7.65596606911179e-001	-2.03302922241406e+000,4.41589328586247e+000
7.67361489361742e-001	-2.03430293549597e+000,4.43379215139573e+000
7.69130440286532e-001	-2.03554000240428e+000,4.45174734377070e+000
7.70903469064352e-001	-2.03674012792265e+000,4.46975886929632e+000
7.72680585095624e-001	-2.03790301606990e+000,4.48782673275051e+000
