Freq.	V(vout)*exp(i*Pi)
6.76082975391659e+007	-8.52684226827035e-002,-1.18944843545515e-001
6.77641507610352e+007	-8.51447527822024e-002,-1.18474150416269e-001
6.79203632616860e+007	-8.50208492009743e-002,-1.18004999811211e-001
6.80769358693417e+007	-8.48967156232105e-002,-1.17537387840171e-001
6.82338694141344e+007	-8.47723557244491e-002,-1.17071310598002e-001
6.83911647281103e+007	-8.46477731538828e-002,-1.16606764179007e-001
6.85488226452334e+007	-8.45229715379187e-002,-1.16143744674207e-001
6.87068440013904e+007	-8.43979544801903e-002,-1.15682248171473e-001
6.88652296343947e+007	-8.42727255615856e-002,-1.15222270755665e-001
6.90239803839912e+007	-8.41472883402611e-002,-1.14763808508755e-001
6.91830970918606e+007	-8.40216463516702e-002,-1.14306857509968e-001
6.93425806016238e+007	-8.38958031085845e-002,-1.13851413835915e-001
6.95024317588464e+007	-8.37697621011134e-002,-1.13397473560707e-001
6.96626514110436e+007	-8.36435267967355e-002,-1.12945032756108e-001
6.98232404076837e+007	-8.35171006403208e-002,-1.12494087491651e-001
6.99841996001939e+007	-8.33904870541611e-002,-1.12044633834776e-001
7.01455298419636e+007	-8.32636894379963e-002,-1.11596667850952e-001
7.03072319883497e+007	-8.31367111690465e-002,-1.11150185603818e-001
7.04693068966810e+007	-8.30095556020370e-002,-1.10705183155297e-001
7.06317554262624e+007	-8.28822260692386e-002,-1.10261656565739e-001
7.07945784383799e+007	-8.27547258804876e-002,-1.09819601894039e-001
7.09577767963049e+007	-8.26270583232364e-002,-1.09379015197775e-001
7.11213513652989e+007	-8.24992266625689e-002,-1.08939892533318e-001
7.12853030126178e+007	-8.23712341349185e-002,-1.08502229961634e-001
7.14496326075171e+007	-8.22430839734656e-002,-1.08066023525777e-001
7.16143410212559e+007	-8.21147793732077e-002,-1.07631269282132e-001
7.17794291271018e+007	-8.19863235038750e-002,-1.07197963289204e-001
7.19448978003355e+007	-8.18577195224681e-002,-1.06766101596461e-001
7.21107479182554e+007	-8.17289705607007e-002,-1.06335680255753e-001
7.22769803601824e+007	-8.16000797282001e-002,-1.05906695318612e-001
7.24435960074643e+007	-8.14710501125495e-002,-1.05479142836380e-001
7.26105957434807e+007	-8.13418847793208e-002,-1.05053018860324e-001
7.27779804536475e+007	-8.12125867721317e-002,-1.04628319441765e-001
7.29457510254219e+007	-8.10831591126821e-002,-1.04205040632195e-001
7.31139083483067e+007	-8.09536048008058e-002,-1.03783178483403e-001
7.32824533138552e+007	-8.08239268145123e-002,-1.03362729047594e-001
7.34513868156762e+007	-8.06941281100404e-002,-1.02943688377510e-001
7.36207097494383e+007	-8.05642116218997e-002,-1.02526052526545e-001
7.37904230128747e+007	-8.04341802629249e-002,-1.02109817548874e-001
7.39605275057883e+007	-8.03040369243273e-002,-1.01694979499561e-001
7.41310241300562e+007	-8.01737844757437e-002,-1.01281534434685e-001
7.43019137896345e+007	-8.00434257652847e-002,-1.00869478411451e-001
7.44731973905631e+007	-7.99129636195981e-002,-1.00458807488315e-001
7.46448758409708e+007	-7.97824008439106e-002,-1.00049517725090e-001
7.48169500510795e+007	-7.96517402220928e-002,-9.96416051830714e-002
7.49894209332096e+007	-7.95209845167078e-002,-9.92350659251472e-002
7.51622894017844e+007	-7.93901364690669e-002,-9.88298960159083e-002
7.53355563733355e+007	-7.92591988020815e-002,-9.84260915189979e-002
7.55092227665071e+007	-7.91281742091504e-002,-9.80236485083210e-002
7.56832895020611e+007	-7.89970653709865e-002,-9.76225630514922e-002
7.58577575028819e+007	-7.88658749417510e-002,-9.72228312238410e-002
7.60326276939816e+007	-7.87346055655967e-002,-9.68244490918833e-002
7.62079010025045e+007	-7.86032598466441e-002,-9.64274127438972e-002
7.63835783577323e+007	-7.84718403872774e-002,-9.60317182512804e-002
7.65596606910888e+007	-7.83403497608883e-002,-9.56373616963345e-002
7.67361489361450e+007	-7.82087905121750e-002,-9.52443391723425e-002
7.69130440286239e+007	-7.80771651812613e-002,-9.48526467588479e-002
7.70903469064059e+007	-7.79454762769761e-002,-9.44622805493515e-002
7.72680585095330e+007	-7.78137262929326e-002,-9.40732366348787e-002
7.74461797802146e+007	-7.76819176918212e-002,-9.36855111205826e-002
7.76247116628318e+007	-7.75500529342484e-002,-9.32991000956224e-002
7.78036551039429e+007	-7.74181344422521e-002,-9.29139996717274e-002
7.79830110522883e+007	-7.72861646280402e-002,-9.25302059530953e-002
7.81627804587953e+007	-7.71541458810373e-002,-9.21477150502170e-002
7.83429642765834e+007	-7.70220805680283e-002,-9.17665230799695e-002
7.85235634609693e+007	-7.68899710408512e-002,-9.13866261575172e-002
7.87045789694719e+007	-7.67578196338160e-002,-9.10080203991669e-002
7.88860117618174e+007	-7.66256286487891e-002,-9.06307019388135e-002
7.90678627999444e+007	-7.64934003778744e-002,-9.02546669034977e-002
7.92501330480089e+007	-7.63611370909072e-002,-8.98799114271390e-002
7.94328234723898e+007	-7.62288410355974e-002,-8.95064316506215e-002
7.96159350416935e+007	-7.60965144498253e-002,-8.91342237083291e-002
7.97994687267592e+007	-7.59641595348653e-002,-8.87632837580704e-002
7.99834255006642e+007	-7.58317784919617e-002,-8.83936079405202e-002
8.01678063387292e+007	-7.56993734884359e-002,-8.80251924172345e-002
8.03526122185230e+007	-7.55669466700497e-002,-8.76580333571773e-002
8.05378441198678e+007	-7.54345001847153e-002,-8.72921269098483e-002
8.07235030248449e+007	-7.53020361374245e-002,-8.69274692566438e-002
8.09095899177992e+007	-7.51695566236355e-002,-8.65640565731672e-002
8.10961057853449e+007	-7.50370637267538e-002,-8.62018850320687e-002
8.12830516163707e+007	-7.49045594972935e-002,-8.58409508273081e-002
8.14704284020446e+007	-7.47720459762437e-002,-8.54812501473722e-002
8.16582371358198e+007	-7.46395251812343e-002,-8.51227791914763e-002
8.18464788134394e+007	-7.45069991180459e-002,-8.47655341562647e-002
8.20351544329422e+007	-7.43744697692622e-002,-8.44095112492852e-002
8.22242649946674e+007	-7.42419390944759e-002,-8.40547066890322e-002
8.24138115012604e+007	-7.41094090416174e-002,-8.37011166917127e-002
8.26037949576779e+007	-7.39768815379972e-002,-8.33487374819976e-002
8.27942163711934e+007	-7.38443584926542e-002,-8.29975652904398e-002
8.29850767514021e+007	-7.37118417964363e-002,-8.26475963535560e-002
8.31763771102269e+007	-7.35793333220849e-002,-8.22988269139076e-002
8.33681184619231e+007	-7.34468349243205e-002,-8.19512532201870e-002
8.35603018230844e+007	-7.33143484399200e-002,-8.16048715272929e-002
8.37529282126478e+007	-7.31818756878079e-002,-8.12596780964114e-002
8.39459986518991e+007	-7.30494184691378e-002,-8.09156691950989e-002
8.41395141644788e+007	-7.29169785673787e-002,-8.05728410973560e-002
8.43334757763867e+007	-7.27845577484006e-002,-8.02311900837071e-002
8.45278845159881e+007	-7.26521577584862e-002,-7.98907124438945e-002
8.47227414140187e+007	-7.25197803327221e-002,-7.95514044664778e-002
8.49180475035903e+007	-7.23874271846585e-002,-7.92132624520203e-002
8.51138038201965e+007	-7.22551000044885e-002,-7.88762827157289e-002
8.53100114017177e+007	-7.21228004795396e-002,-7.85404615614436e-002
8.55066712884270e+007	-7.19905302617883e-002,-7.82057953234292e-002
8.57037845229955e+007	-7.18582910084135e-002,-7.78722803143686e-002
8.59013521504980e+007	-7.17260843375878e-002,-7.75399128826556e-002
8.60993752184184e+007	-7.15939118686448e-002,-7.72086893605063e-002
8.62978547766552e+007	-7.14617751922517e-002,-7.68786061029498e-002
8.64967918775274e+007	-7.13296758825438e-002,-7.65496594723101e-002
8.66961875757797e+007	-7.11976155068608e-002,-7.62218458253889e-002
8.68960429285881e+007	-7.10655956063467e-002,-7.58951615393519e-002
8.70963589955659e+007	-7.09336177173101e-002,-7.55696029834497e-002
8.72971368387689e+007	-7.08016833387593e-002,-7.52451665627827e-002
8.74983775227012e+007	-7.06697939801960e-002,-7.49218486541626e-002
8.77000821143210e+007	-7.05379511141242e-002,-7.45996456703367e-002
8.79022516830458e+007	-7.04061562065254e-002,-7.42785540190125e-002
8.81048873007587e+007	-7.02744107055655e-002,-7.39585701182994e-002
8.83079900418135e+007	-7.01427160436002e-002,-7.36396903942128e-002
8.85115609830406e+007	-7.00110736372432e-002,-7.33219112807290e-002
8.87156012037531e+007	-6.98794848874782e-002,-7.30052292198495e-002
8.89201117857517e+007	-6.97479511815264e-002,-7.26896406591233e-002
8.91250938133313e+007	-6.96164738822027e-002,-7.23751420668869e-002
8.93305483732862e+007	-6.94850543548521e-002,-7.20617298943938e-002
8.95364765549159e+007	-6.93536939334333e-002,-7.17494006239016e-002
8.97428794500313e+007	-6.92223939386205e-002,-7.14381507434161e-002
8.99497581529599e+007	-6.90911556847667e-002,-7.11279767367263e-002
9.01571137605519e+007	-6.89599804624840e-002,-7.08188751086156e-002
9.03649473721863e+007	-6.88288695544187e-002,-7.05108423623026e-002
9.05732600897761e+007	-6.86978242232184e-002,-7.02038750170464e-002
9.07820530177745e+007	-6.85668457185575e-002,-6.98979695981765e-002
9.09913272631810e+007	-6.84359352771596e-002,-6.95931226371569e-002
9.12010839355467e+007	-6.83050941161946e-002,-6.92893306815951e-002
9.14113241469806e+007	-6.81743234434394e-002,-6.89865902803492e-002
9.16220490121555e+007	-6.80436244506562e-002,-6.86848979935470e-002
9.18332596483135e+007	-6.79129983137250e-002,-6.83842503925984e-002
9.20449571752724e+007	-6.77824461992787e-002,-6.80846440503744e-002
9.22571427154315e+007	-6.76519692549827e-002,-6.77860755560705e-002
9.24698173937773e+007	-6.75215686177754e-002,-6.74885415029156e-002
9.26829823378899e+007	-6.73912454059293e-002,-6.71920385005058e-002
9.28966386779485e+007	-6.72610007287552e-002,-6.68965631601139e-002
9.31107875467378e+007	-6.71308356802706e-002,-6.66021121045571e-002
9.33254300796537e+007	-6.70007513393635e-002,-6.63086819682226e-002
9.35405674147097e+007	-6.68707487760881e-002,-6.60162693873510e-002
9.37562006925424e+007	-6.67408290424319e-002,-6.57248710147202e-002
9.39723310564181e+007	-6.66109931801524e-002,-6.54344835074892e-002
9.41889596522383e+007	-6.64812422132464e-002,-6.51451035393884e-002
9.44060876285464e+007	-6.63515771571616e-002,-6.48567277861935e-002
9.46237161365333e+007	-6.62219990128001e-002,-6.45693529354756e-002
9.48418463300436e+007	-6.60925087681394e-002,-6.42829756842108e-002
9.50604793655819e+007	-6.59631073983276e-002,-6.39975927388129e-002
9.52796164023188e+007	-6.58337958657718e-002,-6.37132008151664e-002
9.54992586020971e+007	-6.57045751202418e-002,-6.34297966386682e-002
9.57194071294378e+007	-6.55754461003855e-002,-6.31473769418699e-002
9.59400631515466e+007	-6.54464097281005e-002,-6.28659384740572e-002
9.61612278383196e+007	-6.53174669172308e-002,-6.25854779869569e-002
9.63829023623501e+007	-6.51886185665232e-002,-6.23059922466963e-002
9.66050878989343e+007	-6.50598655667481e-002,-6.20274780219502e-002
9.68277856260778e+007	-6.49312087937677e-002,-6.17499320958522e-002
9.70509967245017e+007	-6.48026491073637e-002,-6.14733512683366e-002
9.72747223776491e+007	-6.46741873636814e-002,-6.11977323349202e-002
9.74989637716912e+007	-6.45458244002247e-002,-6.09230721126963e-002
9.77237220955335e+007	-6.44175610495473e-002,-6.06493674168185e-002
9.79489985408222e+007	-6.42893981245316e-002,-6.03766150863574e-002
9.81747943019506e+007	-6.41613364332309e-002,-6.01048119585233e-002
9.84011105760654e+007	-6.40333767643803e-002,-5.98339548944166e-002
9.86279485630730e+007	-6.39055199084775e-002,-5.95640407417425e-002
9.88553094656457e+007	-6.37777666329975e-002,-5.92950663791143e-002
9.90831944892285e+007	-6.36501176969391e-002,-5.90270286904166e-002
9.93116048420450e+007	-6.35225738495579e-002,-5.87599245671831e-002
9.95405417351042e+007	-6.33951358316551e-002,-5.84937509063372e-002
9.97700063822067e+007	-6.32678043693632e-002,-5.82285046217544e-002
9.99999999999512e+007	-6.31405801805482e-002,-5.79641826327430e-002
1.00230523807741e+008	-6.30134639662485e-002,-5.77007818801233e-002
1.00461579027791e+008	-6.28864564304066e-002,-5.74382992896001e-002
1.00693166885131e+008	-6.27595582505680e-002,-5.71767318267241e-002
1.00925288607619e+008	-6.26327701024561e-002,-5.69160764511200e-002
1.01157945425941e+008	-6.25060926514481e-002,-5.66563301325601e-002
1.01391138573618e+008	-6.23795265538366e-002,-5.63974898487127e-002
1.01624869287020e+008	-6.22530724487269e-002,-5.61395526009866e-002
1.01859138805362e+008	-6.21267309745756e-002,-5.58825153828580e-002
1.02093948370718e+008	-6.20005027505875e-002,-5.56263752160482e-002
1.02329299228025e+008	-6.18743883953385e-002,-5.53711291144463e-002
1.02565192625091e+008	-6.17483885107476e-002,-5.51167741156597e-002
1.02801629812597e+008	-6.16225036902456e-002,-5.48633072652373e-002
1.03038612044111e+008	-6.14967345188281e-002,-5.46107256167102e-002
1.03276140576089e+008	-6.13710815741902e-002,-5.43590262294019e-002
1.03514216667884e+008	-6.12455454212871e-002,-5.41082061795767e-002
1.03752841581751e+008	-6.11201266158025e-002,-5.38582625537358e-002
1.03992016582855e+008	-6.09948257074353e-002,-5.36091924420021e-002
1.04231742939279e+008	-6.08696432335003e-002,-5.33609929514173e-002
1.04472021922029e+008	-6.07445797233535e-002,-5.31136611970842e-002
1.04712854805039e+008	-6.06196356973953e-002,-5.28671943043912e-002
1.04954242865181e+008	-6.04948116671563e-002,-5.26215894090144e-002
1.05196187382271e+008	-6.03701081353901e-002,-5.23768436569282e-002
1.05438689639074e+008	-6.02455255961570e-002,-5.21329542044040e-002
1.05681750921314e+008	-6.01210645349120e-002,-5.18899182180157e-002
1.05925372517677e+008	-5.99967254285969e-002,-5.16477328746442e-002
1.06169555719821e+008	-5.98725087457202e-002,-5.14063953614774e-002
1.06414301822380e+008	-5.97484149464508e-002,-5.11659028760132e-002
1.06659612122974e+008	-5.96244444827013e-002,-5.09262526260607e-002
1.06905487922213e+008	-5.95005977982134e-002,-5.06874418297395e-002
1.07151930523708e+008	-5.93768753286477e-002,-5.04494677154810e-002
1.07398941234072e+008	-5.92532775016658e-002,-5.02123275220280e-002
1.07646521362931e+008	-5.91298047370196e-002,-4.99760184984314e-002
1.07894672222930e+008	-5.90064574466319e-002,-4.97405379040501e-002
1.08143395129741e+008	-5.88832360346840e-002,-4.95058830085463e-002
1.08392691402067e+008	-5.87601408977030e-002,-4.92720510918877e-002
1.08642562361653e+008	-5.86371724246408e-002,-4.90390394443373e-002
1.08893009333290e+008	-5.85143309969610e-002,-4.88068453664530e-002
1.09144033644822e+008	-5.83916169887243e-002,-4.85754661690819e-002
1.09395636627156e+008	-5.82690307666682e-002,-4.83448991733568e-002
1.09647819614265e+008	-5.81465726902915e-002,-4.81151417106853e-002
1.09900583943198e+008	-5.80242431119402e-002,-4.78861911227502e-002
1.10153930954088e+008	-5.79020423768861e-002,-4.76580447614970e-002
1.10407861990153e+008	-5.77799708234090e-002,-4.74306999891289e-002
1.10662378397712e+008	-5.76580287828812e-002,-4.72041541780979e-002
1.10917481526186e+008	-5.75362165798486e-002,-4.69784047110966e-002
1.11173172728105e+008	-5.74145345321073e-002,-4.67534489810488e-002
1.11429453359118e+008	-5.72929829507908e-002,-4.65292843911002e-002
1.11686324778001e+008	-5.71715621404494e-002,-4.63059083546075e-002
1.11943788346660e+008	-5.70502723991221e-002,-4.60833182951268e-002
1.12201845430141e+008	-5.69291140184306e-002,-4.58615116464055e-002
1.12460497396637e+008	-5.68080872836460e-002,-4.56404858523676e-002
1.12719745617496e+008	-5.66871924737749e-002,-4.54202383671027e-002
1.12979591467224e+008	-5.65664298616350e-002,-4.52007666548510e-002
1.13240036323500e+008	-5.64457997139356e-002,-4.49820681899930e-002
1.13501081567176e+008	-5.63253022913542e-002,-4.47641404570353e-002
1.13762728582287e+008	-5.62049378486155e-002,-4.45469809505943e-002
1.14024978756061e+008	-5.60847066345645e-002,-4.43305871753808e-002
1.14287833478921e+008	-5.59646088922511e-002,-4.41149566461905e-002
1.14551294144497e+008	-5.58446448590000e-002,-4.39000868878801e-002
1.14815362149632e+008	-5.57248147664865e-002,-4.36859754353568e-002
1.15080038894387e+008	-5.56051188408207e-002,-4.34726198335608e-002
1.15345325782053e+008	-5.54855573026108e-002,-4.32600176374443e-002
1.15611224219153e+008	-5.53661303670478e-002,-4.30481664119592e-002
1.15877735615456e+008	-5.52468382439769e-002,-4.28370637320354e-002
1.16144861383977e+008	-5.51276811379677e-002,-4.26267071825625e-002
1.16412602940992e+008	-5.50086592483975e-002,-4.24170943583739e-002
1.16680961706039e+008	-5.48897727695132e-002,-4.22082228642215e-002
1.16949939101930e+008	-5.47710218905135e-002,-4.20000903147621e-002
1.17219536554755e+008	-5.46524067956178e-002,-4.17926943345317e-002
1.17489755493895e+008	-5.45339276641379e-002,-4.15860325579296e-002
1.17760597352023e+008	-5.44155846705512e-002,-4.13801026291922e-002
1.18032063565115e+008	-5.42973779845725e-002,-4.11749022023755e-002
1.18304155572458e+008	-5.41793077712217e-002,-4.09704289413301e-002
1.18576874816658e+008	-5.40613741909021e-002,-4.07666805196815e-002
1.18850222743643e+008	-5.39435773994589e-002,-4.05636546208032e-002
1.19124200802679e+008	-5.38259175482616e-002,-4.03613489377986e-002
1.19398810446369e+008	-5.37083947842622e-002,-4.01597611734711e-002
1.19674053130665e+008	-5.35910092500740e-002,-3.99588890403066e-002
1.19949930314879e+008	-5.34737610840314e-002,-3.97587302604425e-002
1.20226443461682e+008	-5.33566504202644e-002,-3.95592825656481e-002
1.20503594037120e+008	-5.32396773887639e-002,-3.93605436972970e-002
1.20781383510619e+008	-5.31228421154488e-002,-3.91625114063400e-002
1.21059813354989e+008	-5.30061447222331e-002,-3.89651834532820e-002
1.21338885046438e+008	-5.28895853270921e-002,-3.87685576081528e-002
1.21618600064577e+008	-5.27731640441279e-002,-3.85726316504829e-002
1.21898959892427e+008	-5.26568809836384e-002,-3.83774033692736e-002
1.22179966016427e+008	-5.25407362521766e-002,-3.81828705629714e-002
1.22461619926445e+008	-5.24247299526203e-002,-3.79890310394401e-002
1.22743923115780e+008	-5.23088621842339e-002,-3.77958826159309e-002
1.23026877081178e+008	-5.21931330427338e-002,-3.76034231190555e-002
1.23310483322830e+008	-5.20775426203475e-002,-3.74116503847557e-002
1.23594743344390e+008	-5.19620910058841e-002,-3.72205622582759e-002
1.23879658652976e+008	-5.18467782847908e-002,-3.70301565941317e-002
1.24165230759180e+008	-5.17316045392161e-002,-3.68404312560809e-002
1.24451461177077e+008	-5.16165698480711e-002,-3.66513841170926e-002
1.24738351424233e+008	-5.15016742870946e-002,-3.64630130593180e-002
1.25025903021710e+008	-5.13869179289091e-002,-3.62753159740571e-002
1.25314117494080e+008	-5.12723008430805e-002,-3.60882907617298e-002
1.25602996369426e+008	-5.11578230961844e-002,-3.59019353318428e-002
1.25892541179355e+008	-5.10434847518585e-002,-3.57162476029586e-002
1.26182753459005e+008	-5.09292858708646e-002,-3.55312255026628e-002
1.26473634747053e+008	-5.08152265111476e-002,-3.53468669675320e-002
1.26765186585722e+008	-5.07013067278909e-002,-3.51631699431007e-002
1.27057410520791e+008	-5.05875265735785e-002,-3.49801323838287e-002
1.27350308101603e+008	-5.04738860980462e-002,-3.47977522530678e-002
1.27643880881071e+008	-5.03603853485437e-002,-3.46160275230267e-002
1.27938130415689e+008	-5.02470243697863e-002,-3.44349561747401e-002
1.28233058265539e+008	-5.01338032040139e-002,-3.42545361980314e-002
1.28528665994298e+008	-5.00207218910470e-002,-3.40747655914814e-002
1.28824955169250e+008	-4.99077804683355e-002,-3.38956423623896e-002
1.29121927361290e+008	-4.97949789710206e-002,-3.37171645267436e-002
1.29419584144935e+008	-4.96823174319831e-002,-3.35393301091806e-002
1.29717927098332e+008	-4.95697958819016e-002,-3.33621371429543e-002
1.30016957803265e+008	-4.94574143492999e-002,-3.31855836698976e-002
1.30316677845166e+008	-4.93451728606029e-002,-3.30096677403871e-002
1.30617088813120e+008	-4.92330714408570e-002,-3.28343874099648e-002
1.30918192299876e+008	-4.91211101104460e-002,-3.26597407560159e-002
1.31219989901856e+008	-4.90092888924484e-002,-3.24857258409801e-002
1.31522483219159e+008	-4.88976078034463e-002,-3.23123407590430e-002
1.31825673855576e+008	-4.87860668601736e-002,-3.21395836027208e-002
1.32129563418592e+008	-4.86746660787867e-002,-3.19674524662763e-002
1.32434153519401e+008	-4.85634054718179e-002,-3.17959454621792e-002
1.32739445772908e+008	-4.84522850507313e-002,-3.16250607078366e-002
1.33045441797743e+008	-4.83413048259189e-002,-3.14547963256103e-002
1.33352143216267e+008	-4.82304648038721e-002,-3.12851504590572e-002
1.33659551654578e+008	-4.81197649929847e-002,-3.11161212403354e-002
1.33967668742527e+008	-4.80092053978379e-002,-3.09477068227192e-002
1.34276496113720e+008	-4.78987860221330e-002,-3.07799053642852e-002
1.34586035405528e+008	-4.77885068686786e-002,-3.06127150279275e-002
1.34896288259099e+008	-4.76783679368285e-002,-3.04461339973227e-002
1.35207256319361e+008	-4.75683692272436e-002,-3.02801604480604e-002
1.35518941235037e+008	-4.74585107392248e-002,-3.01147925637185e-002
1.35831344658648e+008	-4.73487924683514e-002,-2.99500285516088e-002
1.36144468246528e+008	-4.72392144114899e-002,-2.97858666110030e-002
1.36458313658825e+008	-4.71297765619761e-002,-2.96223049647174e-002
1.36772882559517e+008	-4.70204789144133e-002,-2.94593418275569e-002
1.37088176616418e+008	-4.69113214622617e-002,-2.92969754221145e-002
1.37404197501183e+008	-4.68023041957285e-002,-2.91352039942456e-002
1.37720946889326e+008	-4.66934271054270e-002,-2.89740257880195e-002
1.38038426460220e+008	-4.65846901822577e-002,-2.88134390458422e-002
1.38356637897110e+008	-4.64760934133028e-002,-2.86534420392812e-002
1.38675582887120e+008	-4.63676367876790e-002,-2.84940330258130e-002
1.38995263121266e+008	-4.62593202924241e-002,-2.83352102796484e-002
1.39315680294461e+008	-4.61511439130533e-002,-2.81769720884879e-002
1.39636836105525e+008	-4.60431076355036e-002,-2.80193167382418e-002
1.39958732257192e+008	-4.59352114446164e-002,-2.78622425252134e-002
1.40281370456126e+008	-4.58274553249112e-002,-2.77057477499927e-002
1.40604752412922e+008	-4.57198392585764e-002,-2.75498307354373e-002
1.40928879842118e+008	-4.56123632305922e-002,-2.73944897816040e-002
1.41253754462205e+008	-4.55050272220191e-002,-2.72397232257052e-002
1.41579377995638e+008	-4.53978312150699e-002,-2.70855293970972e-002
1.41905752168839e+008	-4.52907751911394e-002,-2.69319066352134e-002
1.42232878712211e+008	-4.51838591314591e-002,-2.67788532835905e-002
1.42560759360148e+008	-4.50770830156991e-002,-2.66263677045253e-002
1.42889395851039e+008	-4.49704468248660e-002,-2.64744482496313e-002
1.43218789927283e+008	-4.48639505382129e-002,-2.63230932921078e-002
1.43548943335294e+008	-4.47575941362514e-002,-2.61723011945558e-002
1.43879857825513e+008	-4.46513775966525e-002,-2.60220703554476e-002
1.44211535152415e+008	-4.45453008993756e-002,-2.58723991510269e-002
1.44543977074521e+008	-4.44393640228998e-002,-2.57232859787805e-002
1.44877185354404e+008	-4.43335669457677e-002,-2.55747292400035e-002
1.45211161758702e+008	-4.42279096463604e-002,-2.54267273426506e-002
1.45545908058124e+008	-4.41223921029345e-002,-2.52792787012966e-002
1.45881426027462e+008	-4.40170142936492e-002,-2.51323817370922e-002
1.46217717445599e+008	-4.39117761965936e-002,-2.49860348777216e-002
1.46554784095518e+008	-4.38066777898172e-002,-2.48402365573593e-002
1.46892627764314e+008	-4.37017190513598e-002,-2.46949852166289e-002
1.47231250243199e+008	-4.35968999592756e-002,-2.45502793025580e-002
1.47570653327516e+008	-4.34922204916652e-002,-2.44061172685384e-002
1.47910838816747e+008	-4.33876806266991e-002,-2.42624975742809e-002
1.48251808514522e+008	-4.32832803425141e-002,-2.41194186885209e-002
1.48593564228627e+008	-4.31790196179004e-002,-2.39768790752368e-002
1.48936107771018e+008	-4.30748984310028e-002,-2.38348772210859e-002
1.49279440957825e+008	-4.29709167605631e-002,-2.36934116105987e-002
1.49623565609369e+008	-4.28670745858251e-002,-2.35524807262934e-002
1.49968483550163e+008	-4.27633718856034e-002,-2.34120830730503e-002
1.50314196608928e+008	-4.26598086393140e-002,-2.32722171535881e-002
1.50660706618599e+008	-4.25563848268718e-002,-2.31328814685810e-002
1.51008015416340e+008	-4.24531004279792e-002,-2.29940745407458e-002
1.51356124843546e+008	-4.23499554229335e-002,-2.28557948906048e-002
1.51705036745858e+008	-4.22469497924799e-002,-2.27180410392451e-002
1.52054752973174e+008	-4.21440835175246e-002,-2.25808115215397e-002
1.52405275379653e+008	-4.20413565794254e-002,-2.24441048754614e-002
1.52756605823731e+008	-4.19387689599771e-002,-2.23079196420938e-002
1.53108746168127e+008	-4.18363206412693e-002,-2.21722543786430e-002
1.53461698279853e+008	-4.17340116060475e-002,-2.20371076296920e-002
1.53815464030227e+008	-4.16318418373310e-002,-2.19024779636465e-002
1.54170045294879e+008	-4.15298113187213e-002,-2.17683639466266e-002
1.54525443953765e+008	-4.14279200343105e-002,-2.16347641451419e-002
1.54881661891171e+008	-4.13261679686902e-002,-2.15016771389000e-002
1.55238700995731e+008	-4.12245551070001e-002,-2.13691015104498e-002
1.55596563160430e+008	-4.11230814349346e-002,-2.12370358477225e-002
1.55955250282618e+008	-4.10217469387623e-002,-2.11054787439877e-002
1.56314764264018e+008	-4.09205516053422e-002,-2.09744287978121e-002
1.56675107010737e+008	-4.08194954221391e-002,-2.08438846130174e-002
1.57036280433277e+008	-4.07185783772405e-002,-2.07138447986386e-002
1.57398286446544e+008	-4.06178004593111e-002,-2.05843079664021e-002
1.57761126969856e+008	-4.05171616578407e-002,-2.04552727406080e-002
1.58124803926960e+008	-4.04166619628928e-002,-2.03267377456466e-002
1.58489319246032e+008	-4.03163013650583e-002,-2.01987016060602e-002
1.58854674859699e+008	-4.02160798557399e-002,-2.00711629563515e-002
1.59220872705038e+008	-4.01159974273235e-002,-1.99441204432623e-002
1.59587914723594e+008	-4.00160540723127e-002,-1.98175727014208e-002
1.59955802861387e+008	-3.99162497845696e-002,-1.96915183873410e-002
1.60324539068924e+008	-3.98165845583402e-002,-1.95659561526674e-002
1.60694125301208e+008	-3.97170583888372e-002,-1.94408846586570e-002
1.61064563517747e+008	-3.96176712717011e-002,-1.93163025641541e-002
1.61435855682568e+008	-3.95184232035630e-002,-1.91922085375297e-002
1.61808003764226e+008	-3.94193141822504e-002,-1.90686012588973e-002
1.62181009735812e+008	-3.93203442056240e-002,-1.89454793988109e-002
1.62554875574967e+008	-3.92215132728708e-002,-1.88228416418791e-002
1.62929603263891e+008	-3.91228213838729e-002,-1.87006866748991e-002
1.63305194789352e+008	-3.90242685393446e-002,-1.85790131891809e-002
1.63681652142699e+008	-3.89258547408416e-002,-1.84578198805064e-002
1.64058977319872e+008	-3.88275799905992e-002,-1.83371054467945e-002
1.64437172321411e+008	-3.87294442922140e-002,-1.82168685972543e-002
1.64816239152469e+008	-3.86314476498331e-002,-1.80971080408157e-002
1.65196179822819e+008	-3.85335900681016e-002,-1.79778224861906e-002
1.65576996346870e+008	-3.84358715530773e-002,-1.78590106532124e-002
1.65958690743673e+008	-3.83382921115297e-002,-1.77406712636621e-002
1.66341265036934e+008	-3.82408517511217e-002,-1.76228030435174e-002
1.66724721255023e+008	-3.81435504802076e-002,-1.75054047206834e-002
1.67109061430987e+008	-3.80463883088791e-002,-1.73884750360904e-002
1.67494287602560e+008	-3.79493652468902e-002,-1.72720127213878e-002
1.67880401812172e+008	-3.78524813057422e-002,-1.71560165211696e-002
1.68267406106963e+008	-3.77557364978768e-002,-1.70404851839933e-002
1.68655302538790e+008	-3.76591308357441e-002,-1.69254174536302e-002
1.69044093164242e+008	-3.75626643340987e-002,-1.68108120908996e-002
